,RBMS1 (5937)
ACH-000004,0.3501672025901259
ACH-000005,-0.029735224636077088
ACH-000007,0.0027118323772904822
ACH-000009,-0.1273341959861191
ACH-000011,-0.016918924612893037
ACH-000012,-0.03125008032282014
ACH-000013,-0.12840877389251884
ACH-000014,0.011322302978479623
ACH-000015,-0.014491998641486053
ACH-000017,0.060608512508755236
ACH-000018,0.06392529895134992
ACH-000019,-0.15039908258516133
ACH-000021,-0.05627075120803305
ACH-000022,0.14086444282722715
ACH-000025,0.19381360164705813
ACH-000028,-0.19376518057364747
ACH-000030,-0.07697355503757297
ACH-000035,-0.11946235021667627
ACH-000036,0.1536821445100993
ACH-000037,0.0375585141443504
ACH-000039,0.28121179823849835
ACH-000040,-0.4517819763131494
ACH-000041,0.119783944613454
ACH-000042,-0.046100598920026166
ACH-000045,-0.07877615770274768
ACH-000047,-0.0252584996808781
ACH-000052,0.05500821627250382
ACH-000053,0.19413898002939536
ACH-000054,0.07163698666876787
ACH-000055,0.1855344013790504
ACH-000060,0.1686002261276482
ACH-000067,-0.07717788954478952
ACH-000070,0.053677730086270484
ACH-000075,-0.17941633716922506
ACH-000078,-0.1974945835511812
ACH-000082,-0.16340514581277465
ACH-000085,-0.1774665779428014
ACH-000086,-0.020638641452503183
ACH-000087,0.19273923161644466
ACH-000092,-0.20597099346517567
ACH-000095,0.05717590384890076
ACH-000097,-0.08140881924798207
ACH-000098,-0.12177926132174445
ACH-000099,-0.27959125017778075
ACH-000108,0.1373327016665073
ACH-000113,0.04226050287189
ACH-000116,-0.059723762625046535
ACH-000118,0.013369314413966785
ACH-000120,-0.18034246048832356
ACH-000123,-0.01877192686594984
ACH-000127,0.0518040299788649
ACH-000128,-0.08399756351185894
ACH-000132,-0.12269701898183875
ACH-000133,-0.13450957512579295
ACH-000137,-0.2045628231623703
ACH-000138,0.08372041104620521
ACH-000142,-0.16594225868465676
ACH-000143,-0.166229042099029
ACH-000146,-0.13132988651945193
ACH-000148,-0.12324058272100287
ACH-000150,0.08469489326347368
ACH-000152,-0.02856656614545023
ACH-000153,-0.2352925128944819
ACH-000159,-0.1496342646417301
ACH-000160,0.011247275528873514
ACH-000163,-0.2893225843602007
ACH-000167,-0.15371874390149978
ACH-000168,0.1036895166079626
ACH-000169,-0.024347961951180108
ACH-000178,-0.2801296220124216
ACH-000183,0.1274806464138203
ACH-000188,0.09868968634107313
ACH-000189,-0.03689869853976789
ACH-000190,-0.1957338578981521
ACH-000198,-0.10631509731607268
ACH-000203,0.27502986944655977
