,KANSL1L (151050)
ACH-000004,0.22446869619099052
ACH-000005,0.08602800164016597
ACH-000007,-0.014870034969756203
ACH-000009,0.15401191862533134
ACH-000011,-0.001825123247281992
ACH-000012,0.11479142558647598
ACH-000013,0.2249673836818961
ACH-000014,0.1342859622095844
ACH-000015,0.012542529295007595
ACH-000017,0.10342425680759497
ACH-000018,0.02687082839386747
ACH-000019,0.12692279169775084
ACH-000021,0.1498005654235889
ACH-000022,0.14395017872204394
ACH-000025,0.0706620483361784
ACH-000028,0.18958604824805445
ACH-000030,0.15216193113998325
ACH-000035,0.18370325689141204
ACH-000036,0.24357896191055936
ACH-000037,0.2081950907669957
ACH-000039,0.07748248892103275
ACH-000040,0.06718251165935485
ACH-000041,0.2444237618068372
ACH-000042,0.1857096555516229
ACH-000045,0.2783105222446186
ACH-000047,0.23715157818871385
ACH-000052,0.21719902401807625
ACH-000053,0.16208560984094658
ACH-000054,0.15931055025082946
ACH-000055,-0.012863738564426477
ACH-000060,0.0831095880869818
ACH-000067,0.008687459793252817
ACH-000070,0.2270633872819207
ACH-000075,0.026466965599337658
ACH-000078,0.1631161014619794
ACH-000082,0.21036210235688754
ACH-000085,0.14615127809038628
ACH-000086,0.14246286177018475
ACH-000087,-0.0015640969167797186
ACH-000092,0.16887592911880214
ACH-000095,0.11646581583561952
ACH-000097,0.1908994110171754
ACH-000098,0.15584822239743876
ACH-000099,0.15399104847562664
ACH-000108,-0.013386321849234896
ACH-000113,0.18206321220728
ACH-000116,0.17066510009731975
ACH-000118,0.13292322253565975
ACH-000120,0.0802516622291311
ACH-000123,0.228168616322974
ACH-000127,0.10533358963540614
ACH-000128,0.2342145395321188
ACH-000132,0.16359227922565142
ACH-000133,0.14451916868112866
ACH-000137,0.241037767824956
ACH-000138,0.1811019822572821
ACH-000142,0.016693327216649553
ACH-000143,0.2880496952937262
ACH-000146,0.10123762664070413
ACH-000148,0.1970661155616769
ACH-000150,0.1188621743639216
ACH-000152,0.09543865637211796
ACH-000153,0.12540495224795792
ACH-000159,0.13622160307942774
ACH-000160,0.09485862679751687
ACH-000163,0.1642057248307036
ACH-000167,0.16024061522423674
ACH-000168,-0.07849013788423823
ACH-000169,0.25107714453492386
ACH-000178,0.1551135494787597
ACH-000183,0.09400159074454112
ACH-000188,0.12978921971882554
ACH-000189,-0.006248917437659087
ACH-000190,0.2507872551189632
ACH-000198,0.15876320006167674
ACH-000203,0.7661476364187341
ACH-000204,0.03217534302338285
ACH-000206,0.32986012379894103
ACH-000207,0.14494442818990075
ACH-000208,0.3004207281383208
ACH-000210,0.244409711030254
ACH-000211,0.18429904087573745
ACH-000215,0.1916524372065158
ACH-000221,0.047558714350510733
ACH-000222,0.08763365486685434
ACH-000223,0.1602851588084834
ACH-000226,-0.0376803933321171
ACH-000227,0.2325901343700976
ACH-000228,0.06838560611657472
ACH-000231,0.15989567057112594
ACH-000232,0.11620335227500808
ACH-000233,0.12984705396407653
ACH-000234,0.04462033265484568
ACH-000235,0.12175658408812637
ACH-000237,0.11736558492447105
ACH-000238,0.1584175435009739
ACH-000242,0.058571908057151824
ACH-000243,0.15403096958446627
ACH-000244,0.13212198764565214
ACH-000246,0.18790303476735104
ACH-000248,0.20128345034771952
ACH-000250,0.12287310474818745
ACH-000251,0.008396018491692645
ACH-000252,0.3611147633381893
ACH-000253,0.18621475303327426
ACH-000255,0.08688413497758712
ACH-000256,0.3248242949093639
ACH-000257,0.10479493652292236
ACH-000258,0.1932611293743981
ACH-000259,0.16084175276650473
ACH-000260,0.05432507394590237
ACH-000261,0.1359305848606145
ACH-000262,0.34938867409733665
ACH-000263,0.048557713711311484
ACH-000264,0.1746568067268316
ACH-000265,0.24715106766415465
ACH-000266,0.16757682843329158
ACH-000272,0.20778040793074545
ACH-000274,0.12751345614359186
ACH-000277,0.1849109550249819
ACH-000278,-0.029402700030589236
ACH-000279,0.19123768731671573
ACH-000280,0.049643466601480266
ACH-000281,0.25179325552593457
ACH-000288,0.06986957267117164
ACH-000291,0.10395572569961123
ACH-000293,0.08736558472670232
ACH-000294,0.02212178068023369
ACH-000295,-0.013406425973472942
ACH-000296,0.3578176638074552
ACH-000302,0.11545746569565846
ACH-000304,-0.3001215519522573
ACH-000307,0.17978771163988552
ACH-000308,0.16254530496049907
ACH-000310,0.22324106474004124
ACH-000311,0.2820126643809921
ACH-000312,0.19284361439303302
ACH-000315,0.09365876467030784
ACH-000316,0.2034047296024641
ACH-000317,0.15869655461236304
ACH-000318,0.10521918111909873
ACH-000319,0.1680527336401276
ACH-000320,0.14003226571387736
ACH-000322,0.2073938683012104
ACH-000323,0.2585089166902775
ACH-000324,0.20123303184079788
ACH-000329,0.0905605575813651
ACH-000330,0.05158165881224129
ACH-000331,0.23294994672165856
ACH-000332,0.1575279793136942
ACH-000334,0.3020407928850143
ACH-000335,0.2530108148794422
ACH-000336,0.4071316274923935
ACH-000337,0.12021295243378365
ACH-000338,0.4316945433374512
ACH-000339,0.15157265756758093
ACH-000341,0.1817244189610763
ACH-000348,0.1928907148730931
ACH-000350,0.13314323328582264
ACH-000352,0.10727268348719343
ACH-000356,0.3646887467585909
ACH-000361,0.026793644415011437
ACH-000362,0.03639491606284618
ACH-000363,0.0771910303503133
ACH-000364,0.1391825353151478
ACH-000365,0.1642853392822158
ACH-000366,0.14967793786468606
ACH-000368,0.3059567542888157
ACH-000374,0.08997505284163906
ACH-000375,0.10292010023348176
ACH-000376,0.14791737539698482
ACH-000381,0.06972234916182489
ACH-000383,0.1271975123742748
ACH-000387,0.1471321998636331
ACH-000389,0.2549725175210996
ACH-000390,0.13635857867183598
ACH-000393,0.20035450053521375
ACH-000395,0.17657444823408225
ACH-000396,-0.29110573018649244
ACH-000397,0.09355847174591284
ACH-000401,-0.2252635842161252
ACH-000402,-0.06462734871411813
ACH-000403,0.15536481398679464
ACH-000404,0.13436811669780901
ACH-000406,0.1408052012743897
ACH-000407,0.11678107080638915
ACH-000408,0.11766192167327705
ACH-000410,0.1607326063307156
ACH-000411,0.06887242414865218
ACH-000414,0.1624611687624661
ACH-000415,0.20400221091723975
ACH-000416,0.1833475094948893
ACH-000420,0.2395627009887514
ACH-000421,0.08767949018762282
ACH-000424,0.24808091894980494
ACH-000425,0.043963859057838686
ACH-000426,0.2520546013930188
ACH-000427,0.29187257983657755
ACH-000433,0.30273959985249194
ACH-000435,0.13140638384676245
ACH-000436,0.1500607943962485
ACH-000444,0.2324243730919528
ACH-000445,0.4110771119503364
ACH-000448,0.05166511594881321
ACH-000450,0.03428687986317365
ACH-000452,0.0753990193733396
ACH-000454,0.22207008294718808
ACH-000458,-0.1347659613982077
ACH-000459,0.16224168160329167
ACH-000460,0.21268967197288488
ACH-000461,0.21828988988072395
ACH-000463,0.29417651660722977
ACH-000464,0.061155770324876575
ACH-000466,0.09145687234959253
ACH-000467,0.08753692176422713
ACH-000468,0.12832162147964082
ACH-000469,0.0024124623492790607
ACH-000470,0.07104814709751807
ACH-000471,0.061152293298299035
ACH-000472,0.11500584966180588
ACH-000473,0.2182519548077584
ACH-000475,0.16752700924078942
ACH-000476,0.15644866435767246
ACH-000477,0.006030113000604926
ACH-000479,-0.03365957444458983
ACH-000480,0.0267687610559233
ACH-000481,0.050577218699822055
ACH-000483,0.02401987476520043
ACH-000484,-0.06246401499385802
ACH-000485,0.16548769565609905
ACH-000486,0.07585530653060314
ACH-000487,0.20403413569925052
ACH-000488,0.19534006777382296
ACH-000490,0.14056444849032138
ACH-000491,0.11451967553318898
ACH-000495,0.30136637668037897
ACH-000496,0.1435206720477108
ACH-000499,0.3665743009937744
ACH-000500,0.6492488567259027
ACH-000502,0.0843970113553965
ACH-000503,0.2107538830692286
ACH-000505,0.2506415939250521
ACH-000507,0.25066916997263144
ACH-000510,0.18075303909800045
ACH-000511,0.1451514495027167
ACH-000512,-0.0074651768523976815
ACH-000516,0.15562149676668927
ACH-000517,0.14903082278833418
ACH-000518,0.03645594612429393
ACH-000520,0.23095264347772965
ACH-000521,0.12977411910005324
ACH-000522,0.1209715836961831
ACH-000524,0.12835870031391047
ACH-000527,0.1561972922591319
ACH-000528,0.15945329745471087
ACH-000537,0.07733579233534607
ACH-000541,0.3858776960378135
ACH-000542,0.15149596075495594
ACH-000544,0.16230795845016838
ACH-000545,0.09705053071798092
ACH-000547,0.13240898302652232
ACH-000548,0.13865398553778938
ACH-000549,0.0995582716905095
ACH-000550,0.12044039792128568
ACH-000552,0.09124632542353683
ACH-000556,0.08381739961213656
ACH-000557,0.1055452458580436
ACH-000569,0.13522823992865865
ACH-000570,0.10077867380506654
ACH-000571,0.24590349108930634
ACH-000573,0.08298915337547404
ACH-000576,0.06466121546616624
ACH-000579,0.31759510260202983
ACH-000580,0.3780396192700658
ACH-000584,0.09232854567852183
ACH-000585,0.095708573217234
ACH-000588,0.19057502187549108
ACH-000589,0.22652108753024436
ACH-000591,0.36589007894427467
ACH-000593,0.09970570267728096
ACH-000600,0.14190027674453712
ACH-000601,0.17925017585214698
ACH-000605,0.20303101912673796
ACH-000606,0.13407773902492082
ACH-000608,0.11264935304576895
ACH-000614,0.2978635245221141
ACH-000616,0.08194674383522146
ACH-000618,0.09530784726112997
ACH-000619,0.27091741045642376
ACH-000620,0.18851570535121245
ACH-000621,0.1244834220190853
ACH-000622,0.1992273506152442
ACH-000623,0.1996842569926566
ACH-000624,0.12148630598492682
ACH-000627,0.18205362219263327
ACH-000630,0.21320218310120426
ACH-000631,0.4291849964509595
ACH-000632,0.20604135745464128
ACH-000633,0.07797045013871266
ACH-000637,-0.06419819416763294
ACH-000638,0.15250581407390498
ACH-000646,-0.005285183047254181
ACH-000647,0.1113819164841158
ACH-000648,-0.02287737069849799
ACH-000649,0.15401589770819965
ACH-000651,0.12420508379684846
ACH-000652,0.12142000194877997
ACH-000653,0.16323500061086832
ACH-000657,0.15281569928045693
ACH-000658,0.15591339749871594
ACH-000661,0.0566291080463863
ACH-000662,0.2092309958017705
ACH-000663,0.1440999614809615
ACH-000665,0.21195745264233715
ACH-000671,0.08189947572829495
ACH-000672,-0.054884605844189284
ACH-000673,0.1298318338115379
ACH-000676,0.195914739383806
ACH-000677,0.05830499936401154
ACH-000681,0.1547403036291696
ACH-000683,0.14811869298062275
ACH-000684,0.266287674701541
ACH-000688,0.1797047193646845
ACH-000693,0.11439074571257787
ACH-000694,0.1160485716913692
ACH-000695,-0.13417429832672453
ACH-000696,0.11731058724826207
ACH-000697,0.16958452458479628
ACH-000699,0.16250582676294786
ACH-000701,0.04438703878818714
ACH-000706,0.07015182142978937
ACH-000711,0.14051321538292444
ACH-000713,0.18656432670039536
ACH-000714,0.23994431550663545
ACH-000718,0.061224893800484015
ACH-000720,0.1734685539770907
ACH-000721,0.11160274360452267
ACH-000724,0.22568234535904505
ACH-000725,0.24032472095951465
ACH-000732,0.09656366895973699
ACH-000734,0.23411036007557184
ACH-000735,0.0933166552878348
ACH-000736,0.10819339133254574
ACH-000738,0.1049233756332027
ACH-000746,0.30684541334458226
ACH-000747,0.11171641994488753
ACH-000748,0.12676134093983782
ACH-000753,0.0917486061137862
ACH-000756,0.021602010086467456
ACH-000757,0.11895633186414432
ACH-000758,0.1513291370386652
ACH-000760,0.2609491135653639
ACH-000762,0.3678653118089689
ACH-000763,0.06500470972362263
ACH-000764,0.3522461533863757
ACH-000765,0.15260387544987275
ACH-000766,0.02706854154469325
ACH-000767,0.04090835235353716
ACH-000768,0.10355328639215007
ACH-000769,0.1103982942070212
ACH-000770,0.11771975849914425
ACH-000771,0.1438766542293696
ACH-000773,0.11981260283633405
ACH-000776,0.1655793517202194
ACH-000777,0.1760178465576781
ACH-000778,0.15998614139612855
ACH-000781,0.07503098092157365
