,RXRG (6258)
ACH-000339,-0.02613421653190097
ACH-000341,-0.41929971161221213
ACH-000348,-0.17090671694570844
ACH-000350,-0.3536104668585358
ACH-000352,-0.12651544613227014
ACH-000356,-0.13775289929949114
ACH-000361,-0.12825730699512491
ACH-000362,-0.11507340462752624
ACH-000363,-0.14874600051678125
ACH-000364,-0.19480032809463607
ACH-000365,-0.0724843811647061
ACH-000366,-0.19456744943669574
ACH-000368,0.0547447594741388
ACH-000374,-0.12990203262187652
ACH-000375,-0.2583539958442703
ACH-000376,-0.17288326503932505
ACH-000381,-0.12968093403446987
ACH-000383,-0.21039656155319986
ACH-000387,-0.13772127627979575
ACH-000389,-0.08902653851935079
ACH-000390,-0.1332168106869344
ACH-000393,-0.10658407307015301
ACH-000395,-0.09686073468253467
ACH-000396,-0.4188678631453079
ACH-000397,-0.12176908694609265
ACH-000401,-0.14572767708232925
ACH-000402,-0.2905872140194401
ACH-000403,-0.15605291143215982
ACH-000404,-0.3665995196378819
ACH-000406,-0.21446700988238152
ACH-000407,-0.14781941535064055
ACH-000408,-0.051167328152496486
ACH-000410,-0.2984581131239
ACH-000411,-0.1715307523024492
ACH-000414,-0.1123720237864198
ACH-000415,-0.13824302540211186
ACH-000416,-0.22099138240498897
ACH-000420,-0.19650654975512452
ACH-000421,-0.12695491432431452
ACH-000424,-0.2191576286799145
ACH-000425,-0.1650926433827106
ACH-000426,-0.2559273812006407
ACH-000427,-0.19702714148426
ACH-000433,-0.12851188873705094
ACH-000435,-0.20220232380942635
ACH-000436,-0.2835137653753364
ACH-000444,-0.18559814693937124
ACH-000445,-0.04238920864684685
ACH-000448,-0.13966678040255825
ACH-000450,-0.2928359740711139
ACH-000452,-0.09991769674281643
ACH-000454,-0.07080500547915908
ACH-000458,-0.09951804376370413
ACH-000459,-0.07501077547283119
ACH-000460,-0.12392045043443765
ACH-000461,-0.06691496013427413
ACH-000463,-0.2877157812514532
ACH-000464,-0.14645699751227076
ACH-000466,-0.07052320675592001
ACH-000467,-0.01952688703030041
ACH-000468,-0.1448040752664995
ACH-000469,-0.09958439788167324
ACH-000470,-0.048535130030387966
ACH-000471,-0.20161893415835155
ACH-000472,-0.10849136739683066
ACH-000473,-0.13015163629105986
ACH-000475,-0.10848072039940787
ACH-000476,-0.1957289256139473
ACH-000477,-0.14042640525033775
ACH-000479,-0.05728735522137921
ACH-000480,-0.13634239098052464
ACH-000481,-0.18248857820513212
ACH-000483,-0.1354531194025984
ACH-000484,-0.2922551513414878
ACH-000485,-0.13579874875675388
ACH-000486,-0.09646548318958026
ACH-000487,-0.26205612024341696
ACH-000488,-0.08823418596412277
ACH-000490,-0.20937848955828786
ACH-000491,-0.2315995727700739
ACH-000495,-0.11390592624346907
ACH-000496,-0.04776172144159455
ACH-000499,-0.06709039357880557
ACH-000500,-0.4074544499915202
ACH-000502,-0.09862569935236663
ACH-000503,-0.2399566582138829
ACH-000505,-0.1634850847121319
ACH-000507,-0.10103364128553198
ACH-000510,-0.2396932951306555
ACH-000511,-0.07511042815975742
ACH-000512,-0.2638640697569189
ACH-000516,-0.0733393812511939
ACH-000517,-0.16347620781285785
ACH-000518,-0.11473354850618366
ACH-000520,-0.005115879183420657
ACH-000521,-0.103142040841165
ACH-000522,-0.13781062536114294
ACH-000524,-0.1945840152876524
ACH-000527,-0.12492531358914928
ACH-000528,-0.1438611169989427
ACH-000537,-0.09692042375323663
ACH-000541,0.01034105443328681
ACH-000542,-0.11244116063739876
ACH-000544,-0.057143379027216314
ACH-000545,-0.09229268386985773
ACH-000547,-0.08666081463125137
ACH-000548,-0.1705980295705247
ACH-000549,-0.13590512569956514
ACH-000550,-0.1743876797447455
ACH-000552,-0.02460715282667664
ACH-000556,-0.13998861261543027
ACH-000557,-0.22230656133198096
ACH-000569,-0.5181679519925747
ACH-000570,-0.12800610503567564
ACH-000571,-0.0970753021524859
ACH-000573,-0.14797641962550584
ACH-000576,-0.22587840242617435
ACH-000579,-0.053612243722622965
ACH-000580,-0.2103425813419216
ACH-000584,-0.15935804857848634
ACH-000585,-0.1702293797891368
ACH-000588,-0.19903691990731387
ACH-000589,-0.12812854482233574
ACH-000591,0.16219696660585176
ACH-000593,-0.1696217712839113
ACH-000600,-0.08918307052870339
ACH-000601,-0.15094146486971838
ACH-000605,-0.19680811572962406
ACH-000606,-0.08973353010312947
ACH-000608,-0.14779547015796538
ACH-000614,-0.2410895163766661
ACH-000616,-0.1271331612758148
ACH-000618,-0.1810805042060125
ACH-000619,-0.0680762452555808
ACH-000620,-0.10711273485747937
ACH-000621,-0.0850956703229552
ACH-000622,-0.18433583247027227
ACH-000623,-0.0917003322851708
ACH-000624,-0.14047491522758665
ACH-000627,0.012722551831623808
ACH-000630,-0.09641950475359416
ACH-000631,0.090181791310726
ACH-000632,-0.15018650466785285
ACH-000633,-0.03289214783385735
ACH-000637,-0.18061341759776395
ACH-000638,-0.2044447537855696
ACH-000646,-0.2535154838625088
ACH-000647,-0.2189622204623719
ACH-000648,-0.08788322545350945
ACH-000649,-0.13196038754087114
ACH-000651,-0.1699090985308704
ACH-000652,-0.1731114755047943
ACH-000653,-0.08483562328265988
ACH-000657,-0.24775341036968115
ACH-000658,-0.19428629953770946
ACH-000661,-0.20976004976028345
ACH-000662,-0.1577692941655108
ACH-000663,-0.2352721950853507
ACH-000665,-0.07711148829328501
ACH-000671,-0.13932357787615354
ACH-000672,-0.08263017064406238
ACH-000673,-0.1349190455597099
ACH-000676,-0.31070960572685885
ACH-000677,-0.1703542166869879
ACH-000681,-0.09850130668542163
ACH-000683,-0.3907627004263676
ACH-000684,-0.1041726665148782
ACH-000688,-0.2469906714845913
ACH-000693,-0.15051781429141775
ACH-000694,-0.06741715885197727
ACH-000695,-0.26464934085556835
ACH-000696,-0.2279171942552748
ACH-000697,-0.2345782999222303
ACH-000699,-0.10763222375971898
ACH-000701,-0.33532994033459435
ACH-000706,-0.18577644807177016
ACH-000711,-0.10942400958753228
ACH-000713,-0.13293764798425226
ACH-000714,-0.3292958350570177
ACH-000718,-0.07556059814666967
ACH-000720,-0.11043805685268583
ACH-000721,-0.1178596339827623
ACH-000724,-0.1824473957493632
ACH-000725,-0.2157600534685744
ACH-000732,-0.15625877921715872
ACH-000734,-0.161543238795419
ACH-000735,-0.13413472241188126
ACH-000736,-0.30299711700542176
ACH-000738,-0.14203042994759674
ACH-000746,-0.059803900543347825
ACH-000747,-0.2538866533637508
ACH-000748,-0.20850580853307465
ACH-000753,-0.22046795244925604
ACH-000756,-0.21311114717541307
ACH-000757,-0.3435090848435656
ACH-000758,-0.10737616908320306
ACH-000760,-0.19346182852525276
ACH-000762,-0.15019736699484698
ACH-000763,-0.20694151120428486
ACH-000764,0.09105445421343873
ACH-000765,-0.24032152112746835
ACH-000766,-0.18426858173317454
ACH-000767,-0.4270550452496922
ACH-000768,-0.11398960206584195
ACH-000769,-0.13727640506388994
ACH-000770,-0.08018716099775057
ACH-000771,-0.14113714763783686
ACH-000773,-0.09013444957622073
ACH-000776,-0.036544539909687805
ACH-000777,-0.06313052944028985
ACH-000778,-0.11154448376812476
ACH-000781,-0.185008089889456
ACH-000782,-0.2075352879763852
ACH-000783,-0.10056592494465638
ACH-000784,-0.1178623880572362
ACH-000785,-0.17398064445266648
ACH-000787,-0.07453808709631828
ACH-000788,-0.28560109383830434
ACH-000791,-0.21348246081582675
ACH-000792,-0.08723096229190963
ACH-000794,-0.08896643008603647
ACH-000796,-0.06881361369070199
ACH-000798,-0.3169915339150691
ACH-000799,0.010476103210186568
ACH-000800,-0.11101578136057706
ACH-000802,-0.2731617259275156
ACH-000804,-0.22883661281115056
ACH-000805,-0.06687760432538882
ACH-000809,-0.10534865479562472
ACH-000810,-0.02582135244793251
ACH-000811,-0.14521656293905902
ACH-000817,-0.14851045681180464
ACH-000819,-0.10471343066258793
ACH-000820,0.02650733001933249
ACH-000821,-0.19364230076287947
ACH-000822,-0.31505754811952524
ACH-000823,-0.16481568157596455
ACH-000824,-0.12866054523136786
ACH-000827,-0.11670691281545086
ACH-000829,-0.05485277093956047
ACH-000831,-0.16281503419354287
ACH-000832,-0.19328244208608056
ACH-000833,-0.18499140195238425
ACH-000834,-0.25520151132140073
ACH-000835,-0.15033285539024505
ACH-000836,-0.08905073119051317
ACH-000837,-0.16876828379993578
ACH-000838,-0.17223486933368629
ACH-000839,0.0295428642105139
ACH-000840,-0.14983895339174755
ACH-000841,-0.16478763703851826
ACH-000843,-0.2415417390580304
ACH-000846,-0.2456145583908116
ACH-000847,0.0973775107260554
ACH-000848,-0.17461824344582938
ACH-000849,-0.1649061736162653
ACH-000851,-0.13576162889701052
ACH-000855,-0.2947772298424954
ACH-000856,-0.10167535810461
ACH-000858,-0.10794640668698764
ACH-000859,-0.06917424836871086
ACH-000861,-0.12905645838796406
ACH-000862,-0.08448437702831356
ACH-000865,-0.1991277667270153
ACH-000866,-0.0928276118525939
ACH-000867,-0.22129641772605316
ACH-000869,-0.1327115705332166
ACH-000872,-0.10876748730057473
ACH-000873,-0.20457240702963067
ACH-000876,-0.1591093505476152
ACH-000878,-0.08616673816918362
ACH-000880,-0.08023731882626181
ACH-000881,-0.10570208982116296
ACH-000882,-0.0953939774019263
ACH-000884,-0.18505520649796176
ACH-000885,-0.06019219992774071
ACH-000887,-0.08171470941333994
ACH-000889,-0.21756414048492834
ACH-000896,-0.15664013879831773
ACH-000898,-0.17524580683437813
ACH-000900,-0.058565744249582885
ACH-000901,-0.09023510749197096
ACH-000905,-0.20361441780159367
ACH-000906,-0.17980087974339642
ACH-000907,-0.21216352331950547
ACH-000910,-0.10166274345310942
ACH-000911,-0.128771284271449
ACH-000912,-0.24212677773158925
ACH-000913,-0.13277368463069142
ACH-000915,-0.10706027442399743
ACH-000916,0.006501387537061929
ACH-000917,-0.12604885690370599
ACH-000920,-0.10447262099979948
ACH-000921,-0.11692716769857775
ACH-000924,-0.2591384780351821
ACH-000926,-0.15957418541451018
ACH-000928,-0.1397549206382642
ACH-000929,-0.2696931282602867
ACH-000932,-0.22560128459008535
ACH-000935,-0.1502034684449003
ACH-000936,-0.2696984966674034
ACH-000937,-0.18301994535048016
ACH-000938,-0.2004864678002164
ACH-000939,-0.20606704997455685
ACH-000941,-0.15429882099927633
ACH-000943,-0.10365830848838033
ACH-000946,-0.1061484972229788
ACH-000947,-0.07403447580785752
ACH-000948,-0.13919628268055972
ACH-000950,-0.2170635075070019
ACH-000953,-0.08932281816476592
ACH-000954,-0.27994234255717904
ACH-000957,0.04845110266754985
ACH-000958,-0.012894163224487158
ACH-000960,-0.16559330849883874
ACH-000963,-0.2442345646709884
ACH-000968,-0.2352644777100168
ACH-000969,-0.14570981536815766
ACH-000972,-0.178624995753326
ACH-000973,-0.23979755393413385
ACH-000974,-0.16270858046322928
ACH-000978,-0.05374486262386068
ACH-000984,-0.23065560524144105
ACH-000986,-0.2290518240814199
ACH-000988,-0.19167531189196493
ACH-000993,-0.3399062524915409
ACH-000994,-0.11680782978130436
ACH-000996,-0.03967212177265825
ACH-001001,-0.11179343502047116
ACH-001020,-0.16725161918279768
ACH-001028,-0.1753989570911087
ACH-001031,-0.05069992236399617
ACH-001038,-0.18333063374667805
ACH-001048,-0.07070829070959751
ACH-001050,-0.11021138340649184
ACH-001053,-0.26741708799101443
ACH-001054,-0.14077870206349494
ACH-001061,-0.19705001597820715
ACH-001067,0.013266332602217464
ACH-001075,0.0027856071020535373
ACH-001096,-0.2892368756570365
ACH-001111,-0.053648311386756777
ACH-001119,-0.036255366010677886
ACH-001128,0.01448735179934286
ACH-001134,-0.277094826532107
ACH-001151,-0.2091501064728936
ACH-001163,-0.2074507424674017
ACH-001164,0.0027284482739374405
ACH-001183,-0.04445173132705808
ACH-001192,-0.2546929202291036
ACH-001193,-0.3707715668453523
ACH-001196,-0.08511714139487109
ACH-001197,-0.17499434597064384
ACH-001205,-0.2903438711226972
ACH-001211,-0.19812726883861706
ACH-001212,-0.35120238770142925
ACH-001228,-0.18280818509456706
ACH-001232,-0.10735400185385084
ACH-001239,-0.19461977680854264
ACH-001270,-0.14931841053756614
ACH-001274,-0.16848496364599114
ACH-001275,-0.1951491968998968
ACH-001277,-0.2649405046942005
ACH-001278,-0.12571150904369374
ACH-001280,-0.0008950108568288689
ACH-001283,-0.13262409045240986
ACH-001289,-0.22211692026647875
ACH-001300,-0.04090697780975472
ACH-001301,-0.035546024355637404
ACH-001302,-0.1700780000195795
ACH-001306,-0.12479469318536228
ACH-001318,-0.4107112748794782
ACH-001322,-0.012237018418027674
ACH-001328,-0.08691209468642692
ACH-001332,-0.2756711645420347
ACH-001336,-0.2351353939079989
ACH-001346,-0.14006861740260765
ACH-001353,-0.11824896670825145
ACH-001354,-0.5960670781527433
ACH-001367,-0.02464147199898243
ACH-001368,-0.19980694050418984
ACH-001374,-0.031047071821595967
ACH-001377,-0.17785102561868166
ACH-001380,-0.2287971050095633
ACH-001391,-0.17122963087301565
ACH-001408,-0.2069890959217488
ACH-001430,-0.09984243673233444
ACH-001431,-0.18724550738547166
ACH-001450,-0.052863337879104126
ACH-001496,-0.2619951706158181
ACH-001500,-0.14338764806564852
ACH-001523,-0.07718867252418013
ACH-001532,-0.0901055284206286
ACH-001550,-0.04165606714162436
ACH-001552,-0.18650696948760292
ACH-001554,-0.053506205805147616
ACH-001654,-0.14631181866201232
ACH-001735,-0.056341994043311125
ACH-001736,-0.17776625007333946
ACH-001737,-0.17199466397290428
ACH-001740,-0.008953542126618273
ACH-001745,-0.19647868253525094
ACH-001765,-0.2383663576691817
