,TUSC5 (286753)
ACH-000004,-0.06842017801616551
ACH-000005,-0.3153314117650457
ACH-000007,0.15780370561617044
ACH-000009,-0.13516843490581412
ACH-000011,-0.19481809520173574
ACH-000012,-0.019514863840117087
ACH-000013,0.08726366881466444
ACH-000014,-0.20871923768943926
ACH-000015,-0.23419583805849625
ACH-000017,0.15258877180759764
ACH-000018,0.07737858481317311
ACH-000019,-0.027176319656523625
ACH-000021,0.01680322333836196
ACH-000022,0.054849758242313966
ACH-000025,-0.01592941108271103
ACH-000028,-0.13269070966731156
ACH-000030,-0.007168667008500188
ACH-000035,-0.061884932977026914
ACH-000036,-0.08001733784917885
ACH-000037,0.05495296242519236
ACH-000039,-0.07422526334781554
ACH-000040,0.02975329379913601
ACH-000041,-0.07071907939995972
ACH-000042,-0.1102018155963264
ACH-000045,-0.060981121957241924
ACH-000047,0.020182892795614044
ACH-000052,0.06239887744909148
ACH-000053,0.03824227498135927
ACH-000054,0.1574436198109073
ACH-000055,0.10219271194449536
ACH-000060,0.04692914977632592
ACH-000067,-0.2710349842363031
ACH-000070,-0.031531475624513736
ACH-000075,0.08677430611459955
ACH-000078,-0.07236911692556325
ACH-000082,-0.11893860295444073
ACH-000085,-0.2108120197275764
ACH-000086,0.12702958179080007
ACH-000087,0.1225106754940282
ACH-000092,-0.10803670297483638
ACH-000095,0.02759443249288184
ACH-000097,-0.1596105627457126
ACH-000098,-0.0930379020169938
ACH-000099,0.010204088457807512
ACH-000108,0.04570593518571363
ACH-000113,0.005536433605391407
ACH-000116,0.1565452210359969
ACH-000118,-0.1223533007024674
ACH-000120,-0.02096707570610589
ACH-000123,-0.04274445491161687
ACH-000127,-0.033042917549898534
ACH-000128,-0.1576262729765864
ACH-000132,0.08243003407252432
ACH-000133,-0.05830341977199634
ACH-000137,0.045209417876430125
ACH-000138,-0.009123664795775229
ACH-000142,-0.05803796452963096
ACH-000143,-0.04082567621222338
ACH-000146,-0.009373002922287346
ACH-000148,-0.07407094724768251
ACH-000150,-0.14969690681585934
ACH-000152,0.08032008367261395
ACH-000153,-0.011504539267235641
ACH-000159,0.02727439112806047
ACH-000160,-0.022428515961717552
ACH-000163,0.008261937682278734
ACH-000167,0.2764461431385972
ACH-000168,0.08926856728019597
ACH-000169,-0.044992951329282896
ACH-000178,0.022923824651715163
ACH-000183,0.2625174796550885
ACH-000188,-0.11873691873589705
ACH-000189,-0.112374262680993
ACH-000190,-0.12537521549026587
ACH-000198,0.06816382580927148
ACH-000203,-0.07040808922310822
ACH-000204,0.1835834542428744
ACH-000206,0.15650323677937908
ACH-000207,-0.025225396620345845
ACH-000208,-0.11077735736329587
ACH-000210,0.26869734479061363
ACH-000211,-0.13366121621781973
ACH-000215,0.008134258370255542
ACH-000221,-0.08373895691206833
ACH-000222,0.09222106893548312
ACH-000223,0.002431052949574061
ACH-000226,0.014399057308346919
ACH-000227,-0.07964914293165659
ACH-000228,0.09667822366596933
ACH-000231,0.021992814454290213
ACH-000232,-0.186427327294528
ACH-000233,0.0011361908095277472
ACH-000234,-0.3148068651774185
ACH-000235,-0.05750278658203903
ACH-000237,-0.014075012252877725
ACH-000238,0.07542544910917016
ACH-000242,0.09439844934622604
ACH-000243,0.04799740342935442
ACH-000244,0.057935120343529566
ACH-000246,-0.031441651787515734
ACH-000248,-0.027206029953815145
ACH-000250,-0.023323479738127456
ACH-000251,0.010688149706029442
ACH-000252,0.1345155046780896
ACH-000253,0.04525769325804642
ACH-000255,-0.06241006167204498
ACH-000256,-0.01165709778869687
ACH-000257,-0.3145534637719184
ACH-000258,-0.031044205235695337
ACH-000259,0.00910172834952652
ACH-000260,-0.21000931770437387
ACH-000261,0.040062271713985416
ACH-000262,0.09978737546530073
ACH-000263,-0.013867787838484302
ACH-000264,-0.0074969504259027155
ACH-000265,0.1105524461515471
ACH-000266,-0.03868748285217512
ACH-000272,-0.06695340068502846
ACH-000274,-0.07685727524779129
ACH-000277,-0.012192705488496408
ACH-000278,-0.018929206764296186
ACH-000279,-0.10387464380624704
ACH-000280,-0.01699630121550388
ACH-000281,0.012412006551499336
ACH-000288,-0.13417387392796826
ACH-000291,-0.07707920684361512
ACH-000293,-0.09546407775207737
ACH-000294,-0.08136587434605502
ACH-000295,-0.01002262213490675
ACH-000296,0.05604413209649629
ACH-000302,-0.08811406855297554
ACH-000304,-0.10894687360411943
ACH-000307,-0.06320880294255875
ACH-000308,-0.07612347058678708
ACH-000310,-0.09133553141137853
ACH-000311,0.15412852509018446
ACH-000312,-0.18635893706037232
ACH-000315,0.16782868808366755
ACH-000316,0.058637290420329315
ACH-000317,0.02545667338359877
ACH-000318,-0.13213135692870065
ACH-000319,-0.08627949480614562
ACH-000320,0.052549362769781546
ACH-000322,0.02671668260490713
ACH-000323,-0.056673003287116976
ACH-000324,-0.20494562980924727
ACH-000329,-0.20522101258544176
ACH-000330,0.15141828181499295
ACH-000331,-0.06360902068725346
ACH-000332,-0.12412344243088105
ACH-000334,0.1226416565193585
ACH-000335,0.2921693425562894
ACH-000336,0.19135336448293594
ACH-000337,0.17837738754967344
ACH-000338,0.09247367067370284
ACH-000339,-0.12275179478741445
ACH-000341,0.12562190949284086
ACH-000348,0.027489563828398574
ACH-000350,-0.08535168735848253
ACH-000352,-0.1237935491033806
ACH-000356,-0.3163032907761181
ACH-000361,-0.09122106206311052
ACH-000362,-0.0669376004914009
ACH-000363,-0.015074514070715675
ACH-000364,-0.07383485617985666
ACH-000365,-0.04408039711566476
ACH-000366,-0.11253383210822453
ACH-000368,0.10599391226908347
ACH-000374,-0.04100775783514768
ACH-000375,-0.2218045974921088
ACH-000376,-0.04674488972328263
ACH-000381,0.08004882749623819
ACH-000383,-0.07924503292331725
ACH-000387,-0.13213333085023926
ACH-000389,-0.32841390380528024
ACH-000390,0.021106139563847427
ACH-000393,-0.06817999084123955
ACH-000395,-0.22999118661941756
ACH-000396,-0.062458259558534526
ACH-000397,-0.11430076407044125
ACH-000401,-0.2096801671080594
ACH-000402,0.08435572311595642
ACH-000403,-0.1882539368952911
ACH-000404,-0.07400855725169801
ACH-000406,-0.03332790866252625
ACH-000407,-0.04024527696573196
ACH-000408,-0.2652355464009537
ACH-000410,-0.05531910197378192
ACH-000411,-0.06709143268708856
ACH-000414,-0.12719071422881714
ACH-000415,-0.0717094907036206
ACH-000416,0.0259909795230208
ACH-000420,-0.021998376780059243
ACH-000421,-0.3211898031753275
ACH-000424,-0.20434452022268887
ACH-000425,-0.07665310910601117
ACH-000426,-0.07072106195523432
ACH-000427,-0.026521504183187432
ACH-000433,-0.06079096707660224
ACH-000435,-0.08408441337086231
ACH-000436,0.18780625936615414
ACH-000444,0.006317716655320505
ACH-000445,0.15111678535961515
ACH-000448,-0.049817373734737685
ACH-000450,-0.3890368512867915
ACH-000452,0.054260592278842
ACH-000454,-0.030630673351523995
ACH-000458,-0.08579505998970864
ACH-000459,0.10540111757468083
ACH-000460,-0.049871474146892615
ACH-000461,0.08934499205008675
ACH-000463,-0.08896044483753793
ACH-000464,0.02606563936905673
ACH-000466,-0.052862852408676025
ACH-000467,0.04366926477105627
ACH-000468,0.0029848850032684927
ACH-000469,0.0671650702849431
ACH-000470,-0.12526746066556
ACH-000471,-0.10669333932318208
ACH-000472,-0.021921533843785274
ACH-000473,-0.04409153623826997
ACH-000475,-0.09076334400283667
ACH-000476,-0.11843160209616045
ACH-000477,-0.07727234894065127
ACH-000479,-0.01883501589642068
ACH-000480,0.039644556616855016
ACH-000481,-0.04293704607031471
ACH-000483,-0.07101215786936314
ACH-000484,0.0821430839307547
ACH-000485,-0.14401333245143913
ACH-000486,0.01768770932245789
ACH-000487,0.024268847978621902
ACH-000488,0.03679893747830966
ACH-000490,-0.12689880620089564
ACH-000491,0.0679150207774009
ACH-000495,-0.17080481252295887
ACH-000496,-0.14481063741076014
ACH-000499,-0.1943487455134583
ACH-000500,-0.5302901520705986
ACH-000502,-0.013556850901557052
ACH-000503,-0.06758878904859704
ACH-000505,-0.11700691781088887
ACH-000507,0.030728310173652025
ACH-000510,0.03490130426654592
ACH-000511,0.05829575867785874
ACH-000512,0.13975831465501296
ACH-000516,0.10579790729741548
ACH-000517,0.05307168133840984
ACH-000518,-0.09243277889154776
ACH-000520,-0.002271448415194441
ACH-000521,0.04714974745883565
ACH-000522,0.02310526323243681
ACH-000524,-0.0007360603565027575
ACH-000527,0.007028839304997465
ACH-000528,0.017646191430750406
ACH-000537,-0.09259136511788556
ACH-000541,0.05221997567506533
ACH-000542,-0.05277109624900225
ACH-000544,0.01673900598369031
ACH-000545,-0.01954538276299636
ACH-000547,-0.21520250453774675
ACH-000548,-0.11861484767523985
ACH-000549,-0.03472327076921319
ACH-000550,-0.1914673628021614
ACH-000552,0.13042236551327466
ACH-000556,-0.02789838867687949
ACH-000557,0.10006705992039414
ACH-000569,0.04021108238654627
ACH-000570,-0.13783497053566807
ACH-000571,0.002448212713716992
ACH-000573,0.07624778543158671
ACH-000576,-0.06309774933328972
ACH-000579,-0.11323820947088015
ACH-000580,0.18245158262425176
ACH-000584,-0.026039026434801733
ACH-000585,-0.07732477997335231
ACH-000588,-0.08241863338868383
ACH-000589,-0.0645791984221644
ACH-000591,-0.0397343053330281
ACH-000593,-0.13618620103079282
ACH-000600,-0.0015706334206750355
ACH-000601,-0.010289398076588671
ACH-000605,-0.05515019488385155
ACH-000606,-0.1106088068542082
ACH-000608,0.011202290481788665
ACH-000614,0.03428024477906125
ACH-000616,-0.009162461920323163
ACH-000618,-0.09263454053558964
ACH-000619,-0.004530107027405639
ACH-000620,-0.14155142547092206
ACH-000621,-0.014626930712197232
ACH-000622,-0.09625144586614776
ACH-000623,0.02435987221723977
ACH-000624,-0.15837757345667108
ACH-000627,-0.0081516489601921
ACH-000630,0.016143726123786513
ACH-000631,-0.00198379340579638
ACH-000632,-0.01618991519929655
ACH-000633,-0.11180590002929032
ACH-000637,0.12957566684805902
