,COPS8 (10920)
ACH-000004,-0.8404967999302729
ACH-000005,-0.614298313177808
ACH-000007,-1.0557321830023896
ACH-000009,-1.0186190880112838
ACH-000011,-0.647987905828059
ACH-000012,-0.7749226449712694
ACH-000013,-0.7404801777955002
ACH-000014,-0.8839039908003651
ACH-000015,-0.8528257208029134
ACH-000017,-1.080378530185803
ACH-000018,-0.9576124982141936
ACH-000019,-0.8961907150221572
ACH-000021,-0.7449754457163242
ACH-000022,-0.8034889262195843
ACH-000025,-0.9317024066999272
ACH-000028,-0.9803831335995182
ACH-000030,-0.4933968720268219
ACH-000035,-0.7510786739478237
ACH-000036,-0.7016512591468473
ACH-000037,-0.7889428742942509
ACH-000039,-0.8295127139561309
ACH-000040,-0.7939659918050684
ACH-000041,-0.5737881615604877
ACH-000042,-0.6986752574221741
ACH-000045,-0.5933126371216022
ACH-000047,-0.6699998903583356
ACH-000052,-0.8853164143002097
ACH-000053,-0.6087389279531537
ACH-000054,-0.7558976851563093
ACH-000055,-0.5700383584726917
ACH-000060,-0.7577210033912276
ACH-000067,-0.9764503594017284
ACH-000070,-0.6509479587696748
ACH-000075,-0.6990838935742968
ACH-000078,-0.7297988965683201
ACH-000082,-0.765772266200638
ACH-000085,-0.9624512498939906
ACH-000086,-0.7783778363198719
ACH-000087,-0.7691072830259674
ACH-000092,-1.0505181934479908
ACH-000095,-0.6072696388941823
ACH-000097,-0.8440999457054364
ACH-000098,-0.6902235125847007
ACH-000099,-0.6442943045955628
ACH-000108,-0.7776847653351279
ACH-000113,-0.7111445367079186
ACH-000116,-0.860237029726533
ACH-000118,-0.8808557297393163
ACH-000120,-0.5745008209093672
ACH-000123,-0.6724175248770822
ACH-000127,-0.664572559317566
ACH-000128,-1.0184623445339476
ACH-000132,-1.022259446117034
ACH-000133,-1.1692705011351543
ACH-000137,-0.9293041190108272
ACH-000138,-0.707234231351386
ACH-000142,-0.7196741846809828
ACH-000143,-0.6142084470504727
ACH-000146,-0.7896386029915858
ACH-000148,-0.8359667694897144
ACH-000150,-0.9206683355569004
ACH-000152,-0.9859613522386949
ACH-000153,-0.9233280547095588
ACH-000159,-1.0579693744559058
ACH-000160,-0.782238995958325
ACH-000163,-0.8104813787525849
ACH-000167,-1.103114872971603
ACH-000168,-0.4983221986250082
ACH-000169,-0.5780958180618003
ACH-000178,-0.7531254037475871
ACH-000183,-0.7155338516989391
ACH-000188,-0.8773739023777221
ACH-000189,-0.8869463332418084
ACH-000190,-1.028998428490329
ACH-000198,-0.8486107423273589
ACH-000203,-0.5992821111872803
ACH-000204,-0.7736928545943791
ACH-000206,-0.7288628196485433
ACH-000207,-0.5201786349251986
ACH-000208,-0.6517340406428963
ACH-000210,-0.8540009318282273
ACH-000211,-0.9223891014497754
ACH-000215,-0.7225567006439718
ACH-000221,-0.9481646076564224
ACH-000222,-0.7012343451322941
ACH-000223,-1.0540789059954911
ACH-000226,-0.7627968414471122
ACH-000227,-0.5390140874329133
ACH-000228,-0.7337170032158423
ACH-000231,-0.9339055263570494
ACH-000232,-0.6806088145347937
ACH-000233,-0.6392999396315705
ACH-000234,-0.7502377185153737
ACH-000235,-0.6028463457598634
ACH-000237,-0.8261524850222309
ACH-000238,-0.5505163830161535
ACH-000242,-0.5327119502415193
ACH-000243,-0.7777990888393678
ACH-000244,-0.9462781236550598
ACH-000246,-0.9381887515974324
ACH-000248,-0.9404540338029675
ACH-000250,-0.9221838037828536
ACH-000251,-0.9330493941028576
ACH-000252,-0.8887987968479661
ACH-000253,-0.7205934357795244
ACH-000255,-1.1238806040917548
ACH-000256,-0.6471284350546589
ACH-000257,-0.33025291890746983
ACH-000258,-1.136613879436958
ACH-000259,-0.6366189403986603
ACH-000260,-0.9189299678898436
ACH-000261,-0.9776922490250184
ACH-000262,-0.7971208120759591
ACH-000263,-0.9289218470456698
ACH-000264,-0.8515643959166672
ACH-000265,-0.6996630044564138
ACH-000266,-0.7769230187258334
ACH-000272,-0.7004747433986658
ACH-000274,-1.0337096864971478
ACH-000277,-0.8143283155618705
ACH-000278,-0.930891834723852
ACH-000279,-0.6952545993822127
ACH-000280,-0.7918751644489818
ACH-000281,-0.7128117415442785
ACH-000288,-0.7326609366259093
ACH-000291,-1.0102636461263124
ACH-000293,-0.6916128864156971
ACH-000294,-0.5813163642273698
ACH-000295,-0.8029618435039108
ACH-000296,-0.9027556534043047
ACH-000302,-0.7152731671678222
ACH-000304,-0.8037697438427827
ACH-000307,-0.8104873344185157
ACH-000308,-1.4167552754474415
ACH-000310,-0.6794045828686274
ACH-000311,-0.7338740408342747
ACH-000312,-0.7925536772667817
ACH-000315,-0.3399883193260166
ACH-000316,-0.7299729489442268
ACH-000317,-0.9712194015932848
ACH-000318,-0.7829853967934532
ACH-000319,-0.8346007786378099
ACH-000320,-0.9073041866330924
ACH-000322,-0.9205351939394534
ACH-000323,-0.7429193151840964
ACH-000324,-0.7842834082896784
ACH-000329,-0.6683613085875663
ACH-000330,-0.8200367112497252
ACH-000331,-0.831130637166502
ACH-000332,-0.7428306870097684
ACH-000334,-0.5192645233125113
ACH-000335,-0.7991095424715907
ACH-000336,-0.888231050954007
ACH-000337,-1.0917203900135923
ACH-000338,-0.9872749355844062
ACH-000339,-0.9073908761389632
ACH-000341,-0.8659551681602207
ACH-000348,-0.710697986743149
ACH-000350,-0.826064238065727
ACH-000352,-0.7372739194071244
ACH-000356,-0.7464031328516073
ACH-000361,-0.6530837580755728
ACH-000362,-0.6685725678311217
ACH-000363,-0.5174804539491268
ACH-000364,-0.7789823420043674
ACH-000365,-0.6511461246413631
ACH-000366,-0.8072865252946951
ACH-000368,-0.9129353185392076
ACH-000374,-0.9207570264901346
ACH-000375,-0.7172629553330762
ACH-000376,-0.7800744398663785
ACH-000381,-0.8319144026220883
ACH-000383,-0.7582878708093636
ACH-000387,-0.8870282717770253
ACH-000389,-0.8564889658712145
ACH-000390,-1.1092908541673938
ACH-000393,-0.9355544200121838
ACH-000395,-0.910555760218174
ACH-000396,-0.6066674101665936
ACH-000397,-0.9147644293030917
ACH-000401,-0.5537588299775893
ACH-000402,-0.9934616924582464
ACH-000403,-0.6152107976774591
ACH-000404,-0.9273785706758894
ACH-000406,-0.8706683783981715
ACH-000407,-0.7285745335498159
ACH-000408,-0.7731741227180553
ACH-000410,-0.7614339553926717
ACH-000411,-0.6511100285313676
ACH-000414,-0.699339532432968
ACH-000415,-1.0264664489688833
ACH-000416,-0.8507262879951054
ACH-000420,-0.8227519828600923
ACH-000421,-0.9460215848197888
