,ADPRHL1 (113622)
ACH-000307,-0.1947902760307028
ACH-000308,-0.1728447795529124
ACH-000310,-0.31080012189559725
ACH-000311,-0.2435689739990677
ACH-000312,-0.2422029749894861
ACH-000315,-0.049334005315009866
ACH-000316,-0.11927580292316517
ACH-000317,-0.04373520186286957
ACH-000318,-0.11336542020149852
ACH-000319,-0.15031818480940018
ACH-000320,-0.17669158895555925
ACH-000322,-0.37939946706351135
ACH-000323,-0.2192300133817052
ACH-000324,-0.2983790807810808
ACH-000329,-0.2487469192376068
ACH-000330,-0.19861299081441747
ACH-000331,-0.22407196791244785
ACH-000332,-0.13066761490396125
ACH-000334,-0.03174128694179794
ACH-000335,-0.21443734861710756
ACH-000336,-0.2884188089698575
ACH-000337,-0.2498682930102011
ACH-000338,0.09108192841822052
ACH-000339,-0.12693666995268596
ACH-000341,-0.2967600859318747
ACH-000348,-0.10898336260179406
ACH-000350,-0.13034817005925126
ACH-000352,-0.06786304453993787
ACH-000356,-0.35189159695758954
ACH-000361,0.05431490785795209
ACH-000362,-0.209278800816722
ACH-000363,-0.18889139193871365
ACH-000364,-0.06655302557248395
ACH-000365,-0.27969426602839553
ACH-000366,-0.2417591681492411
ACH-000368,-0.26547598753403
ACH-000374,-0.000950063018481642
ACH-000375,-0.10606927143678084
ACH-000376,-0.06653920335818922
ACH-000381,-0.13045069691809724
ACH-000383,-0.1806226681203945
ACH-000387,-0.11775077014319447
ACH-000389,-0.14516403262778213
ACH-000390,-0.21547144819748867
ACH-000393,-0.1152108396514654
ACH-000395,-0.3082694404763233
ACH-000396,-0.2962388700676037
ACH-000397,-0.1472705705519669
ACH-000401,0.06546273892014015
ACH-000402,-0.22835208156922626
ACH-000403,-0.2705360165779864
ACH-000404,0.09965950302362564
ACH-000406,-0.209628277518063
ACH-000407,-0.10855156661358943
ACH-000408,-0.2322051978293772
ACH-000410,-0.16412307662383507
ACH-000411,-0.12938441741445608
ACH-000414,-0.25039838482264515
ACH-000415,-0.2305961472708536
ACH-000416,-0.2424506550344157
ACH-000420,-0.1342046657777882
ACH-000421,-0.1340368592671481
ACH-000424,-0.2269506641907032
ACH-000425,-0.239417438201138
ACH-000426,-0.09736064738967024
ACH-000427,-0.16393659306265312
ACH-000433,-0.13270855921906838
ACH-000435,0.03549144823437246
ACH-000436,-0.18220135307932966
ACH-000444,-0.21225890258027846
ACH-000445,-0.2923514591966148
ACH-000448,-0.18447616173298054
ACH-000450,-0.13556847544999595
ACH-000452,-0.15658196397415225
ACH-000454,-0.21389553708406656
ACH-000458,-0.12495814824517235
ACH-000459,-0.026806260968304088
ACH-000460,-0.21146304186241172
ACH-000461,-0.17257263710255782
ACH-000463,-0.1557370455123577
ACH-000464,-0.13377399823973155
ACH-000466,-0.21748439292640465
ACH-000467,-0.4398719838590612
ACH-000468,-0.14934317244157588
ACH-000469,-0.20534916911095832
ACH-000470,-0.15509507212696674
ACH-000471,-0.1254770232177474
ACH-000472,-0.13704715560746647
ACH-000473,-0.0879617707503126
ACH-000475,-0.2322657341795761
ACH-000476,-0.12106662310343724
ACH-000477,-0.07834600975944007
ACH-000479,-0.04754550827092627
ACH-000480,0.004605119614046715
ACH-000481,-0.2958464653896454
ACH-000483,-0.09632834170624062
ACH-000484,-0.09914448178889196
ACH-000485,-0.3031249745097317
ACH-000486,-0.17385135681538097
ACH-000487,-0.15555548416154094
ACH-000488,-0.30350167333241074
ACH-000490,-0.08182734048462863
ACH-000491,-0.3275589056039646
ACH-000495,-0.23832294488415895
ACH-000496,-0.16368437543283726
ACH-000499,-0.09021365981681614
ACH-000500,-0.022377185761979244
ACH-000502,-0.19932424222748696
ACH-000503,0.05573469278832868
ACH-000505,-0.13644414749919784
ACH-000507,-0.0781804030363126
ACH-000510,-0.18011130892315974
ACH-000511,-0.05124638111947955
ACH-000512,-0.11509819412167367
ACH-000516,-0.13496707729187127
ACH-000517,-0.14250476698646206
ACH-000518,-0.1397496718220662
ACH-000520,-0.3085268872884105
ACH-000521,-0.3602961899023533
ACH-000522,-0.1776057834757267
ACH-000524,-0.1037830043246378
ACH-000527,-0.12076207304592015
ACH-000528,-0.035823163376259355
ACH-000537,-0.15674379870502242
ACH-000541,0.06976684927907477
ACH-000542,-0.2934868807626245
ACH-000544,-0.20753174811564007
ACH-000545,-0.1491741538670162
ACH-000547,-0.142758069056988
ACH-000548,-0.23629089544601645
ACH-000549,-0.11852723497971306
ACH-000550,-0.17548658369603812
ACH-000552,-0.2363757905381192
ACH-000556,-0.2732656141614308
ACH-000557,-0.28058296591975224
ACH-000569,-0.4089325311304004
ACH-000570,-0.11577212954096595
ACH-000571,-0.15169003451463864
ACH-000573,-0.029827526908573338
ACH-000576,-0.1343093691241485
ACH-000579,-0.1815925406482301
ACH-000580,-0.11502380006301538
ACH-000584,-0.25266313340299235
ACH-000585,-0.17398259577306965
ACH-000588,-0.1397984944581729
ACH-000589,-0.07555834398926722
ACH-000591,-0.10126367114792108
ACH-000593,-0.1753502013955995
ACH-000600,-0.030419036822562064
ACH-000601,-0.28013962585752605
ACH-000605,-0.2129218094162153
ACH-000606,-0.07235497484808108
ACH-000608,-0.16305228092263946
ACH-000614,-0.0013282771824858796
ACH-000616,-0.458473020626533
ACH-000618,-0.25277514575448884
ACH-000619,-0.1910629714020664
ACH-000620,-0.2685602284819074
ACH-000621,-0.17685034399718794
ACH-000622,-0.28969095804444817
ACH-000623,-0.31474000517613576
ACH-000624,-0.17015275870916172
ACH-000627,-0.1411486445167176
ACH-000630,-0.17974710166626026
ACH-000631,0.0018755011778862148
ACH-000632,-0.12569913720852652
ACH-000633,-0.2585666645661608
ACH-000637,-0.1947562493865229
ACH-000638,0.04140209123741096
ACH-000646,-0.21574154448680427
ACH-000647,-0.1588323160971866
ACH-000648,-0.2705992746919475
ACH-000649,-0.060259883433290175
ACH-000651,-0.2844641385391132
ACH-000652,-0.28443045886704865
ACH-000653,-0.18393654437299697
ACH-000657,-0.2764993395443442
ACH-000658,-0.24027188629820306
ACH-000661,-0.12332038258143455
ACH-000662,-0.29211722710228016
ACH-000663,-0.11219223256508863
ACH-000665,-0.21831564008326407
ACH-000671,-0.1611088726088886
ACH-000672,-0.306959114401241
ACH-000673,-0.14526241059349315
ACH-000676,-0.0369301390683911
ACH-000677,-0.08924475603533646
ACH-000681,-0.17440736964772535
ACH-000683,-0.3018826697967456
ACH-000684,-0.08283567402008014
ACH-000688,-0.3285826136011608
ACH-000693,-0.36619907199097657
ACH-000694,-0.16663357591503966
ACH-000695,-0.4410870146142212
ACH-000696,-0.19936212185107294
ACH-000697,-0.22209430051177415
ACH-000699,-0.15901430314552956
ACH-000701,-0.3686733231908676
ACH-000706,-0.20872043872243493
ACH-000711,-0.1868281276211023
ACH-000713,-0.09909521212802437
ACH-000714,-0.09087292366479316
ACH-000718,-0.13807741758000966
ACH-000720,-0.20398451188736025
ACH-000721,-0.174929690838808
ACH-000724,-0.3881562631873387
ACH-000725,-0.03265836356043332
ACH-000732,-0.1581598223449983
ACH-000734,-0.16307317916859174
ACH-000735,-0.14777065805522036
ACH-000736,-0.2419120992673784
ACH-000738,-0.20886967430243872
ACH-000746,-0.09571549258170098
ACH-000747,-0.15851388303701267
ACH-000748,-0.09265879966398306
ACH-000753,-0.2327856050860129
ACH-000756,-0.3221042481852043
ACH-000757,-0.09703889693267248
ACH-000758,-0.21845072536315124
ACH-000760,-0.25431912236727056
ACH-000762,-0.17591086176253415
ACH-000763,-0.26142491847351623
ACH-000764,-0.061535320702182074
ACH-000765,-0.22995559739632146
ACH-000766,-0.20356496461745305
ACH-000767,-0.2801350722713786
ACH-000768,9.405822027062936e-05
ACH-000769,-0.16390706037176486
ACH-000770,-0.2938165916753335
ACH-000771,-0.23440287437653615
ACH-000773,-0.06713977652679401
ACH-000776,-0.14192306257258475
ACH-000777,-0.27355182242333753
ACH-000778,-0.2204015752848592
ACH-000781,-0.20960564318656125
ACH-000782,-0.09835726245704192
ACH-000783,-0.3738478730540651
ACH-000784,-0.17656581851455924
ACH-000785,-0.34024781503434426
ACH-000787,-0.14270193581640855
ACH-000788,-0.12660352289988847
ACH-000791,-0.16938704772205904
ACH-000792,-0.1529638725916021
ACH-000794,-0.2547096147893143
ACH-000796,-0.19268220131420571
ACH-000798,-0.1469882201345391
ACH-000799,-0.29465912106594483
ACH-000800,-0.18950804427909426
ACH-000802,-0.17578970015154993
ACH-000804,-0.2080993192904832
ACH-000805,-0.119241030140872
ACH-000809,-0.1872037286044821
ACH-000810,-0.3761023012712237
ACH-000811,-0.1754025062419877
ACH-000817,-0.09343155962578938
ACH-000819,-0.08498416728447515
ACH-000820,0.14222828682996294
ACH-000821,0.014724027697313015
ACH-000822,-0.060864282537142475
ACH-000823,-0.1611492264906255
ACH-000824,-0.2267804748149537
ACH-000827,-0.2246289966058628
ACH-000829,-0.3919416777111272
ACH-000831,-0.1719211902203044
ACH-000832,-0.15010255480764126
ACH-000833,-0.23134736018622185
ACH-000834,-0.17135593596153434
ACH-000835,-0.1748864993784701
ACH-000836,-0.11080816597446616
ACH-000837,-0.1594199440227987
ACH-000838,-0.03943141463791328
ACH-000839,-0.3740582902652061
ACH-000840,-0.11008042944106013
ACH-000841,-0.13100492183914664
ACH-000843,-0.19714815089893165
ACH-000846,-0.044996785925677
ACH-000847,0.03132978326232005
ACH-000848,-0.25221279486883746
ACH-000849,-0.1916549093341978
ACH-000851,-0.15405690684746734
ACH-000855,-0.21253077702764486
ACH-000856,-0.1262538792252701
ACH-000858,-0.032283173343887035
ACH-000859,-0.05957957322817535
ACH-000861,-0.09723277720116193
ACH-000862,-0.3304825259086956
ACH-000865,-0.18557306771331025
ACH-000866,-0.2944669630289521
ACH-000867,-0.1828787136788934
ACH-000869,-0.2406845386303963
ACH-000872,-0.19489226325808875
ACH-000873,-0.10532520097266013
ACH-000876,-0.1815831289654168
ACH-000878,0.10577266677132273
ACH-000880,-0.1817099530712887
ACH-000881,-0.0684763069638666
ACH-000882,-0.05632857389325933
ACH-000884,-0.036907006772496656
ACH-000885,-0.2577992234736255
ACH-000887,-0.11611902660069533
ACH-000889,-0.20731370461612636
ACH-000896,-0.08547008882050253
ACH-000898,-0.16682692366137844
ACH-000900,-0.08105357944002702
ACH-000901,-0.09555296855231887
ACH-000905,-0.2389270836669437
ACH-000906,-0.18065623418487106
ACH-000907,-0.046433110806495634
ACH-000910,-0.18183534934236592
ACH-000911,-0.10443718630669137
ACH-000912,-0.1530344568990904
ACH-000913,-0.15650262727103165
ACH-000915,-0.09644416415170433
ACH-000916,0.1415664074931816
ACH-000917,-0.09297258908716538
ACH-000920,-0.4171981895666008
ACH-000921,-0.04566393107798613
ACH-000924,-0.1885604411537283
ACH-000926,-0.3841852058974224
ACH-000928,-0.18872295902157246
ACH-000929,-0.34714309555117634
ACH-000932,-0.1743016736157437
ACH-000935,-0.2725795049559737
ACH-000936,-0.18794058163809127
ACH-000937,-0.24327418779973844
ACH-000938,0.03278201052450131
ACH-000939,-0.0857848523305202
ACH-000941,-0.07084099217774473
ACH-000943,-0.2317972206661513
ACH-000946,-0.2779561343781243
ACH-000947,-0.19385733682982145
ACH-000948,-0.16466394192726624
ACH-000950,-0.048850622481124116
ACH-000953,-0.4208384143309729
ACH-000954,-0.023334712538255108
ACH-000957,-0.16837164995348924
ACH-000958,-0.3134744619386629
ACH-000960,-0.147467529616817
ACH-000963,-0.08006033594558244
ACH-000968,-0.10700546592473388
ACH-000969,-0.2801935323168862
ACH-000972,-0.2752721216923722
ACH-000973,-0.13537805052585827
ACH-000974,-0.3765535878360939
ACH-000978,-0.19897924880047785
ACH-000984,-0.3165227038545849
ACH-000986,-0.09487538659897517
ACH-000988,-0.18671850662065853
ACH-000993,-0.18989754053135072
ACH-000994,-0.3456333723009694
ACH-000996,0.014563824630634653
ACH-001001,-0.10033961753799013
ACH-001020,-0.2613732055486156
ACH-001028,-0.13806945444322896
ACH-001031,-0.06435857871664638
ACH-001038,-0.05304218509115037
ACH-001048,-0.1216096683226035
ACH-001050,-0.18532154968158635
ACH-001053,-0.3362765919917816
ACH-001054,-0.18808431642954893
ACH-001061,-0.1362419026492705
ACH-001067,-0.4062294533452031
ACH-001075,-0.2698027973797551
ACH-001096,-0.2852307539878408
ACH-001111,-0.1144435506581556
ACH-001119,-0.1517177114123587
ACH-001128,-0.2258267452913757
ACH-001134,-0.1542203193431292
ACH-001151,-0.19119279169742215
ACH-001163,-0.08213131139919495
ACH-001164,-0.004806166995824359
ACH-001183,-0.242732778769623
ACH-001192,-0.24384471116569936
ACH-001193,0.1283803551386765
ACH-001196,-0.05313509964796215
ACH-001197,-0.0577840289503677
ACH-001205,-0.1501623552802432
ACH-001211,-0.1960283739372459
ACH-001212,-0.0005500503739508045
ACH-001228,-0.17567735107819316
ACH-001232,-0.2555412330147131
ACH-001239,-0.22988284287123334
ACH-001270,-0.11515054244622487
ACH-001274,-0.19271257625027546
ACH-001275,-0.052024872783678115
ACH-001277,-0.12661481807438718
ACH-001278,0.051399217240175064
ACH-001280,-0.3277486195068481
ACH-001283,-0.16688974711022553
ACH-001289,-0.2224055064796385
ACH-001300,-0.33424079461427386
ACH-001301,-0.13632014313029653
ACH-001302,-0.2863441720011979
ACH-001306,-0.02970957679421493
ACH-001318,-0.10832549057687196
ACH-001322,-0.12137520568362074
ACH-001328,-0.2546466642280754
ACH-001332,-0.26565807320371565
ACH-001336,-0.16005315526773026
ACH-001346,-0.2922964523429176
ACH-001353,-0.11224144669190836
ACH-001354,-0.08256369583704876
ACH-001367,-0.5568454172710207
ACH-001368,-0.15041817308350075
ACH-001374,-0.2581842630017089
ACH-001377,-0.2168321755612973
ACH-001380,-0.2275362033189284
ACH-001391,-0.3709235613408674
ACH-001408,-0.10141941858171324
ACH-001430,-0.2408387717157441
ACH-001431,-0.17410537498509535
ACH-001450,-0.1497386657040586
ACH-001496,-0.13136631220455566
ACH-001500,-0.13900876027735007
ACH-001523,-0.1495520218657371
ACH-001532,-0.22378359920914398
ACH-001550,-0.1631920804994308
ACH-001552,-0.2799684826415223
ACH-001554,-0.20286696184551475
ACH-001654,-0.20468276384996856
ACH-001735,-0.1969089236277932
ACH-001736,-0.2136788004997816
ACH-001737,-0.01651447337923
ACH-001740,-0.10273032787483148
ACH-001745,-0.15628314714016114
ACH-001765,-0.10210027623012702
