,ACVR1 (90)
ACH-000004,0.14675311883516653
ACH-000005,-0.31686518315601964
ACH-000007,-0.09153729216921544
ACH-000009,-0.23088408099522226
ACH-000011,0.11047754490175736
ACH-000012,-0.026225911181997942
ACH-000013,0.08614535466130943
ACH-000014,0.2161763279381513
ACH-000015,0.16814521672336752
ACH-000017,0.07351636286827715
ACH-000018,-0.06074870647415497
ACH-000019,-0.07604985385967644
ACH-000021,0.1827339095213411
ACH-000022,0.010862665494379631
ACH-000025,0.20864038111624889
ACH-000028,0.08418326304560364
ACH-000030,-0.0060810702807916756
ACH-000035,0.11276773000248624
ACH-000036,0.07499257066112752
ACH-000037,0.21022172647175474
ACH-000039,-0.05974245540696072
ACH-000040,0.045925707788245465
ACH-000041,0.09328446095004353
ACH-000042,0.14192206363583473
ACH-000045,-0.09139883220703277
ACH-000047,0.25515305380898945
ACH-000052,-0.1230321489419573
ACH-000053,0.11276298650110772
ACH-000054,-0.09239475386422613
ACH-000055,0.16142951135447606
ACH-000060,-0.01642913857527619
ACH-000067,0.02592072721401609
ACH-000070,0.14699124510531786
ACH-000075,0.17570155577350918
ACH-000078,0.07043359299018248
ACH-000082,0.09289097881094703
ACH-000085,0.10834542676602488
ACH-000086,0.07843028305528314
ACH-000087,0.2073992829655545
ACH-000092,0.07488401587898542
ACH-000095,-0.008620233580601173
ACH-000097,0.08628929952035412
ACH-000098,0.03481592043393144
ACH-000099,0.1747086439823566
ACH-000108,0.1235359129523338
ACH-000113,0.1384881720705448
ACH-000116,0.11608157620006312
ACH-000118,0.14136739807430024
ACH-000120,0.06261751719371192
ACH-000123,0.11056187279488748
ACH-000127,0.09655234289351787
ACH-000128,-0.052464618457100216
ACH-000132,0.15011558764639454
ACH-000133,0.0567115278086518
ACH-000137,0.09279428087139813
ACH-000138,0.13626935498228074
ACH-000142,0.2739293170002348
ACH-000143,0.2153936093104064
ACH-000146,0.06946508782811629
ACH-000148,0.09921206818272664
ACH-000150,0.15232025891058446
ACH-000152,0.08305386177205518
ACH-000153,0.2346587360800059
ACH-000159,0.17175138167815374
ACH-000160,0.03809056843888002
ACH-000163,0.15872285989970536
ACH-000167,0.1605189566938814
ACH-000168,0.19728908222257466
ACH-000169,0.0689326502077178
ACH-000178,0.05769721157129387
