,ATAD3B (83858)
ACH-000251,-0.2114463990847836
ACH-000252,-0.504579046525855
ACH-000253,-0.09594106720869224
ACH-000255,-0.21829404060550697
ACH-000256,-0.13385710120600225
ACH-000257,-0.28121794350498
ACH-000258,-0.14268534791801646
ACH-000259,-0.3646740483068308
ACH-000260,-0.2536270260573692
ACH-000261,-0.16155130441847734
ACH-000262,-0.2996643027344861
ACH-000263,-0.003000451287808907
ACH-000264,-0.1746659326555369
ACH-000265,-0.27223999807179344
ACH-000266,-0.08735311353273792
ACH-000272,-0.20708633722774086
ACH-000274,-0.1513906494950033
ACH-000277,-0.16612940448828026
ACH-000278,-0.2721610876808413
ACH-000279,-0.03646807933300196
ACH-000280,-0.06674478208176851
ACH-000281,-0.0978352770702766
ACH-000288,-0.34716423140033514
ACH-000291,-0.042200140432891914
ACH-000293,-0.22837492980794455
ACH-000294,-0.13695336737843894
ACH-000295,-0.2024682749485388
ACH-000296,-0.1446012517728793
ACH-000302,-0.2192960791161136
ACH-000304,-0.17245736270529075
ACH-000307,-0.1608374953891755
ACH-000308,-0.10333279276951096
ACH-000310,-0.2133787356099944
ACH-000311,-0.2726501010427665
ACH-000312,-0.13461634627315838
ACH-000315,0.01992417317224011
ACH-000316,-0.19746462631211986
ACH-000317,-0.3650205621399812
ACH-000318,-0.1535380394274556
ACH-000319,-0.2147029991346804
ACH-000320,-0.2965286955189765
ACH-000322,-0.2752515682659481
ACH-000323,-0.20380525726923546
ACH-000324,-0.08364792961682646
ACH-000329,-0.27741434169173856
ACH-000330,-0.19328057492722853
ACH-000331,-0.3931146236791289
ACH-000332,-0.2820680787843063
ACH-000334,-0.2438184949915539
ACH-000335,-0.5223459154594975
ACH-000336,-0.1338537599388358
ACH-000337,-0.2055711914172132
ACH-000338,-0.4514862179971316
ACH-000339,-0.0373540033638917
ACH-000341,-0.2659376648058784
ACH-000348,-0.2107497920987973
ACH-000350,-0.10869752277188273
ACH-000352,-0.13133768963595135
ACH-000356,-0.040936852678699516
ACH-000361,-0.04603500279805037
ACH-000362,-0.1113260419198202
ACH-000363,-0.006277804251477276
ACH-000364,-0.2640627759246656
ACH-000365,-0.1881542633334124
ACH-000366,-0.29723951602291004
ACH-000368,-0.33720122918255313
ACH-000374,-0.35118370142185523
ACH-000375,-0.1304732852851453
ACH-000376,-0.516424869162411
ACH-000381,-0.2124233460318313
ACH-000383,-0.17156036960110935
ACH-000387,0.06225584869387819
ACH-000389,-0.4338520254330733
ACH-000390,-0.1304257204551935
ACH-000393,-0.18637531311645986
ACH-000395,-0.05399113881684215
ACH-000396,-0.6981817569588599
ACH-000397,-0.08199984237963417
ACH-000401,-0.3849817394557929
ACH-000402,-0.09134458768650047
ACH-000403,-0.12604926332220004
ACH-000404,-0.2864260497253229
ACH-000406,-0.14423520275394902
ACH-000407,-0.05725278863571873
ACH-000408,-0.06556670868980863
ACH-000410,-0.1049185065300737
ACH-000411,-0.38644277160086943
ACH-000414,-0.20804405581114874
ACH-000415,-0.13088870310999848
ACH-000416,-0.08258597022935996
ACH-000420,-0.2977501542477453
ACH-000421,-0.1801593959909424
ACH-000424,-0.1478886237299552
ACH-000425,-0.1435412017093758
ACH-000426,-0.20837298054550654
ACH-000427,-0.17655199317749012
ACH-000433,-0.2544922138323546
ACH-000435,-0.17616491163517287
ACH-000436,-0.1220643396739601
ACH-000444,-0.07398399344442719
ACH-000445,0.03472673992754511
ACH-000448,-0.1928901210366356
ACH-000450,-0.006393363030455184
ACH-000452,-0.13951521499931718
ACH-000454,-0.4557920705999897
ACH-000458,-0.2773864450420811
ACH-000459,0.022278674199861417
ACH-000460,-0.2273955316679039
ACH-000461,-0.05152725745773945
ACH-000463,-0.3325968354319825
ACH-000464,-0.16361844685592114
ACH-000466,-0.21326643920846072
ACH-000467,-0.2553927323550567
ACH-000468,-0.1825048306562228
ACH-000469,-0.2944181906663324
ACH-000470,-0.12288379201863198
ACH-000471,-0.1955450029514966
ACH-000472,-0.054118657408452966
ACH-000473,-0.2932673344254525
ACH-000475,-0.32686858712845435
ACH-000476,-0.2794891837004464
ACH-000477,-0.18385324863340874
ACH-000479,-0.30242064975154503
ACH-000480,-0.2542505439747976
ACH-000481,-0.07978360692126905
ACH-000483,-0.1688611653988205
ACH-000484,-0.2414998127363477
ACH-000485,-0.1401295967678262
ACH-000486,-0.0818422496092667
ACH-000487,-0.27088961039557624
ACH-000488,-0.19439056305261654
ACH-000490,-0.30616425864406394
ACH-000491,-0.0916007716865049
ACH-000495,-0.24534754295999406
ACH-000496,-0.3950577004369301
ACH-000499,-0.09648252579268486
ACH-000500,-0.3971092861934979
ACH-000502,-0.14467210785587567
ACH-000503,-0.1861498100602252
ACH-000505,-0.07122610364858943
ACH-000507,-0.3115394369115338
ACH-000510,-0.24676089443882945
ACH-000511,-0.31915401088482803
ACH-000512,-0.07248303584581439
ACH-000516,-0.11540504052139072
ACH-000517,-0.20848076903726293
ACH-000518,-0.2254008329066089
ACH-000520,-0.32714978269103306
ACH-000521,-0.1962856586874012
ACH-000522,-0.35933273325575593
ACH-000524,-0.11870508494791016
ACH-000527,-0.1190987357993461
ACH-000528,-0.0961959735456572
ACH-000537,-0.2350003938899523
ACH-000541,-0.32143276464476433
ACH-000542,-0.18331575455061988
ACH-000544,-0.3802006865727854
ACH-000545,-0.09768070745809043
ACH-000547,-0.2543639154702121
ACH-000548,-0.20245665478772426
ACH-000549,-0.10375495527576116
ACH-000550,-0.4745106560653324
ACH-000552,-0.34427381789102196
ACH-000556,-0.10090873972366203
ACH-000557,0.06907641212933313
ACH-000569,-0.22351234675706969
ACH-000570,-0.22283043042072004
ACH-000571,-0.20596143525403726
ACH-000573,-0.13091184585424434
ACH-000576,-0.19607804437753
ACH-000579,-0.3620640639939605
ACH-000580,-0.14289362477602854
ACH-000584,-0.035138184494872084
ACH-000585,-0.14401493411805508
ACH-000588,-0.09116925415532648
ACH-000589,-0.2982303218400936
ACH-000591,-0.22412416544918515
ACH-000593,-0.20617903337990667
ACH-000600,-0.2234121648866924
ACH-000601,-0.3239794831221303
ACH-000605,-0.1080270838746656
ACH-000606,-0.2098236087632924
ACH-000608,-0.08833648560133375
ACH-000614,-0.30105793188462865
ACH-000616,-0.14874469861117262
ACH-000618,-0.09144100751439654
ACH-000619,-0.1641716961098389
ACH-000620,0.04018236323181715
ACH-000621,-0.12922700526857886
ACH-000622,-0.16329824569568255
ACH-000623,-0.2257398760143765
ACH-000624,-0.09899744659586328
ACH-000627,-0.21154709257726492
ACH-000630,-0.2812490833705863
ACH-000631,0.2492919961137757
ACH-000632,-0.2214083677903113
ACH-000633,-0.04401334282143757
ACH-000637,-0.2385929154474957
ACH-000638,-0.11063561420299664
ACH-000646,-0.17855469094578913
ACH-000647,-0.10491910420944656
ACH-000648,-0.30756148817864537
ACH-000649,-0.2770379278072838
ACH-000651,-0.1829562887597232
ACH-000652,-0.060213586131215927
ACH-000653,-0.18774874300569516
ACH-000657,-0.1260730582042638
ACH-000658,-0.07947819067369444
ACH-000661,-0.1418926703220105
ACH-000662,-0.2567421539283797
ACH-000663,-0.06256857794650518
ACH-000665,-0.01825793967600183
ACH-000671,-0.0812430904670202
ACH-000672,-0.1814256715904106
ACH-000673,-0.19158754842019501
ACH-000676,-0.15379745078286694
ACH-000677,-0.2455672672792875
ACH-000681,-0.3195461707201235
ACH-000683,-0.14063745390638596
ACH-000684,-0.3010811631682315
ACH-000688,-0.09588706536164067
ACH-000693,-0.21319167600437025
ACH-000694,-0.09631586572859613
ACH-000695,-0.029704069355546606
ACH-000696,-0.4354345973085099
ACH-000697,-0.12978177108155214
ACH-000699,-0.22361258046569707
ACH-000701,-0.2338232871430567
ACH-000706,-0.22736219344119324
ACH-000711,-0.2557215031354876
ACH-000713,-0.2064617537053756
ACH-000714,-0.06397104917337215
ACH-000718,-0.096932771113911
ACH-000720,-0.2608352821287209
ACH-000721,-0.1344013298619496
ACH-000724,-0.2855169874591634
ACH-000725,-0.08560006716216853
ACH-000732,-0.24138876230250556
ACH-000734,-0.184230226334846
ACH-000735,-0.15464514985384306
ACH-000736,-0.13001432056970674
ACH-000738,-0.061478152656510264
ACH-000746,-0.057521893579294776
ACH-000747,-0.3339492018679946
ACH-000748,-0.2714129583536269
ACH-000753,-0.10901788397197196
ACH-000756,-0.13892826370155004
ACH-000757,-0.041075520314018565
ACH-000758,-0.4193590827342751
ACH-000760,-0.2076332794340961
ACH-000762,-0.2687240047716071
ACH-000763,-0.16360065122911396
ACH-000764,-0.13475117056823846
ACH-000765,-0.2315341331210451
ACH-000766,-0.24861280069943476
ACH-000767,0.06956361373172573
ACH-000768,-0.01496869998742604
ACH-000769,-0.19148807698676532
ACH-000770,-0.06286690961832626
ACH-000771,-0.1915612958607068
ACH-000773,-0.19027685053718071
ACH-000776,-0.26539134161799305
ACH-000777,-0.15384368496703982
ACH-000778,-0.14334163800073355
ACH-000781,-0.22036150544142813
ACH-000782,-0.2265311113363597
ACH-000783,-0.22659386706512866
ACH-000784,-0.24513159118803304
ACH-000785,-0.20580816115368408
ACH-000787,-0.2725220681530367
ACH-000788,-0.3213748414473773
ACH-000791,-0.06573608509233139
ACH-000792,-0.33971662685045045
ACH-000794,-0.28488643963277044
ACH-000796,-0.09538506113277197
ACH-000798,-0.18663762287612765
ACH-000799,-0.334741775007336
ACH-000800,-0.23627486648727897
ACH-000802,-0.15776001890723867
ACH-000804,-0.15829464473399052
ACH-000805,-0.22528844432275616
ACH-000809,-0.28201906763022194
ACH-000810,-0.08210234928240524
ACH-000811,-0.18430259168772914
ACH-000817,-0.3732572086449782
ACH-000819,-0.08478951561160561
ACH-000820,-0.05357084419307175
ACH-000821,-0.057616115082352676
ACH-000822,-0.10906885099217606
ACH-000823,-0.18561377947065968
ACH-000824,-0.05715196969995424
ACH-000827,-0.10601070640560732
ACH-000829,-0.2310845797993798
ACH-000831,-0.2894386642654692
ACH-000832,-0.5627367211619149
ACH-000833,-0.15491710446298815
ACH-000834,-0.26849921326385906
ACH-000835,-0.2194409067608336
ACH-000836,-0.15743884959301174
ACH-000837,-0.20311017999547115
ACH-000838,-0.33804327150430796
ACH-000839,-0.3967248252096192
ACH-000840,-0.17752860104788432
ACH-000841,-0.21660407657768127
ACH-000843,-0.26789579732082514
ACH-000846,-0.2626453473962824
ACH-000847,-0.3249951724252415
ACH-000848,-0.1180227079283552
ACH-000849,-0.24818461377580994
ACH-000851,-0.12470289009937012
ACH-000855,-0.11461953566645662
ACH-000856,-0.0058982834817283255
ACH-000858,-0.09903260420375733
ACH-000859,-0.3302949091094956
ACH-000861,-0.2605293145639078
ACH-000862,-0.2191889857284517
ACH-000865,-0.3293943677269501
ACH-000866,-0.03091725999227668
ACH-000867,-0.24250393395500566
ACH-000869,-0.20380427170077609
ACH-000872,-0.25672820593922746
ACH-000873,-0.07018677581031905
ACH-000876,-0.2306713514204197
ACH-000878,-0.1875990758410151
ACH-000880,-0.2254782500806793
ACH-000881,-0.3721679554434351
ACH-000882,-0.4595554019385879
ACH-000884,-0.2698717297934736
ACH-000885,-0.11756467408054425
ACH-000887,-0.2494959887149319
ACH-000889,-0.2494866340824835
ACH-000896,-0.17246839511279105
ACH-000898,-0.06938261627490366
ACH-000900,-0.3114313691533817
ACH-000901,-0.2132717265823987
ACH-000905,-0.19427307439707076
ACH-000906,-0.1259320170841494
ACH-000907,-0.2716380670322792
ACH-000910,-0.21973206096488634
ACH-000911,-0.2295310128269495
ACH-000912,-0.31014114934950937
ACH-000913,-0.29433287498715266
ACH-000915,-0.1183372964806818
ACH-000916,-0.2393916897559047
ACH-000917,-0.06666935637716236
ACH-000920,0.05486185966999391
ACH-000921,-0.13782152403493172
ACH-000924,-0.14825839304012867
ACH-000926,-0.2528274053651255
ACH-000928,-0.07522428184128259
ACH-000929,-0.1261705160994442
ACH-000932,-0.028427789512319886
ACH-000935,-0.2760097838896914
ACH-000936,-0.059591900802471474
ACH-000937,-0.037450360599487406
ACH-000938,-0.12174031690486115
ACH-000939,-0.013229651540963871
ACH-000941,-0.22055348212191705
ACH-000943,-0.112048139674546
ACH-000946,0.027031359637652182
ACH-000947,-0.14588833472134027
ACH-000948,-0.20056160404802487
ACH-000950,0.011769085571769209
ACH-000953,0.059977187304424764
ACH-000954,-0.3170676675871039
ACH-000957,-0.2563750230149619
ACH-000958,-0.13671919945437566
ACH-000960,-0.17362124948644708
ACH-000963,-0.3193544975550493
ACH-000968,-0.13622852909714564
ACH-000969,-0.13914258197739454
ACH-000972,-0.11018875714273976
ACH-000973,-0.0015901461719334115
ACH-000974,-0.01723720691988606
ACH-000978,-0.2325258251023467
ACH-000984,-0.15118918544593626
ACH-000986,-0.3429186205132473
ACH-000988,-0.10551224734678737
ACH-000993,-0.21363468131005
ACH-000994,0.2353116243851238
ACH-000996,-0.1354081458234352
ACH-001001,-0.11239172235893252
ACH-001020,0.0050409840576571205
ACH-001028,-0.14996052824141326
ACH-001031,-0.016798488754350256
ACH-001038,-0.07862312226970761
ACH-001048,-0.13233943640810303
ACH-001050,-0.1936276805030095
ACH-001053,-0.257535346349228
ACH-001054,-0.2152626788649906
ACH-001061,-0.3787355274185477
ACH-001067,-0.027962811243632268
ACH-001075,-0.3570818659253984
ACH-001096,-0.09282967106586464
ACH-001111,-0.07081946750548664
ACH-001119,-0.21496047336397467
ACH-001128,-0.2817212252293059
ACH-001134,0.006414065157778768
ACH-001151,-0.17712112858996235
ACH-001163,-0.2258741044836277
ACH-001164,-0.119790106279091
ACH-001183,-0.33428453099861977
ACH-001192,-0.03140119852042453
ACH-001193,-0.4620117765550101
ACH-001196,-0.15860006083159311
ACH-001197,-0.217932483835343
ACH-001205,-0.2390890138130872
ACH-001211,-0.10627236501971364
ACH-001212,-0.11920162424688725
ACH-001228,-0.15619546252974725
ACH-001232,-0.0845640467540823
ACH-001239,-0.16889696558642972
ACH-001270,-0.2768664248625714
ACH-001274,-0.1917445120046319
ACH-001275,-0.13544580384268426
ACH-001277,-0.18432412224157554
ACH-001278,-0.10428388115648704
ACH-001280,-0.6018709208547411
ACH-001283,-0.218160751459354
ACH-001289,-0.2429258708876104
ACH-001300,-0.2772926822860271
ACH-001301,-0.15720015409766855
ACH-001302,-0.2978143436623184
ACH-001306,-0.15600307146810236
ACH-001318,-0.2520480312765635
ACH-001322,-0.5036196062213201
ACH-001328,-0.27937168965340264
ACH-001332,-0.22644094372507334
ACH-001336,-0.3566105903512063
ACH-001346,-0.2326346336893881
ACH-001353,-0.05557435221411943
ACH-001354,-0.20390082399369389
ACH-001367,-0.12450520504896125
ACH-001368,-0.1306698976596234
ACH-001374,-0.23847862311159296
ACH-001377,-0.15838303076286314
ACH-001380,-0.2160731585942996
ACH-001391,-0.13476251916284168
ACH-001408,-0.3022373433390011
ACH-001430,0.011921818390464993
ACH-001431,-0.19001725562182292
ACH-001450,-0.24594973677161205
ACH-001496,-0.2665215839352736
ACH-001500,-0.3269333436041317
ACH-001523,-0.15193479735185253
ACH-001532,-0.15071307466069928
ACH-001550,-0.19056544555785587
ACH-001552,-0.26236042016109434
ACH-001554,-0.24462822851320684
ACH-001654,-0.3640574408337358
ACH-001735,-0.11546759592606952
ACH-001736,-0.09179255353089913
ACH-001737,-0.2214958951481288
ACH-001740,-0.27901194235058885
ACH-001745,-0.06875413783750152
ACH-001765,-0.08732428943381412
