,WISP2 (8839)
ACH-000004,-0.18189618172456934
ACH-000005,-0.14119648137067492
ACH-000007,-0.16471501402533276
ACH-000009,-0.06175489116974649
ACH-000011,-0.016398855572264084
ACH-000012,-0.00589028391722064
ACH-000013,0.11762119966703405
ACH-000014,0.023208046227630973
ACH-000015,-0.0992731856673295
ACH-000017,-0.051550124421991056
ACH-000018,-0.10591383855071093
ACH-000019,0.039536624734571535
ACH-000021,0.015450376056305754
ACH-000022,-0.06441155032908813
ACH-000025,-0.05882224846895358
ACH-000028,0.06337734083524649
ACH-000030,-0.1595661591775267
ACH-000035,-0.05529118231272643
ACH-000036,-0.14716312651459745
ACH-000037,-0.06690760878211832
ACH-000039,-0.02863038845605647
ACH-000040,-0.06319864415923064
ACH-000041,0.0763769099126252
ACH-000042,0.0189062669655732
ACH-000045,0.026811759321160263
ACH-000047,-0.09889604015298507
ACH-000052,0.13250426415182887
ACH-000053,-0.05508030825774676
ACH-000054,-0.006107764552320661
ACH-000055,-0.14359393278198634
ACH-000060,-0.09328178032394788
ACH-000067,-0.06260077868566588
ACH-000070,-0.030383030541316768
ACH-000075,-0.2437953706045751
ACH-000078,-0.06503772113121707
ACH-000082,0.045137215023543516
ACH-000085,0.02570290024332602
ACH-000086,-0.0333947630218942
ACH-000087,-0.16592910460157878
ACH-000092,0.03259808300569483
ACH-000095,-0.054749920214298683
ACH-000097,-0.12809829049445784
ACH-000098,0.08951045029463554
ACH-000099,-0.05332360669486747
ACH-000108,-0.047431031342939495
ACH-000113,0.04913370130671743
ACH-000116,-0.1659328022300924
ACH-000118,-0.05308969244613623
ACH-000120,0.023745407187363586
ACH-000123,-0.08281263176969778
ACH-000127,-0.13435164994289608
ACH-000128,-0.12089112659398416
ACH-000132,0.06415120862546912
ACH-000133,-0.239671936414714
ACH-000137,-0.034902976957922605
ACH-000138,-0.08038631371599096
ACH-000142,0.06408330723714338
ACH-000143,-0.06661084355996189
ACH-000146,0.007146439659111022
ACH-000148,-0.12610415902415198
ACH-000150,-0.06907374589878802
ACH-000152,-0.1597044971797428
ACH-000153,-0.06301860184406173
ACH-000159,0.006764969198415268
ACH-000160,0.05959485596134275
ACH-000163,-0.102961770629311
ACH-000167,-0.16793494720850538
ACH-000168,-0.03615611097477338
ACH-000169,-0.07376601400711268
ACH-000178,-0.05934122800517695
ACH-000183,-0.07131061359883067
ACH-000188,0.01241529072262185
ACH-000189,0.0769287886917972
ACH-000190,0.023532078855854604
ACH-000198,0.06285268626774354
ACH-000203,-0.19036236617176527
ACH-000204,-0.09968016600385668
ACH-000206,-0.17806755669474414
ACH-000207,-0.07513216965003239
ACH-000208,-0.0564172814900721
