,CHEK1 (1111)
ACH-000294,-1.413261090388989
ACH-000295,-1.3703833261704712
ACH-000296,-1.0027266806561197
ACH-000302,-1.2059762564132377
ACH-000304,-1.433877734464713
ACH-000307,-1.196208660101478
ACH-000308,-1.3741540996601829
ACH-000310,-1.4066918582575212
ACH-000311,-1.1925323311248268
ACH-000312,-1.1881086379232682
ACH-000315,-1.428839375853408
ACH-000316,-1.1591621126836371
ACH-000317,-1.6919427659312145
ACH-000318,-1.3299539076020983
ACH-000319,-1.1817496390865565
ACH-000320,-1.153947471628734
ACH-000322,-1.3655504780448555
ACH-000323,-0.9930261773223276
ACH-000324,-1.1284486519656929
ACH-000329,-1.2345870547470423
ACH-000330,-0.3561262221949131
ACH-000331,-1.0553406478937128
ACH-000332,-1.0772908700454733
ACH-000334,-1.150448469830476
ACH-000335,-1.1838348061644963
ACH-000336,-1.3603915564888072
ACH-000337,-1.1803191581002104
ACH-000338,-0.7303327248969761
ACH-000339,-1.179266511972752
ACH-000341,-1.2087575828940271
ACH-000348,-1.4769297324300472
ACH-000350,-0.6008566885588361
ACH-000352,-1.0853011343808177
ACH-000356,-1.1446537654725917
ACH-000361,-0.7989368767399809
ACH-000362,-1.2497334281042756
ACH-000363,-1.1798518429572629
ACH-000364,-1.0490056519934785
ACH-000365,-1.3465151725233226
ACH-000366,-1.1535427930157258
ACH-000368,-0.9876552762360009
ACH-000374,-1.6037797962547418
ACH-000375,-1.1966093414754273
ACH-000376,-1.1038628939781538
ACH-000381,-1.0245364294310637
ACH-000383,-1.179764678157248
ACH-000387,-1.1893021426234496
ACH-000389,-1.2571262036721544
ACH-000390,-1.3718208855738727
ACH-000393,-1.0728061294652438
ACH-000395,-1.1906533600653226
ACH-000396,-1.4001102253151354
ACH-000397,-1.4290187174017284
ACH-000401,-1.122624134254807
ACH-000402,-1.080313016709984
ACH-000403,-1.2354621732324835
ACH-000404,-1.336622472552515
ACH-000406,-1.3637171320219534
ACH-000407,-1.1064855163716474
ACH-000408,-1.2171435371265302
ACH-000410,-1.120280434774206
ACH-000411,-1.3144243711615358
ACH-000414,-1.351090442868543
ACH-000415,-1.429503697309752
ACH-000416,-1.1303696125203355
ACH-000420,-1.3119632724628798
ACH-000421,-1.0268341921657913
ACH-000424,-1.0727399755972284
ACH-000425,-1.1271688469340488
ACH-000426,-1.4458685585657332
ACH-000427,-1.1173095337379837
ACH-000433,-1.182236734670655
ACH-000435,-1.3466476989384284
ACH-000436,-1.0836083180871472
ACH-000444,-1.196752573268413
ACH-000445,-1.0259026680037286
ACH-000448,-0.9901171391344548
ACH-000450,-1.178043916997083
ACH-000452,-1.500738544823908
ACH-000454,-1.0803517744699591
ACH-000458,-1.2763826369713418
ACH-000459,-1.1291054073976632
ACH-000460,-1.0919044160815257
ACH-000461,-1.1578282650049865
ACH-000463,-1.1079140176040403
ACH-000464,-1.040913164654102
ACH-000466,-1.0667192843387563
ACH-000467,-1.0303192849618856
ACH-000468,-1.1404572535405788
ACH-000469,-1.2702309516178434
ACH-000470,-1.166041588768188
ACH-000471,-1.3530760964172388
ACH-000472,-1.0504565774506152
ACH-000473,-1.1172580715627494
ACH-000475,-1.3834148856168755
ACH-000476,-1.1309947458569523
ACH-000477,-1.2307341296560788
ACH-000479,-1.153040205854279
ACH-000480,-1.1330207597790405
ACH-000481,-1.325448945469749
ACH-000483,-1.2091882022231248
ACH-000484,-1.152973173867491
ACH-000485,-1.1636679191247672
ACH-000486,-1.1908211228496524
ACH-000487,-1.1442892067566364
ACH-000488,-1.1020209836921069
ACH-000490,-1.0253840298349728
ACH-000491,-1.2674866020945486
ACH-000495,-1.013980198930265
ACH-000496,-1.0968321867845559
ACH-000499,-1.3132218856587603
ACH-000500,-1.2019436676388586
ACH-000502,-1.2360710950339653
ACH-000503,-1.1500346916642366
ACH-000505,-1.0427679389763471
ACH-000507,-1.0961831295497475
ACH-000510,-1.156436907455209
ACH-000511,-1.120405315026249
ACH-000512,-0.8950096165239306
ACH-000516,-1.2455062368277587
ACH-000517,-1.241114853427737
ACH-000518,-1.2888131591549132
ACH-000520,-1.0995216978017257
ACH-000521,-1.175981511982824
ACH-000522,-1.2907035369425597
ACH-000524,-1.430887355036061
ACH-000527,-1.0602319799204252
ACH-000528,-1.221756636873927
ACH-000537,-1.4166229904237693
ACH-000541,-1.1546604016080282
ACH-000542,-1.1228420165291977
ACH-000544,-0.9503336022680756
ACH-000545,-1.110442224904465
ACH-000547,-0.9580248959237706
ACH-000548,-1.1000629333830092
ACH-000549,-0.8902585186882345
ACH-000550,-1.164993252529691
ACH-000552,-1.1716226483406431
ACH-000556,-1.0753935311509348
ACH-000557,-1.755696102244474
ACH-000569,-1.1479783785629594
ACH-000570,-1.2736372536687464
ACH-000571,-1.4231406283183183
ACH-000573,-1.5141363586627214
ACH-000576,-0.9885416242019378
ACH-000579,-1.085375547453409
ACH-000580,-1.5393766716476145
ACH-000584,-1.3715304462684526
ACH-000585,-1.567388489354836
ACH-000588,-1.2179422147075982
ACH-000589,-1.1161633845179015
ACH-000591,-1.2265697188519542
ACH-000593,-1.3184834220919843
ACH-000600,-1.3599987213131992
ACH-000601,-1.1753559860738785
ACH-000605,-1.3497363497811472
ACH-000606,-1.2930773008227918
ACH-000608,-1.4572416765605178
ACH-000614,-1.68716316663341
ACH-000616,-0.9234387487725896
ACH-000618,-1.2341909383834604
ACH-000619,-1.2836885056051337
ACH-000620,-1.1348293827037572
ACH-000621,-1.3788813254132042
ACH-000622,-1.2294633737260272
ACH-000623,-1.28032515621038
ACH-000624,-1.3011457784547338
ACH-000627,-0.9686478739430684
ACH-000630,-1.0273751159346762
ACH-000631,-1.5884954176564654
ACH-000632,-1.4793434165170043
ACH-000633,-0.8945410839298064
ACH-000637,-1.3559371016025634
ACH-000638,-1.13281286391312
ACH-000646,-0.941270299636494
ACH-000647,-1.1284309178615404
ACH-000648,-1.3215252303062677
ACH-000649,-1.0778310171061476
ACH-000651,-1.2378164754487022
ACH-000652,-0.9540054813880088
ACH-000653,-1.1687645849887318
ACH-000657,-1.2240992863726297
ACH-000658,-1.370804080948104
ACH-000661,-1.5202024908594578
ACH-000662,-0.9469725698403928
ACH-000663,-1.2746623895528535
ACH-000665,-1.1733249454587926
ACH-000671,-1.1025499043854354
ACH-000672,-1.2241742154781927
ACH-000673,-1.1807861225814826
ACH-000676,-1.3253935023208794
ACH-000677,-1.2070464108904106
ACH-000681,-1.3220179759146564
ACH-000683,-1.374969049790392
ACH-000684,-1.1823162448217628
ACH-000688,-0.6620710832452043
ACH-000693,-1.2368736811142718
ACH-000694,-1.2146229027371498
ACH-000695,-1.185326001213419
ACH-000696,-1.12123631267344
ACH-000697,-1.0606976059173256
ACH-000699,-1.8039774465739329
ACH-000701,-1.0105948671358058
ACH-000706,-1.2815562728238827
ACH-000711,-1.2916802289406306
ACH-000713,-1.2650241004523233
ACH-000714,-1.4659689207349529
ACH-000718,-1.2877052367048036
ACH-000720,-1.140405411647949
ACH-000721,-1.2168960600774257
ACH-000724,-1.316748413393695
ACH-000725,-1.80471395041858
ACH-000732,-1.2622408222156416
ACH-000734,-1.1928015027094838
ACH-000735,-1.0127342435225666
ACH-000736,-1.264553602523883
ACH-000738,-1.2224252968221818
ACH-000746,-1.5173928391177898
ACH-000747,-1.1580469569142513
ACH-000748,-1.1251315950733976
ACH-000753,-1.3920846790495367
ACH-000756,-1.3288984974878773
ACH-000757,-1.19266349356684
ACH-000758,-1.206399217355878
ACH-000760,-1.1746307385675334
ACH-000762,-1.1812417700405002
ACH-000763,-1.5107176364680168
ACH-000764,-1.0168290696840991
ACH-000765,-1.4243921870107332
ACH-000766,-1.2934608320045955
ACH-000767,-0.9018913859521694
ACH-000768,-1.2039463987898695
ACH-000769,-1.2407300680591762
ACH-000770,-1.192730632897233
ACH-000771,-1.0218262551472888
ACH-000773,-1.0422375493769904
ACH-000776,-1.3594065860065665
ACH-000777,-1.2452070654414538
ACH-000778,-1.8913268493488695
ACH-000781,-1.2882965794223111
ACH-000782,-1.2424509095271252
ACH-000783,-1.574185148009473
ACH-000784,-1.1779850236669371
ACH-000785,-1.2492802623426131
ACH-000787,-1.1200829616178292
ACH-000788,-1.3738839207324602
ACH-000791,-1.1598618343311111
ACH-000792,-1.0401691833385138
ACH-000794,-1.1515563784119556
ACH-000796,-1.1883142584692843
ACH-000798,-1.0598167575338535
ACH-000799,-1.2459857325440238
ACH-000800,-1.1894277906887007
ACH-000802,-1.292736332226132
ACH-000804,-1.3892513376965219
ACH-000805,-1.0782691331215142
ACH-000809,-0.9616919194840178
ACH-000810,-1.31914435159362
ACH-000811,-1.1623079437906645
ACH-000817,-1.2443040881301661
ACH-000819,-0.9494328613007128
ACH-000820,-1.0429110269972344
ACH-000821,-1.2300256018240114
ACH-000822,-1.2855344692705457
ACH-000823,-1.3839148496601843
ACH-000824,-1.354225214552604
ACH-000827,-1.1579265551171831
ACH-000829,-1.1337548491664544
ACH-000831,-1.22436045294686
ACH-000832,-1.3454761353662266
ACH-000833,-1.0258866648275549
ACH-000834,-1.1122294053630208
ACH-000835,-0.9164496700273976
ACH-000836,-0.9485841714163804
ACH-000837,-1.2367932948281406
ACH-000838,-1.0675591742528492
ACH-000839,-0.9065473454495302
ACH-000840,-1.0974758314648387
ACH-000841,-1.0979701899289154
ACH-000843,-1.407531490754707
ACH-000846,-1.1430248552527829
ACH-000847,-1.3060540501261155
ACH-000848,-0.8772274930268423
ACH-000849,-1.1724088982354657
ACH-000851,-1.2691328330029947
ACH-000855,-1.0306349040803704
ACH-000856,-1.174071494306396
ACH-000858,-1.1331085365446398
ACH-000859,-1.1884365672665804
ACH-000861,-1.1823393074705304
ACH-000862,-1.0889340204963016
ACH-000865,-1.4143999556057212
ACH-000866,-1.2416646891690712
ACH-000867,-1.1723839117259125
ACH-000869,-1.4662132357251567
ACH-000872,-1.3562560877351961
ACH-000873,-1.1193589495153289
ACH-000876,-1.844409640899708
ACH-000878,-1.254893730713058
ACH-000880,-0.9943510231094694
ACH-000881,-1.3275094074498073
ACH-000882,-1.209146744565768
ACH-000884,-1.1620234318009384
ACH-000885,-1.3260701857402264
ACH-000887,-0.9763698462290102
ACH-000889,-1.4853643526669034
ACH-000896,-1.2861365288362263
ACH-000898,-1.4136902387489814
ACH-000900,-1.1000113846087125
ACH-000901,-1.3999271475055006
ACH-000905,-1.2240218786509387
ACH-000906,-1.3413355847934818
ACH-000907,-0.9589163578047633
ACH-000910,-1.3581735081407806
ACH-000911,-0.9850211076912496
ACH-000912,-1.2355554711201382
ACH-000913,-1.3478389257154908
ACH-000915,-1.2398409283790606
ACH-000916,-0.9629822299577104
ACH-000917,-1.3193379766248494
ACH-000920,-1.346087261050047
ACH-000921,-1.1888360159049305
ACH-000924,-0.8123916377219227
ACH-000926,-1.0920604627484238
ACH-000928,-1.164566183606826
ACH-000929,-1.3437966668961776
ACH-000932,-0.996782354163194
ACH-000935,-0.9637217889096372
ACH-000936,-0.8980205496414789
ACH-000937,-1.475489418612265
ACH-000938,-1.3412668123915188
ACH-000939,-1.0932439439770387
ACH-000941,-1.5302223526568128
ACH-000943,-1.2778101955284191
ACH-000946,-1.1762815218794702
ACH-000947,-1.256701148811996
ACH-000948,-1.0905469147267122
ACH-000950,-1.0391390879042584
ACH-000953,-1.2853753460087445
ACH-000954,-1.0743316701229904
ACH-000957,-1.0880673605074458
ACH-000958,-1.2596689568134791
ACH-000960,-1.3526964330863591
ACH-000963,-1.356054669140203
ACH-000968,-1.3100990610173282
ACH-000969,-1.3289845185506288
ACH-000972,-1.1385618800419959
ACH-000973,-1.01610573900528
ACH-000974,-1.2048614853272182
ACH-000978,-1.2517924855739322
ACH-000984,-1.2292608173468442
ACH-000986,-1.131487705328023
ACH-000988,-1.1495099648035323
ACH-000993,-1.0301228242968978
ACH-000994,-1.3039271227134357
ACH-000996,-1.0834584068890991
ACH-001001,-1.2795756699131249
ACH-001020,-0.8095791449149539
ACH-001028,-1.1809176695887895
ACH-001031,-1.386011944024243
ACH-001038,-1.5465803409994392
ACH-001048,-1.2425698488271442
ACH-001050,-1.1707247968871632
ACH-001053,-0.9466808431265388
ACH-001054,-1.1187936877151918
ACH-001061,-1.1228158167704367
ACH-001067,-1.3015283346771205
ACH-001075,-1.0292708456218331
ACH-001096,-1.10193164870704
ACH-001111,-1.2565447159945504
ACH-001119,-1.138997440249039
ACH-001128,-0.8040950646255172
ACH-001134,-1.0617033976731465
ACH-001151,-1.1455326713641407
ACH-001163,-1.3200054369492051
ACH-001164,-1.0410582051929014
ACH-001183,-1.1755247265594713
ACH-001192,-1.2252900967938878
ACH-001193,-1.2316377417557087
ACH-001196,-1.0672338519869329
ACH-001197,-1.3811593151087742
ACH-001205,-1.418925912307652
ACH-001211,-1.19442552567912
ACH-001212,-1.0126081112730092
ACH-001228,-1.3445366857047558
ACH-001232,-0.9732506451900657
ACH-001239,-1.0497235955750777
ACH-001270,-1.2288435681283227
ACH-001274,-1.1422744306396326
ACH-001275,-1.27097922556272
ACH-001277,-1.2753729202906776
ACH-001278,-1.2215047244077957
ACH-001280,-1.4846378718712927
ACH-001283,-1.3189526373270006
ACH-001289,-1.0402439261534189
ACH-001300,-1.3454503347909492
ACH-001301,-1.228211512046329
ACH-001302,-1.2562869294673868
ACH-001306,-1.0663945900582823
ACH-001318,-1.3165613115501085
ACH-001322,-1.0945450742290346
ACH-001328,-1.05245946292939
ACH-001332,-1.1086356209400254
ACH-001336,-1.1484165893063103
ACH-001346,-1.240437228765997
ACH-001353,-1.2347941003424894
ACH-001354,-1.1818855673118287
ACH-001367,-1.2721580225410325
ACH-001368,-1.2891050335604637
ACH-001374,-1.3335859867291473
ACH-001377,-1.1907965033546524
ACH-001380,-1.093841645130199
ACH-001391,-1.3412680140231994
ACH-001408,-1.1170006651895648
ACH-001430,-1.4763981731517766
ACH-001431,-1.5374088456753698
ACH-001450,-1.1866324667287629
ACH-001496,-1.2090312823471727
ACH-001500,-0.9365970433551236
ACH-001523,-1.128964300467464
ACH-001532,-1.3225814945212735
ACH-001550,-1.0822091612734808
ACH-001552,-1.2525077410504053
ACH-001554,-1.4204047286438013
ACH-001654,-1.2908565954378324
ACH-001735,-1.41873260336096
ACH-001736,-1.2494770560617792
ACH-001737,-1.101086884459321
ACH-001740,-1.1669277707049883
ACH-001745,-1.0240708305431143
ACH-001765,-1.0895071456149314
