,GNE (10020)
ACH-000004,-0.02847591775596718
ACH-000005,-0.1140043481939719
ACH-000007,0.09936847052719998
ACH-000009,-0.039692738274773015
ACH-000011,0.010796191037618532
ACH-000012,0.1932294923738254
ACH-000013,-0.06150634187585406
ACH-000014,0.11758385226045427
ACH-000015,-0.04757785389097435
ACH-000017,0.004019191094350835
ACH-000018,-0.15367822269593984
ACH-000019,0.002561278230761274
ACH-000021,-0.12292008674245244
ACH-000022,-0.06055253116704967
ACH-000025,0.02916132542723443
ACH-000028,-0.04815030925936035
ACH-000030,-0.04855016701181712
ACH-000035,-0.035870336796403376
ACH-000036,0.19691548051397934
ACH-000037,-0.06577363689389096
ACH-000039,0.0814006162891231
ACH-000040,-0.047915948282967545
ACH-000041,0.05993421585840514
ACH-000042,-0.038462672921908664
ACH-000045,-0.2016312081021876
ACH-000047,-0.009407862967465559
ACH-000052,-0.10927007246349654
ACH-000053,0.003229549183144869
ACH-000054,0.002124977938515407
ACH-000055,0.06268374140136204
ACH-000060,0.1159979473665835
ACH-000067,0.12166304983147565
ACH-000070,-0.6135784073987822
ACH-000075,-0.003511621968100364
ACH-000078,0.0550621070175816
ACH-000082,-0.08273850587213816
ACH-000085,0.06354819533787368
ACH-000086,0.08563573382114165
ACH-000087,0.05777556816964394
ACH-000092,-0.10454864219594252
ACH-000095,0.05316038242864323
ACH-000097,-0.08358581572295848
ACH-000098,-0.04704537119365868
ACH-000099,0.15211826735671502
ACH-000108,-0.039855378154576834
ACH-000113,0.3905058276461588
ACH-000116,0.21923228511951892
ACH-000118,0.016331501119206646
ACH-000120,0.096534905921875
ACH-000123,0.09583271719746893
ACH-000127,-0.012461166357400636
ACH-000128,0.040691754663144085
ACH-000132,0.05340054364481667
ACH-000133,0.039243990224861205
ACH-000137,0.06803331742957668
ACH-000138,-0.009380015869910307
ACH-000142,-0.0044819597261912736
ACH-000143,0.08221459885318726
ACH-000146,-0.03364282688240818
ACH-000148,-0.04848044248889892
ACH-000150,-0.035141210502815955
ACH-000152,0.15765942161623034
ACH-000153,0.07469532581996988
ACH-000159,0.011812933559307327
ACH-000160,-0.1909275118430772
ACH-000163,0.01654042672424065
ACH-000167,-0.16338592951960582
ACH-000168,0.07077656300969179
ACH-000169,0.15625368752425894
ACH-000178,0.1045430325253785
ACH-000183,0.05852863856680215
ACH-000188,-0.046333301620137865
ACH-000189,-0.021077404711865325
ACH-000190,-0.1967192326033467
ACH-000198,0.1627238634660033
ACH-000203,0.10612174204126144
ACH-000204,0.2332114063910156
ACH-000206,0.03851671518851524
ACH-000207,0.04684239509391793
ACH-000208,-0.12738929830588858
ACH-000210,0.3075479536214932
ACH-000211,0.002358715781144732
ACH-000215,-0.07373937654121106
ACH-000221,-0.035818915936884264
ACH-000222,-0.11887803537957707
ACH-000223,0.07860395751946074
