,PATL1 (219988)
ACH-000004,0.18047523805747687
ACH-000005,0.15944521085931473
ACH-000007,-0.05768713099927049
ACH-000009,0.029841482251312106
ACH-000011,0.054498115775382334
ACH-000012,-0.09061593020502973
ACH-000013,0.08862133364290811
ACH-000014,0.20267789994052424
ACH-000015,0.056122867903202964
ACH-000017,-0.033305316052932625
ACH-000018,0.27164779516020543
ACH-000019,-0.04340351837832988
ACH-000021,-0.06910386383752062
ACH-000022,0.1108579496775449
ACH-000025,0.06847980504821341
ACH-000028,0.04063223213550856
ACH-000030,-0.004696270343222182
ACH-000035,0.10831969934994018
ACH-000036,-0.022421835427025832
ACH-000037,-0.04427001170398644
ACH-000039,0.03671432950147748
ACH-000040,-0.14769855516127214
ACH-000041,-0.052516721000544435
ACH-000042,-0.006000186978428054
ACH-000045,0.15440513271198827
ACH-000047,0.019656735049127915
ACH-000052,-0.08080587260058184
ACH-000053,-0.08377489720746176
ACH-000054,0.00648691119877426
ACH-000055,-0.06196034660215475
ACH-000060,-0.0002038887466675448
ACH-000067,0.10833438398695124
ACH-000070,0.11385764583937424
ACH-000075,0.04759490534391739
ACH-000078,-0.2611880817155673
ACH-000082,-0.006156791336994449
ACH-000085,0.08987143959916202
ACH-000086,-0.041838731010853926
ACH-000087,-0.005284949968063394
ACH-000092,-0.019744550855321192
ACH-000095,0.10035293764608794
ACH-000097,0.08310072279384129
ACH-000098,-0.02005891556409029
ACH-000099,-0.009530123326094772
ACH-000108,-0.0481508911725222
ACH-000113,-0.11040721594455916
ACH-000116,-0.05461697126412859
ACH-000118,-0.011520776763256704
ACH-000120,-0.024346546736085158
ACH-000123,-0.05626019159048151
ACH-000127,0.06504954446088866
ACH-000128,0.09046754715344732
ACH-000132,-0.12465390293511285
ACH-000133,0.045097227423032
ACH-000137,-0.013429118010446882
ACH-000138,-0.026798837805742774
ACH-000142,0.04522088932264467
ACH-000143,0.06851237681971241
ACH-000146,0.01616081948193003
ACH-000148,0.0877904584560616
ACH-000150,0.0479485789972704
ACH-000152,0.015131659322137763
ACH-000153,-0.03165661790356894
ACH-000159,0.16169328390930227
ACH-000160,0.019872453105234996
ACH-000163,0.15806377851080128
ACH-000167,0.21702203421274904
ACH-000168,-5.812179328594272e-05
ACH-000169,0.10650549695170096
ACH-000178,0.09793533434209324
ACH-000183,0.07836629586524484
ACH-000188,-0.035287408257716237
ACH-000189,0.02071271068712694
ACH-000190,0.0810897991989343
ACH-000198,-0.1921715647432082
ACH-000203,0.15689340251264908
ACH-000204,0.26017454373383875
ACH-000206,0.2082582080778433
ACH-000207,-0.042449820609051316
ACH-000208,0.1568338501584037
ACH-000210,0.055312818636784014
ACH-000211,-0.08784037136765156
ACH-000215,0.12471479055947725
ACH-000221,-0.11785524045000575
ACH-000222,-0.0832628845381749
ACH-000223,0.058667348787778614
ACH-000226,-0.019647067062607573
ACH-000227,-0.06422781834568371
ACH-000228,0.07282607298308644
ACH-000231,0.047231727536369006
ACH-000232,0.10497356998674064
ACH-000233,0.1289034957412164
ACH-000234,0.08153402395603587
ACH-000235,0.09615240706844937
ACH-000237,0.09555882562336457
ACH-000238,0.11437701341833112
ACH-000242,-0.11798204115638633
ACH-000243,0.04791516796212402
ACH-000244,-0.035730364695219834
ACH-000246,-0.08471617044495126
ACH-000248,-0.09467022879022187
ACH-000250,0.0542994800203261
ACH-000251,0.030800831599677232
ACH-000252,-0.19084782656845686
ACH-000253,0.1990018055737384
ACH-000255,0.01813229723009161
ACH-000256,-0.16857432882073484
ACH-000257,-0.13170202162919065
ACH-000258,0.1204126295050388
ACH-000259,0.1563692398751499
ACH-000260,0.04154704452863184
ACH-000261,-0.15067242125965366
ACH-000262,0.236886433168974
ACH-000263,-0.17304114582494282
ACH-000264,-0.01818908253353504
ACH-000265,-0.02831496040757728
ACH-000266,0.07630319964432038
ACH-000272,0.13126761419169275
ACH-000274,-0.0016920155463251182
ACH-000277,-0.06685406853684223
ACH-000278,0.12039586290873032
ACH-000279,0.12547414662267525
ACH-000280,-0.09509056176886688
ACH-000281,0.07770296809014797
ACH-000288,-0.10664785833052268
ACH-000291,-0.015347170666415616
ACH-000293,-0.16937619613913724
ACH-000294,-0.2010500877219172
ACH-000295,-0.10882422017304837
ACH-000296,0.12843941072542794
ACH-000302,0.09083022361753426
ACH-000304,0.019748984188028028
ACH-000307,0.13415450625800432
ACH-000308,-0.15355066854478322
ACH-000310,0.05537020324706636
ACH-000311,0.068184990812707
ACH-000312,0.16746375958772025
ACH-000315,0.08723748831500798
