,KHNYN (23351)
ACH-000004,-0.05394273244485024
ACH-000005,-0.24885535793061256
ACH-000007,-0.23036370564316186
ACH-000009,-0.06649547531836622
ACH-000011,-0.0043709808933966535
ACH-000012,-0.1290923732934063
ACH-000013,0.003918260232245348
ACH-000014,0.04216554338881957
ACH-000015,-0.07428529409544156
ACH-000017,-0.08380188557746784
ACH-000018,0.07724051842155641
ACH-000019,-0.300285665717132
ACH-000021,0.07022275412698159
ACH-000022,0.04872215877939959
ACH-000025,0.1188202940668995
ACH-000028,-0.09947564569577252
ACH-000030,-0.054463617704613165
ACH-000035,-0.010717957860411966
ACH-000036,0.006446767299707036
ACH-000037,0.019956645302673225
ACH-000039,0.01853022940647197
ACH-000040,-0.02567176468202766
ACH-000041,0.08657363203158501
ACH-000042,0.024046908151586874
ACH-000045,0.01323623697586823
ACH-000047,0.01472866905253201
ACH-000052,-0.07642403975409848
ACH-000053,-0.11368605964760885
ACH-000054,0.044194285219634005
ACH-000055,-0.037681207436874906
ACH-000060,0.0601781782663347
ACH-000067,-0.02811489757143049
ACH-000070,-0.1203221412330114
ACH-000075,-0.14565722727620248
ACH-000078,0.010117897031847277
ACH-000082,-0.101361075816568
ACH-000085,0.07168245245820501
ACH-000086,-0.022153921380744897
ACH-000087,0.2068635887894311
ACH-000092,-0.06351916771669441
ACH-000095,-0.09325808574082813
ACH-000097,-0.06456281786286534
ACH-000098,-0.07887619948220415
ACH-000099,-0.02388731401423801
ACH-000108,-0.1006004830028118
ACH-000113,-0.11664302054041903
ACH-000116,-0.04239523061115175
ACH-000118,-0.0604758506754922
ACH-000120,-0.007449377264085348
ACH-000123,0.009469042327926405
ACH-000127,0.04998226290275203
ACH-000128,0.018989651100357368
ACH-000132,0.21915414992055268
ACH-000133,-0.08655350786056623
ACH-000137,-0.06276009594084865
ACH-000138,0.09210216156816696
ACH-000142,-0.036615746745692686
ACH-000143,0.17581429600900567
ACH-000146,-0.0683902843121243
ACH-000148,-0.16540507737437193
ACH-000150,0.14293066447941494
ACH-000152,-0.1593346677043752
ACH-000153,-0.01670411086589754
ACH-000159,-0.1990479151521164
ACH-000160,-0.1675575587167608
ACH-000163,-0.08148321981678841
ACH-000167,0.12580018316070954
ACH-000168,-0.08847842943633677
ACH-000169,0.10295728243771453
ACH-000178,-0.0019538050232773226
ACH-000183,-0.19563172804062195
ACH-000188,0.03455130121098684
ACH-000189,-0.22143124270168849
ACH-000190,0.013804404874166124
ACH-000198,-0.07052775176566088
ACH-000203,-0.4279580586040701
ACH-000204,0.16667643252574765
ACH-000206,0.0219398697055668
ACH-000207,-0.11321344188735595
ACH-000208,-0.0987285764997212
ACH-000210,0.20406705430042846
ACH-000211,-0.061043959797974924
ACH-000215,-0.010032049217573271
ACH-000221,-0.12854465762282286
ACH-000222,-0.04067566155389318
ACH-000223,-0.11992967471474253
ACH-000226,-0.13713402594373553
ACH-000227,-0.01732753786961341
ACH-000228,-0.01666921119292852
ACH-000231,-0.05799270130986325
ACH-000232,-0.021199687301259026
ACH-000233,0.07171771996925297
ACH-000234,-0.007738940734721573
ACH-000235,-0.06296727614964502
ACH-000237,0.09584560857629287
ACH-000238,0.04532619610708435
ACH-000242,0.19457061518678945
ACH-000243,-0.13327206877293224
ACH-000244,-0.15440047894606085
ACH-000246,-0.08925920677744993
ACH-000248,0.07376084200430287
ACH-000250,-0.011710204039619641
ACH-000251,0.3334456983485076
ACH-000252,0.036454936219983414
ACH-000253,0.005558225279096852
ACH-000255,0.043868473648389986
ACH-000256,-0.040807252644063916
ACH-000257,-0.2935229130919127
ACH-000258,-0.1887809558777812
ACH-000259,0.0550882731612311
ACH-000260,0.0719982270631367
ACH-000261,-0.10825797799529097
ACH-000262,-0.2238228801920241
ACH-000263,0.38012452189495854
ACH-000264,-0.0451732194168293
ACH-000265,0.08671097692505265
ACH-000266,-0.013447664653019996
ACH-000272,-0.08151316997978578
ACH-000274,0.06397383866278879
ACH-000277,0.08475565390548735
ACH-000278,0.053174407740145035
ACH-000279,-0.1039181521587024
ACH-000280,-0.07407795577327715
ACH-000281,0.034004320273781474
ACH-000288,-0.035209047010618215
ACH-000291,-0.021259412157151773
ACH-000293,-0.004918221121957406
ACH-000294,-0.14442595062559382
ACH-000295,-0.01992120846131828
ACH-000296,-0.07063884449556226
ACH-000302,0.026252442278424347
ACH-000304,0.04531726449679319
ACH-000307,-0.037175897130845986
ACH-000308,-0.058635613748785315
ACH-000310,0.0926204483864047
ACH-000311,0.02241311599852882
ACH-000312,0.09540898910304296
ACH-000315,-0.02613679961520685
ACH-000316,-0.00407151301070754
ACH-000317,-0.03580264216449755
ACH-000318,-0.09811612857610844
ACH-000319,0.05784763645388636
ACH-000320,0.13072042561379887
ACH-000322,-0.1348768582803402
ACH-000323,-0.141301452394017
ACH-000324,-0.10701707673059284
ACH-000329,0.11000405966474358
ACH-000330,-0.0072083889833242
ACH-000331,0.11266424720014365
ACH-000332,-0.009520157631082205
ACH-000334,-0.3176768653495723
ACH-000335,-0.1228323522065979
ACH-000336,-0.0694973874203258
ACH-000337,-0.04257480796704078
ACH-000338,-0.12990848966022056
ACH-000339,-0.10591189549520147
ACH-000341,-0.03852217971196886
ACH-000348,-0.06813652272773887
ACH-000350,-0.02741514414948928
ACH-000352,0.04169888258576522
ACH-000356,-0.19897167511196334
ACH-000361,0.010591823763187342
ACH-000362,-0.06470027225056915
ACH-000363,-0.03362293580073026
ACH-000364,0.17186459147850905
ACH-000365,0.03936840832989713
ACH-000366,-0.015297029774899525
ACH-000368,0.0006834291540080269
ACH-000374,0.10799970374293172
ACH-000375,-0.02171395550690737
ACH-000376,-0.06720163540731093
ACH-000381,-0.24863322730863754
ACH-000383,-0.06325217217471749
ACH-000387,-0.09610740731516136
ACH-000389,-0.03874541928248849
ACH-000390,-0.10994711782794536
ACH-000393,-0.14139065925640965
ACH-000395,0.09507556840882687
ACH-000396,-0.01823741758051394
ACH-000397,-0.1002725758251734
ACH-000401,0.03098672865673165
ACH-000402,-0.18392237640027184
ACH-000403,-0.041340004889045566
ACH-000404,0.0922230636910698
ACH-000406,-0.07491150133589848
ACH-000407,-0.06840689085253156
ACH-000408,0.0654611405382838
ACH-000410,-0.07914254240299165
ACH-000411,0.016467501220884747
ACH-000414,-0.002337352910267161
ACH-000415,-0.11318173021096607
ACH-000416,0.04268745386389231
ACH-000420,0.09267466301529917
ACH-000421,-0.08046057621589936
ACH-000424,0.12987470806824916
ACH-000425,-0.08129463868358341
ACH-000426,0.009101651565311827
ACH-000427,-0.041475260370969325
ACH-000433,-0.3267153784246253
ACH-000435,0.03457481891676888
ACH-000436,-0.017647207436204897
ACH-000444,0.13121719331030873
ACH-000445,-0.05827501881606247
ACH-000448,0.021615905206048117
ACH-000450,0.04760508036920452
ACH-000452,-0.07010516737837946
ACH-000454,-0.1599103515448313
ACH-000458,-0.09547931367028732
ACH-000459,-0.04743548787060057
ACH-000460,0.028554312174472293
ACH-000461,-0.015112590168640203
ACH-000463,-0.13743241768456982
ACH-000464,0.18048486302013736
ACH-000466,0.0701799309391577
ACH-000467,0.004025484743945884
ACH-000468,-0.02901267055105926
ACH-000469,-0.05948819927090875
ACH-000470,0.09901652325258199
ACH-000471,-0.05243037869649146
ACH-000472,0.010503254771433242
ACH-000473,-0.18346499207808206
ACH-000475,-0.055809467958872115
ACH-000476,-0.05243869968659178
ACH-000477,-0.006265207073894688
ACH-000479,0.09563581682666597
ACH-000480,-0.035482766731190725
ACH-000481,-0.2218145727698916
ACH-000483,-0.09131925187710828
ACH-000484,0.1105997892432617
ACH-000485,-0.062267433280278416
ACH-000486,-0.1775515811022718
ACH-000487,0.23490239519347106
ACH-000488,0.06087875576125493
ACH-000490,0.0033100383770953115
ACH-000491,-0.2679990197376989
ACH-000495,-0.15646074714332614
ACH-000496,-0.0045996552783367185
ACH-000499,-0.06237653567060991
ACH-000500,0.29904992203180564
ACH-000502,-0.03662070695560147
ACH-000503,-0.15956548038193874
ACH-000505,0.02470444969991744
ACH-000507,-0.058528905427965225
ACH-000510,0.02371613073207785
ACH-000511,-0.00016636780426711794
ACH-000512,-0.09913582139707534
ACH-000516,-0.008339129338640392
ACH-000517,-0.03898136926781389
ACH-000518,0.1191428452399876
ACH-000520,-0.14842553321420512
ACH-000521,-0.008413434722496446
ACH-000522,0.025646712849377373
ACH-000524,-0.06143313926971147
ACH-000527,-0.08781076612043344
ACH-000528,-0.08820257718752983
ACH-000537,-0.056056723341931416
ACH-000541,-0.06484784045160577
ACH-000542,-0.015424283090750198
ACH-000544,-0.1273364220335775
ACH-000545,0.020366294074404163
ACH-000547,-0.1551555021522711
ACH-000548,0.06569000992783422
ACH-000549,0.17112646759348984
ACH-000550,0.0975331266965114
ACH-000552,-0.0512597734406939
ACH-000556,0.005196161784017332
ACH-000557,-0.04189618296293513
ACH-000569,-0.1412891820658817
ACH-000570,0.030930640600235693
ACH-000571,-0.07271096077644466
ACH-000573,0.005667221456982721
ACH-000576,0.15751217142297813
ACH-000579,0.2051868310139233
ACH-000580,0.0606401803474228
ACH-000584,-0.041902464878677284
ACH-000585,-0.015303729208079275
ACH-000588,-0.14252548765100542
ACH-000589,0.012434128571597687
ACH-000591,-0.05712118394162149
ACH-000593,-0.06094015502851335
ACH-000600,-0.04674531215577054
ACH-000601,0.014136423300022044
ACH-000605,-0.021250736809240996
ACH-000606,-0.07396878597003897
ACH-000608,-0.15606711588565764
ACH-000614,-0.01950544945152608
ACH-000616,0.04910927440411205
ACH-000618,-0.0712345289794351
ACH-000619,-0.026618290347627274
ACH-000620,-0.0030085355713464807
ACH-000621,0.09003422337803052
ACH-000622,-0.08127868757720624
ACH-000623,-0.13628513664673028
ACH-000624,-0.06427527459177163
ACH-000627,0.06585222297678044
ACH-000630,0.014512980635385371
ACH-000631,-0.08940948631106578
ACH-000632,-0.20809310873958356
ACH-000633,-0.06410825492835011
ACH-000637,-0.19788776142884448
ACH-000638,-0.10749971161537923
ACH-000646,-0.1860140325341848
ACH-000647,0.0049291536239557225
ACH-000648,0.00017883077513717308
ACH-000649,-0.05821652564318412
ACH-000651,-0.0749203564072429
ACH-000652,0.11898351167519172
ACH-000653,-0.06362992135692018
ACH-000657,-0.01799516848328642
ACH-000658,0.09055179885348848
ACH-000661,-0.12832332248886946
ACH-000662,-0.2338853055976527
ACH-000663,-0.0001752582689487658
ACH-000665,0.0215551422218975
ACH-000671,0.043004175844834035
ACH-000672,-0.16964039981485088
ACH-000673,0.06884995203475441
ACH-000676,0.004275271895890061
ACH-000677,-0.052366342151013615
ACH-000681,-0.005375089629178488
ACH-000683,-0.0120167883363008
ACH-000684,-0.06662906316907152
ACH-000688,-0.03719441018478552
ACH-000693,-0.03288340582489845
ACH-000694,-0.035743833096048415
ACH-000695,-0.08730063447587179
ACH-000696,-0.16623153015885453
ACH-000697,-0.1789055298067515
ACH-000699,-0.06674686505429525
ACH-000701,0.1417654736535144
ACH-000706,-0.05830487359345651
ACH-000711,-0.07461272819643737
ACH-000713,-0.3108474247844593
ACH-000714,-0.037101896558584126
ACH-000718,-0.013492940658664174
ACH-000720,0.028709961525907032
ACH-000721,-0.05588949507424259
ACH-000724,0.05074472966817797
ACH-000725,0.0955820513987972
ACH-000732,0.03637152154247558
ACH-000734,-0.08830025993544609
ACH-000735,-0.03680239862116834
ACH-000736,0.02486639869953012
ACH-000738,-0.13913725568794366
ACH-000746,0.08597366176105853
ACH-000747,0.03463180038164692
ACH-000748,-0.07883857929048517
ACH-000753,-0.0987707691007068
ACH-000756,-0.039161766444523384
ACH-000757,-0.06319091163508914
ACH-000758,-0.05745143468355704
ACH-000760,-0.11137323135614872
ACH-000762,0.052324966451477564
ACH-000763,0.054002498466749364
ACH-000764,-0.1535607995453798
ACH-000765,0.18552976072630065
ACH-000766,-0.08251250743488843
ACH-000767,-0.01056947135721156
ACH-000768,-0.023491514884629576
ACH-000769,-0.08860645660542102
ACH-000770,-0.07840492701150241
ACH-000771,-0.04724664464950048
ACH-000773,-0.4092772253391476
ACH-000776,-0.05638588225765717
ACH-000777,-0.11810229904478475
ACH-000778,-0.05556158094576177
ACH-000781,0.03325106315026743
ACH-000782,0.0911249068802613
ACH-000783,-0.09810805457342632
ACH-000784,0.03007571132372938
ACH-000785,0.07235880789881143
ACH-000787,-0.05353679827813998
ACH-000788,-0.054116721986627835
ACH-000791,-0.15072021420422468
ACH-000792,-0.04204450560348931
ACH-000794,-0.10666004304887954
ACH-000796,-0.027063568248169755
ACH-000798,-0.2419389586037032
ACH-000799,-0.1359284112576775
ACH-000800,-0.051629607048399535
ACH-000802,-0.06929037514217927
ACH-000804,0.01287606860863524
ACH-000805,-0.007423490699492839
ACH-000809,-0.012371807882057405
ACH-000810,-0.07398690898527434
ACH-000811,0.01569112045765565
ACH-000817,-0.13982578695630765
ACH-000819,-0.07545232933796651
ACH-000820,-0.11439983644717427
ACH-000821,-0.24139877360574946
ACH-000822,-0.06323465541137653
ACH-000823,-0.1980990095569477
ACH-000824,-0.009661269514788772
ACH-000827,-0.045124474703058484
ACH-000829,0.009086329035184276
ACH-000831,-0.05384290771142914
ACH-000832,-0.2558681855726192
ACH-000833,-0.10215715438388873
ACH-000834,0.07320425768634861
ACH-000835,-0.10647447581260404
ACH-000836,-0.1003455219353136
ACH-000837,-0.05873971265864782
ACH-000838,-0.02622968035339596
ACH-000839,-0.16726054265360987
ACH-000840,-0.1036776885551525
ACH-000841,-0.01782532226695098
ACH-000843,-0.07827594589857663
ACH-000846,-0.1005290047275987
ACH-000847,0.10601802889261856
ACH-000848,-0.061824124192613385
ACH-000849,-0.1371303977613013
ACH-000851,-0.10313693931673112
ACH-000855,-0.047419492748184994
ACH-000856,-0.043900030079890115
