,AP1B1 (162)
ACH-000004,-0.16137271670895392
ACH-000005,-0.35180600746741936
ACH-000007,0.056243190233996085
ACH-000009,0.002790361948650972
ACH-000011,-0.2610126268758973
ACH-000012,-0.06513066394262987
ACH-000013,-0.31454751814465426
ACH-000014,-0.10960254419601484
ACH-000015,-0.0982484147339966
ACH-000017,-0.9384666555501524
ACH-000018,-0.0998160397467179
ACH-000019,0.006692139445102971
ACH-000021,-0.09015027185457404
ACH-000022,0.056782301371028965
ACH-000025,-0.09069310289684587
ACH-000028,-0.07970604170325715
ACH-000030,-0.1105007094354966
ACH-000035,-0.2526624638065935
ACH-000036,-0.08603731963389301
ACH-000037,-0.017776918226138746
ACH-000039,0.12999340635873166
ACH-000040,-0.16711291231838096
ACH-000041,-0.0468346027862972
ACH-000042,-0.0686497358954938
ACH-000045,-0.3773761432281543
ACH-000047,0.017406409148047617
ACH-000052,-0.0712608133583036
ACH-000053,-0.09507009360035393
ACH-000054,0.02091148990159636
ACH-000055,-0.13525423536299566
ACH-000060,-0.09415121167382254
ACH-000067,-0.09865792979680252
ACH-000070,-0.03508989063196472
ACH-000075,0.09046143379400044
ACH-000078,-0.021064761198484237
ACH-000082,-0.04697502940839687
ACH-000085,-0.07354368301013528
ACH-000086,-0.03074025417642452
ACH-000087,0.0075056107322911845
ACH-000092,-0.16506163758390982
ACH-000095,-0.01185449206671418
ACH-000097,-0.034434633966825515
ACH-000098,-0.0385928956978633
ACH-000099,0.015632398737566076
ACH-000108,0.08227796735371422
ACH-000113,-0.10333943666201888
ACH-000116,-0.01568268430444418
ACH-000118,-0.2289205698863785
ACH-000120,-0.1134842505829414
ACH-000123,-0.05608270940189592
ACH-000127,0.10868163832657828
ACH-000128,-0.05060329184684221
ACH-000132,-0.1721417917474809
ACH-000133,-0.08668297385548285
ACH-000137,-0.11214429048189674
ACH-000138,0.0460067913244693
ACH-000142,0.05336742519656601
ACH-000143,-0.1224399544512787
ACH-000146,-0.1909695294778272
ACH-000148,-0.02039982469937626
ACH-000150,0.03273587163763905
ACH-000152,-0.07365575610091009
ACH-000153,0.12135218065403593
ACH-000159,0.004939543327902477
ACH-000160,-0.11646126908963028
ACH-000163,-0.11729104219864875
ACH-000167,-0.2347817628350789
ACH-000168,-0.43753548587335295
ACH-000169,-0.1393574347717818
ACH-000178,-0.0852677786603546
ACH-000183,0.08093344531951599
ACH-000188,-0.023294759143043117
ACH-000189,-0.014660976568625328
ACH-000190,-0.07645039964212069
ACH-000198,-0.060397395026297984
ACH-000203,0.18212548393985525
ACH-000204,-0.2993172485440535
ACH-000206,-0.03884403663122665
ACH-000207,-0.28499093647387513
ACH-000208,-0.049064961388911116
ACH-000210,-0.13843497417262965
ACH-000211,-0.11736579623879034
ACH-000215,-0.028391433058981636
ACH-000221,0.04519763436052367
ACH-000222,-0.1083737439409781
ACH-000223,-0.06008286016334281
ACH-000226,-0.1954868736055124
ACH-000227,-0.12127045805497995
ACH-000228,-0.008295768903724564
ACH-000231,-0.04643623914578806
ACH-000232,-0.31626089043825056
ACH-000233,-0.1754516666909994
ACH-000234,0.057022522477017286
ACH-000235,-0.0404011803639921
ACH-000237,-0.08841043671607808
ACH-000238,-0.2471318955832613
ACH-000242,-0.07221923991967986
ACH-000243,-0.06392690706057444
ACH-000244,-0.2293212190675379
ACH-000246,0.014398202917150504
ACH-000248,-0.5870708968847078
ACH-000250,0.04164548294954793
ACH-000251,-0.029925778013348118
ACH-000252,0.12719616750861196
ACH-000253,-0.045295645495977165
ACH-000255,-0.4415708638868659
ACH-000256,-0.07145470976042627
ACH-000257,0.2575701463403713
ACH-000258,0.08788279654404724
ACH-000259,-0.016739546802546613
ACH-000260,-0.06395402963241995
ACH-000261,-0.11000244513971713
ACH-000262,-0.036835309091432566
ACH-000263,-0.21740684583117287
ACH-000264,-0.18862477523277124
ACH-000265,-0.0318315695837826
ACH-000266,0.07523378920475429
ACH-000272,-0.05424900672101757
ACH-000274,-0.0614314978824131
ACH-000277,-0.1947749555524345
ACH-000278,-0.08051557030608121
ACH-000279,-0.06634158311630235
ACH-000280,0.006089931673568488
ACH-000281,-0.0525232359634486
ACH-000288,0.010532058424480505
ACH-000291,-0.1336950803625037
ACH-000293,-0.13685181445166758
ACH-000294,-0.2450298523055792
ACH-000295,-0.1716094324551462
ACH-000296,0.34621512157673345
ACH-000302,-0.15232430225783836
ACH-000304,0.018690426112141702
ACH-000307,-0.12659135884820136
ACH-000308,-0.044239843706920495
ACH-000310,-0.09398398783755336
ACH-000311,-0.07437682946990118
ACH-000312,0.00924445578574646
ACH-000315,-0.29324807324983393
ACH-000316,0.03054777906367326
ACH-000317,-0.013031912827819578
ACH-000318,-0.24634935342944256
ACH-000319,-0.2590028190297985
ACH-000320,-0.14316694311205955
ACH-000322,-0.14323482933726522
ACH-000323,-0.2960971695476351
ACH-000324,-0.049669967749349016
ACH-000329,-0.06605091048093596
ACH-000330,-0.08437656995855361
ACH-000331,0.08393489947778664
ACH-000332,0.09515226715829926
ACH-000334,-0.15119280244359462
ACH-000335,-0.16516358346724902
ACH-000336,-0.03900392088408644
ACH-000337,-0.06277740325704885
ACH-000338,0.14962901906107695
ACH-000339,-0.025407076441694296
ACH-000341,-0.013268921569499848
ACH-000348,-0.07237953927027066
ACH-000350,-0.0876639647722682
ACH-000352,-0.39705677776240794
ACH-000356,-0.16139127038423
ACH-000361,-0.0865756888395751
ACH-000362,-0.2649765043514169
ACH-000363,-0.12524261071069762
ACH-000364,-0.09399047011922383
ACH-000365,-0.19581716170735672
ACH-000366,-0.06405546486110572
ACH-000368,-0.06252886410441542
ACH-000374,0.08821984069173341
ACH-000375,0.006021348567741403
ACH-000376,0.07392836791109651
ACH-000381,-0.18307042521180966
ACH-000383,-0.08196237188652129
ACH-000387,-0.213157017953172
ACH-000389,-0.016025376584859297
ACH-000390,-0.5833292112719975
ACH-000393,-0.06503759269941413
ACH-000395,0.05029668476572234
ACH-000396,0.01894741971930955
ACH-000397,0.07151055775862315
ACH-000401,-0.2401479241846252
ACH-000402,-0.27052132449941063
ACH-000403,-0.012672183822815037
ACH-000404,-0.07542820405845156
ACH-000406,-0.14022414651679727
ACH-000407,-0.11431128221189887
ACH-000408,-0.11112913523697328
ACH-000410,-0.13829381240062766
ACH-000411,0.029748233720421177
ACH-000414,-0.11441279459732258
ACH-000415,-0.04735161781875572
ACH-000416,-0.041714215457177295
ACH-000420,-0.1734169990710771
ACH-000421,-0.4198058766714587
ACH-000424,0.18500457690632974
ACH-000425,-0.1864764936206197
ACH-000426,-0.35214672524430185
ACH-000427,-0.17820063750080034
ACH-000433,-0.2052722508905317
ACH-000435,0.02078344544411407
ACH-000436,-0.05154037228849279
ACH-000444,-0.06223153188419935
ACH-000445,-0.26945535520597785
ACH-000448,-0.15048864878046805
ACH-000450,-0.2973622569800169
ACH-000452,-0.009124157607777985
ACH-000454,-0.07464375580066547
ACH-000458,-0.04908944990705247
ACH-000459,0.029941818431573626
ACH-000460,0.0315535158792497
ACH-000461,-0.04031535643392147
ACH-000463,0.01314560710968988
ACH-000464,-0.07693728703411673
ACH-000466,0.01330430929093333
ACH-000467,-0.3323173134201024
ACH-000468,-0.0945859322195836
ACH-000469,-0.4011451935053932
ACH-000470,0.0429844216138402
ACH-000471,-0.0627668133216918
ACH-000472,-0.1113048315847338
ACH-000473,-0.10579396341139606
ACH-000475,-0.004691120353787537
ACH-000476,-0.02977704990292399
ACH-000477,-0.17443929829260918
ACH-000479,-0.2878373850178149
ACH-000480,-0.01205432949266025
ACH-000481,-0.1071882450845332
ACH-000483,-0.1578940203561338
ACH-000484,0.03381126272845217
ACH-000485,0.14355398047035242
ACH-000486,-0.2357527829881011
ACH-000487,0.015928386963109255
ACH-000488,-0.13946171940805227
ACH-000490,-0.09121841810212106
ACH-000491,-0.04872348330611834
ACH-000495,-0.041118477504387865
ACH-000496,-0.0937266320357725
ACH-000499,-0.16560692702558438
ACH-000500,-0.16990083511253826
ACH-000502,-0.1364814933223491
ACH-000503,0.007607077192880448
ACH-000505,-0.057448686962223
ACH-000507,-0.4052696173131813
ACH-000510,-0.09125698770791876
ACH-000511,-0.13338681964723265
ACH-000512,-0.06392826194248195
ACH-000516,-0.3248451418708027
ACH-000517,-0.0699999144676267
ACH-000518,-0.2102775388502312
ACH-000520,-0.09245202880691884
ACH-000521,0.062773545322536
ACH-000522,0.12042892424327233
ACH-000524,-0.2667423058758995
ACH-000527,-0.06799753273585189
ACH-000528,-0.16862719349708544
ACH-000537,-0.060169215502984735
ACH-000541,0.051907680224903434
ACH-000542,-0.11663954405690365
ACH-000544,0.006829552338560494
ACH-000545,0.05827054141062379
ACH-000547,-0.1257947488167659
ACH-000548,-0.07382205001086578
ACH-000549,-0.10034757069457467
ACH-000550,-0.15388424102722253
ACH-000552,-0.056988817257892815
ACH-000556,-0.12444066157803392
ACH-000557,-0.1802159850234727
ACH-000569,-0.1526790072279454
ACH-000570,-0.0717673765736403
ACH-000571,-0.18656347688400898
ACH-000573,-0.1449609911228255
ACH-000576,-0.15041521144787814
ACH-000579,-0.0402067051542977
ACH-000580,-0.1721089857280951
ACH-000584,0.009889025203148195
ACH-000585,-0.0027801544301311733
ACH-000588,-0.06755348702486598
ACH-000589,-0.09665455867691372
ACH-000591,-0.11956177952428065
ACH-000593,-0.14095880883860776
ACH-000600,0.09262636069074484
ACH-000601,-0.0313505861307107
ACH-000605,-0.2001481798463204
ACH-000606,-0.04305504094729334
ACH-000608,-0.17363772829390747
ACH-000614,-0.024073723277852132
ACH-000616,-0.057870630013047014
ACH-000618,-0.14414573599189096
ACH-000619,0.05131271600941185
ACH-000620,-0.4364209554220564
ACH-000621,-0.0723951947068547
ACH-000622,-0.0906879175186099
ACH-000623,-0.17931431321419627
ACH-000624,-0.0933841418851146
ACH-000627,-0.12452378789644347
ACH-000630,-0.11369388017670146
ACH-000631,-0.2701375264455807
ACH-000632,-0.208324441522047
ACH-000633,-0.28319789048902755
ACH-000637,-0.11152128691886236
ACH-000638,-0.052775191463336237
ACH-000646,-0.20573203549266705
ACH-000647,-0.04683582598075164
ACH-000648,-0.03136156197847089
ACH-000649,-0.008376249740117915
ACH-000651,-0.2626388811348597
ACH-000652,0.044345889077431325
ACH-000653,-0.0443059929479264
ACH-000657,-0.0763271796499495
ACH-000658,-0.013529531405139955
