,UTP15 (84135)
ACH-000004,-1.3795097464571349
ACH-000005,-1.3248972181144256
ACH-000007,-1.1947274432320625
ACH-000009,-1.2556218716453509
ACH-000011,-1.2711600357245068
ACH-000012,-1.2141662831792959
ACH-000013,-1.2880610589632555
ACH-000014,-1.5795719211987882
ACH-000015,-1.3920116227255726
ACH-000017,-1.231114819716188
ACH-000018,-1.2063646602629374
ACH-000019,-1.3900561243688363
ACH-000021,-1.3485257454298265
ACH-000022,-1.305593061179214
ACH-000025,-1.2514156378245935
ACH-000028,-1.3017897712005149
ACH-000030,-1.2477311904096535
ACH-000035,-1.4093638913147022
ACH-000036,-1.2839349637185715
ACH-000037,-1.6041266584019116
ACH-000039,-1.1158423558596322
ACH-000040,-1.3420973163158416
ACH-000041,-1.3882598653764555
ACH-000042,-1.2264816607192834
ACH-000045,-1.3448055669112438
ACH-000047,-1.1172969716488783
ACH-000052,-1.2190729907344595
ACH-000053,-1.2112225199069833
ACH-000054,-1.2516965540904994
ACH-000055,-1.3379769901947542
ACH-000060,-1.2210916559781673
ACH-000067,-1.3718915377272711
ACH-000070,-1.3816604618174808
ACH-000075,-1.2266256351619378
ACH-000078,-1.3240442524359757
ACH-000082,-1.333056003467255
ACH-000085,-1.2052341537491642
ACH-000086,-1.1542393956131425
ACH-000087,-1.3990102379554965
ACH-000092,-1.2974366812388685
ACH-000095,-1.3664671253319802
ACH-000097,-1.318132931456554
ACH-000098,-1.2515527521155048
ACH-000099,-1.302288389052545
ACH-000108,-1.3766031940089325
ACH-000113,-1.2702669470117312
ACH-000116,-1.390424941489154
ACH-000118,-1.0889081790586037
ACH-000120,-1.2925206026039633
ACH-000123,-1.2875930150684511
ACH-000127,-1.4220480135176798
ACH-000128,-1.3139898139123976
ACH-000132,-1.2577978510545984
ACH-000133,-1.2392940867211584
ACH-000137,-1.5559276328244689
ACH-000138,-1.3638875793115046
ACH-000142,-1.307129460571683
ACH-000143,-1.2192526238415398
ACH-000146,-1.2265493723248024
ACH-000148,-1.3814213583361958
ACH-000150,-1.2970617016286161
ACH-000152,-1.140317279556464
ACH-000153,-1.1496082633018738
ACH-000159,-1.1638700841994152
ACH-000160,-1.7176575247982164
ACH-000163,-1.371933603533634
ACH-000167,-1.9336581725192548
ACH-000168,-1.3641014582214346
ACH-000169,-1.2544979840695591
ACH-000178,-1.1514437150592158
ACH-000183,-1.1835161966853949
ACH-000188,-1.2238979964025978
ACH-000189,-1.6287621207930705
ACH-000190,-1.0897337267298046
ACH-000198,-1.4272369244433558
ACH-000203,-1.2647047577901165
ACH-000204,-1.247145628862456
ACH-000206,-1.2452749844234299
ACH-000207,-1.0941682204105363
ACH-000208,-1.4631247213194896
ACH-000210,-1.0371312728936226
ACH-000211,-1.1381046380649598
ACH-000215,-1.330188679100846
ACH-000221,-1.4143140707425597
ACH-000222,-1.2219587558639051
ACH-000223,-1.2010071772982642
ACH-000226,-1.1246215403901827
ACH-000227,-1.2269406998261378
ACH-000228,-1.2559959031432668
ACH-000231,-1.2982380928694912
ACH-000232,-1.1297311301058215
ACH-000233,-1.0577494337603763
ACH-000234,-1.3327679462612756
ACH-000235,-1.3781392556296068
ACH-000237,-1.369943099693823
ACH-000238,-1.7827145373786295
ACH-000242,-1.3379263700399235
ACH-000243,-1.3830524483286448
ACH-000244,-1.3359685058017048
ACH-000246,-1.228195767531849
ACH-000248,-1.3435808640288849
ACH-000250,-1.1548567569903283
ACH-000251,-1.3853956801306524
ACH-000252,-1.37490610380821
ACH-000253,-1.3012236119621499
ACH-000255,-1.1607983031912128
ACH-000256,-1.5932616527750931
ACH-000257,-1.3329991564017805
ACH-000258,-1.232080869831552
ACH-000259,-1.2634367318572797
ACH-000260,-1.160986320244472
ACH-000261,-1.2410203803204551
ACH-000262,-1.5035210770765837
ACH-000263,-1.5026823873503758
ACH-000264,-1.3247511214275547
ACH-000265,-1.1012681478771291
ACH-000266,-1.2671341370082216
ACH-000272,-1.3890069026580438
ACH-000274,-1.3774496490226031
ACH-000277,-0.9693923745226956
ACH-000278,-1.2973555462263018
ACH-000279,-1.5745975221857849
ACH-000280,-1.3430159736193674
ACH-000281,-1.2686709903222255
ACH-000288,-1.227765736180089
ACH-000291,-1.4405297645123412
ACH-000293,-1.045126610587957
ACH-000294,-1.713372838042261
ACH-000295,-1.175151904760564
ACH-000296,-1.1762895384512655
ACH-000302,-1.3580982869050962
ACH-000304,-1.319267969173142
ACH-000307,-1.3733852563264408
ACH-000308,-1.1643155154381213
ACH-000310,-1.3385326265468274
ACH-000311,-1.1905603646593088
ACH-000312,-1.2462946144342677
ACH-000315,-1.1912630304082419
ACH-000316,-1.2354878083429486
ACH-000317,-1.4154311941654378
ACH-000318,-1.2602948897518411
ACH-000319,-1.3446465716281624
ACH-000320,-1.402208746291526
ACH-000322,-1.364461865453793
ACH-000323,-1.2513168186583616
ACH-000324,-1.493647822684866
ACH-000329,-1.1363554135155611
ACH-000330,-1.2172766730379918
ACH-000331,-1.1563620548612643
ACH-000332,-1.212230052270653
ACH-000334,-1.1374930039875142
ACH-000335,-1.1469778894685592
ACH-000336,-1.2137033046621863
ACH-000337,-1.4686234579308153
ACH-000338,-0.5847526471177894
ACH-000339,-1.294516974356274
ACH-000341,-1.3502686608722785
ACH-000348,-1.118037130556884
ACH-000350,-0.9618453731052952
ACH-000352,-1.3068358507960256
ACH-000356,-1.2663353526815275
ACH-000361,-1.1946386864411869
ACH-000362,-1.2996450202894785
ACH-000363,-1.1913344657407356
ACH-000364,-1.287533524125487
ACH-000365,-1.3603072363414763
ACH-000366,-1.3655675616795486
ACH-000368,-1.0152302761762653
ACH-000374,-1.2558277003473732
ACH-000375,-1.388541489237122
ACH-000376,-1.2192082616636069
ACH-000381,-1.323477424281957
ACH-000383,-1.2625736823858154
ACH-000387,-1.5716490251471185
ACH-000389,-1.3245465224999031
ACH-000390,-1.3870252381464805
ACH-000393,-1.2741698315970722
ACH-000395,-1.383458135726831
ACH-000396,-1.3546956261954388
ACH-000397,-1.3004841466327837
ACH-000401,-1.3099170843718604
ACH-000402,-1.2649668671551424
ACH-000403,-1.2450448315254108
ACH-000404,-1.1687530290431676
ACH-000406,-1.2991523523324362
ACH-000407,-1.406675643407422
ACH-000408,-1.2502982385044092
ACH-000410,-1.2874636041794778
ACH-000411,-1.259670259618607
ACH-000414,-1.29691044183524
ACH-000415,-1.4091841250411732
ACH-000416,-1.3168037507249353
ACH-000420,-1.3346534191556565
ACH-000421,-1.0928080161100693
ACH-000424,-1.429130241450354
ACH-000425,-1.4187895933991328
ACH-000426,-1.019456902922372
ACH-000427,-1.0449137406495868
ACH-000433,-1.1589219336577918
ACH-000435,-1.238434846700596
ACH-000436,-1.4263072528665464
ACH-000444,-1.3731986214188163
ACH-000445,-1.23464577472924
ACH-000448,-1.1693267961609703
ACH-000450,-1.092851542751374
ACH-000452,-1.3616837167043667
ACH-000454,-1.3545415466211967
ACH-000458,-1.3300592010778955
ACH-000459,-1.2182089108166851
ACH-000460,-1.1362562080251155
ACH-000461,-1.4290669989337148
ACH-000463,-1.0619465914111963
ACH-000464,-1.218347785369818
ACH-000466,-1.1659837285106531
ACH-000467,-1.0864377430369003
ACH-000468,-1.1548719550824889
ACH-000469,-1.1827121059527983
ACH-000470,-1.2346879655219585
ACH-000471,-1.3504309619490351
ACH-000472,-1.2723381244520702
ACH-000473,-1.2984032682456572
ACH-000475,-1.3144623350363027
ACH-000476,-1.2499548870111523
ACH-000477,-1.5725579295463783
ACH-000479,-1.2956498209182878
ACH-000480,-1.2786471332260636
ACH-000481,-1.3424590487606234
ACH-000483,-1.1139758873843422
ACH-000484,-1.1025766010112008
ACH-000485,-1.3928300186131526
ACH-000486,-1.3527039242930488
ACH-000487,-1.2470370255027927
ACH-000488,-1.2286674546314305
ACH-000490,-1.3378973468171007
ACH-000491,-1.1797883700029357
ACH-000495,-1.1933533038101936
ACH-000496,-1.3701068744727376
ACH-000499,-1.1715037561402442
ACH-000500,-1.6688275365758134
ACH-000502,-1.3353777437019965
ACH-000503,-1.463489758044528
ACH-000505,-1.2500007040760626
ACH-000507,-1.2291208086747183
ACH-000510,-1.5746650758505258
ACH-000511,-1.3515958358615052
ACH-000512,-1.2600962234804092
ACH-000516,-1.1212892677557074
ACH-000517,-1.2177939239985047
ACH-000518,-1.2369831145098509
ACH-000520,-1.1939495210635107
ACH-000521,-1.3954104411350865
ACH-000522,-1.3964783969173298
ACH-000524,-1.4240490250739546
ACH-000527,-1.3403140031592848
ACH-000528,-1.2994271911423605
ACH-000537,-1.3196437571818291
ACH-000541,-1.119152110156513
ACH-000542,-1.4180414557312877
ACH-000544,-1.295556447169043
ACH-000545,-1.4497196487383617
ACH-000547,-1.3008510785833556
ACH-000548,-1.269541401880688
ACH-000549,-1.2642886693618738
ACH-000550,-1.3486667810177686
ACH-000552,-1.2955144030935986
ACH-000556,-1.2518698249363378
ACH-000557,-1.2603469462677082
ACH-000569,-1.4732034123662012
ACH-000570,-1.3485918488054525
ACH-000571,-1.2538753351562109
ACH-000573,-1.5220513969580023
ACH-000576,-1.2762115171780286
ACH-000579,-1.3867092652032589
ACH-000580,-1.5013476162817014
ACH-000584,-1.3596856894403493
ACH-000585,-1.4897949400031638
ACH-000588,-1.3638021503570343
ACH-000589,-1.2478075152557349
ACH-000591,-1.1477955646525573
ACH-000593,-1.3432019316823771
ACH-000600,-1.2717689439307138
ACH-000601,-1.2175523522169165
ACH-000605,-1.3335959236067556
ACH-000606,-1.1902060983316338
ACH-000608,-1.0573090797426123
ACH-000614,-1.6422097266478144
ACH-000616,-1.2238471423383763
ACH-000618,-1.371631837335069
ACH-000619,-1.2905084967492808
ACH-000620,-1.4574840568695817
ACH-000621,-1.4145958590672374
ACH-000622,-1.384581885031541
ACH-000623,-1.2238974042002808
ACH-000624,-1.323363922339269
ACH-000627,-1.327613166792294
ACH-000630,-1.3818709657279271
ACH-000631,-1.3314318283081703
ACH-000632,-1.477889425317246
ACH-000633,-1.0819257991563076
ACH-000637,-1.2083057671204478
ACH-000638,-1.301660830973571
ACH-000646,-1.1085981469096249
ACH-000647,-1.2672751233471609
ACH-000648,-1.1726797289881004
ACH-000649,-1.4670383762552903
ACH-000651,-1.3165292741907604
ACH-000652,-1.3700534463457532
ACH-000653,-1.3035530224910636
ACH-000657,-1.3693159632022411
ACH-000658,-1.1549880422156928
ACH-000661,-1.4007279462665343
ACH-000662,-0.8105867322612795
ACH-000663,-1.4164424344593949
ACH-000665,-1.2789882557717842
ACH-000671,-1.4707928742481693
ACH-000672,-1.4213782402652468
ACH-000673,-1.2897711696675658
ACH-000676,-1.4025631996622738
ACH-000677,-1.270253504376947
ACH-000681,-1.253531122660247
ACH-000683,-1.307905438650425
ACH-000684,-1.3825735756150708
ACH-000688,-1.2114967489007618
ACH-000693,-1.220063077023686
ACH-000694,-1.470080701075606
ACH-000695,-1.436693084155627
ACH-000696,-1.2011530921868687
ACH-000697,-1.2784688756669689
ACH-000699,-1.2070240144671895
ACH-000701,-1.3574247018983303
ACH-000706,-1.3014753996985178
ACH-000711,-1.1589148619925411
ACH-000713,-1.3098359968767577
ACH-000714,-1.0843712881494816
ACH-000718,-1.2262117756216981
ACH-000720,-1.3430957998694322
ACH-000721,-1.289446855607698
ACH-000724,-1.0277991254579009
ACH-000725,-1.1432184023467673
ACH-000732,-1.4045756437297223
ACH-000734,-1.4015350001535642
ACH-000735,-1.3967372264606557
ACH-000736,-1.1540851644847776
ACH-000738,-1.3819481658634325
ACH-000746,-1.243818499456858
ACH-000747,-1.2341858821827412
ACH-000748,-1.1151503748196308
ACH-000753,-1.5876681809181932
ACH-000756,-1.4326842433922076
ACH-000757,-1.2760794032498588
ACH-000758,-1.3443322659094683
ACH-000760,-1.2552042559190448
ACH-000762,-1.462525082414974
ACH-000763,-0.9700083577828728
ACH-000764,-1.3739163991484349
ACH-000765,-1.1205873169378695
ACH-000766,-1.337070294353328
ACH-000767,-1.436000505653691
ACH-000768,-1.308274412997826
ACH-000769,-1.3015708612123875
ACH-000770,-1.3290508546287314
ACH-000771,-1.1279370557668638
ACH-000773,-1.344080452878989
ACH-000776,-1.2865996636538573
ACH-000777,-1.343694691606693
ACH-000778,-1.240106661316808
ACH-000781,-1.4038338465711784
ACH-000782,-1.3341357055421017
ACH-000783,-1.0568428978044109
ACH-000784,-1.4213560521310369
ACH-000785,-1.2662674344672218
ACH-000787,-1.4150555644387772
ACH-000788,-1.397133135205967
ACH-000791,-1.1145559339973312
ACH-000792,-1.1766861269774969
