,IFI44 (10561)
ACH-000004,-0.13187336826266466
ACH-000005,0.1411014295963528
ACH-000007,0.05474572798440351
ACH-000009,-0.00957309780979009
ACH-000011,0.13435126893056182
ACH-000012,-0.06427498812403397
ACH-000013,-0.11540786856926595
ACH-000014,-0.043831087019195684
ACH-000015,-0.1154309562299904
ACH-000017,-0.13616101037421927
ACH-000018,-0.036115317542571995
ACH-000019,-0.22227412899905988
ACH-000021,-0.1687561675770214
ACH-000022,-0.1171235032993799
ACH-000025,-0.16143584787543386
ACH-000028,-0.08000734314383362
ACH-000030,-0.02769531388577777
ACH-000035,-0.06135543030590997
ACH-000036,0.049586364298220616
ACH-000037,-0.08641954515171482
ACH-000039,-0.10056106950399504
ACH-000040,-0.15710342582546594
ACH-000041,-0.1384886893973204
ACH-000042,0.08639656161605369
ACH-000045,0.01918600966876547
ACH-000047,-0.05786589778462262
ACH-000052,-0.16554550633677606
ACH-000053,-0.15919764876929154
ACH-000054,-0.092181216766504
ACH-000055,-0.12750278443243773
ACH-000060,-0.1442938519788495
ACH-000067,-0.016101234991877156
ACH-000070,-0.11879687703080702
ACH-000075,-0.06907226026971515
ACH-000078,-0.24754679199467905
ACH-000082,0.015504448371270803
ACH-000085,-0.209503584845186
ACH-000086,-0.19944600332430396
ACH-000087,-0.0917931694652006
ACH-000092,-0.01477953158288281
ACH-000095,-0.047206659985659205
ACH-000097,0.04979096367382094
ACH-000098,-0.15896024959669486
ACH-000099,-0.020611873647115583
ACH-000108,-0.009262248278702692
ACH-000113,0.043181513626750975
ACH-000116,-0.18846573020509755
ACH-000118,-0.06713169957632263
ACH-000120,-0.019875367168093263
ACH-000123,0.1406004103348699
ACH-000127,-0.07932032325233458
ACH-000128,-0.054601938430003716
ACH-000132,-0.005722880513033207
ACH-000133,-0.2430941469871976
ACH-000137,-0.3115643002385344
ACH-000138,0.03674904021689824
ACH-000142,-0.09531677895833254
ACH-000143,-0.005564583729345669
ACH-000146,-0.04209136350576511
ACH-000148,-0.05681068330099965
ACH-000150,-0.10343510506529928
ACH-000152,-0.07672726859781302
ACH-000153,-0.08158557927088164
ACH-000159,-0.03564904630995537
ACH-000160,-0.10410850307122346
ACH-000163,0.0007309173340512258
ACH-000167,-0.3719499538488289
ACH-000168,-0.048424120770951234
ACH-000169,-0.10840767368090964
ACH-000178,0.029427270924824243
ACH-000183,-0.05125945576739018
ACH-000188,0.012481462938958776
ACH-000189,0.08598040779257644
ACH-000190,-0.15691546404573947
ACH-000198,-0.15121485325081924
