,PLEKHB1 (58473)
ACH-000274,-0.0683417904209734
ACH-000277,-0.1482831824181079
ACH-000278,-0.3621105786252696
ACH-000279,-0.18364521661720087
ACH-000280,-0.2458334800037464
ACH-000281,-0.19540902845321376
ACH-000288,-0.3168006383768203
ACH-000291,-0.10254621373386064
ACH-000293,-0.13431657930290078
ACH-000294,-0.32620484647000514
ACH-000295,-0.2611473888433029
ACH-000296,-0.06340504905044053
ACH-000302,-0.11005683762053994
ACH-000304,-0.1672660100016688
ACH-000307,-0.053562552581842976
ACH-000308,-0.26291424938783103
ACH-000310,-0.09749223112164647
ACH-000311,-0.10532224853475557
ACH-000312,-0.3006979314077732
ACH-000315,-0.05645285925960135
ACH-000316,-0.2602644285491595
ACH-000317,-0.1983788618349947
ACH-000318,-0.21005224104136824
ACH-000319,-0.2144146742246056
ACH-000320,-0.07981534882020191
ACH-000322,-0.2667812937518733
ACH-000323,-0.2247993401899938
ACH-000324,-0.12068777395730168
ACH-000329,-0.041987240370615256
ACH-000330,-0.3970489721658489
ACH-000331,-0.08783880644205715
ACH-000332,-0.22864741906707095
ACH-000334,-0.057628700304047036
ACH-000335,-0.08251459165136431
ACH-000336,-0.396593539016932
ACH-000337,-0.4656341169496215
ACH-000338,-0.24950203363785595
ACH-000339,-0.11034557653967254
ACH-000341,-0.19943931905
ACH-000348,-0.012906723190660888
ACH-000350,-0.29230489262789394
ACH-000352,-0.10548198774342864
ACH-000356,-0.2746610106597987
ACH-000361,-0.1395281404799517
ACH-000362,-0.19545574544161612
ACH-000363,-0.2573118104580707
ACH-000364,-0.294906718158824
ACH-000365,-0.2544798908637144
ACH-000366,-0.2742013552516226
ACH-000368,-0.12742410987373146
ACH-000374,-0.17378911065244287
ACH-000375,-0.13784135086799082
ACH-000376,-0.20189261746121268
ACH-000381,-0.1220629934646026
ACH-000383,-0.1249047204121997
ACH-000387,-0.16941933639529294
ACH-000389,-0.035594390786224575
ACH-000390,-0.2576735324016633
ACH-000393,-0.2702190534143873
ACH-000395,-0.2984769048069084
ACH-000396,-0.2313933479465732
ACH-000397,-0.26470968681711105
ACH-000401,0.02316334038790677
ACH-000402,-0.3454819025306261
ACH-000403,-0.1426178360557507
ACH-000404,-0.6336428912456548
ACH-000406,-0.19008158979549775
ACH-000407,-0.20778302747642105
ACH-000408,-0.12311100083026158
ACH-000410,-0.14774686511589866
ACH-000411,-0.13834357872048492
ACH-000414,-0.15077931990393928
ACH-000415,-0.2748595159631591
ACH-000416,-0.11635681081912495
ACH-000420,-0.08046557617283683
ACH-000421,-0.11627319385746684
ACH-000424,-0.2367979702570329
ACH-000425,-0.02944351877890837
ACH-000426,-0.1492608529473373
ACH-000427,-0.25020367262826715
ACH-000433,-0.11807961975667285
ACH-000435,-0.10216853056099337
ACH-000436,-0.2435930255224685
ACH-000444,-0.21895991489107106
ACH-000445,-0.32879747844828444
ACH-000448,-0.22255422358240026
ACH-000450,-0.08492274927504463
ACH-000452,-0.1760766670435908
ACH-000454,-0.05741227695055241
ACH-000458,-0.10031531385749272
ACH-000459,-0.00422646824311605
ACH-000460,-0.2110135494429098
ACH-000461,-0.2717675908929843
ACH-000463,-0.08777692800789161
ACH-000464,-0.02752357803229267
ACH-000466,-0.06740587421148599
ACH-000467,-0.08717088813577431
ACH-000468,-0.25463794327209643
ACH-000469,-0.16287740416153518
ACH-000470,-0.16798779452677268
ACH-000471,-0.07520545296296424
ACH-000472,-0.21494497243245486
ACH-000473,-0.19975627852039932
ACH-000475,-0.09694896975155813
ACH-000476,-0.12415404624582765
ACH-000477,-0.29224980632054925
ACH-000479,-0.09496303654068293
ACH-000480,-0.2952841523781812
ACH-000481,-0.10328693282948792
ACH-000483,-0.1507245968616296
ACH-000484,-0.062260434324977736
ACH-000485,-0.16034107859591795
ACH-000486,-0.22116272829881126
ACH-000487,-0.15081282097326776
ACH-000488,-0.16354241940182462
ACH-000490,-0.14221868312981478
ACH-000491,-0.12988997502583408
ACH-000495,-0.1442029134577544
ACH-000496,-0.1622995283369046
ACH-000499,-0.1307486110796252
ACH-000500,0.08337429896703458
ACH-000502,-0.13767731831018734
ACH-000503,-0.10177548664462303
ACH-000505,-0.2152295699714465
ACH-000507,-0.1053153701245112
ACH-000510,-0.08466449615230462
ACH-000511,-0.1816252986610936
ACH-000512,0.01132314065308485
ACH-000516,-0.08955015271451025
ACH-000517,-0.13623929903360055
ACH-000518,-0.006765708980667831
ACH-000520,-0.08270789900977571
ACH-000521,-0.10126292834871613
ACH-000522,-0.2046851954076639
ACH-000524,-0.2125223627295063
ACH-000527,-0.13206329070663198
ACH-000528,-0.1607710196933149
ACH-000537,-0.06290821619263974
ACH-000541,-0.07017408604586317
ACH-000542,-0.1544056013116085
ACH-000544,-0.27989769769914125
ACH-000545,-0.2098976460341945
ACH-000547,-0.484164446656501
ACH-000548,-0.4703763162355632
ACH-000549,-0.1735194738460034
ACH-000550,-0.19894512614662188
ACH-000552,-0.2035658043621414
ACH-000556,-0.25258162240874305
ACH-000557,-0.16795122065768162
ACH-000569,-0.0777212879388688
ACH-000570,-0.18036945310192928
ACH-000571,-0.12412227577013835
ACH-000573,-0.20300530933300406
ACH-000576,-0.22734409275625714
ACH-000579,-0.34178762223943315
ACH-000580,-0.3167442543093734
ACH-000584,-0.14147668304266978
ACH-000585,-0.3750204937251136
ACH-000588,-0.023383138230777492
ACH-000589,-0.16610763908196569
ACH-000591,-0.197027429770541
ACH-000593,-0.2497912471288383
ACH-000600,-0.16958569358244327
ACH-000601,-0.18133494500255756
ACH-000605,-0.08675843190867256
ACH-000606,-0.18308031037526853
ACH-000608,-0.1684378741615444
ACH-000614,-0.1893412818160256
ACH-000616,-0.04906308947180514
ACH-000618,-0.27073817309018466
ACH-000619,-0.017506949271353576
ACH-000620,-0.08777418731749959
ACH-000621,-0.07328152118257808
ACH-000622,-0.12163497785419596
ACH-000623,-0.18933285522094165
ACH-000624,-0.24960194431229765
ACH-000627,-0.1433814723136597
ACH-000630,-0.1925031927652545
ACH-000631,-0.07009338698205897
ACH-000632,-0.027640776565715945
ACH-000633,-0.15352088907360836
ACH-000637,-0.3322351717603976
ACH-000638,-0.27131127245392256
ACH-000646,0.02682770170238804
ACH-000647,-0.3341963626989786
ACH-000648,-0.12087172175122347
ACH-000649,-0.11602648104546125
ACH-000651,-0.061353169456471984
ACH-000652,-0.2820935042892589
ACH-000653,-0.110269785891067
ACH-000657,-0.1887682641676689
ACH-000658,-0.2205712372065101
ACH-000661,-0.22620654297664816
ACH-000662,-0.3484473535724372
ACH-000663,-0.3905959463823343
ACH-000665,-0.3025490354864985
ACH-000671,-0.17855230720787493
ACH-000672,-0.3343982587635469
ACH-000673,-0.11432157669812736
ACH-000676,-0.21183416526037788
ACH-000677,-0.1494582130354276
ACH-000681,-0.07725294635216362
ACH-000683,-0.20990198296238807
ACH-000684,0.08986746920140648
ACH-000688,0.01851453326323982
ACH-000693,-0.2158830974523457
ACH-000694,-0.2902460902598709
ACH-000695,-0.20742934413483236
ACH-000696,-0.15726822600421966
ACH-000697,-0.21185918844955587
ACH-000699,-0.16648026545134767
ACH-000701,-0.09230495457871396
ACH-000706,-0.15658454272510902
ACH-000711,-0.1368463498724293
ACH-000713,-0.2257882090236397
ACH-000714,-0.3557641777191645
ACH-000718,-0.11222330803695847
ACH-000720,-0.16448326132843402
ACH-000721,-0.0804864478853643
ACH-000724,-0.06564061277731911
ACH-000725,-0.24567860392494875
ACH-000732,-0.3386988750348943
ACH-000734,-0.3099223339127785
ACH-000735,-0.049256279242407316
ACH-000736,-0.23735399261013285
ACH-000738,-0.2084353710868791
ACH-000746,-0.1481083939577632
ACH-000747,-0.14950050749399185
ACH-000748,-0.1920820047575228
ACH-000753,-0.1327673258556801
ACH-000756,-0.05294567417954777
ACH-000757,-0.028835094437417774
ACH-000758,-0.1524538446988813
ACH-000760,-0.11991265966440623
ACH-000762,-0.4837469541220933
ACH-000763,-0.15906091825995358
ACH-000764,-0.15945053149905747
ACH-000765,-0.2632752274543543
ACH-000766,-0.1449665996512873
ACH-000767,-0.08076326989993317
ACH-000768,-0.06952557026673144
ACH-000769,-0.23388285494646505
ACH-000770,-0.060621764697519724
ACH-000771,-0.1484228710569054
ACH-000773,-0.1143385489202737
ACH-000776,-0.20424633686419905
ACH-000777,-0.07051143556362226
ACH-000778,-0.18797128247325465
ACH-000781,-0.1662309318615542
ACH-000782,-0.19442714561616734
ACH-000783,-0.12591644543349534
ACH-000784,-0.13044991144538007
ACH-000785,-0.07993582154129357
ACH-000787,-0.1723998310017408
ACH-000788,-0.12695555536636302
ACH-000791,-0.14811034779823354
ACH-000792,-0.2091646157823676
ACH-000794,-0.3054707829947549
ACH-000796,-0.16900996825200362
ACH-000798,-0.20847380686803954
ACH-000799,-0.13498919360969105
ACH-000800,-0.04672337665935137
ACH-000802,-0.021298323175868387
ACH-000804,-0.10207615237104292
ACH-000805,-0.08498577792731069
ACH-000809,-0.16141089430033362
ACH-000810,-0.13070892776109533
ACH-000811,-0.10291101698140574
ACH-000817,-0.18253833086294444
ACH-000819,-0.08972408074025591
ACH-000820,-0.12689369929708524
ACH-000821,0.06477207028660678
ACH-000822,-0.16718548162445046
ACH-000823,-0.2367668514428513
ACH-000824,-0.19002749819066106
ACH-000827,-0.060391080773088614
ACH-000829,-0.34355670717392994
ACH-000831,-0.17450857007753962
ACH-000832,-0.13749103099136914
ACH-000833,-0.2705178667342701
ACH-000834,-0.2329618256229212
ACH-000835,-0.09133924020232044
ACH-000836,-0.16204903393923306
ACH-000837,-0.17419716912092034
ACH-000838,-0.18650660089487453
ACH-000839,-0.3059870684562906
ACH-000840,-0.35546578808304746
ACH-000841,-0.10115853256223173
ACH-000843,-0.2374044967013
ACH-000846,-0.09994848280602084
ACH-000847,-0.11843169642606532
ACH-000848,-0.09167171008995302
ACH-000849,-0.012356301129396749
ACH-000851,-0.1811834937750399
ACH-000855,0.07561938724655871
ACH-000856,-0.1062029635277616
ACH-000858,-0.05276495575244421
ACH-000859,-0.31977697772231184
ACH-000861,-0.212827295460793
ACH-000862,-0.12264125551092007
ACH-000865,-0.3193915805387695
ACH-000866,-0.2850446816417851
ACH-000867,-0.12320418121188605
ACH-000869,-0.17845987229254126
ACH-000872,-0.2779858225760616
ACH-000873,-0.22354816565909166
ACH-000876,-0.1760354603607408
ACH-000878,-0.08184972844329573
ACH-000880,0.017198684190739583
ACH-000881,-0.022311704652835343
ACH-000882,-0.14619168599633164
ACH-000884,-0.1406762056499011
ACH-000885,-0.2703946046336312
ACH-000887,-0.19834400623014828
ACH-000889,-0.2269382304175885
ACH-000896,-0.22023040166785532
ACH-000898,-0.2245607497107728
ACH-000900,-0.16728471271499054
ACH-000901,-0.3626328926325581
ACH-000905,-0.13602189774783846
ACH-000906,-0.1969465418278001
ACH-000907,-0.18458692234012405
ACH-000910,-0.3040323491148535
ACH-000911,-0.14542759691199406
ACH-000912,-0.3345229546006788
ACH-000913,-0.09140808245816356
ACH-000915,-0.15450816539895304
ACH-000916,-0.10456282654047867
ACH-000917,-0.2437846925247432
ACH-000920,-0.3228079555156945
ACH-000921,-0.1837426348168296
ACH-000924,-0.05917088023360589
ACH-000926,-0.11930964037075555
ACH-000928,-0.038915211461561
ACH-000929,-0.2559041172580118
ACH-000932,-0.050786759946258975
ACH-000935,-0.22578046326573206
ACH-000936,-0.16275792054393393
ACH-000937,-0.16301810084232174
ACH-000938,0.10704749915997064
ACH-000939,-0.15817014320569267
ACH-000941,-0.16975932046472925
ACH-000943,-0.2007736052795464
ACH-000946,-0.3269719207670411
ACH-000947,-0.152365637447709
ACH-000948,-0.12064868126553985
ACH-000950,-0.1972896754179645
ACH-000953,-0.14798280612481576
ACH-000954,-0.22273688917235626
ACH-000957,-0.3463983993385558
ACH-000958,-0.1322285768154594
ACH-000960,-0.14868038780307724
ACH-000963,-0.3568651552295157
ACH-000968,-0.19284970347646768
ACH-000969,-0.16845103229455882
ACH-000972,-0.11678276782542735
ACH-000973,-0.24626532572242998
ACH-000974,-0.15453147678281404
ACH-000978,-0.03238764393435108
ACH-000984,-0.1911149351290175
ACH-000986,-0.13317602549261276
ACH-000988,-0.12921186389275585
ACH-000993,-0.24152600469532745
ACH-000994,-0.25289599500381
ACH-000996,-0.12685104184972054
ACH-001001,-0.12297743405627586
ACH-001020,0.11641601895011733
ACH-001028,-0.2219602627534891
ACH-001031,-0.11708084927854645
ACH-001038,-0.17502844126760705
ACH-001048,-0.2473029704198279
ACH-001050,-0.2339256946136964
ACH-001053,-0.2452336705584291
ACH-001054,-0.10794255330456863
ACH-001061,-0.19169466089672987
ACH-001067,-0.14213955071365747
ACH-001075,-0.19257910285972651
ACH-001096,-0.15652624764845566
ACH-001111,-0.1703425930577123
ACH-001119,-0.1499185551261033
ACH-001128,0.1175573323192304
ACH-001134,-0.12835503060633868
ACH-001151,-0.19803381103203546
ACH-001163,-0.2718377947060444
ACH-001164,-1.4251239236444614e-05
ACH-001183,-0.24275185410339534
ACH-001192,-0.3208473333024509
ACH-001193,-0.3775726262391341
ACH-001196,-0.3210285351500452
ACH-001197,-0.1812146528752535
ACH-001205,-0.13303763584200454
ACH-001211,-0.1080014668382847
ACH-001212,0.07758479728243249
ACH-001228,0.03340842299876299
ACH-001232,-0.17195797697192286
ACH-001239,-0.04151937815262402
ACH-001270,-0.3310874473457733
ACH-001274,-0.21178988828966752
ACH-001275,-0.19227654165355396
ACH-001277,-0.11851739307562695
ACH-001278,-0.18508729182467626
ACH-001280,-0.20340519299832666
ACH-001283,-0.13339600953863953
ACH-001289,-0.06635532392428846
ACH-001300,-0.1980838925637739
ACH-001301,-0.05195272826679535
ACH-001302,-0.25316597777041605
ACH-001306,-0.27374362221050685
ACH-001318,0.10760615610742724
ACH-001322,-0.1441251283720169
ACH-001328,-0.1473541991963249
ACH-001332,-0.015253444597877532
ACH-001336,-0.24613267592080604
ACH-001346,-0.2574545996331445
ACH-001353,-0.14385337780250632
ACH-001354,-0.2739331234975799
ACH-001367,-0.1365173988672268
ACH-001368,-0.1870406119675992
ACH-001374,-0.3444950035414387
ACH-001377,-0.1965438339378225
ACH-001380,-0.2093550179504208
ACH-001391,-0.16053827534861184
ACH-001408,-0.23812114974119225
ACH-001430,-0.21066890871820265
ACH-001431,-0.2732880839785036
ACH-001450,-0.3001509427142664
ACH-001496,-0.3064914731404124
ACH-001500,0.0494463810617024
ACH-001523,-0.16802950369725886
ACH-001532,-0.16815955991276
ACH-001550,-0.21506594458976092
ACH-001552,-0.11578194876374202
ACH-001554,-0.2360873462071386
ACH-001654,-0.1619665613793038
ACH-001735,-0.20769066857572388
ACH-001736,-0.2114673670393936
ACH-001737,-0.17320224088062955
ACH-001740,-0.08886242954964674
ACH-001745,-0.19400827897488868
ACH-001765,-0.08573747983382786
