,TSN (7247)
ACH-000004,0.04910006537192565
ACH-000005,0.3395628950548438
ACH-000007,0.19910641159307016
ACH-000009,0.1977764064995029
ACH-000011,0.07900950593066146
ACH-000012,0.250425240935114
ACH-000013,0.2168740550239992
ACH-000014,-0.08838716726257853
ACH-000015,0.2617783055088654
ACH-000017,0.17771242718901634
ACH-000018,0.22143520309916906
ACH-000019,0.06438970963125168
ACH-000021,0.16581258928652304
ACH-000022,0.20509834241150465
ACH-000025,0.1381407049807574
ACH-000028,0.25728956292946026
ACH-000030,0.1334097453374208
ACH-000035,0.12814173653404876
ACH-000036,-0.010504619537580204
ACH-000037,0.15456248441122614
ACH-000039,-0.07135655406039243
ACH-000040,0.21340907296536507
ACH-000041,0.1604374595599884
ACH-000042,0.17468524626729995
ACH-000045,-9.202646483918604e-05
ACH-000047,0.1872141498784127
ACH-000052,-0.23236105482793284
ACH-000053,0.17459829847716474
ACH-000054,0.11602180935825128
ACH-000055,0.21261969994437802
ACH-000060,0.13290859035384306
ACH-000067,0.04382706837717633
ACH-000070,0.11005806716947587
ACH-000075,0.10606532860478038
ACH-000078,0.333990856645979
ACH-000082,0.13024417811134495
ACH-000085,-0.13831371172807602
ACH-000086,0.1695962810857102
ACH-000087,-0.029136549254072244
ACH-000092,0.0918595950698664
ACH-000095,0.1465548643919866
ACH-000097,0.17630186101901302
ACH-000098,0.08098706703581418
ACH-000099,0.16403185536266834
ACH-000108,0.19213768134615272
ACH-000113,0.248922864512597
ACH-000116,0.15125037382474318
ACH-000118,0.08328978375717347
ACH-000120,0.16968126512128515
ACH-000123,-0.018922089690676432
ACH-000127,0.18283835841330964
ACH-000128,0.08901562045839308
ACH-000132,0.08098953102729158
ACH-000133,0.08553061117887914
ACH-000137,0.15033978975485196
ACH-000138,0.30645648725388186
ACH-000142,0.13823783971591388
ACH-000143,0.2342185495346347
ACH-000146,0.15657954391641365
ACH-000148,0.2251836713787417
ACH-000150,0.1322097359521222
ACH-000152,0.09399437696584607
ACH-000153,0.2505671299886399
ACH-000159,0.07538676453895563
ACH-000160,0.17148920723189548
ACH-000163,0.22491139087422402
ACH-000167,0.478342131481734
ACH-000168,-3.267172581051885e-05
ACH-000169,0.18662897408066315
ACH-000178,0.13968054058234536
ACH-000183,0.09605076092553858
ACH-000188,0.10883760885485667
ACH-000189,0.02628583180272629
ACH-000190,0.1174663936640765
ACH-000198,0.12573547725059145
ACH-000203,-0.25338853182406695
ACH-000204,0.009197023664937336
ACH-000206,0.2660038164923863
ACH-000207,0.1752181175727485
ACH-000208,0.4925238745899281
ACH-000210,-0.12563962949305038
ACH-000211,0.07891773706871101
