,CRYBB3 (1417)
ACH-000004,-0.12553155720879194
ACH-000005,-0.39589176791888653
ACH-000007,-0.2477132257063029
ACH-000009,-0.2825477534863796
ACH-000011,0.0381414280568272
ACH-000012,-0.2897012837899923
ACH-000013,-0.2867283161391663
ACH-000014,-0.2253691235616256
ACH-000015,-0.15093582870853808
ACH-000017,-0.3580985159401747
ACH-000018,0.024764795834981968
ACH-000019,0.01576160144098755
ACH-000021,-0.2768714092950067
ACH-000022,-0.157493348998599
ACH-000025,-0.35586053676352164
ACH-000028,-0.17843835843803926
ACH-000030,-0.22965458764332716
ACH-000035,-0.2275648719902533
ACH-000036,-0.17503737878501532
ACH-000037,-0.2239103437725903
ACH-000039,-0.15939476652205306
ACH-000040,-0.10608312241753844
ACH-000041,-0.244096227536121
ACH-000042,-0.22321827812465406
ACH-000045,-0.2275130058687089
ACH-000047,-0.3954256501677196
ACH-000052,-0.3538214032730811
ACH-000053,-0.2145224814268441
ACH-000054,-0.13389699399508906
ACH-000055,-0.3037766348481473
ACH-000060,-0.24533966923194014
ACH-000067,-0.3157792963368195
ACH-000070,-0.24315477746164754
ACH-000075,-0.21897863752643604
ACH-000078,-0.19896773862713127
ACH-000082,-0.103570360750987
ACH-000085,-0.12127135627869688
ACH-000086,0.1287833021436685
ACH-000087,-0.2721759435133321
ACH-000092,-0.2893237835076742
ACH-000095,-0.20368197005146546
ACH-000097,-0.17476546956244954
ACH-000098,-0.2560320243437029
ACH-000099,-0.28809919806622203
ACH-000108,-0.21546437705591784
ACH-000113,-0.15963180694644166
ACH-000116,-0.12774079349933493
ACH-000118,-0.2494764933443588
ACH-000120,-0.20380509944927247
ACH-000123,-0.2761552248410449
ACH-000127,-0.15202923984029731
ACH-000128,-0.16606610733522698
ACH-000132,-0.21367521623558405
ACH-000133,-0.14741921722134338
ACH-000137,-0.3489447159168507
ACH-000138,-0.11713266794754518
ACH-000142,-0.20669236402452093
ACH-000143,-0.12880315608403925
ACH-000146,-0.12495918659017315
ACH-000148,-0.06393502731994685
ACH-000150,-0.3464057671493165
ACH-000152,-0.21195599370709725
ACH-000153,-0.1852689548336318
ACH-000159,0.022591613721486558
ACH-000160,-0.19989119661729315
ACH-000163,-0.13915860078310555
ACH-000167,0.2837051961556293
ACH-000168,-0.10919602637258406
ACH-000169,-0.1675319515499549
ACH-000178,-0.2066557443858629
ACH-000183,-0.5136284352809954
ACH-000188,-0.1186881464141251
ACH-000189,-0.1899278866753521
ACH-000190,-0.2182309639383535
ACH-000198,-0.3414724924849988
ACH-000203,-0.2085658025395216
ACH-000204,-0.13968435721535288
ACH-000206,-0.07437586295848292
ACH-000207,-0.0430908478076904
ACH-000208,0.16653280735130474
ACH-000210,-0.3539744447285976
ACH-000211,-0.19548093875920086
ACH-000215,-0.17100573955519102
ACH-000221,-0.2350667977561867
ACH-000222,-0.09276621528309002
ACH-000223,-0.3315951535312609
ACH-000226,-0.1511582054953277
ACH-000227,-0.4830455393548048
ACH-000228,-0.20115565423430504
ACH-000231,-0.2891463740554612
ACH-000232,-0.2761265526959873
ACH-000233,-0.2747804988449876
ACH-000234,-0.055060772616660085
ACH-000235,-0.16644002885862866
ACH-000237,-0.14931672984369002
ACH-000238,-0.2311761661341579
ACH-000242,0.037865417209934124
ACH-000243,-0.19648601190051693
ACH-000244,-0.1472447756007143
ACH-000246,-0.1894034690878975
ACH-000248,-0.053429261869354636
ACH-000250,-0.1122061071676924
ACH-000251,-0.046882193814357466
ACH-000252,-0.2926419602606876
ACH-000253,-0.10039470511155343
ACH-000255,-0.3560780303542416
ACH-000256,-0.22286553932961145
ACH-000257,-0.04046275758568587
ACH-000258,-0.3853108788904207
ACH-000259,-0.1574993827010833
ACH-000260,-0.32463071559219925
ACH-000261,-0.20269399459370047
ACH-000262,-0.013804301935636415
ACH-000263,-0.00788017333523167
ACH-000264,-0.1979489569081032
ACH-000265,-0.2918914954131825
ACH-000266,-0.1634464043323822
ACH-000272,-0.2186401953753563
ACH-000274,-0.2787204101869773
ACH-000277,-0.2900562198991534
ACH-000278,-0.3644444112229049
ACH-000279,-0.1740185151025857
ACH-000280,-0.3743365181100031
ACH-000281,-0.11220274122917624
ACH-000288,-0.10659996753001703
ACH-000291,-0.341396286497726
ACH-000293,-0.22602813113190956
ACH-000294,-0.07966864678397262
ACH-000295,-0.20815331795428788
ACH-000296,-0.4216037488863036
ACH-000302,-0.22307480610703131
