,SCRIB (23513)
ACH-000401,-0.032031421736777935
ACH-000402,0.15479555441318532
ACH-000403,-0.2375953094684233
ACH-000404,-0.13455709935700427
ACH-000406,-0.0951450993488192
ACH-000407,-0.18633904756002495
ACH-000408,0.02299372802824684
ACH-000410,-0.012453636693257471
ACH-000411,-0.23215029281300895
ACH-000414,-0.046915798470647065
ACH-000415,-0.1714897663465573
ACH-000416,-0.0981551592497648
ACH-000420,-0.03518258666400705
ACH-000421,-0.04209390464092807
ACH-000424,-0.1688418225572498
ACH-000425,-0.14515169577984133
ACH-000426,0.0683066823122793
ACH-000427,0.07720603528445412
ACH-000433,-0.1857352463137643
ACH-000435,-0.04941085531881269
ACH-000436,0.09610052747060434
ACH-000444,-0.1565889576722166
ACH-000445,-0.04385561218097586
ACH-000448,-0.12582270600662096
ACH-000450,0.0868060348284188
ACH-000452,-0.23865203799419984
ACH-000454,-0.04372694152853202
ACH-000458,-0.046288675781407294
ACH-000459,0.1189960110873981
ACH-000460,-0.1947290840691572
ACH-000461,-0.0799099518049803
ACH-000463,-0.07216489006294154
ACH-000464,-0.015533674563717237
ACH-000466,-0.14377717234230042
ACH-000467,-0.020408400874323482
ACH-000468,-0.07495164413254057
ACH-000469,-0.04410025229108061
ACH-000470,-0.09764319510100368
ACH-000471,-0.03676407602590148
ACH-000472,-0.046995066605729864
ACH-000473,-0.19942415429666227
ACH-000475,-0.11212681038729326
ACH-000476,-0.18563020418416468
ACH-000477,-0.08418053849649998
ACH-000479,0.052378141148825386
ACH-000480,0.05562522155694331
ACH-000481,-0.04011934730826965
ACH-000483,-0.10939468359171388
ACH-000484,-0.12854211122795078
ACH-000485,-0.22328973331598265
ACH-000486,-0.10266714261027418
ACH-000487,-0.15152912699258864
ACH-000488,-0.14468303524160592
ACH-000490,0.01665319785272974
ACH-000491,-0.13758075079933196
ACH-000495,-0.06743396986786775
ACH-000496,0.20602042442980295
ACH-000499,-0.13160304770564513
ACH-000500,-0.3668893267249851
ACH-000502,-0.32582103344690866
ACH-000503,0.08745050515441208
ACH-000505,-0.13600143469039672
ACH-000507,-0.02899698358355766
ACH-000510,-0.0602946878188591
ACH-000511,-0.05823598341719605
ACH-000512,0.08230066595763552
ACH-000516,-0.04620116849618304
ACH-000517,-0.23176048157172846
ACH-000518,-0.0630143762780243
ACH-000520,-0.042783834162517166
ACH-000521,-0.07887107174335012
ACH-000522,0.08758663228057009
ACH-000524,-0.19413925137407376
ACH-000527,-0.01786653683643346
ACH-000528,-0.08714284395174632
ACH-000537,-0.07138448904197416
ACH-000541,-0.3596660447286785
ACH-000542,-0.12185224973688692
ACH-000544,-0.0014206246410798274
ACH-000545,-0.06549384311011554
ACH-000547,0.17909605973710174
ACH-000548,0.01831808900999219
ACH-000549,-0.0541592393377846
ACH-000550,-0.13454484824553228
ACH-000552,-0.030046329305277605
ACH-000556,-0.05532008125691476
ACH-000557,-0.09470657317764478
ACH-000569,-0.0859979772912084
ACH-000570,-0.1376984443200121
ACH-000571,-0.042205577400414085
ACH-000573,-0.04516275498448069
ACH-000576,0.12042811361699288
ACH-000579,-0.11622156838493353
ACH-000580,-0.23494736208669575
ACH-000584,0.0879718852365662
ACH-000585,-0.16606350160071692
ACH-000588,0.054020567108680084
ACH-000589,-0.05631406568349969
ACH-000591,-0.12851248142625327
ACH-000593,-0.08060302903630866
ACH-000600,-0.020915739686113013
ACH-000601,-0.05931406522006809
ACH-000605,0.10407660290747232
ACH-000606,0.08254562624349894
ACH-000608,-0.09629093139659214
ACH-000614,-0.16077670692933474
ACH-000616,-0.096009694282939
ACH-000618,-0.1265936857485673
ACH-000619,-0.18454467364941207
ACH-000620,0.18461974964512534
ACH-000621,-0.11958046533558472
ACH-000622,-0.12198941270070587
ACH-000623,-0.008772581665664438
ACH-000624,-0.009924076079917963
ACH-000627,0.06715716739445295
ACH-000630,-0.18879545833991784
ACH-000631,-0.2501557134265984
ACH-000632,-0.0004949588959623373
ACH-000633,-0.15644396302421887
ACH-000637,-0.017032893401055453
ACH-000638,-0.10602732145311687
ACH-000646,-0.07539024368818169
ACH-000647,-0.005669045498930121
ACH-000648,-0.16706237657352888
ACH-000649,-0.14042539674316273
ACH-000651,-0.021576423953216874
ACH-000652,-0.2290148576854896
ACH-000653,-0.1051755129597822
ACH-000657,-0.19876987671394475
ACH-000658,-0.03042584591365144
ACH-000661,-0.2239316472115596
ACH-000662,-0.19464632059934786
ACH-000663,-0.0814038104324535
ACH-000665,0.05264431226820066
ACH-000671,0.04245180568384683
ACH-000672,0.2015631002238378
ACH-000673,-0.16054885469565164
ACH-000676,-0.03680376941739866
ACH-000677,-0.16372023308031444
ACH-000681,0.02773871027393789
ACH-000683,-0.13041229037143914
ACH-000684,-0.16739223166669895
ACH-000688,-0.1681228481097019
ACH-000693,-0.12116698569747655
ACH-000694,-0.03121282015656655
ACH-000695,-0.24376929775066064
ACH-000696,-0.043975643223567486
ACH-000697,-0.1213400946205099
ACH-000699,-0.13073305921127773
ACH-000701,-0.4052087851515888
ACH-000706,-0.07020134051262346
ACH-000711,0.007397070601400264
ACH-000713,0.00630715362598254
ACH-000714,-0.1479918003658906
ACH-000718,-0.12461189893233472
ACH-000720,-0.011199456958793458
ACH-000721,-0.040032041914835566
ACH-000724,-0.221940782804282
ACH-000725,0.015328827475469866
ACH-000732,-0.11008347152536524
ACH-000734,-0.008272355821844608
ACH-000735,-0.0593933382578179
ACH-000736,0.016860444911153752
ACH-000738,-0.005090834746018282
ACH-000746,-0.01531649919928733
ACH-000747,-0.052698680850720665
ACH-000748,-0.16980236850091082
ACH-000753,-0.1907307621532653
ACH-000756,-0.18709870362546027
ACH-000757,-0.08335309626112469
ACH-000758,-0.08834491288102947
ACH-000760,0.11588847563535165
ACH-000762,0.07928003009893451
ACH-000763,-0.041533202486060884
ACH-000764,-0.11476853954607585
ACH-000765,0.020101859805111262
ACH-000766,-0.11475937009242293
ACH-000767,-0.0801906290338936
ACH-000768,-0.15547425405317494
ACH-000769,-0.06422588554750773
ACH-000770,-0.11477375363922755
ACH-000771,0.2276115650009558
ACH-000773,-0.20783476871633072
ACH-000776,-0.07477093771700971
ACH-000777,-0.1295409638828544
ACH-000778,-0.07596219331366315
ACH-000781,-0.03458566595278455
ACH-000782,0.03983560321314998
ACH-000783,-0.4242335157486802
ACH-000784,0.016512027367261383
ACH-000785,-0.24694665238166766
ACH-000787,-0.07175068164972906
ACH-000788,-0.002972859403352084
ACH-000791,-0.1249984706190671
ACH-000792,-0.19996968264023784
ACH-000794,-0.2723388153062229
ACH-000796,-0.10847456532673433
ACH-000798,0.00246727509689247
ACH-000799,-0.0009750890468947127
ACH-000800,-0.10746095143049901
ACH-000802,0.11579347403797945
ACH-000804,-0.05242246672393045
ACH-000805,-0.1368595342652284
ACH-000809,-0.2636421849198512
ACH-000810,-0.09642565223508184
ACH-000811,-0.1797115457073411
ACH-000817,-0.15371409183696302
ACH-000819,-0.07195784565558364
ACH-000820,0.07644961386508603
ACH-000821,-0.062011805728164775
ACH-000822,-0.10825642438006576
ACH-000823,0.0302976364435709
ACH-000824,-0.09226408293412136
ACH-000827,-0.0041519363799577755
ACH-000829,0.1309015180215538
ACH-000831,-0.011196704060268532
ACH-000832,0.09776125386329053
ACH-000833,0.21468520940942176
ACH-000834,-0.09718029903036453
ACH-000835,-0.10570807651762787
ACH-000836,-0.13312957674477172
ACH-000837,-0.11599433798219512
ACH-000838,-0.08905248046517611
ACH-000839,-0.17474942648815606
ACH-000840,-0.22696628244391745
ACH-000841,0.04256634564828659
ACH-000843,0.07795797061021914
ACH-000846,-0.133557464473005
ACH-000847,-0.20171255620356035
ACH-000848,-0.011570132795283551
ACH-000849,-0.08869901741539113
ACH-000851,-0.10201097976984054
ACH-000855,0.026390445922207705
ACH-000856,-0.10377579012648387
ACH-000858,-0.02077173166809637
ACH-000859,0.041499245796327314
ACH-000861,-0.06386435867133564
ACH-000862,-0.13615289716965145
ACH-000865,-0.09559526275168126
ACH-000866,0.012455309785111777
ACH-000867,-0.10011092018738288
ACH-000869,-0.10954476571210288
ACH-000872,-0.0903623955209762
ACH-000873,-0.1159412111438946
ACH-000876,-0.017292184560083978
ACH-000878,-0.045731951806842204
ACH-000880,-0.20976509721276734
ACH-000881,-0.09975645762958976
ACH-000882,0.015197540160907144
ACH-000884,-0.0674256120859757
ACH-000885,-0.21709289727658876
ACH-000887,-0.05450551217647265
ACH-000889,-0.10953223084569386
ACH-000896,-0.09127012364601636
ACH-000898,-0.11595296139686423
ACH-000900,-0.3772388833340758
ACH-000901,-0.14012719833100645
ACH-000905,-0.01595924111112568
ACH-000906,-0.05846254218728637
ACH-000907,-0.056133865044598316
ACH-000910,-0.1258081961741086
ACH-000911,0.010697817977075436
ACH-000912,-0.24509999008852645
ACH-000913,-0.07706127893327695
ACH-000915,-0.1851689788444437
ACH-000916,0.2038221497127921
ACH-000917,0.13562713213536726
ACH-000920,-0.045882797043308166
ACH-000921,-0.016663772746988045
ACH-000924,-0.234635758780424
ACH-000926,-0.03993745840862861
ACH-000928,-0.05886983710425429
ACH-000929,-0.10820152748905706
ACH-000932,-0.18430442957696824
ACH-000935,-0.2419549864377201
ACH-000936,-0.07161598878621536
ACH-000937,-0.03419095273983403
ACH-000938,-0.20965391402065803
ACH-000939,-0.14885850573172948
ACH-000941,-0.07766547536657713
ACH-000943,-0.10329307561785273
ACH-000946,-0.12515643816810754
ACH-000947,-0.037053281311504864
ACH-000948,0.08521510926626863
ACH-000950,-0.1244199999091078
ACH-000953,-0.13433162292502934
ACH-000954,-0.05725165153114515
ACH-000957,0.10853605704474892
ACH-000958,0.07245819066328578
ACH-000960,0.011006773787614782
ACH-000963,-0.19023942917590486
ACH-000968,-0.035489772892743306
ACH-000969,-0.005322496557923221
ACH-000972,-0.22152360437966606
ACH-000973,-0.0018561966908917488
ACH-000974,-0.12588715922675708
ACH-000978,-0.02506974659653707
ACH-000984,-0.108814306193584
ACH-000986,-0.056375172801109326
ACH-000988,-0.08718216148582582
ACH-000993,-0.3168089823287619
ACH-000994,-0.08102208889583787
ACH-000996,-0.030546723373675314
ACH-001001,-0.019743240936801704
ACH-001020,-0.24999180387410985
ACH-001028,-0.10420694595740174
ACH-001031,-0.11930304729448105
ACH-001038,-0.09920157319809976
ACH-001048,-0.2374129210533609
ACH-001050,-0.15911621502457338
ACH-001053,0.044383104907988524
ACH-001054,-0.25728613229219977
ACH-001061,-0.0472703998468656
ACH-001067,-0.18259224019299305
ACH-001075,0.13009932607146948
ACH-001096,0.03300959847363539
ACH-001111,-0.005327307578704649
ACH-001119,-0.011091577789167313
ACH-001128,-0.2307355111876572
ACH-001134,-0.05934754618102407
ACH-001151,-0.24343764889723302
ACH-001163,-0.2186889119455781
ACH-001164,0.0924971883934336
ACH-001183,-0.1113286155120977
ACH-001192,-0.09140148431385496
ACH-001193,-0.112871313622541
ACH-001196,-0.027374653104840385
ACH-001197,-0.05887997613857141
ACH-001205,-0.16308045709302188
ACH-001211,-0.2334238449843305
ACH-001212,0.14324522669433618
ACH-001228,-0.20488204301405805
ACH-001232,-0.07674855508510837
ACH-001239,-0.18312815041367075
ACH-001270,-0.2126403880307624
ACH-001274,-0.3163237893018121
ACH-001275,-0.1598200605149236
ACH-001277,-0.18734309138269126
ACH-001278,-0.04338742331944058
ACH-001280,-0.11178284648640073
ACH-001283,0.03230919440942047
ACH-001289,-0.05441286412325988
ACH-001300,0.01622485364646397
ACH-001301,-0.10900332508486653
ACH-001302,-0.07650984880725628
ACH-001306,-0.10981356846135996
ACH-001318,0.00047932478712673943
ACH-001322,-0.4198839615333364
ACH-001328,0.01579363071384851
ACH-001332,-0.2079622282875146
ACH-001336,-0.13597599917152034
ACH-001346,-0.2390426028862733
ACH-001353,-0.2046040734916092
ACH-001354,-0.0671740119112178
ACH-001367,0.045767266646454266
ACH-001368,-0.16531987616462054
ACH-001374,-0.2619851819945079
ACH-001377,0.0251076807148561
ACH-001380,-0.1726033003250904
ACH-001391,-0.15365215543759045
ACH-001408,-0.1862939054071213
ACH-001430,0.11571568259175975
ACH-001431,-0.12530363604478098
ACH-001450,-0.048551126792264865
ACH-001496,-0.08368803387647918
ACH-001500,-0.08469756848870093
ACH-001523,-0.08470339250168893
ACH-001532,-0.11229925434317042
ACH-001550,-0.08824554049736115
ACH-001552,-0.1537912014099519
ACH-001554,0.02507016839983204
ACH-001654,-0.1209388548794846
ACH-001735,-0.1804715163903819
ACH-001736,-0.20197490032797102
ACH-001737,0.2668232422695553
ACH-001740,0.016442182268861485
ACH-001745,-0.08885215936434368
ACH-001765,0.00597894945079721
