,HTR1F (3355)
ACH-000296,-0.05978081607681979
ACH-000302,0.006646503872732138
ACH-000304,-0.03390401542588368
ACH-000307,-0.1737540223187001
ACH-000308,-0.025669128381841082
ACH-000310,-0.15206953768731515
ACH-000311,-0.016925282575085864
ACH-000312,0.005569465221514774
ACH-000315,-0.2468773826215795
ACH-000316,-0.18416032468402732
ACH-000317,-0.2966619070867658
ACH-000318,-0.1588884448132359
ACH-000319,0.08792845886708793
ACH-000320,0.13264061900804294
ACH-000322,-0.10891026592764456
ACH-000323,-0.04149646056263994
ACH-000324,-0.12828012624176385
ACH-000329,-0.05505821127694152
ACH-000330,-0.16727825230005758
ACH-000331,-0.2535191335553328
ACH-000332,-0.03439116531854333
ACH-000334,-0.30758192747138385
ACH-000335,-0.15942827422927086
ACH-000336,0.009075970628268716
ACH-000337,-0.05816162769516674
ACH-000338,0.3814522170574823
ACH-000339,-0.16696667601764742
ACH-000341,-0.09968048685193256
ACH-000348,-0.02112614935167648
ACH-000350,-0.010150747646259546
ACH-000352,0.052038413158265934
ACH-000356,-0.19640285831638046
ACH-000361,-0.19936480135686868
ACH-000362,0.001277836320020464
ACH-000363,0.053380230274195715
ACH-000364,-0.06568319659879697
ACH-000365,0.02669739211818883
ACH-000366,-0.1986435703601088
ACH-000368,0.17887760681779874
ACH-000374,-0.1462298383382546
ACH-000375,0.09760791169236156
ACH-000376,-0.13848113313438346
ACH-000381,-0.13941225065867624
ACH-000383,-0.11361987753411028
ACH-000387,-0.08461448558345144
ACH-000389,0.040326805316888384
ACH-000390,-0.014722343265153282
ACH-000393,-0.24965392929516825
ACH-000395,-0.21117519904459092
ACH-000396,-0.28732855237522337
ACH-000397,-0.17153992800602272
ACH-000401,-0.1982822747742577
ACH-000402,0.22503808176615173
ACH-000403,-0.037187512096938484
ACH-000404,-0.2775694628451021
ACH-000406,-0.07710230543574209
ACH-000407,-0.16722403517579684
ACH-000408,-0.06358544494549874
ACH-000410,0.04483837766229927
ACH-000411,-0.09090962846254401
ACH-000414,0.02869267171096778
ACH-000415,-0.21862094700184714
ACH-000416,-0.03185387969450194
ACH-000420,-0.16179603425951558
ACH-000421,-0.14098399474449105
ACH-000424,-0.2207191412785219
ACH-000425,-0.2380908612778436
ACH-000426,0.04516626005249775
ACH-000427,-0.011427280916243177
ACH-000433,-0.07757728013961013
ACH-000435,0.3376022693776339
ACH-000436,-0.03972746093778052
ACH-000444,-0.19666644091826685
ACH-000445,-0.2148094655013844
ACH-000448,-0.08058252495358513
ACH-000450,-0.08116804886432223
ACH-000452,-0.14438185091371833
ACH-000454,-0.19788673128307216
ACH-000458,-0.19111832005902146
ACH-000459,-0.12214580400605965
ACH-000460,-0.06730333633530447
ACH-000461,-0.05128155490128163
ACH-000463,-0.11898190368202012
ACH-000464,-0.12213491048352827
ACH-000466,-0.02652762143092396
ACH-000467,-0.113282809857351
ACH-000468,-0.07624479414477565
ACH-000469,-0.10155126640629357
ACH-000470,0.13674465083067092
ACH-000471,-0.1476246407432065
ACH-000472,-0.028004960471006098
ACH-000473,-0.20749234803340447
ACH-000475,-0.06827095007147929
ACH-000476,-0.05152255521041153
ACH-000477,-0.20000896580875574
ACH-000479,-0.2580119894185321
ACH-000480,0.07627592081394431
ACH-000481,-0.1925146307306816
ACH-000483,0.017567813025378225
ACH-000484,-0.1570999097225012
ACH-000485,-0.10566168058875916
ACH-000486,-0.24394462803839564
ACH-000487,-0.1661949057841294
ACH-000488,0.0028327541675188922
ACH-000490,-0.1975051583037951
ACH-000491,0.09850848920163202
ACH-000495,0.07073579624817992
ACH-000496,0.04101368621544705
ACH-000499,-0.340904972516095
ACH-000500,-0.11450804003384335
ACH-000502,0.008425711782858161
ACH-000503,-0.2420861101497051
ACH-000505,0.051044972010834765
ACH-000507,-0.1565310180046279
ACH-000510,-0.17588368194603096
ACH-000511,-0.06959584019204591
ACH-000512,-0.2127124054406397
ACH-000516,-0.07133766739437564
ACH-000517,-0.07953343449261098
ACH-000518,-0.1314336814953217
ACH-000520,-0.11752096514697748
ACH-000521,-0.04120592110740439
ACH-000522,-0.195849414999191
ACH-000524,-0.11522880661309373
ACH-000527,-0.0407219612345891
ACH-000528,-0.043891658500459715
ACH-000537,-0.05094338785385051
ACH-000541,0.09632330433731236
ACH-000542,-0.06650441143828016
ACH-000544,-0.11579369271581755
ACH-000545,0.0029813041803946503
ACH-000547,-0.3817127902724578
ACH-000548,-0.1578189447636708
ACH-000549,-0.15604748368875496
ACH-000550,-0.1181105154257376
ACH-000552,-0.07749245675085052
ACH-000556,-0.1660658878610852
ACH-000557,0.002694842200903881
ACH-000569,-0.2627967453742205
ACH-000570,0.023134336132101745
ACH-000571,-0.14705482562539965
ACH-000573,-0.2567239985781527
ACH-000576,-0.0672497745262209
ACH-000579,-0.2455584661660008
ACH-000580,-0.10282503851801852
ACH-000584,-0.08312373494107833
ACH-000585,-0.09965919029154996
ACH-000588,-0.1383692315940103
ACH-000589,-0.04131785149756196
ACH-000591,-0.016423555888507115
ACH-000593,-0.012062596178280571
ACH-000600,-0.003813778841014387
ACH-000601,-0.06265032328687455
ACH-000605,-0.06297186384961864
ACH-000606,-0.01427082710169854
ACH-000608,-0.051965125728368235
ACH-000614,0.057811214675162134
ACH-000616,-0.25388308992388386
ACH-000618,-0.07232916661738989
ACH-000619,-0.2608418396398132
ACH-000620,-0.11074866172618436
ACH-000621,-0.053066236995599335
ACH-000622,-0.1948885544635359
ACH-000623,0.14433969451862194
ACH-000624,-0.07243393226399876
ACH-000627,-0.06952905287086261
ACH-000630,-0.058834099592901576
ACH-000631,-0.1516217987288899
ACH-000632,-0.10958677537191554
ACH-000633,-0.10488201351117568
ACH-000637,-0.08427560734782576
ACH-000638,-0.18449268485966536
ACH-000646,-0.23001118065336776
ACH-000647,-0.1022314030141678
ACH-000648,-0.09547777725865364
ACH-000649,-0.006938585707562426
ACH-000651,-0.0046171602149059935
ACH-000652,0.08211683488752422
ACH-000653,0.040813814263437914
ACH-000657,-0.10760068340085437
ACH-000658,-0.09859673007044233
ACH-000661,-0.130280391581416
ACH-000662,-0.08323470637727359
ACH-000663,0.09746425634246927
ACH-000665,-0.09785970393345904
ACH-000671,-0.24854624233840986
ACH-000672,0.17402233857049468
ACH-000673,-0.08423897165177079
ACH-000676,-0.32275233406687165
ACH-000677,-0.2360900080117977
ACH-000681,-0.1017305811526074
ACH-000683,-0.034270131392392086
ACH-000684,0.07853119232555905
ACH-000688,-0.03838526998702781
ACH-000693,-0.022537601663025347
ACH-000694,0.11882170456062237
ACH-000695,0.05479959333940555
ACH-000696,-0.07371313027278756
ACH-000697,0.032018166938108016
ACH-000699,-0.007922018114477054
ACH-000701,-0.11278342324781206
ACH-000706,-0.09566198884951307
ACH-000711,-0.09266628594688377
ACH-000713,-0.2412993104186009
ACH-000714,-0.0621591135691732
ACH-000718,0.03712749161448893
ACH-000720,-0.08621387686348671
ACH-000721,-0.11689034537638295
ACH-000724,-0.17031822765953972
ACH-000725,0.1234257444903227
ACH-000732,0.1378300454946167
ACH-000734,-0.17449204928623474
ACH-000735,-0.06679326086857447
ACH-000736,-0.22129998278979449
ACH-000738,-0.2278281034368464
ACH-000746,-0.18740429718365453
ACH-000747,0.0010257837501798817
ACH-000748,-0.17688165793386168
ACH-000753,0.017522641275851555
ACH-000756,0.06306862724777257
ACH-000757,-0.0110791579693909
ACH-000758,-0.04351050131724815
ACH-000760,-0.11012228203689617
ACH-000762,-0.17452936808115044
ACH-000763,-0.2334004443124011
ACH-000764,-0.13860944181020549
ACH-000765,-0.07294237858163062
ACH-000766,-0.16726492839078386
ACH-000767,0.11096529420548104
ACH-000768,-0.1999189294885213
ACH-000769,-0.3564831984027489
ACH-000770,-0.10971728889302593
ACH-000771,-0.07054766977569442
ACH-000773,-0.1892041193061121
ACH-000776,-0.047943299523686964
ACH-000777,-0.1478041527145005
ACH-000778,-0.12874230307705428
ACH-000781,-0.02137255806801124
ACH-000782,-0.07780095769049912
ACH-000783,-0.02943340567015624
ACH-000784,-0.08637557250750517
ACH-000785,-0.1843570820180136
ACH-000787,0.01460638316746505
ACH-000788,-0.06486816706163133
ACH-000791,-0.08974137622612467
ACH-000792,-0.20953905808406284
ACH-000794,-0.13464199848588976
ACH-000796,-0.14641333791538338
ACH-000798,-0.2470839329499774
ACH-000799,-0.13109356705518013
ACH-000800,-0.06072182291603286
ACH-000802,-0.1102874721652918
ACH-000804,0.006320452375121367
ACH-000805,-0.2128675668561546
ACH-000809,-0.0007860218925108193
ACH-000810,-0.0607638106485006
ACH-000811,-0.10370987214662147
ACH-000817,-0.24921362109889844
ACH-000819,0.020375186152006976
ACH-000820,-0.3077530814294425
ACH-000821,0.03873425732958321
ACH-000822,-0.2871762225291258
ACH-000823,-0.16643735728068365
ACH-000824,-0.00047081996132013914
ACH-000827,-0.0463230429117246
ACH-000829,-0.036819331736161205
ACH-000831,-0.1723762078494236
ACH-000832,-0.13387956024626374
ACH-000833,0.03726035153710016
ACH-000834,0.009460020465822585
ACH-000835,-0.1436211810192351
ACH-000836,-0.04018381483412967
ACH-000837,-0.11097595058264342
ACH-000838,0.17637456283838096
ACH-000839,0.018875501401222124
ACH-000840,-0.097021915389885
ACH-000841,0.0584234780743994
ACH-000843,-0.15417017849493633
ACH-000846,0.03998580687371854
ACH-000847,-0.26358410277881344
ACH-000848,-0.19073714484774848
ACH-000849,-0.05421135149207775
ACH-000851,-0.10301600573158168
ACH-000855,0.13454798062230774
ACH-000856,-0.09465444558344986
ACH-000858,-0.01313603117603109
ACH-000859,0.09548616282272104
ACH-000861,-0.021220659006734224
ACH-000862,-0.053544728315891695
ACH-000865,-0.044486151677699766
ACH-000866,-0.035930373937469895
ACH-000867,-0.08085485381858581
ACH-000869,-0.22055258863712726
ACH-000872,-0.05415631320131455
ACH-000873,0.03739903048941865
ACH-000876,-0.07759017262947737
ACH-000878,-0.06608521629123265
ACH-000880,0.03252781690517087
ACH-000881,-0.13924258392121835
ACH-000882,-0.14746903285915586
ACH-000884,-0.23912003800249626
ACH-000885,0.024119764460515718
ACH-000887,-0.00694888321364783
ACH-000889,0.022046843012678737
ACH-000896,-0.08356999978056827
ACH-000898,0.023686635036189643
ACH-000900,-0.14633491450658684
ACH-000901,-0.06026839262276256
ACH-000905,-0.24267414284595676
ACH-000906,-0.08531884205741229
ACH-000907,-0.30437362283426506
ACH-000910,0.052966613894883226
ACH-000911,-0.10297063832434383
ACH-000912,-0.10909535301080678
ACH-000913,-0.026589566484475472
ACH-000915,-0.004219422819203281
ACH-000916,-0.30565108534767443
ACH-000917,-0.15213938213146622
ACH-000920,-0.07226272146955298
ACH-000921,-0.13497454610722473
ACH-000924,-0.13498188283421242
ACH-000926,-0.06745707932057897
ACH-000928,0.022691133516956133
ACH-000929,-0.003703615868661268
ACH-000932,-0.1986747846489421
ACH-000935,0.09437851491865454
ACH-000936,-0.04166423102565222
ACH-000937,0.033347579523296936
ACH-000938,-0.09226961931678257
ACH-000939,-0.22001825486743928
ACH-000941,0.030579022539132663
ACH-000943,-0.2381592868413777
ACH-000946,-0.19409415075941527
ACH-000947,-0.02081955231664534
ACH-000948,-0.1349307436033627
ACH-000950,-0.08296236806393084
ACH-000953,0.0060824920818910635
ACH-000954,0.024228496448994764
ACH-000957,-0.07604799580289193
ACH-000958,-0.17372662087198373
ACH-000960,0.03546140141374001
ACH-000963,-0.23018328468466745
ACH-000968,-0.11157795321571744
ACH-000969,-0.06750935643587952
ACH-000972,0.09191272194176947
ACH-000973,0.00986346331378042
ACH-000974,-0.04836755595115212
ACH-000978,-0.11251601641642216
ACH-000984,-0.04237142066907151
ACH-000986,-0.15716107330113435
ACH-000988,-0.2260881907163891
ACH-000993,0.005202512337629545
ACH-000994,-0.03952060167446373
ACH-000996,-0.043690616466959
ACH-001001,-0.057143447733944135
ACH-001020,0.2149119690379336
ACH-001028,-0.020523251562608067
ACH-001031,-0.005700120319943036
ACH-001038,-0.07020276227188497
ACH-001048,-0.16756851465068046
ACH-001050,0.06707349899709858
ACH-001053,0.046088889723621074
ACH-001054,-0.008992745244800766
ACH-001061,-0.12027562783395915
ACH-001067,-0.15085947139447406
ACH-001075,0.03023982099241356
ACH-001096,-0.04402363140060666
ACH-001111,-0.10278546107145092
ACH-001119,-0.2934339374844233
ACH-001128,-0.12623662546103553
ACH-001134,-0.05212155276881618
ACH-001151,-0.05813826866800793
ACH-001163,0.0004611355519148117
ACH-001164,-0.05119708248445569
ACH-001183,-0.07437483935918897
ACH-001192,-0.2601276702619796
ACH-001193,0.2677574448368389
ACH-001196,-0.07726195588147616
ACH-001197,-0.12340063704839994
ACH-001205,-0.14693549852719273
ACH-001211,-0.2328470286847677
ACH-001212,-0.18704602629334613
ACH-001228,-0.042899483271657816
ACH-001232,-0.17850893537327178
ACH-001239,-0.08319680025168555
ACH-001270,0.10797934493860396
ACH-001274,-0.17345962705757947
ACH-001275,0.017059009697339908
ACH-001277,-0.0391227129098904
ACH-001278,-0.3031357820115411
ACH-001280,-0.13573656252149993
ACH-001283,-0.1059390675732662
ACH-001289,-0.026604724017853076
ACH-001300,0.07059687284538463
ACH-001301,-0.01673315007123274
ACH-001302,-0.3011065429418945
ACH-001306,-0.05396296307165049
ACH-001318,-0.26766432025890124
ACH-001322,-0.1991356358148331
ACH-001328,-0.05392033386128875
ACH-001332,-0.3562520336430057
ACH-001336,-0.3011826849236257
ACH-001346,-0.07640706386330465
ACH-001353,-0.10926748270656976
ACH-001354,-0.09267539233339446
ACH-001367,-0.14025191386026295
ACH-001368,-0.019965272971936527
ACH-001374,0.1121291727251584
ACH-001377,-0.06161287192879576
ACH-001380,-0.07254133095065939
ACH-001391,-0.05439721061677152
ACH-001408,0.13962755782781885
ACH-001430,-0.06752969790100256
ACH-001431,-0.2594873934594379
ACH-001450,-0.05785580766838014
ACH-001496,-0.06393966292697098
ACH-001500,-0.09335381060771533
ACH-001523,-0.2458738044225188
ACH-001532,-0.1406867288949454
ACH-001550,0.13162199432408922
ACH-001552,-0.08777997603457241
ACH-001554,-0.06048647584098402
ACH-001654,-0.09454490922439067
ACH-001735,0.015963837781150698
ACH-001736,0.04587484190226265
ACH-001737,0.006294474972318939
ACH-001740,-0.13841109493016646
ACH-001745,-0.20319216861934197
ACH-001765,-0.03441984869204731
