,NCKAP5L (57701)
ACH-000004,0.14611362300198125
ACH-000005,-0.19071671150404176
ACH-000007,0.1826338227999154
ACH-000009,0.05849534469646004
ACH-000011,0.07087474918121123
ACH-000012,0.08096343753253547
ACH-000013,0.04373691058860083
ACH-000014,0.04348843231534338
ACH-000015,0.14854582839561065
ACH-000017,0.10983882947221443
ACH-000018,-0.10386855190470147
ACH-000019,0.11903154954265464
ACH-000021,-0.022748115838875416
ACH-000022,0.017214367857607157
ACH-000025,-0.02318381020151469
ACH-000028,0.05340240666342362
ACH-000030,0.03310148367710895
ACH-000035,-0.02233050070199917
ACH-000036,0.07832894540307367
ACH-000037,0.15219182369577108
ACH-000039,0.2775984754603101
ACH-000040,0.0828772351972015
ACH-000041,0.08441187276383177
ACH-000042,0.10800401371929788
ACH-000045,0.05060366118392325
ACH-000047,0.15623731471101646
ACH-000052,0.15059460256441978
ACH-000053,0.13488447792095826
ACH-000054,0.028598937334555374
ACH-000055,0.2277103962704852
ACH-000060,0.2668828607371168
ACH-000067,0.11797465413153985
ACH-000070,0.1091443920900992
ACH-000075,-0.019122564876119075
ACH-000078,0.255893438939266
ACH-000082,0.0996615039208326
ACH-000085,0.1739047648085666
ACH-000086,-0.27269690298799965
ACH-000087,0.17863707149701538
ACH-000092,0.09821552169276353
ACH-000095,0.07530749081942019
ACH-000097,-0.0011654581573276727
ACH-000098,0.07762432002436745
ACH-000099,0.1841866778555724
ACH-000108,0.010032340988760062
ACH-000113,-0.02708284910900036
ACH-000116,0.07979278327775723
ACH-000118,-0.10214227388613577
ACH-000120,-0.11738924048391393
ACH-000123,0.10006301285888856
ACH-000127,0.07847521962488999
ACH-000128,-0.011510183368122968
ACH-000132,0.14632387102008906
ACH-000133,0.012878100047745318
ACH-000137,0.1977096672362793
ACH-000138,0.10995638135729832
ACH-000142,-0.059335543179571876
ACH-000143,0.08961378271197341
ACH-000146,0.1892809616551112
ACH-000148,0.11807049541342945
ACH-000150,0.003440467053770416
ACH-000152,-0.10307305464875273
ACH-000153,0.060430981216403876
ACH-000159,0.07699296803461096
ACH-000160,0.008609358692517301
ACH-000163,0.02673368598477281
ACH-000167,0.17205816711275154
ACH-000168,-0.038833585393990906
ACH-000169,0.14681217353710024
ACH-000178,0.2308331838394563
ACH-000183,-0.009604356440541098
