,NOP10 (55505)
ACH-000004,-0.7896261355343398
ACH-000005,-0.6028341769940014
ACH-000007,-0.9771101384450808
ACH-000009,-1.046384858254243
ACH-000011,-1.0247039073187838
ACH-000012,-0.9834805068375302
ACH-000013,-0.9429600196806704
ACH-000014,-0.9533951882088464
ACH-000015,-0.9873648019383366
ACH-000017,-1.0077950147484245
ACH-000018,-1.1066264633360532
ACH-000019,-1.0841021906987989
ACH-000021,-0.8542196055207069
ACH-000022,-1.0192248291892658
ACH-000025,-0.9974241922183092
ACH-000028,-0.9062314507838184
ACH-000030,-1.0077847324886833
ACH-000035,-1.0094353654080186
ACH-000036,-0.9930900202743178
ACH-000037,-0.7749259398308089
ACH-000039,-0.8183138884043586
ACH-000040,-0.9842024138561024
ACH-000041,-1.0325218853889395
ACH-000042,-0.8785791255359496
ACH-000045,-0.8961011379715238
ACH-000047,-0.9657225124289368
ACH-000052,-1.0631789604217556
ACH-000053,-1.1460740699610856
ACH-000054,-0.9299442028150204
ACH-000055,-1.0451336168831873
ACH-000060,-0.7249918414672859
ACH-000067,-1.1179193268664267
ACH-000070,-0.7449443140511807
ACH-000075,-0.9661651845335824
ACH-000078,-1.0103535611844974
ACH-000082,-0.9753119931657329
ACH-000085,-0.8063640012157933
ACH-000086,-1.0676390308852886
ACH-000087,-1.0368939612651438
ACH-000092,-0.9596914933588752
ACH-000095,-0.9803185902707492
ACH-000097,-0.9720446783660712
ACH-000098,-1.0032843864432035
ACH-000099,-0.8985147789026883
ACH-000108,-1.009976987734742
ACH-000113,-0.974494541127656
ACH-000116,-0.931461799891848
ACH-000118,-0.9941070533038976
ACH-000120,-1.1129887091081068
ACH-000123,-0.8082445986945523
ACH-000127,-1.0298601058139487
ACH-000128,-1.0428423740560335
ACH-000132,-0.9920238527178874
ACH-000133,-0.9991101734844651
ACH-000137,-1.1245431856163464
ACH-000138,-0.8347062054002969
ACH-000142,-1.2192017664719799
ACH-000143,-0.8324609736058034
ACH-000146,-0.933454674305853
ACH-000148,-0.9933128762577292
ACH-000150,-0.8580770680953438
ACH-000152,-1.081433135260115
ACH-000153,-1.268111644280964
ACH-000159,-0.9832068250247806
ACH-000160,-0.8874133726535987
ACH-000163,-1.118589948671107
