,CDYL2 (124359)
ACH-000004,-0.023836765014553958
ACH-000005,0.23318424972928145
ACH-000007,-0.042647697011291466
ACH-000009,0.1051443808400822
ACH-000011,-0.1920923638563173
ACH-000012,0.018474707620708315
ACH-000013,-0.06610414205593865
ACH-000014,-0.037091623887600865
ACH-000015,0.1443368444197061
ACH-000017,0.00960114272201598
ACH-000018,-0.0047341361209390365
ACH-000019,0.15491471262229556
ACH-000021,0.08181853496976431
ACH-000022,0.025081994013835117
ACH-000025,-0.06768347631564592
ACH-000028,0.09969544697162716
ACH-000030,0.06776451450346625
ACH-000035,-0.0818101074888548
ACH-000036,0.032120616992625334
ACH-000037,0.08673502292732346
ACH-000039,0.0965692451229212
ACH-000040,0.00274389818120302
ACH-000041,0.008835813137270575
ACH-000042,-0.019174123571402045
ACH-000045,0.034385069185312665
ACH-000047,-0.0143927319548411
ACH-000052,0.08018791427575099
ACH-000053,0.0893006254117663
ACH-000054,0.08980963616715137
ACH-000055,-0.16720352064431893
ACH-000060,0.07109930410105432
ACH-000067,0.17225538156674874
ACH-000070,-0.036371573209035946
ACH-000075,0.21287101053724225
ACH-000078,0.04262187016809992
ACH-000082,0.0974520728239204
ACH-000085,-0.029189395742643006
ACH-000086,0.04105184878796323
ACH-000087,-0.03100294791772502
ACH-000092,0.11425722013359145
ACH-000095,0.07825043252153834
ACH-000097,0.1395968175485961
ACH-000098,-0.09622000758559528
ACH-000099,-0.09211821064626004
ACH-000108,-0.0518824015818601
ACH-000113,0.07393150738521614
ACH-000116,0.1511226835173097
ACH-000118,-0.03860011120392399
ACH-000120,-0.01573304302278299
ACH-000123,0.08027924724786788
ACH-000127,-0.04049493523609279
ACH-000128,0.10930796098930982
ACH-000132,0.06890523252920125
ACH-000133,0.1561625109846025
ACH-000137,0.17884746408660848
ACH-000138,0.08856894987784099
ACH-000142,-0.016250462752522198
ACH-000143,0.011457549849957746
ACH-000146,-0.09610686633564818
ACH-000148,0.06556266114588256
ACH-000150,0.1322121296024132
ACH-000152,-0.08310449771522642
ACH-000153,0.13138960381462642
ACH-000159,0.11064288324857996
ACH-000160,0.21278918854276285
ACH-000163,0.1316116267355918
ACH-000167,0.5410180479641431
ACH-000168,0.25640806510003306
ACH-000169,0.1618897327854559
ACH-000178,0.017481990456499816
ACH-000183,-0.06691501466127972
ACH-000188,0.1313505465199431
ACH-000189,-0.010080249994012492
ACH-000190,0.22555724493523574
ACH-000198,-0.05922976404418241
ACH-000203,0.1345527234938365
ACH-000204,-0.1958067995826249
ACH-000206,-0.045268994210198116
ACH-000207,0.3054662634073953
ACH-000208,-0.09109672122312493
ACH-000210,-0.3557525134437244
ACH-000211,0.07098818683183329
ACH-000215,0.014465545864496353
ACH-000221,-0.011320691565999344
ACH-000222,-0.02164660942166241
ACH-000223,0.035668121907561565
ACH-000226,0.1633182838551231
ACH-000227,-0.06300938245437852
ACH-000228,-0.1066575546622002
ACH-000231,0.018351922649941992
ACH-000232,0.11508324090490528
ACH-000233,-0.0362807751719723
ACH-000234,0.0475841412051863
ACH-000235,0.0562213616000552
ACH-000237,-0.038216371957620086
ACH-000238,0.017691813396299817
ACH-000242,0.2766610607217859
ACH-000243,0.009489040624096752
ACH-000244,-0.12286764798650522
ACH-000246,0.17816054640566706
ACH-000248,-0.06185031256334349
ACH-000250,0.13971545981460412
ACH-000251,-0.0801283104032124
ACH-000252,0.29487879652935284
ACH-000253,0.03476079067740494
ACH-000255,-0.05879987815221641
ACH-000256,-0.08673303064922369
ACH-000257,0.18526287793461804
ACH-000258,-0.04527070491440145
ACH-000259,0.02916208259121918
ACH-000260,0.0020296816427393524
ACH-000261,-0.05208885548402193
ACH-000262,-0.2746267403937845
ACH-000263,-0.050296908898100484
ACH-000264,0.12595212439517056
ACH-000265,0.2055738587063514
ACH-000266,0.05248427004648912
ACH-000272,0.11757652171148948
ACH-000274,0.003803907689890547
ACH-000277,0.09080860881598682
ACH-000278,0.05097573792142071
ACH-000279,0.026802985620027118
ACH-000280,0.0284959195502727
ACH-000281,-0.02477315143445541
ACH-000288,0.05839850709694356
ACH-000291,-0.05930901940433862
ACH-000293,0.12061303087507068
ACH-000294,0.053262396267234814
ACH-000295,-0.02138446186794412
ACH-000296,-0.0015440797806776118
ACH-000302,0.07712574792144053
ACH-000304,0.2282597490661496
ACH-000307,0.05451607393617666
ACH-000308,0.0614035408914412
ACH-000310,-0.028782133114738682
ACH-000311,0.1893819904161569
ACH-000312,-0.06422361816326617
ACH-000315,0.15987000029673396
ACH-000316,0.015105784754470502
ACH-000317,-0.002073364709485544
ACH-000318,-0.027113790053218643
ACH-000319,0.04096441232331837
ACH-000320,0.05714114274222645
ACH-000322,-0.08780520125516371
ACH-000323,0.04862575369350863
ACH-000324,0.035750612763879634
ACH-000329,-0.04702464277115248
ACH-000330,0.060410065092738365
ACH-000331,0.05091326172005258
ACH-000332,0.02815758371901155
ACH-000334,0.18700415386264055
ACH-000335,-0.03887638301860576
ACH-000336,0.013932000909106552
ACH-000337,-0.14462428937003322
ACH-000338,0.3834268548964988
ACH-000339,0.12047042848883376
ACH-000341,0.1294488522465772
ACH-000348,0.0030616868454985
ACH-000350,0.0063735730877374315
ACH-000352,0.10269192641270863
ACH-000356,-0.017327894945617525
ACH-000361,-0.17620065747677605
ACH-000362,0.1822425491201837
ACH-000363,-0.00069181814434742
ACH-000364,-0.06291750055208413
ACH-000365,-0.0463571151618311
ACH-000366,-0.022794199783129517
ACH-000368,0.08372998962553836
ACH-000374,0.17383232990788527
ACH-000375,-0.04693690084713528
ACH-000376,-0.047288366928131736
ACH-000381,0.014390361109011244
ACH-000383,-0.0005014066487489811
ACH-000387,-0.022256974726410243
ACH-000389,-0.002669267256422669
ACH-000390,-0.053520653040927804
ACH-000393,-0.007485369957881282
ACH-000395,-0.05933864893443375
ACH-000396,-0.3512770493580702
ACH-000397,0.01185869640033372
ACH-000401,-0.1446521853559153
ACH-000402,0.150978548064066
ACH-000403,0.045052744445670416
ACH-000404,0.2285150091519092
ACH-000406,0.0532915419075792
ACH-000407,0.0027632675097236732
ACH-000408,0.28632944318676073
ACH-000410,-0.04496483805015651
ACH-000411,-0.08597840674480135
ACH-000414,0.21288217272470594
ACH-000415,0.08533160247651538
ACH-000416,-0.019185347938717384
ACH-000420,-0.013446145298877157
ACH-000421,0.1517067087763376
ACH-000424,-0.12192001384501132
ACH-000425,0.03077452626554184
ACH-000426,-0.08927884276735455
ACH-000427,0.22100409606392965
ACH-000433,0.17426823290391633
ACH-000435,-0.4621939555468965
ACH-000436,-0.1539341638250445
