,GAA (2548)
ACH-000499,0.0626053549895899
ACH-000500,-0.29040323820114233
ACH-000502,-0.19872824324869204
ACH-000503,-0.09518880937369724
ACH-000505,-0.0980315532885366
ACH-000507,-0.046272702777662426
ACH-000510,-0.10012847804975697
ACH-000511,-0.07844255451667266
ACH-000512,-0.02439810450365209
ACH-000516,-0.20607381771968344
ACH-000517,-0.06509431393226871
ACH-000518,-0.061379912435543776
ACH-000520,-0.14192687583522834
ACH-000521,-0.3066955517492508
ACH-000522,-0.07128815169046701
ACH-000524,-0.1253998688092078
ACH-000527,-0.11730242280140953
ACH-000528,0.0055866096311168794
ACH-000537,-0.1288353123453371
ACH-000541,-0.036852451172999706
ACH-000542,-0.1865778543421
ACH-000544,-0.2416606550498629
ACH-000545,-0.21187930581244985
ACH-000547,-0.0818407969732822
ACH-000548,-0.16385788038331414
ACH-000549,-0.06759421227550208
ACH-000550,-0.08904716156924775
ACH-000552,-0.29729076349412803
ACH-000556,-0.1969097010076774
ACH-000557,-0.04710353929382214
ACH-000569,-0.3935025821084469
ACH-000570,-0.0552818508728021
ACH-000571,-0.038011514868788926
ACH-000573,0.025940702256658267
ACH-000576,-0.339395371199971
ACH-000579,-0.06552447579615013
ACH-000580,-0.12060702850798795
ACH-000584,-0.08050006080791011
ACH-000585,-0.061809196942831525
ACH-000588,-0.2012590595325864
ACH-000589,-0.1691170171629814
ACH-000591,0.11243528503698252
ACH-000593,-0.07936687585264761
ACH-000600,-0.14810540542321735
ACH-000601,-0.12153221739124702
ACH-000605,-0.1398726506561101
ACH-000606,-0.14719804853904622
ACH-000608,-0.15235359733014828
ACH-000614,0.0034200071204195824
ACH-000616,-0.229427802453024
ACH-000618,-0.1747344742764972
ACH-000619,-0.11214622343093524
ACH-000620,-0.09184149843863937
ACH-000621,-0.17754989537804736
ACH-000622,-0.16948472160994468
ACH-000623,-0.20170745698198805
ACH-000624,-0.13788254470480993
ACH-000627,-0.07031200539837659
ACH-000630,-0.048485451763139495
ACH-000631,-0.2269511964846612
ACH-000632,-0.08705145728105597
ACH-000633,-0.09963875055342816
ACH-000637,-0.14906219374744595
ACH-000638,-0.01607118581842248
ACH-000646,-0.15357787633276887
ACH-000647,-0.1675797758382676
ACH-000648,-0.10437261319654233
ACH-000649,-0.09302026265946296
ACH-000651,-0.15461319285243905
ACH-000652,-0.30138710514122824
ACH-000653,-0.13738494398703302
ACH-000657,-0.12629367516484874
ACH-000658,-0.07329845718157077
ACH-000661,-0.11737458701114935
ACH-000662,-0.04900561520196937
ACH-000663,-0.07097399020874343
ACH-000665,-0.12120130878475105
ACH-000671,-0.12241186133697897
ACH-000672,0.13977879163025012
ACH-000673,-0.17396826675756835
ACH-000676,-0.10213667097470296
ACH-000677,0.02715347846456544
ACH-000681,-0.057225474372774976
ACH-000683,-0.028626949339639225
ACH-000684,-0.035299739995477745
ACH-000688,-0.08221323202094909
ACH-000693,-0.10519166127528448
ACH-000694,-0.14310527084451072
ACH-000695,-0.3841507741588412
ACH-000696,-0.12412231154004733
ACH-000697,0.13188054052123652
ACH-000699,-0.14911523318722605
ACH-000701,-0.005609279542836961
ACH-000706,-0.13685156749898067
ACH-000711,-0.12960210830190755
ACH-000713,-0.12305955919059253
ACH-000714,-0.21388491880380092
ACH-000718,-0.09271837444060088
ACH-000720,-0.15333413662429948
ACH-000721,-0.05903210087628581
ACH-000724,0.017319054005598383
ACH-000725,-0.08468446343974312
ACH-000732,-0.07210372708607919
ACH-000734,-0.0506802016936173
ACH-000735,-0.03227423699738309
ACH-000736,-0.003290932035249849
ACH-000738,-0.16536851343557918
ACH-000746,0.04962221582186185
ACH-000747,-0.17056426000466807
ACH-000748,-0.18526444777174125
ACH-000753,-0.12162118733024407
ACH-000756,0.10022826674290172
ACH-000757,-0.14514840210653918
ACH-000758,-0.0254732618348629
ACH-000760,-0.08874900812489199
ACH-000762,-0.1790088213131442
ACH-000763,-0.013439348497829604
ACH-000764,-0.06838509722044908
ACH-000765,-0.08540567444275986
ACH-000766,-0.05431953408734227
ACH-000767,-0.22416589610618964
ACH-000768,-0.08509393911977693
ACH-000769,-0.11999691369285133
ACH-000770,-0.009634245577695051
ACH-000771,-0.05824413892579783
ACH-000773,-0.05776015276700256
ACH-000776,-0.15162149173332076
ACH-000777,-0.11710106713105148
ACH-000778,0.053646179839247285
ACH-000781,-0.18095099745903226
ACH-000782,-0.3352665224625277
ACH-000783,-0.11735987304699425
ACH-000784,-0.18377055478640972
ACH-000785,-0.2402690336871913
ACH-000787,-0.0819843701386105
ACH-000788,-0.20469898755863672
ACH-000791,-0.19842210606957303
ACH-000792,-0.0864154446778746
ACH-000794,-0.08133136527586747
ACH-000796,-0.0056808298492158965
ACH-000798,-0.391468892113916
ACH-000799,-0.3101091379984123
ACH-000800,-0.20521241561019526
ACH-000802,-0.1720799907346566
ACH-000804,-0.07277529880425418
ACH-000805,0.02315365358486341
ACH-000809,-0.14512951021973014
ACH-000810,-0.1837382871091304
ACH-000811,-0.2360324264851849
ACH-000817,0.006478311334816505
ACH-000819,-0.19529656244388335
ACH-000820,-0.10377224463936056
ACH-000821,-0.0832974938390668
ACH-000822,-0.08906871406384481
ACH-000823,-0.07806594852888303
ACH-000824,-0.18795641480138392
ACH-000827,-0.1169786447401104
ACH-000829,-0.2354904161035703
ACH-000831,-0.08483104850694982
ACH-000832,-0.08517009601088474
ACH-000833,-0.3387258081306389
ACH-000834,-0.1206390056321192
ACH-000835,-0.034508745029130136
ACH-000836,-0.10384668645213796
ACH-000837,-0.055669454026906894
ACH-000838,0.014299544343903169
ACH-000839,-0.1787417340254197
ACH-000840,-0.2700971987878528
ACH-000841,-0.022985600699643977
ACH-000843,-0.053594815208382385
ACH-000846,-0.2060698980438116
ACH-000847,-0.2625160912659895
ACH-000848,-0.22295988382707654
ACH-000849,-0.24066850362449774
ACH-000851,-0.005596466714453511
ACH-000855,-0.08953562913191966
ACH-000856,0.005166470667532911
ACH-000858,0.05044850056349927
ACH-000859,0.10711651324466974
ACH-000861,-0.02007740483185805
ACH-000862,-0.14595090323498422
ACH-000865,-0.2467216950499429
ACH-000866,-0.14054905883419833
ACH-000867,-0.16614374149079567
ACH-000869,-0.2267287889221405
ACH-000872,-0.2604905591733969
ACH-000873,-0.019683714935815826
ACH-000876,0.020602924321792386
ACH-000878,0.182237931757416
ACH-000880,0.16075770792282054
ACH-000881,-0.0446730201792224
ACH-000882,0.08678366401618635
ACH-000884,-0.31134445303140873
ACH-000885,-0.16904773911263346
ACH-000887,-0.1572465148037323
ACH-000889,0.021298789687030643
ACH-000896,-0.08439290229241292
ACH-000898,-0.1353897206060772
ACH-000900,-0.20768125748299612
ACH-000901,-0.09476966059593038
ACH-000905,-0.09246722186070797
ACH-000906,-0.09405794444825424
ACH-000907,-0.011823902061914934
ACH-000910,-0.06256717269320669
ACH-000911,-0.16386950538803993
ACH-000912,0.01060826144630195
ACH-000913,-0.026337383017522937
ACH-000915,-0.068189518329303
ACH-000916,0.09551644683743096
ACH-000917,-0.1642419351575593
ACH-000920,-0.1765625344179994
ACH-000921,-0.03521425750595878
ACH-000924,-0.12510017348145908
ACH-000926,-0.22392749657774386
ACH-000928,-0.003653844716984165
ACH-000929,0.02984633463498477
ACH-000932,-0.08918293572703989
ACH-000935,-0.04533498663000708
ACH-000936,-0.035802096627650486
ACH-000937,-0.15175737078037074
ACH-000938,0.20379986954238488
ACH-000939,-0.26264720877702197
ACH-000941,-0.10272093696896148
ACH-000943,-0.15003256447015367
ACH-000946,-0.0855873728605091
ACH-000947,-0.1685441404943755
ACH-000948,-0.19752754148800808
ACH-000950,0.02763348970353409
ACH-000953,-0.055862558824774484
ACH-000954,0.1879632796700262
ACH-000957,-0.1836413871502698
ACH-000958,-0.07899818925675725
ACH-000960,0.054268797393952406
ACH-000963,0.0164077538252004
ACH-000968,-0.1032069540204526
ACH-000969,-0.08278521659477299
ACH-000972,0.09693427055084657
ACH-000973,-0.100502917612743
ACH-000974,-0.2350716076390369
ACH-000978,-0.2177097511220685
ACH-000984,0.011111084248204915
ACH-000986,-0.08828726566782517
ACH-000988,-0.012020799035844396
ACH-000993,-0.008123860439712343
ACH-000994,-0.03583112950390638
ACH-000996,0.06378025529859363
ACH-001001,-0.11776223712058692
ACH-001020,-0.3357867737396198
ACH-001028,-0.07534106435079249
ACH-001031,-0.030070152574495187
ACH-001038,-0.06802773929538722
ACH-001048,-0.1999814423181905
ACH-001050,-0.10748697007963078
ACH-001053,0.03150015810325861
ACH-001054,-0.2092299069922645
ACH-001061,-0.046651602669133915
ACH-001067,-0.0920152550531898
ACH-001075,-0.12132864703735476
ACH-001096,-0.18998271784960968
ACH-001111,0.05850536565165795
ACH-001119,-0.16546336447661686
ACH-001128,-0.10949668743475044
ACH-001134,-0.19743152480547968
ACH-001151,-0.04632005664983777
ACH-001163,-0.1695332740870624
ACH-001164,0.0400130815762517
ACH-001183,-0.05642693979549456
ACH-001192,0.0620720644812558
ACH-001193,-0.09859964098923968
ACH-001196,-0.2379208301118623
ACH-001197,-0.15472769626162386
ACH-001205,-0.09571397441281863
ACH-001211,-0.2588222573214368
ACH-001212,-0.06780597341020399
ACH-001228,-0.13930250547841866
ACH-001232,-0.1271108688092934
ACH-001239,-0.04930696060332746
ACH-001270,-0.011653993031253413
ACH-001274,-0.2070703534306992
ACH-001275,0.12172657771441192
ACH-001277,-0.07582962580579393
ACH-001278,-0.2339734604151665
ACH-001280,0.05850070504134599
ACH-001283,-0.15532049043218074
ACH-001289,0.012005556313610569
ACH-001300,-0.13267727744988556
ACH-001301,-0.2816266018952901
ACH-001302,-0.4180258468709333
ACH-001306,-0.060418413906388815
ACH-001318,-0.12434866463261665
ACH-001322,-0.3485633239685526
ACH-001328,-0.1901985716269142
ACH-001332,0.06736525746699032
ACH-001336,-0.04795679787567355
ACH-001346,-0.2721396369102089
ACH-001353,-0.15514756749348615
ACH-001354,-0.1017221694749275
ACH-001367,-0.02878512809585605
ACH-001368,-0.17355957608339193
ACH-001374,-0.1398168996537576
ACH-001377,-0.06360450195845767
ACH-001380,0.0035852224831548624
ACH-001391,-0.04987933309900894
ACH-001408,-0.20655617176575786
ACH-001430,-0.09895709277729127
ACH-001431,-0.050259010307294134
ACH-001450,-0.18741055706181148
ACH-001496,-0.12433657480068552
ACH-001500,-0.2764344522633746
ACH-001523,-0.14512453378104684
ACH-001532,-0.08377170463987603
ACH-001550,-0.10597996927474324
ACH-001552,-0.028408796014723774
ACH-001554,-0.07377625953348102
ACH-001654,-0.2277607888947403
ACH-001735,-0.07119423701372536
ACH-001736,0.018072669502773045
ACH-001737,-0.4170582612657319
ACH-001740,-0.15430429686743596
ACH-001745,-0.12887159446023086
ACH-001765,-0.1780591956820367
