,GTF2E1 (2960)
ACH-000004,-1.2294180341205232
ACH-000005,-0.8012271975860189
ACH-000007,-1.083782573097245
ACH-000009,-0.9762747294886848
ACH-000011,-0.7376455819223282
ACH-000012,-0.7716420223216746
ACH-000013,-0.7367386230728071
ACH-000014,-0.8868474843683727
ACH-000015,-0.9210572333915114
ACH-000017,-0.7911404304199557
ACH-000018,-0.8911708129434415
ACH-000019,-0.7948820695942483
ACH-000021,-0.8845038733964505
ACH-000022,-0.8774642961132759
ACH-000025,-0.7061992140038252
ACH-000028,-0.6723605777839268
ACH-000030,-0.7521967854523299
ACH-000035,-1.0344897956556347
ACH-000036,-0.9008408440467229
ACH-000037,-0.3192547008827277
ACH-000039,-0.8394678880019525
ACH-000040,-0.7733984390213844
ACH-000041,-1.028699354559689
ACH-000042,-0.8240862169205591
ACH-000045,-0.9187174604344098
ACH-000047,-1.0167566856435395
ACH-000052,-1.1887255491377962
ACH-000053,-0.9272806658515792
ACH-000054,-0.6680188508326677
ACH-000055,-0.9007891578915384
ACH-000060,-0.7077525713738024
ACH-000067,-1.1445643556319498
ACH-000070,-0.8800502692211734
ACH-000075,-0.7888942553545658
ACH-000078,-0.8143303651262938
ACH-000082,-0.8555467157059018
ACH-000085,-1.0602619957727784
ACH-000086,-0.913000514661758
ACH-000087,-0.7651324507880133
ACH-000092,-0.7475436725380359
ACH-000095,-0.8904071717803079
ACH-000097,-0.9706412712218006
ACH-000098,-0.9914472041393576
ACH-000099,-0.8780180455624241
ACH-000108,-1.013984316904836
ACH-000113,-0.8543733838830974
ACH-000116,-0.9654646895293828
ACH-000118,-0.7861046405873156
ACH-000120,-0.9641720968701069
ACH-000123,-0.8504083076864178
ACH-000127,-0.621474415423494
ACH-000128,-0.7777865919574668
ACH-000132,-1.094765713876073
ACH-000133,-0.8536863211497228
ACH-000137,-0.8845342076864875
ACH-000138,-0.7636023605494159
ACH-000142,-0.7610818286347759
ACH-000143,-0.8728682234125542
ACH-000146,-0.8223892244252333
ACH-000148,-0.6826965306463211
ACH-000150,-0.5701837650374126
ACH-000152,-0.9365360986251506
ACH-000153,-1.2489200036080634
ACH-000159,-1.020597087048521
ACH-000160,-0.6579521194999155
ACH-000163,-0.8719567904483132
ACH-000167,-0.9789846226201612
ACH-000168,-0.8023903869235031
ACH-000169,-0.9070853558144988
ACH-000178,-0.913443127099034
ACH-000183,-0.8571522550130667
ACH-000188,-0.7326423320407404
ACH-000189,-1.0012210114125035
ACH-000190,-0.6721130461759538
ACH-000198,-1.0114693670589152
ACH-000203,-1.2643835535010952
ACH-000204,-0.9787843584909676
ACH-000206,-0.6462829174724508
ACH-000207,-0.9037197162951658
ACH-000208,-1.347923363212071
ACH-000210,-0.8562119178557253
ACH-000211,-0.8665186500978536
ACH-000215,-0.8376585942729828
ACH-000221,-1.1568965812922691
ACH-000222,-0.7695052728215055
ACH-000223,-1.017799358801458
ACH-000226,-0.9304054812215146
ACH-000227,-0.5877339091053722
ACH-000228,-1.0370120154486144
ACH-000231,-0.8049873015615033
ACH-000232,-0.9439159116916092
ACH-000233,-0.8357419931200026
ACH-000234,-0.8564632523799275
ACH-000235,-0.9055552345894272
ACH-000237,-0.9303108021167475
ACH-000238,-0.7801540165136941
ACH-000242,-1.1036960114666021
ACH-000243,-0.8509203464278222
ACH-000244,-0.7682931722269573
ACH-000246,-0.7486226106183886
ACH-000248,-0.8842791182948457
ACH-000250,-0.6222576607722666
ACH-000251,-0.9394801801546171
ACH-000252,-1.3578103776858583
ACH-000253,-0.9139044867827324
ACH-000255,-0.8296793782440169
ACH-000256,-0.9265580879761596
ACH-000257,-0.9532768744326074
ACH-000258,-1.0016877455357212
ACH-000259,-0.7162142507456629
ACH-000260,-0.7544773586003695
ACH-000261,-0.7956443698204171
ACH-000262,-0.6841315176535017
ACH-000263,-0.8547976047642281
ACH-000264,-0.9665446696024986
ACH-000265,-0.8778626512210475
ACH-000266,-0.99877254542672
ACH-000272,-0.8648457264672413
ACH-000274,-0.8485736528522642
ACH-000277,-0.7026423823457429
ACH-000278,-0.9447205998476612
ACH-000279,-1.0276288764476842
ACH-000280,-0.8926510084482799
ACH-000281,-0.8924758944433847
ACH-000288,-0.7730579238587615
ACH-000291,-0.8756460830090137
ACH-000293,-0.9310335844299488
ACH-000294,-0.9153024429872868
ACH-000295,-0.6782147848110038
ACH-000296,-0.7195308160037674
ACH-000302,-0.8930545221834694
ACH-000304,-0.9607837910334212
ACH-000307,-0.9267947438754716
ACH-000308,-0.7934256845278717
ACH-000310,-0.5739057478378079
ACH-000311,-0.6364909578078167
ACH-000312,-0.891027529931268
ACH-000315,-0.9699655399439412
ACH-000316,-0.9335142495671214
ACH-000317,-0.9057849548872984
ACH-000318,-0.8770951578175974
ACH-000319,-1.095991860862629
ACH-000320,-0.7772497530608912
ACH-000322,-0.8318895092488792
ACH-000323,-1.059963824013337
ACH-000324,-0.879505030093897
ACH-000329,-0.919713725366576
ACH-000330,-0.8738311358729162
ACH-000331,-0.9543997918182828
ACH-000332,-0.8164031528326592
ACH-000334,-0.7665209265216456
ACH-000335,-0.7412330530621078
ACH-000336,-0.4711564510716363
ACH-000337,-0.992304941447032
ACH-000338,-1.3940628373735402
ACH-000339,-0.8751452167647082
ACH-000341,-0.6094634181186601
ACH-000348,-0.7860325054364523
ACH-000350,-0.6353650319064996
ACH-000352,-0.9818484898590883
ACH-000356,-0.6586557517713921
ACH-000361,-0.6245384886504093
ACH-000362,-0.8805167777756779
ACH-000363,-0.8121139049083618
ACH-000364,-1.1129210883476863
ACH-000365,-0.9046757096533083
ACH-000366,-1.0175558678719328
ACH-000368,-0.8857471919643757
ACH-000374,-0.7917939083702651
ACH-000375,-0.6751291187710559
ACH-000376,-0.9103619698777344
ACH-000381,-0.90819259111573
ACH-000383,-0.7375288309873577
ACH-000387,-0.86302230472195
ACH-000389,-0.9908948398948746
ACH-000390,-1.047875022781152
ACH-000393,-1.0924503955596647
ACH-000395,-0.6862365227097431
ACH-000396,-0.9941767929340593
ACH-000397,-0.7720045658110875
ACH-000401,-0.799595080843483
