,ARHGEF40 (55701)
ACH-000004,-0.3042478650322529
ACH-000005,-0.2503453523920837
ACH-000007,-0.21992233768567349
ACH-000009,-0.16655439692017476
ACH-000011,0.012434267848520184
ACH-000012,-0.06252851437786035
ACH-000013,-0.06759604657239701
ACH-000014,-0.16864090090992392
ACH-000015,-0.017370921006606758
ACH-000017,-0.4113986756022286
ACH-000018,-0.22918250289469844
ACH-000019,-0.3073183075831572
ACH-000021,-0.15509716331339202
ACH-000022,-0.11231734621778644
ACH-000025,-0.1485110378247725
ACH-000028,-0.1776182260423763
ACH-000030,-0.2111437105359778
ACH-000035,-0.2822937980556252
ACH-000036,-0.19927463683325464
ACH-000037,-0.15473886466956113
ACH-000039,-0.008774908718901462
ACH-000040,-0.2047258615135508
ACH-000041,-0.2290936556982472
ACH-000042,-0.15470055719314946
ACH-000045,-0.017978117788092916
ACH-000047,-0.20281179936628732
ACH-000052,-0.22196144078222615
ACH-000053,-0.13513347601577136
ACH-000054,-0.15676092316370066
ACH-000055,-0.12574923610834673
ACH-000060,-0.3009959299051614
ACH-000067,-0.14756887672217514
ACH-000070,-0.12443611096773448
ACH-000075,-0.130077643116879
ACH-000078,-0.1641530080899847
ACH-000082,-0.1376831953175649
ACH-000085,0.04591390356586381
ACH-000086,-0.13319951946360398
ACH-000087,-0.15438047792881046
ACH-000092,-0.1960526274490076
ACH-000095,-0.23319896681946675
ACH-000097,-0.18984091786226984
ACH-000098,-0.16022878407908014
ACH-000099,-0.18664905635017434
ACH-000108,-0.11346942491858793
ACH-000113,-0.25365690006342073
ACH-000116,-0.11733311803606945
ACH-000118,-0.1836761933116651
ACH-000120,-0.1089928212179664
ACH-000123,-0.10741137666336137
ACH-000127,-0.1677878775905076
ACH-000128,-0.16233333045326293
ACH-000132,-0.07574109072950355
ACH-000133,-0.07211446182301355
ACH-000137,-0.07685387506930624
ACH-000138,-0.1306394794279797
ACH-000142,0.022437035984951646
ACH-000143,-0.07483509241413343
ACH-000146,-0.07998965900924078
ACH-000148,-0.13457778964439027
ACH-000150,-0.1580907279356213
ACH-000152,-0.24921162623035575
ACH-000153,-0.0683945742073336
ACH-000159,-0.06615890803385198
ACH-000160,-0.15230761391195607
ACH-000163,0.036908692247340925
ACH-000167,0.2966195412447151
ACH-000168,-0.10274951861806456
ACH-000169,-0.07993444326945019
ACH-000178,-0.13702295519411078
ACH-000183,-0.009221570637593534
ACH-000188,-0.2140573593233072
ACH-000189,-0.11124666111442906
ACH-000190,-0.045880615251811634
ACH-000198,-0.17227024201664726
ACH-000203,-0.6418878733982073
ACH-000204,-0.2703085259924053
ACH-000206,-0.1504609176640148
ACH-000207,0.006272337241991421
ACH-000208,-0.13415534577919425
ACH-000210,0.14879292423753804
ACH-000211,-0.30328044617043914
ACH-000215,-0.09067221155280758
ACH-000221,-0.15527576893163486
ACH-000222,-0.17894488341531806
ACH-000223,-0.04663208501787814
ACH-000226,-0.2885427492719874
ACH-000227,-0.09444812177380904
ACH-000228,-0.2540848096046233
ACH-000231,-0.25654093642110704
ACH-000232,-0.16437086551086855
