,CASS4 (57091)
ACH-000148,-0.10662458360949204
ACH-000150,-0.09973201637491354
ACH-000152,-0.15274532378105402
ACH-000153,-0.196925720875734
ACH-000159,-0.12393939491826307
ACH-000160,-0.08719176533892188
ACH-000163,-0.1976367626439141
ACH-000167,-0.4826412645026644
ACH-000168,-0.0049320723214197094
ACH-000169,0.003178605058670752
ACH-000178,-0.172338833343001
ACH-000183,-0.23017076242775
ACH-000188,-0.13412410879668338
ACH-000189,-0.1566970603109121
ACH-000190,0.03329635177267479
ACH-000198,-0.14079851419323913
ACH-000203,-0.06542614414856675
ACH-000204,-0.04485002667818008
ACH-000206,-0.008170670159293899
ACH-000207,-0.17599036034196588
ACH-000208,-0.11394818036496722
ACH-000210,-0.1581197376438945
ACH-000211,-0.0901522038938251
ACH-000215,-0.14565660456045046
ACH-000221,-0.05902287926182907
ACH-000222,-0.29267172770862865
ACH-000223,-0.3006422411399873
ACH-000226,-0.13024624067760046
ACH-000227,-0.15441304325186886
ACH-000228,-0.057096258042077276
ACH-000231,-0.15860405551734005
ACH-000232,-0.19035491791044645
ACH-000233,-0.1087015372144274
ACH-000234,-0.14717008906598095
ACH-000235,-0.048766173462544506
ACH-000237,-0.1867161472513177
ACH-000238,-0.2069643768540677
ACH-000242,-0.008395599993698011
ACH-000243,-0.0987205851977052
ACH-000244,-0.060242781715869775
ACH-000246,-0.2340784491017495
ACH-000248,-0.16426926288979976
ACH-000250,-0.18246471893473498
ACH-000251,-0.2174741877382318
ACH-000252,0.003382912565420971
ACH-000253,-0.2679278628136476
ACH-000255,-0.1386828793429045
ACH-000256,-0.1104082158326923
ACH-000257,-0.18750181075519093
ACH-000258,-0.2893003619105232
ACH-000259,-0.2577235976854583
ACH-000260,-0.20334657951842552
ACH-000261,-0.20666137411264648
ACH-000262,-0.08256930551048394
ACH-000263,-0.049208443161407996
ACH-000264,-0.20376028706586588
ACH-000265,-0.021879415660747067
ACH-000266,-0.14059671687390768
ACH-000272,-0.2963293467312696
ACH-000274,-0.20982213542069406
ACH-000277,-0.7662378535226398
ACH-000278,-0.2084632170699384
ACH-000279,-0.13439215483383127
ACH-000280,-0.12394459901514825
ACH-000281,-0.2008430245039366
ACH-000288,-0.037247387210007234
ACH-000291,-0.1931108664452091
ACH-000293,-0.14407154169217554
ACH-000294,-0.2432937882752855
ACH-000295,-0.040384732907992056
ACH-000296,-0.4089349205818536
ACH-000302,-0.13958403541146772
ACH-000304,-0.047561725990995694
ACH-000307,-0.12309526540587175
ACH-000308,-0.2057451765919699
ACH-000310,-0.2772912397488031
ACH-000311,-0.2277446308713313
ACH-000312,-0.16975979613228664
ACH-000315,-0.1000128639731148
ACH-000316,-0.06138928733796095
ACH-000317,-0.1945145577642102
ACH-000318,-0.03007802784162272
ACH-000319,-0.12446998827090824
ACH-000320,-0.3763801776248664
ACH-000322,-0.466504391022274
ACH-000323,-0.07449707052833313
ACH-000324,-0.0909508885425972
ACH-000329,-0.20790420374123955
ACH-000330,-0.3291692936859155
ACH-000331,-0.13806176823029592
ACH-000332,-0.16422206349874735
ACH-000334,-0.16850181138462614
ACH-000335,-0.10548976493926593
ACH-000336,-0.1949172169501724
ACH-000337,-0.1266251703078006
ACH-000338,-0.34292334635990995
ACH-000339,-0.09655774491356904
ACH-000341,-0.30861457418667043
ACH-000348,-0.09680065953149518
ACH-000350,-0.19511754691719055
ACH-000352,-0.150003083457955
ACH-000356,0.07137098884663036
ACH-000361,-0.14324966302486344
ACH-000362,-0.2461163943265845
ACH-000363,-0.2489769822072582
ACH-000364,-0.0348218292563157
ACH-000365,-0.1418982609150991
ACH-000366,-0.1146724658962087
ACH-000368,0.08276741529824178
ACH-000374,-0.0395133428754367
ACH-000375,-0.1324765339254685
ACH-000376,-0.24709256120908896
ACH-000381,-0.04351708544800169
ACH-000383,-0.11803248752171035
ACH-000387,-0.028312673656152088
ACH-000389,-0.300266449833493
ACH-000390,-0.02065173424933616
ACH-000393,-0.12398205720211974
ACH-000395,-0.4195152099759083
ACH-000396,-0.0589491327779059
ACH-000397,-0.2358649605062796
ACH-000401,-0.14931115632378744
ACH-000402,-0.7299201687660543
ACH-000403,-0.2887863966827379
ACH-000404,-0.2267240078009729
ACH-000406,-0.06857583309176525
ACH-000407,-0.1072141830511872
ACH-000408,-0.11193805939850957
ACH-000410,-0.06950031902556424
ACH-000411,-0.13405987116424856
ACH-000414,-0.09785410115865313
ACH-000415,-0.011875866378144044
ACH-000416,-0.2400066517323892
ACH-000420,-0.13501983692267766
ACH-000421,-0.1354161612924877
ACH-000424,-0.030374951791051524
ACH-000425,-0.21844694423346475
ACH-000426,-0.21731106052723248
ACH-000427,-0.2032992644031091
ACH-000433,-0.08746202792833509
ACH-000435,-0.14961620036282153
ACH-000436,-0.14888203804816394
ACH-000444,-0.06487669011984913
ACH-000445,-0.116902910873089
ACH-000448,-0.2016344602615472
ACH-000450,-0.2485357407793398
ACH-000452,-0.18282013442728187
ACH-000454,-0.1120495042034876
ACH-000458,-0.008084957549933734
ACH-000459,-0.11358288946892985
ACH-000460,-0.0812935999321174
ACH-000461,-0.2299862392871481
ACH-000463,-0.20403148986754305
ACH-000464,-0.18544852748135
ACH-000466,-0.2298468182791449
ACH-000467,-0.22674529399661264
ACH-000468,-0.13394385757623514
ACH-000469,-0.2537227666403214
ACH-000470,-0.27520152002511195
ACH-000471,-0.06604442101737197
ACH-000472,-0.16181596825268052
ACH-000473,-0.001132266548219128
ACH-000475,-0.12839382337692798
ACH-000476,-0.08287010112480456
ACH-000477,-0.1408191714852405
ACH-000479,-0.2940797384201427
ACH-000480,-0.10754252712597236
ACH-000481,-0.18766613399839596
ACH-000483,-0.07081910712693303
ACH-000484,-0.14197885616702208
ACH-000485,-0.1105983579632462
ACH-000486,-0.08936321917630624
ACH-000487,-0.23609620790867736
ACH-000488,-0.20007853197995792
ACH-000490,-0.2211216395844324
ACH-000491,-0.12925085760601426
ACH-000495,0.006582757797930155
ACH-000496,-0.12761411022354988
ACH-000499,-0.15239052742163095
ACH-000500,-0.3475409316765608
ACH-000502,-0.11560085612297948
ACH-000503,0.08672800951316932
ACH-000505,-0.11834649550021613
ACH-000507,-0.08517748501254635
ACH-000510,-0.1452321590254664
ACH-000511,-0.12133041310353987
ACH-000512,-0.1007252850853456
ACH-000516,-0.1318455916760918
ACH-000517,-0.22424053902445906
ACH-000518,-0.1810874274090483
ACH-000520,-0.18568710435648286
ACH-000521,-0.3875081640281571
ACH-000522,-0.12704329676974446
ACH-000524,-0.14598740352609438
ACH-000527,-0.1289576899175776
ACH-000528,-0.14310142548591948
ACH-000537,-0.20594912357283532
ACH-000541,-0.1423299301565351
ACH-000542,-0.16236680637641454
ACH-000544,-0.16146550056118536
ACH-000545,-0.1786858497361755
ACH-000547,-0.1178514853815509
ACH-000548,-0.10437958273830956
ACH-000549,0.0799390474770866
ACH-000550,-0.13624124446564329
ACH-000552,-0.09251339816172163
ACH-000556,-0.05361376326163199
ACH-000557,-0.30450051078330176
ACH-000569,-0.2323836011580087
ACH-000570,-0.20556542551178825
ACH-000571,-0.19208974564682588
ACH-000573,-0.13980202480048376
ACH-000576,-0.09020682401939913
ACH-000579,-0.0322472749773292
ACH-000580,-0.2715866003210181
ACH-000584,-0.1254015968945103
ACH-000585,-0.10058901003322668
ACH-000588,-0.07410952567065113
ACH-000589,-0.26180899401318064
ACH-000591,-0.19081046844716326
ACH-000593,-0.07784645116880412
ACH-000600,-0.14653024019134447
ACH-000601,-0.18367922420385352
ACH-000605,-0.18096916161019447
ACH-000606,-0.10037172693424193
ACH-000608,-0.20087046899608293
ACH-000614,-0.2755474892196189
ACH-000616,-0.17586672369161405
ACH-000618,-0.10175654977591717
ACH-000619,-0.14339517586915293
ACH-000620,-0.11132290646655148
ACH-000621,-0.09929803742389597
ACH-000622,-0.2985626987427576
ACH-000623,-0.10236686860324457
ACH-000624,-0.123945747204537
ACH-000627,-0.1967823725983064
ACH-000630,-0.03189762427770623
ACH-000631,-0.08272815932040678
ACH-000632,-0.2610925098155314
ACH-000633,-0.27971488798060523
ACH-000637,-0.07781771728513077
ACH-000638,-0.07970641587585713
ACH-000646,-0.453066676114797
ACH-000647,-0.1945518374851732
ACH-000648,-0.18975107030901256
ACH-000649,-0.14871567739075733
ACH-000651,-0.125643773480352
ACH-000652,-0.09379698372694248
ACH-000653,-0.24221793239908976
ACH-000657,-0.2055633929650791
ACH-000658,-0.31436881854697873
ACH-000661,-0.07631491338895002
ACH-000662,-0.07688176308905106
ACH-000663,-0.16136511751804222
ACH-000665,0.029185273011673545
ACH-000671,-0.10606306615509123
ACH-000672,-0.3021651469013241
ACH-000673,-0.17726272524145187
ACH-000676,-0.15618220046576542
ACH-000677,-0.1307684812465998
ACH-000681,-0.19423126646262376
ACH-000683,-0.09911412539209834
ACH-000684,-0.3610589957260577
ACH-000688,-0.23960942979650104
ACH-000693,-0.15084886276822915
ACH-000694,-0.059726033440851777
ACH-000695,-0.2456934582905584
ACH-000696,-0.11174471971702922
ACH-000697,-0.19625175911132528
ACH-000699,-0.21838563797197647
ACH-000701,-0.2934095604913498
ACH-000706,-0.003966494738816567
ACH-000711,-0.0665494366024015
ACH-000713,0.01490291537215725
ACH-000714,-0.2462941593786219
ACH-000718,-0.3240591914096763
ACH-000720,-0.10078060047141546
ACH-000721,-0.21603523530828564
ACH-000724,-0.08839612369334876
ACH-000725,-0.07370182305297411
ACH-000732,-0.17625747884373225
ACH-000734,0.038424397840146125
ACH-000735,-0.0827585303362781
ACH-000736,-0.2771207672894717
ACH-000738,-0.2663262425968336
ACH-000746,-0.1521013147425593
ACH-000747,-0.12384777215323413
ACH-000748,-0.2698084192659121
ACH-000753,-0.04061121802243008
ACH-000756,-0.07582297546694011
ACH-000757,-0.08298589350034875
ACH-000758,-0.21856506119176386
ACH-000760,-0.2188814303328324
ACH-000762,-0.12901807721025288
ACH-000763,-0.22356469974860785
ACH-000764,-0.09253218677408508
ACH-000765,-0.13595082735121986
ACH-000766,-0.0941701252828174
ACH-000767,-0.24419988339648954
ACH-000768,-0.09420682812211216
ACH-000769,-0.07592077934554196
ACH-000770,-0.2033016942238563
ACH-000771,-0.14266444611208906
ACH-000773,-0.0336215559428475
ACH-000776,-0.12906949326803516
ACH-000777,-0.16602440699073892
ACH-000778,-0.12581953415306255
ACH-000781,-0.17732668602221968
ACH-000782,-0.1825282378002108
ACH-000783,-0.2983730459695017
ACH-000784,-0.08255515176968613
ACH-000785,-0.22168590072005376
ACH-000787,-0.2075765084062393
ACH-000788,-0.20173642702253108
ACH-000791,-0.13843999897167594
ACH-000792,-0.14601577720989464
ACH-000794,-0.2179906323031691
ACH-000796,-0.2428995893696081
ACH-000798,-0.10838538227276982
ACH-000799,-0.3273799064351787
ACH-000800,-0.08830671662189507
ACH-000802,-0.0181411859796466
ACH-000804,-0.10195423040660093
ACH-000805,-0.10793113703101373
ACH-000809,-0.15117395679437434
ACH-000810,-0.18531846209767636
ACH-000811,-0.2288999434769249
ACH-000817,-0.2842617745611403
ACH-000819,-0.17904669668409656
ACH-000820,0.0868841734344344
ACH-000821,-0.29449965831973984
ACH-000822,-0.22281352350102576
ACH-000823,-0.10984417261475878
ACH-000824,-0.11642212783391813
ACH-000827,-0.17547649988371014
ACH-000829,-0.25063968514737595
ACH-000831,-0.08955718204622247
ACH-000832,0.021493495285705638
ACH-000833,-0.17446368257519634
ACH-000834,-0.1817724042505168
ACH-000835,-0.09145642109426133
ACH-000836,-0.16185548685573914
ACH-000837,-0.19009776116684293
ACH-000838,-0.17034943930032045
ACH-000839,-0.2526142563905357
ACH-000840,-0.01485384406227561
ACH-000841,-0.1192942226666554
ACH-000843,0.07072667173675776
ACH-000846,-0.10719958958129916
ACH-000847,-0.12111445220497025
ACH-000848,-0.09223265647928426
ACH-000849,-0.21052162810766567
ACH-000851,-0.12864030766978646
ACH-000855,-0.23331255950726126
ACH-000856,-0.16088272888854208
ACH-000858,-0.1212597669614814
ACH-000859,-0.20659377127148007
ACH-000861,-0.059298960515179175
ACH-000862,-0.17235061845203925
ACH-000865,-0.14411152379844838
ACH-000866,-0.10814849846546794
ACH-000867,-0.2388229300287387
ACH-000869,-0.1683361822669768
ACH-000872,0.013255315652145515
ACH-000873,-0.0551079525608563
ACH-000876,-0.14587792701377314
ACH-000878,-0.02869317330944053
ACH-000880,-0.09019051949800228
ACH-000881,-0.10234005941935796
ACH-000882,-0.06022146931361797
ACH-000884,-0.28026727143555635
ACH-000885,-0.14639384977732767
ACH-000887,-0.08109639699386423
ACH-000889,0.023492254707620373
ACH-000896,-0.048350742686985734
ACH-000898,-0.06752645737454507
ACH-000900,-0.17163120676187865
ACH-000901,-0.09235464448467028
ACH-000905,-0.0971083770087516
ACH-000906,-0.0943793371764206
ACH-000907,-0.25247143321852605
ACH-000910,-0.1120917396673642
ACH-000911,-0.03446335956503919
ACH-000912,-0.0018998369550937558
ACH-000913,-0.05872457837898747
ACH-000915,-0.16376549736132978
ACH-000916,0.13563199519196614
ACH-000917,-0.2823559430663213
ACH-000920,0.04110837504888569
ACH-000921,-0.19281351434190475
ACH-000924,-0.10379607399902184
ACH-000926,-0.37918729565006504
ACH-000928,-0.2553379268164054
ACH-000929,-0.07532893800657141
ACH-000932,-0.043414939239456406
ACH-000935,-0.18992712344769888
ACH-000936,-0.32304631216652624
ACH-000937,-0.06971145609001317
ACH-000938,-0.1188988612140213
ACH-000939,-0.113032740044612
ACH-000941,-0.08322539495463369
ACH-000943,-0.1274411415891593
ACH-000946,-0.2439425154020442
ACH-000947,-0.09392166657336942
ACH-000948,-0.2360818972467981
ACH-000950,-0.13220482778343062
ACH-000953,-0.1703348228918906
ACH-000954,0.0657076003476797
ACH-000957,-0.08718446364312077
ACH-000958,-0.2422995598574551
ACH-000960,-0.22052916038409248
ACH-000963,-0.1672109234863072
ACH-000968,-0.17805966558511818
ACH-000969,-0.16006442792079814
ACH-000972,-0.15927785885739248
ACH-000973,-0.05118513308872341
ACH-000974,-0.20019243633407588
ACH-000978,0.10663105943340816
ACH-000984,-0.1209001802703841
ACH-000986,-0.1551833320277781
ACH-000988,0.019340607983251483
ACH-000993,-0.04462370004704967
ACH-000994,-0.2253669754430974
ACH-000996,-0.2033050193247609
ACH-001001,-0.1069220978997894
ACH-001020,-0.07787851689801298
ACH-001028,-0.1613738065854257
ACH-001031,-0.2261742860954766
ACH-001038,-0.1193432931762544
ACH-001048,-0.18943719886230945
ACH-001050,-0.09629725286912937
ACH-001053,0.0662675529438856
ACH-001054,-0.012481105661570548
ACH-001061,-0.09925364413077273
ACH-001067,-0.1445961846699854
ACH-001075,0.022479331797781124
ACH-001096,0.050951536461146425
ACH-001111,-0.1243396268150845
ACH-001119,-0.21580673361593655
ACH-001128,-0.08983077052119576
ACH-001134,-0.11454929442134025
ACH-001151,-0.16529146379064902
ACH-001163,-0.17757105570713647
ACH-001164,-0.3403690728757022
ACH-001183,-0.18686235373693744
ACH-001192,0.0624590020175069
ACH-001193,0.028203280820504183
ACH-001196,-0.14851983338071853
ACH-001197,-0.006889936317864572
ACH-001205,-0.16173850392024575
ACH-001211,-0.21651899794649102
ACH-001212,0.08412914546117567
ACH-001228,-0.12324359343134385
ACH-001232,-0.18200462679074386
ACH-001239,-0.2069129494192581
ACH-001270,-0.19510365633626547
ACH-001274,-0.14442337489424048
ACH-001275,-0.2904222738775821
ACH-001277,-0.0123561833840151
ACH-001278,-0.17041994227050258
ACH-001280,-0.19018692533060189
ACH-001283,-0.16613193502315285
ACH-001289,-0.25556037091546363
ACH-001300,-0.2184274763786055
ACH-001301,-0.10122055214915412
ACH-001302,-0.2034322201562796
ACH-001306,-0.17110182398002086
ACH-001318,-0.1720865295056654
ACH-001322,-0.22106448523224495
ACH-001328,-0.06132829393299113
ACH-001332,0.047118936837811896
ACH-001336,0.02187015101029277
ACH-001346,-0.15677101247047534
ACH-001353,-0.2333168259385755
ACH-001354,-0.14370259276504582
ACH-001367,0.016866489813444387
ACH-001368,-0.14682644389891225
ACH-001374,-0.3263949753787993
ACH-001377,-0.24304967580705036
ACH-001380,-0.07738201726669984
ACH-001391,-0.21588681041724034
ACH-001408,-0.14924767403406025
ACH-001430,-0.12358506605400164
ACH-001431,-0.10063876383041084
ACH-001450,-0.04025888300378206
ACH-001496,-0.1477282596414573
ACH-001500,-0.16809776496314652
ACH-001523,-0.1372049594891425
ACH-001532,-0.2702688089779948
ACH-001550,-0.0705868341474287
ACH-001552,-0.07958564887654235
ACH-001554,-0.08705129116510105
ACH-001654,-0.2076937233619936
ACH-001735,-0.12816700293251312
ACH-001736,-0.2013710620595719
ACH-001737,-0.12368194562172682
ACH-001740,-0.1318047232959688
ACH-001745,0.00747701063601735
ACH-001765,-0.13473926680586468
