,NEDD4L (23327)
ACH-000004,-0.00950717496287127
ACH-000005,0.019375202301562814
ACH-000007,0.17829783546647765
ACH-000009,0.0885683697282448
ACH-000011,0.2928946237406056
ACH-000012,0.03990164689616782
ACH-000013,0.018661878757774992
ACH-000014,-0.046903832577833364
ACH-000015,0.09559711716359133
ACH-000017,-0.009849331620974728
ACH-000018,-0.14092737618381104
ACH-000019,0.043740230940261526
ACH-000021,0.12272600976280015
ACH-000022,0.15582421675560354
ACH-000025,0.022886148897521674
ACH-000028,0.13260286628665496
ACH-000030,0.006940312167677059
ACH-000035,0.13624931057332887
ACH-000036,0.015025367938159659
ACH-000037,0.09648871316510793
ACH-000039,-0.04250653606660824
ACH-000040,0.07217617483437114
ACH-000041,0.015010261261669385
ACH-000042,0.06876143893842843
ACH-000045,-0.19528869136904772
ACH-000047,0.2961456497602247
ACH-000052,0.18723336335784624
ACH-000053,0.0712419083469061
ACH-000054,0.06300431533392778
ACH-000055,-0.036692252307841774
ACH-000060,0.07101549727207745
ACH-000067,0.193634521728992
ACH-000070,0.13823728640028501
ACH-000075,-0.05474140766698732
ACH-000078,0.08646557461189698
ACH-000082,0.06723922793674073
ACH-000085,-0.009749130961532591
ACH-000086,0.20160696531472647
ACH-000087,0.061483598081021475
ACH-000092,0.09333342937843364
ACH-000095,0.043299665164668655
ACH-000097,0.10824689215070164
ACH-000098,-0.0027961254835315225
ACH-000099,0.008365672009014025
ACH-000108,0.08414671373536421
ACH-000113,0.05562661733359625
ACH-000116,0.10267564827376928
ACH-000118,0.3182291901970907
ACH-000120,0.06874184923898792
ACH-000123,0.048037255429706896
ACH-000127,0.07217399851466648
ACH-000128,0.0549244051779476
ACH-000132,0.15491855073786773
ACH-000133,0.17231193705031342
ACH-000137,0.039288332757044304
ACH-000138,0.1298621211609399
ACH-000142,0.06578129349033204
ACH-000143,0.0563947485091077
ACH-000146,0.09950684044538624
ACH-000148,0.07130669024399122
ACH-000150,0.16242349334050235
ACH-000152,0.09110227603724147
ACH-000153,-0.13413972169607388
ACH-000159,0.032466794896294185
ACH-000160,0.13146672463381578
ACH-000163,0.1118557233259352
ACH-000167,0.21941774405711295
ACH-000168,-0.02263339595780612
ACH-000169,-0.03751751351463057
ACH-000178,0.06889974463310856
ACH-000183,0.08456696151599886
ACH-000188,0.1812731626836209
ACH-000189,0.04785675892730579
ACH-000190,0.034623123484880565
ACH-000198,0.1305200396564365
ACH-000203,0.08472520524384368
ACH-000204,0.13089982705407072
ACH-000206,-0.1006727903984794
ACH-000207,0.045693635703483074
ACH-000208,0.06001118006670929
ACH-000210,0.015093004824864894
ACH-000211,-0.009323596897140652
ACH-000215,0.08427176277201567
ACH-000221,0.13525626368501512
ACH-000222,-0.020683484845268326
ACH-000223,-0.03715161746361786
ACH-000226,0.14341707134258094
ACH-000227,-0.06781189499093694
ACH-000228,0.0771608607966014
ACH-000231,0.13451876650409506
ACH-000232,0.09594113759184816
ACH-000233,0.14119985156812545
ACH-000234,0.09136393122764937
ACH-000235,0.027861610260516645
ACH-000237,0.2891616003854616
ACH-000238,0.1217737918344663
ACH-000242,0.26906348312761164
ACH-000243,0.07274000697791885
ACH-000244,-0.032029126781160336
ACH-000246,0.13435463811391318
ACH-000248,0.06403351633001518
ACH-000250,0.09435599725745193
ACH-000251,0.11319927711287366
ACH-000252,0.15395867574387667
ACH-000253,0.19573712959453807
ACH-000255,0.10954769356630614
ACH-000256,0.09227700775606308
ACH-000257,0.03256465943987543
ACH-000258,0.14914670077477268
ACH-000259,0.02540262845097109
ACH-000260,0.06668884465946644
ACH-000261,0.09564623980978024
ACH-000262,0.11863287357385288
ACH-000263,-0.2441099930242453
ACH-000264,0.10807866160648588
ACH-000265,0.06227661402786905
ACH-000266,0.13970741688505867
ACH-000272,0.062499589438880426
ACH-000274,0.12495368616500435
ACH-000277,0.03933232933356616
ACH-000278,0.10008217091714217
ACH-000279,0.08053210875343776
ACH-000280,0.04998033127229889
ACH-000281,-0.07645560016580352
