,EFCAB2 (84288)
ACH-000004,-0.15565314011205006
ACH-000005,0.05976367183437192
ACH-000007,-0.28379138072212456
ACH-000009,-0.1666840750673752
ACH-000011,0.06995506427517986
ACH-000012,-0.10603192661787332
ACH-000013,0.00037486928258011404
ACH-000014,-0.043908659865066924
ACH-000015,-0.016772033387296426
ACH-000017,-0.16338193661671774
ACH-000018,-0.040193776372718336
ACH-000019,-0.3596605683094804
ACH-000021,-0.034367369906645344
ACH-000022,-0.023225100575092233
ACH-000025,-0.016673318158345243
ACH-000028,-0.10771217115712284
ACH-000030,-0.0017821618068051828
ACH-000035,0.06000731251924736
ACH-000036,-0.22361640532631955
ACH-000037,-0.22891223123399226
ACH-000039,-0.12313229097579408
ACH-000040,-0.14815111715403792
ACH-000041,-0.15247660562147694
ACH-000042,-0.0385578658036619
ACH-000045,-0.05376547703915796
ACH-000047,-0.16392715965595928
ACH-000052,0.0013134705617340035
ACH-000053,0.03334387316399397
ACH-000054,-0.16943037775243905
ACH-000055,-0.07377688786175705
ACH-000060,-0.006361999233334624
ACH-000067,0.015325057412851548
ACH-000070,0.021283893913614425
ACH-000075,0.013791542250866234
ACH-000078,-0.205053601248849
ACH-000082,-0.05521745214399302
ACH-000085,0.05504482693337355
ACH-000086,-0.180886124479132
ACH-000087,0.008035536948113752
ACH-000092,-0.018904343133275825
ACH-000095,-0.13650438930375952
ACH-000097,-0.09557005032736657
ACH-000098,-0.11054665729436053
ACH-000099,-0.20608914925425334
ACH-000108,-0.0302889776080634
ACH-000113,-0.21994940050574155
ACH-000116,-0.06340570605127066
ACH-000118,-0.01636174185137292
ACH-000120,0.034115147414064365
ACH-000123,-0.046907030995072034
ACH-000127,0.06701955750356495
ACH-000128,-0.06373628266328887
ACH-000132,-0.07416940574575248
ACH-000133,0.024929796798209992
ACH-000137,0.05018496838905857
ACH-000138,-0.04372057669240703
ACH-000142,-0.014536439494120196
ACH-000143,-0.3144718818409151
ACH-000146,-0.12287399443362687
ACH-000148,-0.2139690566448822
ACH-000150,-0.012058457917715558
ACH-000152,-0.0762330551509486
ACH-000153,-0.044702174958566314
ACH-000159,-0.09205855957637796
ACH-000160,-0.16125938203548235
ACH-000163,-0.08501392983910111
ACH-000167,0.26382020046708105
ACH-000168,-0.05163532648812743
ACH-000169,0.057822945153520135
ACH-000178,-0.06209622131170304
ACH-000183,0.002062747934235812
ACH-000188,-0.006986527781902236
ACH-000189,-0.17018216044345996
ACH-000190,-0.15195943661018135
ACH-000198,-0.04775235682197857
ACH-000203,-0.046063786348875084
ACH-000204,0.02279099312631805
ACH-000206,-0.06881455574334606
ACH-000207,0.009444221585146814
ACH-000208,-0.21236239464359188
ACH-000210,-0.07475905381147377
ACH-000211,-0.006029561136407589
ACH-000215,-0.02059749205067748
ACH-000221,-0.07450279163339736
ACH-000222,0.11948570943665675
ACH-000223,-0.04573733477652808
ACH-000226,-0.013439470209951813
ACH-000227,-0.22218472528209168
ACH-000228,-0.11774285680847055
ACH-000231,-0.14432392714686818
ACH-000232,-0.19674750518062012
ACH-000233,-0.24736881714520045
ACH-000234,-0.0025834751066230108
ACH-000235,-0.028856013846237275
ACH-000237,-0.0995839279156424
ACH-000238,-0.12912701790206296
ACH-000242,0.010169384400267592
ACH-000243,-0.020105878877936405
ACH-000244,-0.2063251722532033
ACH-000246,-0.17152534376192835
ACH-000248,0.029424183722521636
ACH-000250,-0.10889127007805294
ACH-000251,0.035170258117595415
ACH-000252,-0.03289025994947112
ACH-000253,-0.09640903959468404
ACH-000255,0.04368548579111857
ACH-000256,-0.01894976287336192
ACH-000257,-0.12429621182651834
ACH-000258,-0.32708161342608383
ACH-000259,-0.00940337888580806
ACH-000260,-0.07262803009471695
ACH-000261,-0.06972049643942868
ACH-000262,-0.12187212053856615
ACH-000263,-0.10164456870156227
ACH-000264,0.04591136760944015
ACH-000265,0.07293472460708811
ACH-000266,-0.07600610591284702
ACH-000272,-0.13995607974341887
ACH-000274,-0.17840125380470695
ACH-000277,-0.10350991987675597
ACH-000278,-0.036004492195788024
ACH-000279,-0.1533691728544083
ACH-000280,-0.005654428396754349
ACH-000281,-0.12544986045331993
ACH-000288,-0.11372752091407674
ACH-000291,-0.07909586531835312
ACH-000293,-0.1010724562361634
ACH-000294,-0.11232321721760596
ACH-000295,0.035035999772106315
ACH-000296,-0.08810657567383988
ACH-000302,-0.07766540613485379
ACH-000304,-0.2903521104917913
ACH-000307,-0.10594572131714043
ACH-000308,-0.1608810317949594
ACH-000310,-0.23465723114621495
ACH-000311,0.05484802168548592
ACH-000312,-0.02994314640097325
ACH-000315,-0.12111067712227178
ACH-000316,-0.06211425510024286
ACH-000317,0.02276456279076628
ACH-000318,-0.026002770953019658
ACH-000319,-0.028099503176474958
ACH-000320,-0.052643761403160835
ACH-000322,0.041264564283954384
ACH-000323,-0.10448642972683952
ACH-000324,-0.12707139723977534
ACH-000329,-0.13179696154561735
ACH-000330,0.043313915654538605
ACH-000331,-0.08955761416017455
ACH-000332,-0.01736538578182905
ACH-000334,-0.04059509908768199
ACH-000335,-0.02263577245974891
ACH-000336,-0.05954532676592519
ACH-000337,-0.13103450480482653
ACH-000338,0.1754973583923777
ACH-000339,-0.018112709996813744
ACH-000341,0.004810857503729242
ACH-000348,-0.12719349693727294
ACH-000350,-0.14469293014582735
ACH-000352,0.056566657527114414
ACH-000356,-0.12516665804648622
ACH-000361,-0.03413540892705439
ACH-000362,-0.14496254938456118
ACH-000363,-0.12105876695315122
ACH-000364,0.11814211795079835
ACH-000365,-0.14287325550378233
ACH-000366,-0.07038087071810704
ACH-000368,-0.14417347507958714
ACH-000374,0.009841654742956877
ACH-000375,-0.24963227801408006
ACH-000376,-0.011980016233708306
ACH-000381,0.04180181679741225
ACH-000383,-0.036396004414706334
ACH-000387,-0.13612781199957835
ACH-000389,-0.20720471378375016
ACH-000390,-0.08866549967771738
ACH-000393,-0.03963703025542105
ACH-000395,-0.0661862437663233
ACH-000396,0.02666901327776464
ACH-000397,0.07046744129041375
ACH-000401,-0.051519855725455366
ACH-000402,0.08124042549228487
ACH-000403,-0.2135846592901764
ACH-000404,-0.033350885144822914
ACH-000406,-0.025555980254826804
ACH-000407,-0.02376514591962657
ACH-000408,-0.054963641507485526
ACH-000410,-0.12073074223483245
ACH-000411,-0.2223372754735597
ACH-000414,0.06701443221756516
ACH-000415,0.10720004441242667
ACH-000416,-0.07640744716527292
ACH-000420,-0.046623471215022166
ACH-000421,-0.07765507797956428
ACH-000424,-0.1978591912700284
ACH-000425,-0.031287040085684684
ACH-000426,0.09706203574159172
ACH-000427,0.021522873325991062
ACH-000433,0.06967991136389616
ACH-000435,0.03345397404471348
ACH-000436,-0.0378222321698314
ACH-000444,-0.11483543341365393
ACH-000445,-0.07602507794269854
ACH-000448,-0.15675083614387922
ACH-000450,-0.2805096554282017
ACH-000452,-0.09860856100782707
ACH-000454,-0.12624468385993784
ACH-000458,0.10302180320912577
ACH-000459,-0.21343372290420248
ACH-000460,-0.11070861147735396
ACH-000461,0.13149608611076938
ACH-000463,-0.1933437590108812
ACH-000464,0.005405149209748502
ACH-000466,-0.03683940837617631
