,MYEF2 (50804)
ACH-000004,0.009074578549950129
ACH-000005,-0.2667206221552457
ACH-000007,0.05136787264972107
ACH-000009,0.11554481270521515
ACH-000011,-0.08961029374502485
ACH-000012,0.16748573124088875
ACH-000013,-0.01887230227218765
ACH-000014,-0.09995324789714057
ACH-000015,0.11393455026170772
ACH-000017,-0.05873783973662278
ACH-000018,-0.04019202362894735
ACH-000019,0.16612772141569848
ACH-000021,0.12160143229447375
ACH-000022,0.00482975567302146
ACH-000025,-0.005463012954174368
ACH-000028,0.04006828325603946
ACH-000030,0.06214031268230665
ACH-000035,0.08604712771294684
ACH-000036,0.047874047380684834
ACH-000037,-0.03220645210340947
ACH-000039,0.07995336749836945
ACH-000040,0.16056411113555422
ACH-000041,0.04872489623740257
ACH-000042,0.02527633673360313
ACH-000045,-0.08594912729317468
ACH-000047,0.004238340581037947
ACH-000052,-0.2517943492560097
ACH-000053,0.058595999890729014
ACH-000054,-0.046026512216499074
ACH-000055,-0.08816234287391107
ACH-000060,0.046316088588437984
ACH-000067,0.047985095721480665
ACH-000070,0.09990098100993428
ACH-000075,-0.1278071313339393
ACH-000078,-0.009812289384856678
ACH-000082,-0.08917285238993293
ACH-000085,0.33488949151645103
ACH-000086,0.09263347982014752
ACH-000087,-0.16642647523443835
ACH-000092,0.06864781865497585
ACH-000095,-0.0749671376174481
ACH-000097,0.04637652672146475
ACH-000098,0.18017792124161375
ACH-000099,0.07781077289898163
ACH-000108,0.051004160002455966
ACH-000113,-0.0049853333109201045
ACH-000116,-0.0008585565340716567
ACH-000118,0.08148480721775217
ACH-000120,-0.003268811180074815
ACH-000123,0.03779928357108927
ACH-000127,0.13363671003492258
ACH-000128,-0.1891093125552496
ACH-000132,-0.027699100950114682
ACH-000133,0.10575818351094136
ACH-000137,-0.14925073353161522
ACH-000138,0.2696777799550093
ACH-000142,0.06006950297607009
ACH-000143,0.04627361486604144
ACH-000146,-0.018451265785095712
ACH-000148,-0.10134626784909556
ACH-000150,0.1898640843316478
ACH-000152,0.07029687338921389
ACH-000153,0.14713085810273888
ACH-000159,0.12914247129926265
ACH-000160,0.03644522474403029
ACH-000163,-0.033609081905070316
ACH-000167,-0.3616964652341181
ACH-000168,0.19795291377232946
ACH-000169,0.011001106398621202
ACH-000178,-0.10393382012207483
ACH-000183,-0.14316049757247393
ACH-000188,0.17678149240006505
ACH-000189,0.2201990298102621
ACH-000190,-0.09003982823332042
ACH-000198,0.006088369043754307
ACH-000203,0.1766916170018389
ACH-000204,-0.1722009195874608
ACH-000206,-0.2290160015571323
ACH-000207,-0.018846491226895242
ACH-000208,-0.1085650101197388
ACH-000210,0.027110061833195583
ACH-000211,0.04860220106764286
ACH-000215,0.0460025856904577
ACH-000221,0.07462145288912334
ACH-000222,0.03292032749503393
ACH-000223,-0.1054673517367554
ACH-000226,-0.04380084611400405
ACH-000227,-0.11724331415686695
ACH-000228,-0.01055502571562207
ACH-000231,-0.04128442153725333
ACH-000232,0.008627227798518992
ACH-000233,0.01884429548260031
ACH-000234,0.053013896398471975
ACH-000235,-0.08214978611601234
ACH-000237,0.016111376471340172
ACH-000238,0.02786478174411213
ACH-000242,-0.18755682301819707
ACH-000243,0.012638858442421805
ACH-000244,-0.01621585332511826
ACH-000246,0.004857680002559776
ACH-000248,0.05789818210755601
ACH-000250,0.06696505851706555
ACH-000251,-0.15151908592450722
ACH-000252,0.02632754096528965
ACH-000253,0.051830393069152235
ACH-000255,-0.13217847891020976
ACH-000256,0.17260853709782553
ACH-000257,0.06636978724001291
ACH-000258,0.03485355160711772
ACH-000259,-0.010316497395646777
ACH-000260,-0.01996310826296737
ACH-000261,-0.04952399374613594
ACH-000262,0.06266201164106483
ACH-000263,0.3051413529185679
ACH-000264,0.10673750818921117
ACH-000265,-0.0718178415753086
ACH-000266,-0.011160031189787893
ACH-000272,0.10054102035967633
ACH-000274,-0.036399189656465616
ACH-000277,-0.024348051075490842
ACH-000278,0.06376856690917998
ACH-000279,-0.015024370413413975
ACH-000280,0.10650542894304683
ACH-000281,0.31049151920236523
ACH-000288,0.0636552329263064
ACH-000291,-0.042668011029863534
ACH-000293,0.08262087489078572
ACH-000294,0.11976034863517285
ACH-000295,0.2030057111299764
ACH-000296,0.3199794694380341
ACH-000302,-0.07227756176595136
ACH-000304,-0.058733896570736015
ACH-000307,0.030124013775377857
ACH-000308,0.09107432805647958
ACH-000310,-0.05859663213481073
ACH-000311,-0.05415372217436908
ACH-000312,-0.06836958050656468
ACH-000315,-0.04843763422316736
ACH-000316,0.16341566915699401
ACH-000317,0.07597049053489957
ACH-000318,-0.06056183020619954
ACH-000319,0.019749732092367613
ACH-000320,-0.05404180728235524
ACH-000322,0.003947389506143276
ACH-000323,0.0491209308505567
ACH-000324,-0.010915536698953412
ACH-000329,0.06147827020015615
ACH-000330,0.09128819480130784
ACH-000331,0.020940216405944977
ACH-000332,0.062336936652938726
ACH-000334,0.29315470549457723
ACH-000335,0.09600927059752604
ACH-000336,0.3972025474090923
ACH-000337,0.19532425902249032
ACH-000338,0.08657339857483358
ACH-000339,-0.03209728649013667
ACH-000341,-0.16969736265292254
ACH-000348,0.06865787854446773
ACH-000350,0.08078419525867411
ACH-000352,0.042360405938684106
ACH-000356,0.09801753010759026
ACH-000361,0.05424133492777858
ACH-000362,0.037786638281026505
ACH-000363,0.0017217228880256695
ACH-000364,0.03839067185395212
ACH-000365,0.11063798102499987
ACH-000366,0.0078491294082005
ACH-000368,0.11558823821901155
ACH-000374,0.07683537382569935
ACH-000375,0.014667010734280488
ACH-000376,0.10135437978793822
ACH-000381,0.02308723689317313
ACH-000383,-0.035778718519386715
ACH-000387,0.058959745295469775
ACH-000389,-0.21965942414629328
ACH-000390,-0.031912391280366416
ACH-000393,-0.07024843473333071
ACH-000395,0.17402487191517416
ACH-000396,0.2409518262450221
ACH-000397,0.0058985010370274345
ACH-000401,-0.0015239431118912875
ACH-000402,0.3180128894142788
ACH-000403,0.01429135921788874
ACH-000404,-0.3190453271491041
ACH-000406,0.09938515799561737
ACH-000407,0.0070668383628233605
ACH-000408,0.12174101723531512
ACH-000410,0.09468043324509863
ACH-000411,-0.04947565135391888
ACH-000414,0.0039132984132483435
ACH-000415,0.021442187942201957
ACH-000416,0.05503228266545788
ACH-000420,-0.11563335174599315
ACH-000421,0.04016930066423666
ACH-000424,0.05949201935727556
ACH-000425,0.0796353865106631
ACH-000426,-0.013616725349159649
ACH-000427,-0.11889660419026828
ACH-000433,0.004550207351323876
ACH-000435,-0.04406636210679885
ACH-000436,0.03570229051787078
ACH-000444,-0.12208147437509935
ACH-000445,-0.01204979386639766
ACH-000448,-0.01623506357853871
ACH-000450,-0.002631966810391393
ACH-000452,0.02805154607169229
