,ENTPD3 (956)
ACH-000004,0.03953521697045157
ACH-000005,0.3285004501348325
ACH-000007,0.0864864122206749
ACH-000009,0.14158994544446632
ACH-000011,0.14776835310758912
ACH-000012,0.05602600649977952
ACH-000013,0.15947462968067494
ACH-000014,0.11348222589917505
ACH-000015,0.15394720711964702
ACH-000017,0.11691074595852427
ACH-000018,0.07987402024131536
ACH-000019,0.18319413040708507
ACH-000021,0.16155757290157505
ACH-000022,0.051554231303776836
ACH-000025,0.16098340766518585
ACH-000028,0.149902715052492
ACH-000030,0.06060583809302835
ACH-000035,0.09827774706113812
ACH-000036,0.16317927462399126
ACH-000037,0.07603387878772805
ACH-000039,0.1244393557748702
ACH-000040,0.03310205293913162
ACH-000041,0.0997101669985604
ACH-000042,0.13189263646905533
ACH-000045,0.2359748385204471
ACH-000047,0.054103830551422934
ACH-000052,0.2251052545116827
ACH-000053,0.00996684515932662
ACH-000054,0.03668082234297522
ACH-000055,0.035088585402731215
ACH-000060,0.0624599960759979
ACH-000067,0.061377393673151814
ACH-000070,0.15261523667044602
ACH-000075,0.22123355803173486
ACH-000078,0.08620549121533551
ACH-000082,0.21257266245407505
ACH-000085,0.04121221182659952
ACH-000086,-0.006163019276560126
ACH-000087,0.1963722977482508
ACH-000092,0.05954991249834059
ACH-000095,0.04032805876386855
ACH-000097,0.11671062713023052
ACH-000098,0.04711242338908442
ACH-000099,0.1676157876601475
ACH-000108,0.03228912053461381
ACH-000113,0.0940671037639823
ACH-000116,0.14583091683495605
ACH-000118,0.2343413148088321
ACH-000120,0.2453501403101772
ACH-000123,0.1201367023801038
ACH-000127,0.0778961904475137
ACH-000128,0.035058800626744456
ACH-000132,0.11795493553248433
ACH-000133,0.05383338335951634
ACH-000137,0.12282125817263845
ACH-000138,0.11224608454771233
ACH-000142,0.13759216205784622
ACH-000143,-0.041051809881476116
ACH-000146,0.14255705720372966
ACH-000148,0.166849281344861
ACH-000150,-0.12333965141724908
ACH-000152,0.06631567640152493
ACH-000153,0.2818120563346705
ACH-000159,0.15769969234786627
ACH-000160,0.06823869299089558
ACH-000163,0.052398401459170185
ACH-000167,0.2702611316873714
ACH-000168,0.17450863798781088
ACH-000169,0.2070532898566736
ACH-000178,0.011584865863677752
ACH-000183,0.030905873624445624
ACH-000188,0.038911529216224684
ACH-000189,0.018780910042387345
ACH-000190,0.02206751366324775
ACH-000198,0.05018594359592066
ACH-000203,0.16084777217391988
ACH-000204,0.16263793032309629
ACH-000206,0.16890793939951332
ACH-000207,0.17847502838728382
ACH-000208,-0.015309892071534588
ACH-000210,0.2981753332750001
ACH-000211,0.1149034636506197
ACH-000215,0.0919213306390978
