,HELQ (113510)
ACH-000004,-0.037248758242059435
ACH-000005,0.16165915259605204
ACH-000007,-0.003826773422302796
ACH-000009,0.05850938621187654
ACH-000011,-0.14185142621679528
ACH-000012,-0.0031167715505294627
ACH-000013,-0.012994455089086577
ACH-000014,-0.10920267373446246
ACH-000015,0.04730524962478114
ACH-000017,0.015422651383277296
ACH-000018,-0.045365674138352616
ACH-000019,0.06891732102638302
ACH-000021,-0.13390239996118022
ACH-000022,0.0616616994633941
ACH-000025,-0.04400756675113925
ACH-000028,-0.07727240373850892
ACH-000030,-0.033029298510512534
ACH-000035,-0.10467984682457387
ACH-000036,-0.0533903664470794
ACH-000037,-0.13625291189781438
ACH-000039,0.06398630286610342
ACH-000040,-0.05850706183509075
ACH-000041,-0.03248905306190495
ACH-000042,-0.03198840955821843
ACH-000045,0.024685732735300357
ACH-000047,-0.13747662064506794
ACH-000052,-0.08128938989751619
ACH-000053,0.014589791473957447
ACH-000054,-0.052924469257044124
ACH-000055,0.07618067289544363
ACH-000060,-0.07352474681535334
ACH-000067,-0.009585912893816476
ACH-000070,-0.09119031530150372
ACH-000075,-0.16635034048928407
ACH-000078,0.08129527298846467
ACH-000082,-0.018285317785625997
ACH-000085,0.043632708457299434
ACH-000086,-0.08625795986390784
ACH-000087,0.011138838103926678
ACH-000092,-0.0005110848369422072
ACH-000095,0.02256067644173363
ACH-000097,-0.08326493448777866
ACH-000098,-0.12857193398321118
ACH-000099,-0.09161193246058667
ACH-000108,-0.1105054690880373
ACH-000113,-0.1178674233105733
ACH-000116,-0.04843251051492276
ACH-000118,-0.07525980633907038
ACH-000120,-0.010909084752762595
ACH-000123,0.04143616823599418
ACH-000127,-0.02655149555933156
ACH-000128,-0.10523366711100107
ACH-000132,-0.19641868028464946
ACH-000133,-0.09364021577332536
ACH-000137,-0.08435096169813383
ACH-000138,0.04097043140252119
ACH-000142,-0.10740721455159354
ACH-000143,0.17622933767292115
ACH-000146,-0.08951802038250853
ACH-000148,-0.1661969034927454
ACH-000150,-0.0249305001393526
ACH-000152,-0.1475062941776485
ACH-000153,0.005570798202753345
ACH-000159,-0.040449131703874965
ACH-000160,-0.09023619850020644
ACH-000163,0.0534896366472946
ACH-000167,-0.23648271462745946
ACH-000168,0.17648639714388295
ACH-000169,-0.0326257981287038
ACH-000178,-0.005938345599775817
ACH-000183,-0.1041966277133717
ACH-000188,-0.08327658696601997
ACH-000189,-0.1900190930330396
ACH-000190,0.1035762947397718
ACH-000198,0.03477287850120658
ACH-000203,-0.30701946983602485
ACH-000204,0.10657524732157002
ACH-000206,0.11566441614446593
ACH-000207,0.11975411307665162
ACH-000208,-0.15290812168269588
ACH-000210,-0.2553167694246745
ACH-000211,-0.10253916796109656
ACH-000215,-0.038080155592153615
ACH-000221,-0.1609694337835476
ACH-000222,-0.12002538349566855
ACH-000223,-0.30507020564340376
ACH-000226,-0.11447892901555795
ACH-000227,0.0510260315758785
ACH-000228,-0.019495553102499574
ACH-000231,-0.10500403746774542
ACH-000232,-0.11151918944727156
ACH-000233,-0.13552885643127768
ACH-000234,-0.03594868184602624
ACH-000235,-0.030601105446832488
ACH-000237,-0.14487373714108642
ACH-000238,0.029739765753263807
ACH-000242,0.02815448312396566
ACH-000243,-0.0739940082903861
ACH-000244,0.05528058346187071
ACH-000246,0.034118806609584724
ACH-000248,0.07398831474867534
ACH-000250,0.023089397262038392
ACH-000251,-0.02232754903409564
ACH-000252,-0.042556215492922135
ACH-000253,-0.01976369778912183
ACH-000255,-0.19228736406325012
ACH-000256,0.09464883994213497
ACH-000257,0.14319448738931648
ACH-000258,-0.08760673712156995
ACH-000259,0.0014440742417686095
ACH-000260,-0.02877308419401188
ACH-000261,-0.07582926985274739
ACH-000262,-0.14796128562967736
ACH-000263,0.0065602874590988975
ACH-000264,-0.04637512157136279
ACH-000265,-0.18574860033860002
ACH-000266,-0.06230163965113271
ACH-000272,-0.036258429867782334
ACH-000274,0.012863049262818936
ACH-000277,0.09836723748621898
ACH-000278,-0.0706376409014474
ACH-000279,-0.10758495573628124
ACH-000280,0.0569331188473487
ACH-000281,-0.004227244828500144
ACH-000288,0.019169524999875627
ACH-000291,0.019532322433783816
ACH-000293,0.02846822223941828
ACH-000294,0.04814159001973392
ACH-000295,0.04805863658654517
ACH-000296,-0.26462168966820576
ACH-000302,-0.1461553948546548
ACH-000304,-0.13300985887954053
ACH-000307,0.018748708297300288
ACH-000308,-0.12157836205693046
ACH-000310,0.0624572139769939
ACH-000311,-0.12209453412761348
ACH-000312,-0.050407691800897936
ACH-000315,0.1114721631164318
ACH-000316,-0.030755363121141736
ACH-000317,-0.009403925306092105
ACH-000318,-0.019744618419415143
ACH-000319,0.016527094734037687
ACH-000320,0.07779416609221733
ACH-000322,0.018554226742299715
ACH-000323,-0.3225535928511521
ACH-000324,-0.003872993116255733
ACH-000329,0.041706915011265916
ACH-000330,-0.08642002086681842
ACH-000331,0.020973333312509317
ACH-000332,-0.08918267261732192
ACH-000334,0.08625742211042507
ACH-000335,-0.021919351601109388
ACH-000336,-0.12415695150997623
ACH-000337,-0.11370031985130337
ACH-000338,-0.2314755431974588
ACH-000339,-0.04275969552286685
ACH-000341,-0.03453810346782988
ACH-000348,-0.12879747298702693
ACH-000350,0.01218891762311266
ACH-000352,-0.07494665774996317
ACH-000356,-0.07163664330420624
ACH-000361,-0.3648458917219596
ACH-000362,0.007311320073772888
ACH-000363,-0.02667519423499784
ACH-000364,-0.12079072012894206
ACH-000365,0.023140059705096257
ACH-000366,-0.07242066658201211
ACH-000368,0.041044746280296064
ACH-000374,0.08435603215210583
ACH-000375,-0.0499794145647196
ACH-000376,-0.09005780418421673
ACH-000381,0.0017616411520668782
ACH-000383,-0.049983458209216
ACH-000387,-0.10112299698856578
ACH-000389,0.04368272272803811
ACH-000390,-0.06462032565363478
ACH-000393,-0.01975389897896089
ACH-000395,0.03903285531267255
ACH-000396,-0.034184422977902584
ACH-000397,-0.14090839056836235
ACH-000401,-0.09221412714359056
ACH-000402,0.18967973817792064
ACH-000403,-0.07918578399422213
ACH-000404,-0.13599290303478126
ACH-000406,0.0018798327518726441
ACH-000407,-0.005060459533218385
ACH-000408,-0.14989771279293726
ACH-000410,-0.14817888168984286
ACH-000411,0.006620342041225272
ACH-000414,-0.031246465492086307
ACH-000415,-0.1050252599572188
ACH-000416,-0.0770035844825971
ACH-000420,0.00813176818752767
ACH-000421,-0.13290646089813282
ACH-000424,-0.07070022205591485
ACH-000425,-0.187360703889058
ACH-000426,0.04433262406963475
ACH-000427,-0.05192947087512862
ACH-000433,-0.1516277143100849
ACH-000435,-0.025488671428651462
ACH-000436,0.04465202916312375
ACH-000444,-0.03173742231183918
ACH-000445,0.018586244720494652
ACH-000448,-0.00029309932073450455
ACH-000450,-0.0705883915711494
ACH-000452,-0.08217290072619554
ACH-000454,-0.11997181574147772
ACH-000458,0.11917777690030028
ACH-000459,0.03912741100661784
ACH-000460,-0.06622252681161275
ACH-000461,-0.17243619053431558
ACH-000463,-0.14326114493513314
ACH-000464,0.014055113844002057
ACH-000466,-0.04305456931746016
ACH-000467,-0.03785015249863885
ACH-000468,-0.05703496350873333
ACH-000469,-0.026802490570333768
ACH-000470,0.018012537444071056
ACH-000471,-0.06304286311206933
ACH-000472,0.030600942160409823
ACH-000473,0.028940103504433275
ACH-000475,-0.1231351617604364
ACH-000476,0.08283184934579982
ACH-000477,-0.06991179347390608
ACH-000479,0.14523271554148082
ACH-000480,0.012361411200380843
ACH-000481,-0.12994351413584707
ACH-000483,0.03621025227299831
ACH-000484,0.02706131612666845
ACH-000485,0.021977900931845595
ACH-000486,-0.094786045154527
ACH-000487,0.016061531894042923
ACH-000488,-0.056842395188421324
ACH-000490,-0.05009238666964951
ACH-000491,0.009593238590088505
ACH-000495,-0.018982791823669364
ACH-000496,-0.1445699416319039
ACH-000499,0.0034833465060222233
ACH-000500,-0.2500501302187452
ACH-000502,-0.04918194838580185
ACH-000503,-0.10017807463947444
ACH-000505,-0.09249614288393863
ACH-000507,-0.013835541125370013
ACH-000510,-0.1108092412141484
ACH-000511,-0.10937297806307378
ACH-000512,-0.014502370961601946
ACH-000516,-0.07799688496389724
ACH-000517,-0.0073365968540085764
ACH-000518,-0.028953256130632214
ACH-000520,-0.12734295178419813
ACH-000521,-0.2351841775397031
ACH-000522,-0.11278879366697413
ACH-000524,-0.06880773859831316
ACH-000527,-0.07778702158145681
ACH-000528,-0.08150765986404454
ACH-000537,-0.019653176673636412
ACH-000541,0.02684761070383183
ACH-000542,-0.042631134090849086
ACH-000544,-0.03875587224398296
ACH-000545,-0.11359803565951575
ACH-000547,0.14583230123625562
ACH-000548,-0.1248210231830769
ACH-000549,-0.07495750205348703
ACH-000550,-0.0289149802447952
ACH-000552,-0.02946395828597478
ACH-000556,-0.08203989472890068
ACH-000557,-0.07325185965038597
ACH-000569,-0.07356995215320428
ACH-000570,-0.09456127385760296
ACH-000571,-0.002206475863540239
ACH-000573,-0.1111809260944404
ACH-000576,-0.020046953096524833
ACH-000579,0.15700162914842752
ACH-000580,0.045753246439487
ACH-000584,-0.4804516546909736
ACH-000585,0.05750011951334046
ACH-000588,0.045805388417481184
ACH-000589,0.0603610711918304
ACH-000591,-0.07928631315479306
ACH-000593,-0.025048764854577237
ACH-000600,-0.08942879400143536
ACH-000601,-0.06252206879833352
ACH-000605,0.03598047905961515
ACH-000606,-0.02815392610250925
ACH-000608,-0.10403545900186227
ACH-000614,0.12708431021011776
ACH-000616,-0.07611542279176586
ACH-000618,-0.06000380699605761
ACH-000619,-0.07968674650275333
ACH-000620,-0.08604027762959586
ACH-000621,-0.07543412199222801
ACH-000622,-0.0242958837935354
ACH-000623,-0.04283317752769454
ACH-000624,-0.09113976619928167
ACH-000627,-0.055574333741991125
ACH-000630,0.019294271820729444
ACH-000631,0.07032111497331732
ACH-000632,-0.008444503503586592
ACH-000633,0.003123763155779629
ACH-000637,0.08785823027567304
ACH-000638,-0.02902807580821322
ACH-000646,0.08073374851692622
ACH-000647,-0.06482744220040287
ACH-000648,-0.1246749045504954
ACH-000649,-0.1198012798711298
ACH-000651,0.030046882665058217
ACH-000652,0.001956879045998816
ACH-000653,-0.05748348217752375
ACH-000657,-0.012158305101872343
ACH-000658,0.09954167025212422
ACH-000661,0.023114335367725242
ACH-000662,-0.027303613406412908
ACH-000663,0.07483755898419688
ACH-000665,-0.19156818541313736
ACH-000671,-0.003591737195350885
ACH-000672,-0.13110384554378476
ACH-000673,-0.045033110947915685
ACH-000676,-0.03658833952856602
ACH-000677,-0.08095120926983793
ACH-000681,-0.038117242908810814
ACH-000683,-0.04985269644756362
ACH-000684,-0.0897693091732733
ACH-000688,-0.0777071435446364
ACH-000693,-0.08134253927094545
ACH-000694,-0.10609506873121953
ACH-000695,-0.026914481522649237
ACH-000696,-0.10027588193294504
ACH-000697,0.05497273926843605
ACH-000699,-0.0950733826407094
ACH-000701,-0.10192916963886199
ACH-000706,-0.05792033624799664
ACH-000711,-0.04797452589694212
ACH-000713,-0.09256326414254464
ACH-000714,0.029421899617716477
ACH-000718,-0.017592958843656394
ACH-000720,-0.15884263777182694
ACH-000721,-0.03310740275827472
ACH-000724,0.1002578465402488
ACH-000725,-0.027664184285941768
ACH-000732,-0.17817657345493926
ACH-000734,-0.004973348346872349
ACH-000735,0.007273177095578094
ACH-000736,-0.16173081349440507
ACH-000738,-0.0928635720233964
ACH-000746,-0.09405784307540606
ACH-000747,-0.0006723850384549237
ACH-000748,-0.13594148554812244
ACH-000753,-0.01909714409975938
ACH-000756,0.10115074976204064
ACH-000757,-0.10113578116374848
ACH-000758,0.05210685930568113
ACH-000760,-0.04909216442037171
ACH-000762,-0.07259790034535188
ACH-000763,-0.09112914711829903
ACH-000764,-0.11236489764471663
ACH-000765,0.06626816790929944
ACH-000766,0.08844509578212624
ACH-000767,-0.16114744295154546
ACH-000768,-0.10490581193662084
ACH-000769,0.06092187748758999
ACH-000770,-0.12329543163452512
ACH-000771,-0.02458868412547281
ACH-000773,-0.15092193495985934
ACH-000776,0.04477415955648235
ACH-000777,0.0015924204614039534
ACH-000778,-0.0911985731902333
ACH-000781,-0.08818256827933722
ACH-000782,0.14613050098750532
ACH-000783,-0.017528074775175616
ACH-000784,-0.01649167934756451
ACH-000785,-0.04801952740950273
ACH-000787,0.020000463363485668
ACH-000788,-0.07411997726917978
ACH-000791,-0.0971977295973884
ACH-000792,-0.022978260665513468
ACH-000794,-0.14102883839304686
ACH-000796,-0.002358485925340277
ACH-000798,0.1776224204146597
ACH-000799,-0.328647856202685
ACH-000800,0.14848836145368866
ACH-000802,0.059056714300036374
ACH-000804,-0.04113016266203999
ACH-000805,-0.12640438311803465
ACH-000809,-0.011823135694919796
ACH-000810,0.34488230362376177
ACH-000811,-0.05319313554341284
ACH-000817,-0.06151105260971691
ACH-000819,-0.09104748914976994
ACH-000820,0.023457288573879742
ACH-000821,0.11129012593337544
ACH-000822,0.05708116276505607
ACH-000823,-0.03963655164703368
ACH-000824,-0.0368597709084587
ACH-000827,-0.20391609144598424
ACH-000829,-0.04204334023193546
ACH-000831,-0.0332390888989972
ACH-000832,-0.2426730470123563
ACH-000833,-0.09934989246054822
ACH-000834,-0.01941288011331097
ACH-000835,-0.1265069474676829
