,HABP2 (3026)
ACH-000004,0.14110501106346507
ACH-000005,0.01416393297714409
ACH-000007,-0.11162234895747036
ACH-000009,-0.15034080267872074
ACH-000011,-0.04795269034543507
ACH-000012,0.05534597255149084
ACH-000013,-0.017126698162143485
ACH-000014,-0.31296550309209864
ACH-000015,-0.152845301086859
ACH-000017,0.1662298461712776
ACH-000018,0.09680440498661633
ACH-000019,-0.08743019745690199
ACH-000021,-0.025760119376616368
ACH-000022,0.08367141202921248
ACH-000025,0.016062902863462594
ACH-000028,-0.10298889413943753
ACH-000030,-0.08114373707240423
ACH-000035,-0.03956781673183527
ACH-000036,-0.018980894326305845
ACH-000037,0.0929885125962778
ACH-000039,-0.02894866058644205
ACH-000040,-0.05375899716031479
ACH-000041,-0.14214088732408695
ACH-000042,-0.09072072073182892
ACH-000045,-0.04185795741200776
ACH-000047,-0.1394726097933377
ACH-000052,-0.07470874118868362
ACH-000053,-0.030245687388906938
ACH-000054,-0.04512555328592273
ACH-000055,0.012516187641254915
ACH-000060,-0.026806899799473902
ACH-000067,-0.18547861762542986
ACH-000070,0.10534494927813842
ACH-000075,-0.05452743164480405
ACH-000078,-0.020914228598461176
ACH-000082,-0.07990348629736728
ACH-000085,-0.09245783623752007
ACH-000086,-0.030075958795565724
ACH-000087,-0.0022632088607588154
ACH-000092,0.010653164556178664
ACH-000095,-0.06538325843303598
ACH-000097,0.008580193450677656
ACH-000098,-0.011135681270113749
ACH-000099,-0.02330227953382772
ACH-000108,0.011170484808174279
ACH-000113,0.010759761302304091
ACH-000116,-0.09843562763915907
ACH-000118,-0.07859367216297468
ACH-000120,0.0788456992065685
ACH-000123,-0.1891358376020646
ACH-000127,-0.04819842299847077
ACH-000128,0.02265384725927061
ACH-000132,-0.09374279754519887
ACH-000133,-0.08850892778322429
ACH-000137,-0.13509291770117313
ACH-000138,-0.015553745307632653
ACH-000142,-0.19983036026329126
ACH-000143,-0.04609899646142565
ACH-000146,0.09037347922892278
ACH-000148,-0.16271812798400145
ACH-000150,-0.01395391814273709
ACH-000152,-0.024088986033939767
ACH-000153,0.07780383513030617
ACH-000159,-0.05213587270810663
ACH-000160,-0.040220923737903584
ACH-000163,0.08051729334688715
ACH-000167,-0.4743258054580594
ACH-000168,0.07281850650337089
ACH-000169,-0.09835630049204563
ACH-000178,-0.0313016560453262
ACH-000183,0.015774299314317706
ACH-000188,-0.05989897292620475
ACH-000189,0.10340335144602784
ACH-000190,0.2981005015897011
ACH-000198,-0.010493419159286685
ACH-000203,0.24844195896342397
ACH-000204,0.09696519925898374
ACH-000206,-0.16035056508936946
ACH-000207,-0.13073017336394616
ACH-000208,-0.04887383174306826
ACH-000210,-0.10647504928442267
ACH-000211,-0.09079197714290553
ACH-000215,-0.07312579641028534
ACH-000221,0.06979754444188152
ACH-000222,0.05662076044211624
ACH-000223,-0.09491124651636534
ACH-000226,-0.03516809548059576
ACH-000227,-0.0595485094474893
ACH-000228,-0.13979587038338934
ACH-000231,-0.043329108399879655
ACH-000232,-0.11224991582812184
ACH-000233,-0.11341934726893499
ACH-000234,-0.037722423739266
ACH-000235,0.03791113043077971
ACH-000237,-0.03955024427544477
ACH-000238,-0.10279691809351887
ACH-000242,-0.22798433076886615
ACH-000243,0.0028692181885228763
ACH-000244,-0.054787825217306164
ACH-000246,0.004750733575442806
ACH-000248,-0.05255694980331035
ACH-000250,0.03947689926677559
ACH-000251,-0.13443076659613326
ACH-000252,0.04700530918156835
ACH-000253,0.0313647197484705
ACH-000255,-0.0290480077805146
ACH-000256,-0.1459344897644574
ACH-000257,0.06122384452077245
ACH-000258,-0.0026977497199043073
ACH-000259,0.02656276770536344
ACH-000260,-0.06403581975884394
ACH-000261,-0.013836205110378813
ACH-000262,-0.23463238281563426
ACH-000263,-0.2716833527042249
ACH-000264,-0.0003700849549029199
ACH-000265,0.04400120285250532
ACH-000266,0.004726271603135397
ACH-000272,-0.05933870746562552
ACH-000274,-0.07487316036186169
ACH-000277,-0.060364252426662324
ACH-000278,0.058798926651945124
ACH-000279,-0.13155452814473742
ACH-000280,-0.1557510077237557
ACH-000281,-0.07109202666440068
ACH-000288,-0.14602331583492367
ACH-000291,-0.08250786721587904
ACH-000293,-0.07969081663036927
ACH-000294,-0.051410348108980285
ACH-000295,0.021347258856986292
ACH-000296,-0.0019104649946668122
ACH-000302,-0.10221896405783426
ACH-000304,0.21847557558102546
ACH-000307,-0.08859531198024866
ACH-000308,-0.14825456619748545
ACH-000310,-0.05733365431894045
ACH-000311,-0.012748628535828359
ACH-000312,-0.14325890021415652
ACH-000315,0.04653027178165037
ACH-000316,-0.057379120427119436
ACH-000317,-0.12271536314392302
ACH-000318,-0.3058296806463054
ACH-000319,-0.15835730105465934
ACH-000320,-0.1094799086331704
ACH-000322,-0.19477779672912424
ACH-000323,-0.07811632004571499
ACH-000324,-0.10554889044156084
ACH-000329,-0.234736628822362
ACH-000330,-0.2281095279047108
ACH-000331,-0.09304803375385344
ACH-000332,-0.032588903699156783
ACH-000334,-0.08988204034993467
ACH-000335,-0.12817248341141665
ACH-000336,-0.09062561346164758
ACH-000337,-0.17589549145515335
ACH-000338,-0.21195907762653735
ACH-000339,0.0007724892550529182
ACH-000341,0.03256100407124383
ACH-000348,-0.09153648133616724
