,ERBB2 (2064)
ACH-000527,-0.3157739432306897
ACH-000528,-0.06563431377903645
ACH-000537,-0.22372215875985588
ACH-000541,-0.1202684472944562
ACH-000542,-0.09939528087888086
ACH-000544,-0.416747020077302
ACH-000545,-0.4190230593631253
ACH-000547,-0.3463184604874053
ACH-000548,-0.3155598986268947
ACH-000549,-0.7123753705877486
ACH-000550,-0.20996125263195714
ACH-000552,-0.7318156069953065
ACH-000556,-0.3242799647168198
ACH-000557,-0.20007404503297116
ACH-000569,0.030928538567500063
ACH-000570,-0.2916538512207857
ACH-000571,-0.08650299300525315
ACH-000573,-0.0416032041653434
ACH-000576,-0.13999794270706745
ACH-000579,-0.1705801393339611
ACH-000580,-0.2903885311044379
ACH-000584,-0.4689347713529798
ACH-000585,-0.2906492900759094
ACH-000588,-0.29622588025099444
ACH-000589,-0.1957376269881949
ACH-000591,-0.07212146471846022
ACH-000593,-0.24738853962098284
ACH-000600,-0.033142934987787795
ACH-000601,-0.07929802652639444
ACH-000605,-0.7075613211985892
ACH-000606,-0.5472221723949643
ACH-000608,-0.17182452062859138
ACH-000614,0.011757747048859351
ACH-000616,-0.11503504475020955
ACH-000618,-0.3511971027138252
ACH-000619,-0.8131126816318834
ACH-000620,-0.18441240955016386
ACH-000621,-0.1658011644262167
ACH-000622,-0.1092112305032523
ACH-000623,-0.14404502656549256
ACH-000624,-0.23059004410315745
ACH-000627,-0.3031960046416348
ACH-000630,-1.0452606036800658
ACH-000631,-0.5345655924463468
ACH-000632,-0.19894057344107616
ACH-000633,-0.15543104328766089
ACH-000637,-0.09468649967855307
ACH-000638,-0.27319742209262626
ACH-000646,-0.5443431477822459
ACH-000647,-0.31170446948709385
ACH-000648,-0.11552895701335658
ACH-000649,-0.20310924755452087
ACH-000651,-0.17354309142584254
ACH-000652,-0.14078144588845484
ACH-000653,-0.12245856548981983
ACH-000657,-0.2498197986509642
ACH-000658,-0.2502943562908169
ACH-000661,-0.193024861036906
ACH-000662,-0.2399196856575844
ACH-000663,-0.5361106632571043
ACH-000665,-0.1530870598224462
ACH-000671,-0.15153163828242575
ACH-000672,-0.18279190438622994
ACH-000673,-0.19942640955032187
ACH-000676,-0.2301818775706433
ACH-000677,-0.08941613260832112
ACH-000681,-0.7558039868602325
ACH-000683,-0.4879322207180274
ACH-000684,-0.19952411769781125
ACH-000688,-0.19893740256094528
ACH-000693,-0.5517162908205487
ACH-000694,-0.7050575232655957
ACH-000695,-0.2624268797888976
ACH-000696,-0.3405249941644758
ACH-000697,-0.2263984209178019
ACH-000699,-0.07473005954812008
ACH-000701,-0.3298186968320077
ACH-000706,-0.4023176582431707
ACH-000711,-0.2284934287101057
ACH-000713,-0.15320341257502745
ACH-000714,-0.2324271503772413
ACH-000718,-0.13339277864533913
ACH-000720,-0.2185894783337964
ACH-000721,-0.22350356581085296
ACH-000724,-0.16109022074316948
ACH-000725,-0.8371706969912334
ACH-000732,-0.2833299900103157
ACH-000734,-0.2827310834718185
ACH-000735,-0.4673691416333773
ACH-000736,-0.17761865807269586
ACH-000738,-0.09893143757227617
ACH-000746,-0.2756553946068685
ACH-000747,-0.2776963530199564
ACH-000748,-0.18088188050980894
ACH-000753,-0.17973078829582925
ACH-000756,-0.15038932879628825
ACH-000757,0.11217701953616614
ACH-000758,-0.12737865817099214
ACH-000760,-0.14485893101880232
ACH-000762,-0.34429676987234625
ACH-000763,-0.12827258225058522
ACH-000764,-0.132901525056587
ACH-000765,-0.1828655036478368
ACH-000766,-0.1913016214478813
ACH-000767,-0.16732594673940165
ACH-000768,-0.21269328208085173
ACH-000769,-0.3221038564678321
ACH-000770,-0.3156888023984195
ACH-000771,-0.6316561292924282
ACH-000773,-0.2370788808300286
ACH-000776,-0.2578262626424546
ACH-000777,-0.5236734599951705
ACH-000778,-0.3227886475297121
ACH-000781,-0.19411330377637528
ACH-000782,-0.14885811568677565
ACH-000783,-0.1297331714063607
ACH-000784,-0.26904983253498005
ACH-000785,-0.2971805798850545
ACH-000787,-0.2546396675765405
ACH-000788,-0.3304670316527286
ACH-000791,-0.32767916511445355
ACH-000792,-0.11431815215700328
ACH-000794,-1.0413568236578807
ACH-000796,-0.29261180250912194
ACH-000798,-0.1554055812718109
ACH-000799,-0.1164980434394928
ACH-000800,-0.3075698428113405
ACH-000802,-0.16891849242094234
ACH-000804,-0.16105915873431267
ACH-000805,-0.25221992438241464
ACH-000809,-0.4849874358988146
ACH-000810,-0.23454263278122406
ACH-000811,-0.8562882708036691
ACH-000817,-0.14333528410436527
ACH-000819,-0.112352368300767
ACH-000820,-0.1868570211133701
ACH-000821,-0.31846573767504754
ACH-000822,-0.27013844607170684
ACH-000823,-0.3112326712180811
ACH-000824,-0.4397997932661912
ACH-000827,-0.4348912595489488
ACH-000829,-0.30650946734339257
ACH-000831,-0.07562287173542279
ACH-000832,-0.5396328368589727
ACH-000833,-0.11671318055960064
ACH-000834,-0.15768773101207742
ACH-000835,-0.1423380862346414
ACH-000836,-0.3819430281051429
ACH-000837,-0.2996182872950807
ACH-000838,-0.2069576595889457
ACH-000839,-0.5951819407068631
ACH-000840,-0.3008920129156465
ACH-000841,-0.21860300095084145
ACH-000843,-1.0284686169295396
ACH-000846,-0.3473956344245265
ACH-000847,-0.34025135481413143
ACH-000848,-0.1800749934013815
ACH-000849,-0.05951727183633971
ACH-000851,-0.1578198837363635
ACH-000855,-0.07246147020197896
ACH-000856,-0.2596831054077325
ACH-000858,-0.36058822079114455
ACH-000859,-0.07033841559078559
ACH-000861,-0.17090751429020426
ACH-000862,-0.3272123038887653
ACH-000865,-0.2321021338334508
ACH-000866,-0.19502076678866367
ACH-000867,-0.23199043483590295
ACH-000869,-0.08414270706114985
ACH-000872,-0.1504224492678665
ACH-000873,-0.4280084800619777
ACH-000876,-0.15130354302846685
ACH-000878,0.09547307061922344
ACH-000880,-0.3179263494919025
ACH-000881,-0.14491787701320394
ACH-000882,-0.043950926522781916
ACH-000884,-0.15964383942142513
ACH-000885,-0.3083406247873581
ACH-000887,-0.2242053413095856
ACH-000889,-0.2384157506021033
ACH-000896,-0.23688546279595016
ACH-000898,-0.2549545231592941
ACH-000900,-0.12065372074362055
ACH-000901,-0.13352335796898002
ACH-000905,-0.4570420219732138
ACH-000906,-0.28335422273664224
ACH-000907,-0.02239872770670915
ACH-000910,-1.1182181765338852
ACH-000911,-0.2929401161010975
ACH-000912,-0.14374613913891887
ACH-000913,-0.3476716436226031
ACH-000915,-0.06773911532922816
ACH-000916,0.013859273777509912
ACH-000917,-0.4984404537929121
ACH-000920,-0.4509731840016447
ACH-000921,-0.144057373222635
ACH-000924,-0.1666613481910371
ACH-000926,-0.3338130258234793
ACH-000928,-0.0928077538356814
ACH-000929,-0.22352785960925697
ACH-000932,-0.19855801550200264
ACH-000935,-0.06240510671093001
ACH-000936,-0.2871482774734316
ACH-000937,-0.3263422889990519
ACH-000938,-0.24708249323030934
ACH-000939,-0.2645685621444594
ACH-000941,-0.4805799708119266
ACH-000943,-0.11439282983459033
ACH-000946,-0.15428854383088375
ACH-000947,-0.16234332926810374
ACH-000948,-0.3026143114897628
ACH-000950,-0.13241481932005628
ACH-000953,-0.2978476775820668
ACH-000954,0.0643483080667735
ACH-000957,-0.2253655412879275
ACH-000958,0.13933250051556004
ACH-000960,-0.20734119519410327
ACH-000963,-0.4336019075208451
ACH-000968,-0.1505199468082392
ACH-000969,-0.1675478029207584
ACH-000972,-0.29046441949763074
ACH-000973,-0.2416682580997516
ACH-000974,-0.14625139515209096
ACH-000978,-0.32671675076991075
ACH-000984,-0.10774352874948376
ACH-000986,-0.6695081823894635
ACH-000988,-0.5227340057877112
ACH-000993,-0.12202743129799618
ACH-000994,-0.10819998469751968
ACH-000996,-0.154548940138234
ACH-001001,-0.21319490467522667
ACH-001020,-0.6837285721130958
ACH-001028,-0.2134953054890922
ACH-001031,-0.17006118084060245
ACH-001038,-0.26376103318370325
ACH-001048,-0.31749474855316434
ACH-001050,-0.3643269356982336
ACH-001053,-0.29116643795137204
ACH-001054,-0.2234664146029585
ACH-001061,-0.4589518079847464
ACH-001067,-0.2027643938331454
ACH-001075,-0.4113901908204252
ACH-001096,-0.27364078186064256
ACH-001111,-0.3504954718274112
ACH-001119,-0.10609568181521256
ACH-001128,-0.14060007245877754
ACH-001134,-0.15266111882888658
ACH-001151,-0.2736012081995434
ACH-001163,-0.29848707705082395
ACH-001164,-0.05923213428790845
ACH-001183,-0.392802283372532
ACH-001192,-0.42502627266236
ACH-001193,-0.1256406711122536
ACH-001196,-0.0751187434309045
ACH-001197,-0.34654613705604204
ACH-001205,-0.08214112081002024
ACH-001211,0.03684660671037364
ACH-001212,0.224094098244665
ACH-001228,-0.7022017024316746
ACH-001232,-0.1062197871634005
ACH-001239,-0.223862078517261
ACH-001270,-0.3172311086878017
ACH-001274,-0.1365856021232529
ACH-001275,-0.1686127717670055
ACH-001277,-0.11682926297159685
ACH-001278,-0.656895485326917
ACH-001280,-0.08595838171140424
ACH-001283,-0.29431439346098753
ACH-001289,-0.0454296486501608
ACH-001300,-0.2214788520636161
ACH-001301,-0.0910506662668236
ACH-001302,-0.26151766535680443
ACH-001306,-0.15364834826863655
ACH-001318,-0.3497582177315717
ACH-001322,-0.4550772806946205
ACH-001328,-0.7887231657299403
ACH-001332,-0.4953514317982071
ACH-001336,-0.2310562447794596
ACH-001346,-0.47787548183640793
ACH-001353,-0.35243994117558003
ACH-001354,-0.09682648222526198
ACH-001367,-0.1130998054961695
ACH-001368,-0.09956163346628676
ACH-001374,-0.2574961644415961
ACH-001377,-0.6273581789770302
ACH-001380,-0.18691240737260545
ACH-001391,-0.0608747138535404
ACH-001408,-0.31744837959807065
ACH-001430,-0.2290583371537644
ACH-001431,-0.3080227498937759
ACH-001450,-0.31246042532428525
ACH-001496,-0.7085512444509487
ACH-001500,-0.3247027859922266
ACH-001523,-0.16073769351028838
ACH-001532,-0.011890522734360035
ACH-001550,-0.6778593370779837
ACH-001552,-0.04335480993805465
ACH-001554,-0.2521091106491531
ACH-001654,-0.5295604825249263
ACH-001735,-0.17997234681604968
ACH-001736,-0.152629270939642
ACH-001737,0.17374980626075434
ACH-001740,-0.20711639318463432
ACH-001745,-0.1904156409234224
ACH-001765,-0.15614147343711027
