,FAM83C (128876)
ACH-000004,-0.6599246484587891
ACH-000005,-0.4380528248722869
ACH-000007,-0.32004646482677696
ACH-000009,-0.1499648624759249
ACH-000011,-0.2875740936847533
ACH-000012,-0.1675088928736439
ACH-000013,-0.1063080854936868
ACH-000014,-0.18604266199708352
ACH-000015,-0.2353141657938731
ACH-000017,-0.3329605987746604
ACH-000018,-0.2516963379193518
ACH-000019,-0.1762705572198487
ACH-000021,-0.2191760494916772
ACH-000022,-0.2528622803794263
ACH-000025,-0.1504852447487244
ACH-000028,-0.19361365891005264
ACH-000030,-0.3337495485760689
ACH-000035,-0.2209404966496312
ACH-000036,-0.1778885567271916
ACH-000037,-0.15256051852034133
ACH-000039,-0.30664466746798275
ACH-000040,-0.20912289143710128
ACH-000041,-0.15332422183347946
ACH-000042,-0.2713282049212297
ACH-000045,-0.28859619955748417
ACH-000047,-0.2435588192279476
ACH-000052,-0.21546022645155136
ACH-000053,-0.28829063965547497
ACH-000054,-0.30357942352169554
ACH-000055,-0.3406701048051524
ACH-000060,-0.257561868520397
ACH-000067,-0.09032801031432852
ACH-000070,-0.35563537996057965
ACH-000075,-0.13588251872810322
ACH-000078,-0.2823814227681071
ACH-000082,-0.26766881768647505
ACH-000085,-0.3314185003771898
ACH-000086,-0.2356676392416081
ACH-000087,0.051596739895121264
ACH-000092,-0.2871728855739581
ACH-000095,-0.2222716881133544
ACH-000097,-0.2383398701915659
ACH-000098,-0.18224923400150406
ACH-000099,-0.2932305241149993
ACH-000108,-0.2792823954759209
ACH-000113,-0.17298453879710785
ACH-000116,-0.3473605541070789
ACH-000118,-0.2881839269432569
ACH-000120,-0.2161236869902712
ACH-000123,-0.3095141182749862
ACH-000127,-0.24935850895583303
ACH-000128,-0.2349872217721472
ACH-000132,-0.04740368081901242
ACH-000133,-0.35114168823379344
ACH-000137,-0.1572949292184236
ACH-000138,-0.19816305007553076
ACH-000142,-0.33671382066688665
ACH-000143,-0.31828191120477634
ACH-000146,-0.2776061376263025
ACH-000148,-0.3055091403427048
ACH-000150,-0.3812972092582937
ACH-000152,-0.10058390098945134
ACH-000153,-0.14771945239051246
ACH-000159,-0.1705751567884609
ACH-000160,-0.21178098438274467
ACH-000163,-0.4542498888580301
ACH-000167,-0.2124720621166313
ACH-000168,-0.4967008686424825
ACH-000169,-0.32733558708218474
ACH-000178,-0.1640780082295294
ACH-000183,-0.3144876261888213
ACH-000188,-0.25793747872247497
ACH-000189,-0.4681982613798513
ACH-000190,0.10713437793491587
ACH-000198,-0.2720523151633052
ACH-000203,-0.2536645156682415
ACH-000204,-0.2687204856551618
ACH-000206,-0.34436056910554674
ACH-000207,-0.4382582904388692
ACH-000208,-0.2534695627980769
ACH-000210,-0.2661787521612332
ACH-000211,-0.2841674765252908
ACH-000215,-0.2485441323114303
ACH-000221,-0.22424506358475008
ACH-000222,-0.30708252646003986
ACH-000223,-0.21408562309299514
ACH-000226,-0.11275549113181273
ACH-000227,-0.35868844620164564
ACH-000228,-0.22339024427924534
ACH-000231,-0.322383551939388
ACH-000232,-0.2154607709048564
ACH-000233,-0.2634504361491631
ACH-000234,-0.2702293109416533
ACH-000235,-0.3318426608306113
ACH-000237,-0.16350707710186188
ACH-000238,-0.37062714476580266
ACH-000242,-0.3988727890712231
ACH-000243,-0.19204275166247495
ACH-000244,-0.3935094670384955
ACH-000246,-0.2128667499829985
ACH-000248,-0.3583625116891264
ACH-000250,-0.3107664823535434
ACH-000251,-0.11372364831174166
ACH-000252,-0.0919404452908996
ACH-000253,-0.21395661598644644
ACH-000255,-0.477323833040391
ACH-000256,-0.2297435576020539
ACH-000257,-0.5030244707659972
ACH-000258,-0.3317944128020104
ACH-000259,-0.1680303478138636
