,TNFSF13 (8741)
ACH-000004,0.039194359045155364
ACH-000005,0.4993643134632729
ACH-000007,0.021939819096363482
ACH-000009,-0.06491602807243563
ACH-000011,0.08534261338695884
ACH-000012,0.20351445719798428
ACH-000013,0.0535923120971154
ACH-000014,0.027692959796319368
ACH-000015,-0.015535784568188476
ACH-000017,0.05963549512991891
ACH-000018,0.1321580507112382
ACH-000019,0.12040982701324468
ACH-000021,0.09507536742546456
ACH-000022,0.07445803099841021
ACH-000025,0.015666068315492773
ACH-000028,0.02328947875117721
ACH-000030,0.1607406638996249
ACH-000035,-0.0743695520686843
ACH-000036,0.06355777969970512
ACH-000037,0.05426485670140916
ACH-000039,0.2782257581822618
ACH-000040,-0.07233842578718486
ACH-000041,0.04467879623626104
ACH-000042,0.05552961208492281
ACH-000045,0.09336846547402243
ACH-000047,0.03662402179605038
ACH-000052,0.13777645251083587
ACH-000053,0.19175111347684248
ACH-000054,0.10850448753999006
ACH-000055,0.10441794047384097
ACH-000060,-0.14089308355862534
ACH-000067,-0.07100148006670898
ACH-000070,0.14399231137875926
ACH-000075,0.003744967333721123
ACH-000078,0.051468613784391125
ACH-000082,-0.08408116139309221
ACH-000085,0.10059216926290968
ACH-000086,0.09769202003328982
ACH-000087,0.01660090654847022
ACH-000092,0.07623740854963737
ACH-000095,0.11162143690173122
ACH-000097,0.049042133544223064
ACH-000098,0.05004455788462472
ACH-000099,0.1100577959022339
ACH-000108,0.1015904439913738
ACH-000113,0.028506651028984607
ACH-000116,0.0834063927835581
ACH-000118,0.08145939158933402
ACH-000120,0.12094638469180002
ACH-000123,0.04429950034835473
ACH-000127,0.15035123720311375
ACH-000128,0.13503288114130668
ACH-000132,0.13745592936264614
ACH-000133,0.04569548950959261
ACH-000137,0.09455445188043682
ACH-000138,0.07980927048315896
ACH-000142,0.12862494633218022
ACH-000143,0.07647966175270418
ACH-000146,0.017336139005530785
ACH-000148,0.1580159121440829
ACH-000150,-0.19020304267897592
ACH-000152,0.06695922553643348
ACH-000153,-0.083625611669834
ACH-000159,0.15874315826808968
ACH-000160,-0.009393916790741206
ACH-000163,-0.0198812434149162
ACH-000167,0.058674314851689426
ACH-000168,-0.0578524104457917
ACH-000169,0.06739702011214889
ACH-000178,-0.00409952812684625
ACH-000183,0.09419586815667344
ACH-000188,-0.03570368214665705
ACH-000189,0.1957380829663712
ACH-000190,0.07828386186761538
ACH-000198,0.10598488704550953
ACH-000203,0.1379948978237784
ACH-000204,-0.22111933546428564
ACH-000206,0.1859749941371999
ACH-000207,0.12733314260435474
ACH-000208,0.2583381313579536
ACH-000210,0.2654679961237165
ACH-000211,0.12779866509555254
ACH-000215,0.05608990927028799
ACH-000221,0.06448305668795172
ACH-000222,0.1252494581300041
ACH-000223,0.05536889682900862
ACH-000226,0.1049750424237479
ACH-000227,0.17427085173732892
ACH-000228,0.07183328286243823
ACH-000231,0.06944725398380798
ACH-000232,0.12577835881715527
ACH-000233,0.1642135032221643
ACH-000234,0.018346359385394268
ACH-000235,0.025124865936428518
ACH-000237,0.18412083570088994
ACH-000238,0.005467531012830913
ACH-000242,0.04447936594112708
ACH-000243,0.08487783734406777
ACH-000244,-0.0611121468914347
ACH-000246,0.04564950437707649
ACH-000248,0.1416874401820179
ACH-000250,-0.0010143516072103618
ACH-000251,0.20919563893489546
ACH-000252,0.11802428431772953
ACH-000253,0.04572430341096051
ACH-000255,0.1216515904385779
ACH-000256,0.012458317964583708
ACH-000257,0.020020634456826013
ACH-000258,0.18669403080060665
ACH-000259,0.08421043918230628
ACH-000260,0.1247990074607134
ACH-000261,0.0918565303365022
ACH-000262,0.11634817753780193
ACH-000263,0.060450645620566575
ACH-000264,0.09053502046421694
ACH-000265,0.029556137625775563
ACH-000266,0.07539212454289652
ACH-000272,0.18240875685396934
ACH-000274,-0.017132419053779088
ACH-000277,0.009498243301931228
ACH-000278,0.05631872532466
ACH-000279,0.1177814004205712
ACH-000280,0.02441446656105336
ACH-000281,0.021955955923678026
ACH-000288,-0.10618138708782107
ACH-000291,0.045868310120389735
ACH-000293,0.09273591268785973
ACH-000294,-0.0033640619481887274
ACH-000295,0.06954642003928126
ACH-000296,-0.117355424025308
ACH-000302,0.014624608850508432
ACH-000304,-0.15504157463082424
ACH-000307,0.16647820204067104
ACH-000308,0.08719880032025902
ACH-000310,0.1599158178434769
ACH-000311,0.03723698273665056
ACH-000312,0.08677563839877686
ACH-000315,-0.005250453629192991
ACH-000316,0.07429466714614398
ACH-000317,0.12315161777548353
ACH-000318,0.02059473859939209
ACH-000319,0.12138476376015372
ACH-000320,-0.028161796860663474
ACH-000322,0.15248239122600554
ACH-000323,-0.00431813977558069
ACH-000324,0.1485546191523593
ACH-000329,0.10342363361386442
ACH-000330,0.030609033623756145
ACH-000331,0.043446918635536826
ACH-000332,0.042576259842856255
ACH-000334,-0.056685939624095114
ACH-000335,0.05956714088395317
ACH-000336,-0.02375494276041307
ACH-000337,0.20066153786891705
ACH-000338,0.31177413528436576
ACH-000339,5.498809692705079e-05
ACH-000341,0.07900394036581056
ACH-000348,0.0516127390081176
ACH-000350,0.020077586123317347
ACH-000352,0.09794883355961892
ACH-000356,-0.07957621001354953
ACH-000361,0.0578834972604514
ACH-000362,0.03146167221124302
ACH-000363,0.032301870226694535
ACH-000364,0.07810237225530238
ACH-000365,0.04611743215039077
ACH-000366,0.10991863206161977
ACH-000368,-0.04135811321228923
ACH-000374,0.15775011149267862
ACH-000375,0.18053071849808167
ACH-000376,0.09845827888826678
ACH-000381,0.012878397030324822
ACH-000383,-0.035321629545177174
ACH-000387,0.009433361663199441
ACH-000389,0.06881908374764459
ACH-000390,0.14207813747021986
ACH-000393,0.012924569159989026
ACH-000395,0.08347675311028104
ACH-000396,-0.14237549359923446
ACH-000397,0.012665577315120418
ACH-000401,-0.1204865707370998
ACH-000402,-0.051225477060287725
ACH-000403,0.13849067608277796
ACH-000404,0.2538528786889422
ACH-000406,0.08260947468586086
ACH-000407,0.02057436265612535
ACH-000408,0.08557241435662381
ACH-000410,0.1539692667297743
ACH-000411,0.13542963623595766
ACH-000414,0.15106517687736765
ACH-000415,0.05500271909188716
ACH-000416,0.06617887457874065
ACH-000420,-0.0076622068003269405
ACH-000421,0.07438820369853885
ACH-000424,0.07398873061655017
ACH-000425,0.11909356677897495
ACH-000426,0.08321418746838423
ACH-000427,0.0660742468669213
ACH-000433,0.04454351961237972
ACH-000435,0.15509517712534732
ACH-000436,0.09320157197778713
ACH-000444,0.10396916529576723
ACH-000445,0.043863317521507836
ACH-000448,0.12909344068997514
ACH-000450,0.12697143256724708
ACH-000452,0.11279850463102332
ACH-000454,0.08105327894598584
ACH-000458,0.1222581502918472
ACH-000459,0.07926668703037526
ACH-000460,-0.039065593622384764
ACH-000461,0.191413400369861
ACH-000463,0.06416270019073189
ACH-000464,0.02136094601785068
ACH-000466,0.0038309316049703244
ACH-000467,0.058857687863432415
ACH-000468,-0.021295948805557186
ACH-000469,0.02312627699215972
ACH-000470,0.04558983210086583
ACH-000471,0.05144964548418505
ACH-000472,0.16020973037636366
ACH-000473,-0.10394171807575964
ACH-000475,0.049284452769203665
ACH-000476,0.06186564570745584
ACH-000477,0.14917477760192302
ACH-000479,0.20838522495645234
ACH-000480,0.05246600572020805
ACH-000481,0.05789894562311557
ACH-000483,0.03180673866347645
ACH-000484,0.04174591508033229
ACH-000485,0.07328724119423691
ACH-000486,0.1190961854412184
ACH-000487,-0.0003450644992614416
ACH-000488,0.016974714932572563
ACH-000490,0.0763940091508981
ACH-000491,-0.09251210944269392
ACH-000495,0.2945643838169265
ACH-000496,-0.020392696654868148
ACH-000499,0.0979346128560848
ACH-000500,-0.05007580928993946
ACH-000502,0.007784783716706186
ACH-000503,0.15256056689678235
ACH-000505,0.08533481723082209
ACH-000507,0.07154975494292051
ACH-000510,0.02817716942885902
ACH-000511,0.1126725728920144
ACH-000512,0.22933424914435696
ACH-000516,0.08904260057498954
ACH-000517,0.10494366836730047
ACH-000518,0.03875521836664826
ACH-000520,0.1112078659700054
ACH-000521,0.017424002023129617
ACH-000522,0.16658728573905165
ACH-000524,0.033641661417171065
ACH-000527,0.07386282202271946
ACH-000528,0.11969445736497965
ACH-000537,0.13111975245268195
ACH-000541,0.2114231035843236
ACH-000542,0.09646460163280653
ACH-000544,-0.04106857491803609
ACH-000545,0.07450312283515098
ACH-000547,0.16196717911244451
ACH-000548,0.052715326369985466
ACH-000549,0.026031414003122658
ACH-000550,-0.11553716186939507
ACH-000552,0.07280328651961293
ACH-000556,0.11178308658126701
