,ZFAND3 (60685)
ACH-000004,-0.3893837497041618
ACH-000005,-0.15521491149874633
ACH-000007,-0.02572041523605175
ACH-000009,-0.1757520985949537
ACH-000011,-0.2601452727035955
ACH-000012,-0.13837270263833687
ACH-000013,-0.2119522305620196
ACH-000014,-0.2546124163976374
ACH-000015,-0.19052111548512515
ACH-000017,-0.053403789879883534
ACH-000018,-0.2914717681470697
ACH-000019,-0.12675240758115913
ACH-000021,-0.09541370921379216
ACH-000022,-0.12234631019897953
ACH-000025,-0.06379869248791195
ACH-000028,-0.2847791955125805
ACH-000030,-0.09598868321311876
ACH-000035,-0.08801095685072555
ACH-000036,-0.09298487274143673
ACH-000037,-0.034381288512601194
ACH-000039,0.05122896677001095
ACH-000040,-0.24173939041395445
ACH-000041,-0.1868509962676649
ACH-000042,-0.061808446026055515
ACH-000045,-0.1418621677860767
ACH-000047,-0.04758667547719424
ACH-000052,-0.05218777766313764
ACH-000053,-0.016972215625872547
ACH-000054,-0.20706395542740794
ACH-000055,-0.2329941593934699
ACH-000060,-0.09976269528688446
ACH-000067,-0.18532528409762344
ACH-000070,-0.0714169124181016
ACH-000075,-0.3768602517077251
ACH-000078,-0.1972271787837684
ACH-000082,-0.06305938913477452
ACH-000085,-0.21253796160243973
ACH-000086,-0.14051068074255638
ACH-000087,-0.4594358083405166
ACH-000092,-0.16589902519672792
ACH-000095,-0.07669881475241729
ACH-000097,-0.17010841100343715
ACH-000098,-0.21595755910506706
ACH-000099,-0.2666136352783146
ACH-000108,-0.14935031551572478
ACH-000113,-0.034775257527851364
ACH-000116,-0.23061671259518385
ACH-000118,-0.1351956429070096
ACH-000120,-0.2342017941878388
ACH-000123,-0.4130141072588087
ACH-000127,-0.1229064418959424
ACH-000128,-0.1598940803209951
ACH-000132,-0.16405168580038326
ACH-000133,-0.1157197742534311
ACH-000137,-0.16411076525460894
ACH-000138,-0.07555913778045509
ACH-000142,-0.17711150876707338
ACH-000143,-0.048320620702420485
ACH-000146,-0.09123137089933823
ACH-000148,0.06679282059586847
ACH-000150,-0.08344620119128476
ACH-000152,-0.08275109060811797
ACH-000153,-0.2013031876779544
ACH-000159,-0.12376907482094485
ACH-000160,-0.06203266004195505
ACH-000163,-0.17441818221199126
ACH-000167,0.04606690808058631
ACH-000168,-0.14097299797279986
ACH-000169,-0.024362055225461268
ACH-000178,-0.18918447988605666
ACH-000183,-0.18995919441045508
ACH-000188,-0.05293370467839605
ACH-000189,-0.19269482884470407
ACH-000190,-0.11227850132893967
ACH-000198,-0.15212251859062842
ACH-000203,-0.02692983761100504
ACH-000204,-0.20762149816555764
ACH-000206,-0.07480499000119675
ACH-000207,-0.2606869040290574
ACH-000208,0.15112321757702846
ACH-000210,-0.35554813304833555
ACH-000211,-0.02332142801853693
ACH-000215,-0.1574504719176425
ACH-000221,-0.02366982456939411
ACH-000222,-0.17587031590194166
ACH-000223,-0.18421942778506686
ACH-000226,0.045480988771670235
ACH-000227,-0.09649679529764932
ACH-000228,-0.10075233467553127
ACH-000231,-0.12357090300108856
ACH-000232,-0.10734789398755737
ACH-000233,-0.018535937257496627
ACH-000234,-0.19718955913268715
ACH-000235,-0.09903357368031457
ACH-000237,-0.2067307706284177
ACH-000238,-0.2761403318863972
ACH-000242,-0.22416320379496107
ACH-000243,-0.15176476207463005
ACH-000244,0.03004701744319536
ACH-000246,-0.30333309725653296
ACH-000248,-0.10881910712304774
ACH-000250,-0.20573075490075352
ACH-000251,-0.1454489609926121
ACH-000252,0.05103804780412707
ACH-000253,-0.2052733187353341
ACH-000255,-0.2009772270018652
ACH-000256,-0.10332342508090626
ACH-000257,-0.14545538356058407
ACH-000258,0.0481837733927834
ACH-000259,-0.07653053681270744
ACH-000260,-0.18755051393141992
ACH-000261,-0.11899418785393348
ACH-000262,0.033280277450678825
ACH-000263,-0.207216089807104
ACH-000264,-0.21281025831663508
ACH-000265,-0.1911999396766573
ACH-000266,-0.17687011733622926
ACH-000272,-0.23504313809529476
ACH-000274,-0.20484323425070128
ACH-000277,-0.2842934134347821
ACH-000278,-0.027677768020828376
ACH-000279,-0.11511685331434372
ACH-000280,-0.11458130110990886
ACH-000281,-0.1397613514294067
ACH-000288,-0.06767567935971677
ACH-000291,-0.16800480618236116
ACH-000293,-0.09813922865038327
ACH-000294,-0.021484010059517927
ACH-000295,-0.3669645632861443
ACH-000296,0.02464871344779527
ACH-000302,-0.17403882627411826
ACH-000304,-0.17165563425914998
