,PSMG2 (56984)
ACH-000004,-0.9934386475598982
ACH-000005,-0.9766119670058312
ACH-000007,-0.6630441087119737
ACH-000009,-0.9327338743238448
ACH-000011,-0.660196515136272
ACH-000012,-0.4604270580303319
ACH-000013,-0.5652926511878591
ACH-000014,-1.0362106056152565
ACH-000015,-0.6024068031621826
ACH-000017,-0.32270449689003783
ACH-000018,-1.0579952690963097
ACH-000019,-0.4165496202102967
ACH-000021,-0.7257651570310307
ACH-000022,-0.8110104738581397
ACH-000025,-0.8009711470097775
ACH-000028,-0.8390001922583119
ACH-000030,-0.5167932310748989
ACH-000035,-0.6786597355230932
ACH-000036,-0.8441212798379923
ACH-000037,-0.713394161317385
ACH-000039,-0.5256149029285578
ACH-000040,-0.8106286831588383
ACH-000041,-0.3545956001429004
ACH-000042,-0.8571464250760354
ACH-000045,-0.8177227505965264
ACH-000047,-0.2451447143866999
ACH-000052,-0.7874228812903902
ACH-000053,-0.6548191782102469
ACH-000054,-0.7330099701379803
ACH-000055,-0.8045343939251343
ACH-000060,-0.8657564382664309
ACH-000067,-0.7665034334419423
ACH-000070,-0.6226187573818179
ACH-000075,-0.7339361522241243
ACH-000078,-0.3329582003207279
ACH-000082,-0.9510406484810378
ACH-000085,-1.0483287428348107
ACH-000086,-0.1588891916884812
ACH-000087,-0.7128742112599478
ACH-000092,-0.5148827786925404
ACH-000095,-0.6647737775740128
ACH-000097,-0.4675450936074653
ACH-000098,-0.5073859449168645
ACH-000099,-0.5617739633428622
ACH-000108,-0.4781968421421434
ACH-000113,-0.7455708200422478
ACH-000116,-0.8618096081604973
ACH-000118,-0.807868674630293
ACH-000120,-0.8893028878522257
ACH-000123,-0.7300183057838807
ACH-000127,-0.8147077729938758
ACH-000128,-0.7796677097656923
ACH-000132,-0.2735015056113473
ACH-000133,-0.6037224985928196
ACH-000137,-0.7666270962608784
ACH-000138,-1.3924817954494704
ACH-000142,-0.7969764062781414
ACH-000143,-1.0246115990686389
ACH-000146,-0.9713791506867716
ACH-000148,-0.6646075521080732
ACH-000150,-0.8057339572143771
ACH-000152,-0.6971240496534812
ACH-000153,-1.0384196770835028
ACH-000159,-0.3388601821888917
ACH-000160,-0.9557115805223042
ACH-000163,-0.6531389035919356
ACH-000167,-0.9077956383411682
ACH-000168,-0.7218145492997742
ACH-000169,-0.8349277954970877
ACH-000178,-0.41819453560175546
ACH-000183,-0.2541870556821551
ACH-000188,-0.42084293837684816
ACH-000189,-0.6039895470473741
ACH-000190,-0.5804467211446696
ACH-000198,-0.6356489673212398
ACH-000203,-0.4833483343585113
ACH-000204,-0.4664708515596181
ACH-000206,-0.5378325853863367
ACH-000207,-0.8904172009094695
ACH-000208,-0.6747087015634705
ACH-000210,-0.6526211128187136
ACH-000211,-1.0108691996709216
ACH-000215,-0.6290551877293448
ACH-000221,-0.7067011269559135
ACH-000222,-0.4942660825620833
ACH-000223,-0.6084427619898408
ACH-000226,-0.8055965772863376
ACH-000227,-0.4719055762137726
ACH-000228,-0.7683569736156157
ACH-000231,-0.6010510421018105
ACH-000232,-0.9531287184898464
ACH-000233,-0.8645605467529025
ACH-000234,-0.5346317053461686
ACH-000235,-0.9391763128097186
ACH-000237,-1.0816315510230456
ACH-000238,-0.9188459473285286
ACH-000242,-0.6582966388427166
ACH-000243,-0.6960724140154272
ACH-000244,-0.9072940672390012
ACH-000246,-0.8855401407977354
ACH-000248,-0.9632884901703388
ACH-000250,-0.5990302648907022
ACH-000251,-0.8105326615435965
ACH-000252,-0.8987838638296335
ACH-000253,-0.8721992587851793
ACH-000255,-0.8027831994952179
ACH-000256,-0.6439029700045122
ACH-000257,-0.6102245460427461
ACH-000258,-0.6850304752428255
ACH-000259,-0.8908062151031579
ACH-000260,-0.7295192484101438
ACH-000261,-0.28281414505851554
ACH-000262,-0.5259172996674876
ACH-000263,-0.5133314384857955
ACH-000264,-0.7440374620372306
ACH-000265,-0.6893917573546392
ACH-000266,-1.013775615332437
ACH-000272,-0.37438269473427865
ACH-000274,-0.5145406786486645
ACH-000277,-0.7827191505023006
ACH-000278,-0.9183000264129818
ACH-000279,-0.3957371128054971
ACH-000280,-0.7221675578081855
ACH-000281,-0.9722838543300552
ACH-000288,-0.5188890207538598
ACH-000291,-0.7810871707047659
ACH-000293,-0.5159577896805219
ACH-000294,-0.21869439394447807
ACH-000295,-0.38719493738173255
ACH-000296,-0.27494148877381824
ACH-000302,-0.3538213788672737
ACH-000304,-0.66962535894713
ACH-000307,-0.833925303300211
ACH-000308,-0.3963972122408212
ACH-000310,-0.3116522171781215
ACH-000311,-0.5749014183551193
ACH-000312,-0.6231494561317749
ACH-000315,-0.7319211356265635
ACH-000316,-0.986562867102806
ACH-000317,-0.21127162771816888
ACH-000318,-0.643876685792202
ACH-000319,-0.3707927160094233
ACH-000320,-0.9910814202243404
ACH-000322,-0.7416063259979759
ACH-000323,-0.6698240863889319
ACH-000324,-0.8151724218494972
ACH-000329,-0.7048613493853761
ACH-000330,-0.9977361694800236
ACH-000331,-0.39791584251456497
ACH-000332,-1.0610922565349368
ACH-000334,-0.44422741620581546
ACH-000335,-0.8330350287868488
ACH-000336,-1.089930339101515
ACH-000337,-0.4908910610833793
ACH-000338,-1.005022363216017
ACH-000339,-0.4354851515547136
ACH-000341,-0.6492883439044735
ACH-000348,-0.7671627127778697
ACH-000350,-0.6676326436654695
ACH-000352,-0.8593401418488935
ACH-000356,-0.8329993182111378
ACH-000361,-0.9743805968332316
ACH-000362,-0.7996902996104196
ACH-000363,-0.377506534903624
ACH-000364,-0.7215435504399541
ACH-000365,-0.2391882926764668
ACH-000366,-0.2535348144575577
ACH-000368,-0.8999408194617821
ACH-000374,-0.80009691134188
ACH-000375,-0.9816220867761496
ACH-000376,-0.8947511269812971
ACH-000381,-0.5703427165429207
ACH-000383,-1.0192250261033715
ACH-000387,-0.473043906143985
ACH-000389,-0.6542178489090417
ACH-000390,-0.4302032947635516
ACH-000393,-0.50623747717097
ACH-000395,-0.4506666168691619
ACH-000396,-0.7680888534072813
ACH-000397,-0.9516852979069488
ACH-000401,-0.6349626303513352
ACH-000402,-0.011083188801497258
ACH-000403,-0.4659357763273922
ACH-000404,-0.8171371778999804
ACH-000406,-0.6411014035357295
ACH-000407,-0.7072518315938607
ACH-000408,-0.9112504721992591
ACH-000410,-0.45547380070687205
ACH-000411,-0.6176430873735962
