,WRNIP1 (56897)
ACH-000004,0.14599544874918047
ACH-000005,0.22153370954342286
ACH-000007,-0.05678111388889244
ACH-000009,0.10329738767239627
ACH-000011,0.10273529516076356
ACH-000012,0.029989617561158474
ACH-000013,0.030438992590958232
ACH-000014,-0.0044612807045502105
ACH-000015,0.003958260506807763
ACH-000017,0.02317246394255542
ACH-000018,-0.03504904622264146
ACH-000019,0.052452137187524416
ACH-000021,0.028779992053564962
ACH-000022,-0.01560260758919301
ACH-000025,0.16688840103542932
ACH-000028,0.08441386087676253
ACH-000030,0.06715856081516236
ACH-000035,0.1135595176928384
ACH-000036,-0.03214085268630736
ACH-000037,-0.25129421298715376
ACH-000039,-0.1160592157340582
ACH-000040,-0.06096486372901552
ACH-000041,0.048100939252028345
ACH-000042,0.008346171275939524
ACH-000045,0.14045230994548827
ACH-000047,-0.033284146798843534
ACH-000052,0.03885208980395725
ACH-000053,-0.06683059679384254
ACH-000054,-0.0455195304150868
ACH-000055,-0.07930775130166691
ACH-000060,-0.14955597510347626
ACH-000067,-0.1052380216557478
ACH-000070,-0.03327042776602929
ACH-000075,0.13879554512360673
ACH-000078,0.011041217660397621
ACH-000082,-0.011503938798879407
ACH-000085,-0.003095240283105137
ACH-000086,-0.03987286391695511
ACH-000087,0.03895626421964008
ACH-000092,-0.007760217052160798
ACH-000095,0.06411593811531488
ACH-000097,0.02326660939524413
ACH-000098,0.04224819486374482
ACH-000099,0.00875739558023315
ACH-000108,0.031658380901177265
ACH-000113,0.035998948106665006
ACH-000116,-0.012567185367576705
ACH-000118,0.0040215014004237075
ACH-000120,0.042160350730678406
ACH-000123,0.13311019791652978
ACH-000127,-0.10128216179998788
ACH-000128,-0.09560021681805406
ACH-000132,0.04854461932890212
ACH-000133,0.01101385306671908
ACH-000137,0.004545371620629322
ACH-000138,-0.07306091708139874
ACH-000142,0.03778125738812399
ACH-000143,-0.011129435339039562
ACH-000146,0.08397032429278609
ACH-000148,0.011745423750290222
ACH-000150,-0.06421378489417731
ACH-000152,0.028823278821250818
ACH-000153,-0.10454916072671504
ACH-000159,0.038979627842364285
ACH-000160,-0.017184772806889053
ACH-000163,-0.13197297871870295
ACH-000167,-0.3798894072621112
ACH-000168,-0.06161742860748624
ACH-000169,-0.09297956885387024
ACH-000178,-0.09109010329169344
ACH-000183,0.1212657879024284
ACH-000188,0.03179791138310797
ACH-000189,-0.15080521553260795
ACH-000190,0.01878030508653734
ACH-000198,0.02504443288142572
ACH-000203,-0.0059391246449765536
ACH-000204,0.12290916745105032
ACH-000206,0.056552522159039074
ACH-000207,-0.038615264860781456
ACH-000208,-0.12730345937493867
ACH-000210,-0.031084708427212736
ACH-000211,-0.08119825045420573
ACH-000215,0.012777849831868656
ACH-000221,-0.004846974322060666
ACH-000222,0.009332259901441816
ACH-000223,0.1216683740388351
ACH-000226,-0.18744615826343175
ACH-000227,-0.043437023838588135
ACH-000228,0.22486773355203515
ACH-000231,0.019537113232940127
ACH-000232,-0.004416276196706978
ACH-000233,-0.2293344052701589
ACH-000234,-0.12611268111647786
ACH-000235,0.059257651290815165
ACH-000237,-0.022839790834312798
ACH-000238,-0.04570172349990023
ACH-000242,0.03515679568709758
ACH-000243,0.010377672031012513
ACH-000244,-0.0025999300597255737
ACH-000246,-0.05485548257677436
ACH-000248,-0.02176597260644873
ACH-000250,-0.08913585285295837
ACH-000251,0.019594317667048288
ACH-000252,-0.20041293740255767
ACH-000253,-0.013333218848898015
ACH-000255,-0.05864684628413504
ACH-000256,0.06646777646622297
ACH-000257,0.11041454465338893
ACH-000258,0.11665139477896855
ACH-000259,0.02001937562814802
ACH-000260,0.09572716377665053
ACH-000261,-0.0503845593244752
ACH-000262,0.0593981728140862
ACH-000263,-0.02167901103969596
ACH-000264,0.009965387150274986
ACH-000265,0.0495998238220698
ACH-000266,-0.031965213356004184
ACH-000272,0.017608942034516968
ACH-000274,-0.027739842237884036
ACH-000277,-0.04686408845935039
ACH-000278,0.03823968322344038
ACH-000279,-0.053198585492942214
ACH-000280,0.07516147095054122
ACH-000281,0.06532314169797762
ACH-000288,0.026995387714781938
ACH-000291,0.04430408689012191
ACH-000293,0.17439305948743775
ACH-000294,0.03943751243052505
ACH-000295,-0.07384200694647935
ACH-000296,0.14590362411779273
ACH-000302,-0.012310923858201964
ACH-000304,0.2974350715436577
ACH-000307,0.1507108288465949
ACH-000308,-0.17840468950591234
ACH-000310,-0.06366678167300607
ACH-000311,-0.13888341519714287
ACH-000312,-0.0024234575426266237
ACH-000315,0.18098778718688266
ACH-000316,0.010476292654385206
ACH-000317,0.13781103383193
ACH-000318,0.10258534250386772
ACH-000319,0.0689684391517989
ACH-000320,0.018444819249726848
ACH-000322,-0.1222516240015587
ACH-000323,0.054816168424517656
ACH-000324,-0.07054430110255168
ACH-000329,0.0603601267280615
ACH-000330,0.16549343395944693
ACH-000331,0.037350863687306966
ACH-000332,-0.01713918992470684
ACH-000334,0.22486765334321304
ACH-000335,0.2009991595182174
ACH-000336,-0.11037123157591124
ACH-000337,-0.09158815808715882
ACH-000338,0.3009237934487731
ACH-000339,-0.05067407697404962
ACH-000341,-0.13554620952555074
ACH-000348,-0.031099540121534645
ACH-000350,0.1160581570450716
ACH-000352,-0.0007770270332288423
ACH-000356,0.2435432202554332
ACH-000361,0.005068969567236326
ACH-000362,-0.04851301609799983
ACH-000363,0.11990202655529245
ACH-000364,0.13457310959033225
ACH-000365,0.05880582981168265
ACH-000366,-0.010660445486760591
ACH-000368,-0.14886453918035186
ACH-000374,-0.11820659140197765
ACH-000375,0.21602337238884164
ACH-000376,-0.0539434698260623
ACH-000381,-0.06985413697987826
ACH-000383,-0.08962401397101773
ACH-000387,-0.06968458051223797
ACH-000389,-0.09031238812581996
ACH-000390,0.009688208822827706
ACH-000393,-0.061523173475123524
ACH-000395,0.00608935750656432
ACH-000396,-0.2460317826467877
ACH-000397,0.06690703083088864
ACH-000401,0.0233759345773924
ACH-000402,0.1473818550047352
ACH-000403,-0.08317661820827947
ACH-000404,0.2923762280108938
ACH-000406,0.09408725635861537
ACH-000407,0.05152956399440371
ACH-000408,-0.1669419203224337
ACH-000410,-0.07522465433070466
ACH-000411,0.02115944456831215
ACH-000414,-0.026881764913860164
ACH-000415,0.1371483661956364
ACH-000416,0.004189129764431959
ACH-000420,-0.11268403785843382
ACH-000421,-0.014181284843991802
ACH-000424,0.0835808598855708
ACH-000425,0.09475560089946693
ACH-000426,0.05951050237629003
ACH-000427,0.08955678041470301
ACH-000433,0.1472259242697825
ACH-000435,-0.18792850727768792
ACH-000436,-0.02223748068301117
ACH-000444,0.11543357884776205
ACH-000445,-0.2048643641336377
ACH-000448,-0.09665116831294032
ACH-000450,0.19317823280812707
ACH-000452,0.03858699342119837
ACH-000454,0.12119504931308955
ACH-000458,0.10573780495259028
ACH-000459,0.1581584981172924
ACH-000460,0.14573601307569325
ACH-000461,0.09304508232907227
ACH-000463,0.1448270348850722
ACH-000464,-0.08721230925927863
ACH-000466,0.0016536365569025516
ACH-000467,-0.014856195939226324
ACH-000468,0.11455825937153545
ACH-000469,-0.2315366158982333
ACH-000470,-0.09298510302295104
ACH-000471,-0.03934896805644029
ACH-000472,0.03460988170630445
ACH-000473,0.0021433739056028246
ACH-000475,0.024128299321370027
ACH-000476,-0.031969292011662716
ACH-000477,-0.06803738233421565
ACH-000479,-0.1904232142168673
ACH-000480,0.06256369809956946
ACH-000481,0.09727675903426332
ACH-000483,-0.0944800188804282
