,BRSK1 (84446)
ACH-000004,-0.0745667964583266
ACH-000005,-0.3766628055162601
ACH-000007,-0.010058569834761355
ACH-000009,-0.01320526922084187
ACH-000011,0.013902683615306657
ACH-000012,0.01244704026694096
ACH-000013,-0.0020276814315007934
ACH-000014,0.014510510030739743
ACH-000015,-0.14562757685767766
ACH-000017,0.01591502292171221
ACH-000018,0.12140691797723938
ACH-000019,-0.015272397907840752
ACH-000021,-0.08536839389236045
ACH-000022,-0.1435164149635615
ACH-000025,0.1818019108475076
ACH-000028,0.16625273584246472
ACH-000030,-0.17995629445780856
ACH-000035,0.030159172905918807
ACH-000036,-0.04856190718072896
ACH-000037,-0.05312147656305654
ACH-000039,-0.03452360533976633
ACH-000040,-0.03612722615700327
ACH-000041,0.003407415098266052
ACH-000042,0.032864592290463505
ACH-000045,-0.1613743186958925
ACH-000047,0.09254066614367924
ACH-000052,-0.01626511988555576
ACH-000053,0.008065726197480215
ACH-000054,-0.08617307501680099
ACH-000055,-0.032878387289186135
ACH-000060,0.16682133362295942
ACH-000067,-0.1252291129380524
ACH-000070,0.06368605541720215
ACH-000075,0.23758221722424985
ACH-000078,-0.0034751065781703284
ACH-000082,-0.07391310916476955
ACH-000085,-0.3130875499987564
ACH-000086,-0.05575527748744647
ACH-000087,-0.15211477447283311
ACH-000092,-0.12097308029224145
ACH-000095,-0.03437898162695767
ACH-000097,-0.03404725613674536
ACH-000098,-0.087484286491566
ACH-000099,-0.15782556326508798
ACH-000108,-0.06986479711761727
ACH-000113,0.024161751925862198
ACH-000116,-0.067664468171228
ACH-000118,0.0716325404514446
ACH-000120,-0.035297309294430194
ACH-000123,-0.026566079576493828
ACH-000127,-0.07320078363419144
ACH-000128,-0.0968419763091236
ACH-000132,0.04746016703856838
ACH-000133,-0.07978114163898146
ACH-000137,0.09467331524787333
ACH-000138,-0.0394573476455414
ACH-000142,-0.14888419310462928
ACH-000143,-0.09993211668454392
ACH-000146,0.06688374946335975
ACH-000148,-0.04627632355776126
ACH-000150,0.031947212221541274
ACH-000152,0.02480647033261936
ACH-000153,-0.054253120586370884
ACH-000159,-0.04907449321246403
ACH-000160,0.14087386241548785
ACH-000163,0.062084635865231434
ACH-000167,-0.040286154330567786
ACH-000168,0.07719080832751847
ACH-000169,-0.008940568981183398
ACH-000178,0.013137815846807873
ACH-000183,0.2720938957204161
ACH-000188,-0.013351752427213572
ACH-000189,0.2534433930065731
ACH-000190,-0.10716092937507964
ACH-000198,0.06437753450979601
ACH-000203,0.1333567104031607
ACH-000204,0.08450660970780811
ACH-000206,0.009444646776489056
ACH-000207,0.0138117861129296
ACH-000208,0.11143951987981672
ACH-000210,-0.011136597832698828
ACH-000211,0.08367641604249478
ACH-000215,-0.006527307024009987
ACH-000221,-0.022101887730565224
ACH-000222,-0.013542605659997264
ACH-000223,0.04420756061602745
ACH-000226,0.13033670568841565
ACH-000227,0.04376274583913283
ACH-000228,0.09984058182145047
ACH-000231,0.05575873344796214
ACH-000232,-0.09690986178577976
