,PRR20A (122183)
ACH-000004,0.34505462902884604
ACH-000005,0.05295581838915292
ACH-000007,-0.16921941029078386
ACH-000009,0.5179956400055529
ACH-000011,0.23720530412760346
ACH-000012,0.15640453800303994
ACH-000013,0.13425625672997965
ACH-000014,0.320488464775826
ACH-000015,0.25261548334389944
ACH-000017,0.11881173679301825
ACH-000018,0.2402688837519505
ACH-000019,0.13515503725620992
ACH-000021,0.27953543984343154
ACH-000022,0.6097696289902134
ACH-000025,0.27523261159573564
ACH-000028,0.25098890608301
ACH-000030,0.3824295801525008
ACH-000035,0.5529002467145803
ACH-000036,0.144678657695375
ACH-000037,0.057511064866838074
ACH-000039,0.3065381784198443
ACH-000040,0.31551710931472565
ACH-000041,0.42253006356665096
ACH-000042,0.28655736223044803
ACH-000045,0.3081710426035237
ACH-000047,0.3017886900447946
ACH-000052,0.2581970061651527
ACH-000053,0.14161214145441042
ACH-000054,0.14511370960535902
ACH-000055,0.31317509743453464
ACH-000060,0.20146923322520366
ACH-000067,0.09514453702697068
ACH-000070,0.050072264084492175
ACH-000075,0.3247080416277619
ACH-000078,-0.06508669059104444
ACH-000082,0.3838637912214357
ACH-000085,0.12971266838868156
ACH-000086,0.1682989443199987
ACH-000087,0.22482634316198355
ACH-000092,-0.04863138138866525
ACH-000095,0.15250895515691645
ACH-000097,0.21555894468173106
ACH-000098,0.33324288348414144
ACH-000099,0.11349588699692058
ACH-000108,0.1418151269134498
ACH-000113,0.07279995219995038
ACH-000116,0.08674287729555465
ACH-000118,0.2994342998844925
ACH-000120,0.15312849817745006
ACH-000123,0.3084109752976735
ACH-000127,0.3373550273734895
ACH-000128,0.3136548058602168
ACH-000132,0.2514905151392199
ACH-000133,0.2618150485183666
ACH-000137,0.4249774339134139
ACH-000138,0.25760181788951503
ACH-000142,0.11974141360954205
ACH-000143,0.2351154339048309
ACH-000146,0.3875711547771013
ACH-000148,0.2171372609801904
ACH-000150,0.1124520152489358
ACH-000152,-0.13009076074894094
ACH-000153,0.2760786863011735
ACH-000159,-0.03781505695581691
ACH-000160,0.7947137743314452
ACH-000163,0.14955993436758006
ACH-000167,-0.2378732283850556
ACH-000168,0.1694277664354136
ACH-000169,0.08659680124642635
ACH-000178,0.1815895187567533
ACH-000183,0.48401661361611004
ACH-000188,0.29342635302222164
ACH-000189,0.14237082105093207
ACH-000190,0.3789271896394569
ACH-000198,0.3171740372559909
ACH-000203,0.19654437994448884
ACH-000204,0.35525195634239826
ACH-000206,0.5795353659189919
ACH-000207,0.12945476345056914
ACH-000208,0.1917474938533413
ACH-000210,0.4077957442878356
ACH-000211,0.2273931600140429
ACH-000215,0.13928274576506716
ACH-000221,0.3753060495202989
ACH-000222,0.3937682271310313
ACH-000223,0.29212411560330925
ACH-000226,0.4260172767553279
ACH-000227,0.35417598078539403
ACH-000228,0.11871000517194392
ACH-000231,0.2671489706490171
ACH-000232,0.12300681357361375
ACH-000233,0.3597503331250612
ACH-000234,0.12933268994376276
ACH-000235,0.52113637938075
ACH-000237,0.025187704597027256
ACH-000238,0.1942753834556116
ACH-000242,0.2843495667617797
ACH-000243,0.28696757063091743
ACH-000244,0.20490664736042447
ACH-000246,0.04057830886119754
ACH-000248,0.17161076474180703
ACH-000250,0.1102764113485857
ACH-000251,0.3409688873743635
ACH-000252,0.014077274602747481
ACH-000253,0.31583440610435803
ACH-000255,0.3686109521771132
ACH-000256,0.24727507563956974
ACH-000257,0.3602514177684257
ACH-000258,-0.10922854430712296
ACH-000259,0.2975675816350676
ACH-000260,0.19851578689998547
ACH-000261,0.2548942101687212
ACH-000262,0.09439547537187706
ACH-000263,0.4562315341311259
ACH-000264,0.3259861099294023
ACH-000265,0.2433352264208877
ACH-000266,0.1756452323003998
ACH-000272,0.3941793837378113
ACH-000274,0.06433001762463629
ACH-000277,0.3042648390514136
ACH-000278,0.22117461847937536
ACH-000279,0.21776610937853375
ACH-000280,-0.004756883893970546
ACH-000281,0.21324654745135907
ACH-000288,0.3517230713351926
ACH-000291,0.33431317132620164
ACH-000293,0.38312455759934144
ACH-000294,0.4431383486477693
ACH-000295,0.14526338850453846
ACH-000296,0.4086993583682338
ACH-000302,0.17046084928858798
ACH-000304,0.3228016192042996
ACH-000307,0.3169805767158257
