,REG4 (83998)
ACH-000004,0.06708207911258678
ACH-000005,-0.026034427969130056
ACH-000007,0.013821308817517107
ACH-000009,-0.027352870084429392
ACH-000011,0.01864315874486222
ACH-000012,-0.14163616856586295
ACH-000013,-0.01999873025329629
ACH-000014,0.01847632820159109
ACH-000015,-0.10493581866158393
ACH-000017,-0.03545792917989962
ACH-000018,-0.0342324400956861
ACH-000019,-0.19638376632687865
ACH-000021,0.08818715301026242
ACH-000022,-0.03641800842855217
ACH-000025,-0.2686037521595712
ACH-000028,-0.21114755977115995
ACH-000030,0.012804778437337
ACH-000035,0.14007001568703742
ACH-000036,-0.021458825045670163
ACH-000037,0.06624680264146082
ACH-000039,0.03476257657283118
ACH-000040,-0.038008349956444115
ACH-000041,0.05171602011669192
ACH-000042,0.07820979963331134
ACH-000045,0.08337639029268548
ACH-000047,0.027141405585264917
ACH-000052,0.11279589349145085
ACH-000053,0.1019849049083345
ACH-000054,-0.056744842325487876
ACH-000055,0.022830719591538002
ACH-000060,-0.09396799966277762
ACH-000067,-0.20990729553159648
ACH-000070,-0.0052613632699061545
ACH-000075,-0.051761565073186515
ACH-000078,0.018227536017619447
ACH-000082,-0.002646293039524137
ACH-000085,0.30403219834745915
ACH-000086,-0.09978727202404042
ACH-000087,-0.08681580540767371
ACH-000092,-0.040584842287330065
ACH-000095,0.10490270117748923
ACH-000097,0.1218802506534032
ACH-000098,0.0626684387226643
ACH-000099,0.18759936864550092
ACH-000108,0.13042396015425411
ACH-000113,0.07121151223504588
ACH-000116,0.11640476307547715
ACH-000118,-0.001900275012123387
ACH-000120,0.14277446034400645
ACH-000123,-0.0027577045895493136
ACH-000127,0.02228702305717059
ACH-000128,0.05323708198479225
ACH-000132,0.14494008094763108
ACH-000133,-0.11210112674738426
ACH-000137,0.07153502334926698
ACH-000138,0.2602465443546465
ACH-000142,0.016280205360631454
ACH-000143,-0.015296421437232116
ACH-000146,0.09160147647452237
ACH-000148,0.04625676371006378
ACH-000150,-0.06348502908144862
ACH-000152,-0.20170452328623728
ACH-000153,-0.13380903557094695
ACH-000159,0.1410624993996176
ACH-000160,0.13683215394836756
ACH-000163,-0.044991432994245295
ACH-000167,0.02790933531006444
ACH-000168,0.0936261110169062
ACH-000169,0.0898453692583797
ACH-000178,0.041770129264182734
ACH-000183,-0.025460869565964314
ACH-000188,-0.055047910456970016
ACH-000189,0.2415785124513947
ACH-000190,-0.08872101821972755
ACH-000198,0.12366975559251615
ACH-000203,-0.2564066406573101
ACH-000204,-0.12611778534954293
ACH-000206,0.01670157784347153
ACH-000207,-0.16122248220703836
ACH-000208,-0.08256935027082217
ACH-000210,-0.2849486730932457
ACH-000211,0.08157943177036961
ACH-000215,0.06030930091574555
ACH-000221,-0.08777651771592082
ACH-000222,0.01526245949245064
ACH-000223,-0.0017245339345091785
ACH-000226,-0.13888958285457625
ACH-000227,0.08227856321829019
ACH-000228,0.031084108050233417
ACH-000231,0.0655508689577248
ACH-000232,0.13085073395602662
ACH-000233,0.050109857595223635
ACH-000234,0.059628449506665224
ACH-000235,0.021250074483936083
ACH-000237,0.08716952898734652
ACH-000238,-0.03503196800583337
ACH-000242,-0.5037658403780406
ACH-000243,0.028209829082796317
ACH-000244,-0.04506509924357924
ACH-000246,0.09276426305712604
ACH-000248,0.031303618248933636
ACH-000250,0.01051550976974638
ACH-000251,-0.006809270517575418
ACH-000252,0.08045997155649308
ACH-000253,0.13132638993080029
ACH-000255,0.040636762943072176
ACH-000256,0.21853130247702854
ACH-000257,0.016651499583328438
ACH-000258,0.13816265035777925
ACH-000259,0.07222202181642791
ACH-000260,-0.055235060903202765
ACH-000261,-0.0374960633469291
ACH-000262,0.055932265357191854
ACH-000263,0.16566006606519826
ACH-000264,0.06428462405998019
ACH-000265,-0.004716933792150241
ACH-000266,0.10037874305288833
ACH-000272,0.027649747806031
ACH-000274,0.03278357521209075
ACH-000277,0.021291124273299475
ACH-000278,0.0917894976940416
ACH-000279,0.0971360408268553
ACH-000280,0.1434857757666621
ACH-000281,0.2414712405279023
ACH-000288,-0.06138898627145446
ACH-000291,0.09886680966143173
ACH-000293,0.012150827259840787
ACH-000294,0.03489947306750352
ACH-000295,-0.1392503169003048
ACH-000296,-0.160103094850647
ACH-000302,-0.028511010249572193
ACH-000304,0.07468675757341417
ACH-000307,0.09691215051967284
ACH-000308,0.06371784736422001
ACH-000310,0.11913790196130447
ACH-000311,0.09972474920728096
ACH-000312,0.19511465844480788
ACH-000315,0.09791409300539478
ACH-000316,0.012435338123514059
ACH-000317,-0.15959157471316002
ACH-000318,0.09005406240879707
ACH-000319,0.12320643486983555
ACH-000320,0.006683384119491825
ACH-000322,0.0863309820944326
ACH-000323,-0.08473584530059779
ACH-000324,0.015895535783521115
ACH-000329,-0.04700966037830034
ACH-000330,0.006684195475225968
ACH-000331,-0.025635361493849814
ACH-000332,0.04890729360923442
ACH-000334,-0.016991891208875315
ACH-000335,-0.062490499057155015
ACH-000336,0.06387386094793886
ACH-000337,0.07158297082861585
ACH-000338,-0.1546674436699837
ACH-000339,0.07084085318624538
ACH-000341,-0.00906464043476202
ACH-000348,0.0412871832900562
ACH-000350,0.2532954362979078
ACH-000352,0.12291776519345145
ACH-000356,0.14291586780274831
ACH-000361,0.07287704438477144
ACH-000362,0.08128227908851755
ACH-000363,-0.0168480847544296
ACH-000364,0.012366244902823242
ACH-000365,0.16592061566433536
ACH-000366,0.11758273391444893
ACH-000368,-0.006773425424910323
ACH-000374,0.028648710161581607
ACH-000375,-0.018221648869327298
ACH-000376,-0.033073593556041864
ACH-000381,0.031831056298922376
ACH-000383,0.04272055227900347
ACH-000387,0.04613849982081073
ACH-000389,-0.021347998689161582
ACH-000390,0.04717825889008126
ACH-000393,-0.08372341606207034
ACH-000395,0.20279736011583854
ACH-000396,0.19437822418502435
ACH-000397,0.07680181809553456
ACH-000401,-0.09475334714033884
ACH-000402,-0.08950514074606425
ACH-000403,0.11603654256312647
ACH-000404,0.2769939043627416
ACH-000406,-0.016279846118497976
ACH-000407,-0.010798501687685123
ACH-000408,0.006998924832665319
ACH-000410,0.1444734154281369
ACH-000411,0.18807773021229784
ACH-000414,0.09864898337759476
ACH-000415,-0.03902808754103194
ACH-000416,0.13927484313486332
ACH-000420,0.15099323586633487
ACH-000421,0.12467824823819156
ACH-000424,-0.005647209382060408
ACH-000425,0.05012370055570285
ACH-000426,-0.2043209936096521
ACH-000427,-0.03299641398477969
ACH-000433,-0.22228441004270166
ACH-000435,0.33626703148362264
ACH-000436,-0.04201779633157757
ACH-000444,0.12813072721339774
ACH-000445,0.0193625333451534
ACH-000448,0.10045580607363304
ACH-000450,0.12255991092236325
ACH-000452,0.06797924226924006
ACH-000454,0.035680316519162286
ACH-000458,0.05011925079859066
ACH-000459,0.08926689645250041
ACH-000460,-0.00628551210647749
ACH-000461,-0.06282787426583407
ACH-000463,0.06366033171045325
ACH-000464,0.05575886499237985
ACH-000466,0.0988399254962975
ACH-000467,0.12496711359556298
ACH-000468,0.10082101530120333
ACH-000469,-0.03295732780325388
ACH-000470,0.17949472403035152
ACH-000471,0.02942145839540997
ACH-000472,0.09546147612086643
ACH-000473,0.16956382329179642
ACH-000475,0.10127884070846924
ACH-000476,0.01223579291816343
ACH-000477,-0.16070654132634984
ACH-000479,-0.07396398418175054
ACH-000480,0.13776691963465712
ACH-000481,0.045556823537758265
ACH-000483,0.1364336936031699
ACH-000484,0.03054318756537428
ACH-000485,0.08532967066333236
ACH-000486,-0.11432066847078035
ACH-000487,0.14639261477129584
ACH-000488,0.06283523424320321
ACH-000490,0.011378784484640669
ACH-000491,0.09736042197711303
ACH-000495,0.03716638611367183
ACH-000496,-0.052412225309157824
ACH-000499,0.005521578683862653
ACH-000500,0.17263333938000264
ACH-000502,0.14090115010616308
ACH-000503,0.07849258141853138
ACH-000505,0.08679620664189287
ACH-000507,-0.02767940682858291
ACH-000510,0.18264940936673574
ACH-000511,0.02419408573980573
ACH-000512,0.033849451184238925
ACH-000516,0.05300888609255122
ACH-000517,0.03104426722714645
ACH-000518,0.10295812822514644
ACH-000520,0.006943661545278235
ACH-000521,0.14001454550582418
ACH-000522,-0.035078779537564525
ACH-000524,0.1878570634382615
ACH-000527,0.20408375873502946
ACH-000528,0.1345363259923998
ACH-000537,0.036366905022206235
ACH-000541,-0.02379314325885867
ACH-000542,0.13994128812132395
ACH-000544,-0.1307936624813377
ACH-000545,-0.0102400871308842
ACH-000547,0.1847477026031383
ACH-000548,0.043504433074982064
ACH-000549,-1.060492739419612e-05
ACH-000550,0.12892094988610153
ACH-000552,0.10014048003142008
ACH-000556,0.04277410809249744
ACH-000557,0.1644314271316792
ACH-000569,-0.1843992776556009
ACH-000570,0.0011423106191483495
ACH-000571,0.04042076706532394
ACH-000573,0.06022459075114054
ACH-000576,0.04626813672771909
ACH-000579,-0.20951642065398185
ACH-000580,0.10209820576280892
ACH-000584,0.15977573631159547
ACH-000585,0.14196846768351082
ACH-000588,0.05181133181405921
ACH-000589,0.04358533242074817
ACH-000591,0.0985363791039142
ACH-000593,0.13213959303996167
ACH-000600,0.08869903683772831
ACH-000601,0.08077616645862555
ACH-000605,-0.2680980813248564
ACH-000606,0.054704237427277085
ACH-000608,0.12663506535792016
ACH-000614,0.020195806071311342
ACH-000616,0.037415116538002974
ACH-000618,0.1793787557306947
ACH-000619,-0.041878439115513366
ACH-000620,-0.022605499579830525
ACH-000621,0.03597383330078252
ACH-000622,0.1238156340504415
ACH-000623,0.0058609668910028796
ACH-000624,0.10991512608521052
ACH-000627,0.004834242688890088
ACH-000630,0.1551043039933662
ACH-000631,0.08169979334309391
ACH-000632,-0.1125492072505938
ACH-000633,0.1341619307347637
ACH-000637,0.2014436397560432
ACH-000638,-0.003871797791239646
ACH-000646,0.06664025922704571
ACH-000647,0.07158070428891775
ACH-000648,-0.00374327924825108
ACH-000649,0.052300340538379474
ACH-000651,0.10897067115151532
ACH-000652,0.14516912304359827
ACH-000653,0.04147005185095237
ACH-000657,-0.0035483540975473436
ACH-000658,0.1142390497950953
ACH-000661,0.20212466472613075
ACH-000662,0.11592423749393745
ACH-000663,0.21199427843964655
ACH-000665,0.03611333299498313
ACH-000671,0.1338068218835131
ACH-000672,0.2384218883034161
ACH-000673,0.06751945110812929
ACH-000676,-0.0313492823489679
ACH-000677,0.01439770706592065
ACH-000681,0.05896669185078585
ACH-000683,0.08712314063628572
ACH-000684,0.051981620148884
ACH-000688,-0.10147608897149046
ACH-000693,-0.0023450743430506
