,RHOBTB3 (22836)
ACH-000004,0.13921770328335395
ACH-000005,-0.1071851523458252
ACH-000007,0.25229358914479794
ACH-000009,0.08767587791116474
ACH-000011,0.17761562355304247
ACH-000012,0.07364047061512279
ACH-000013,0.16329680810846756
ACH-000014,0.0811634318361989
ACH-000015,0.020247449332622864
ACH-000017,-0.1348016335561592
ACH-000018,-0.07025301598617256
ACH-000019,0.010889467393027092
ACH-000021,0.11245452140747568
ACH-000022,-0.043909497933015566
ACH-000025,-0.08749836897031303
ACH-000028,0.2383132575106524
ACH-000030,0.1515209235428362
ACH-000035,0.09619716368753163
ACH-000036,-0.032733664734084136
ACH-000037,0.028912167008029337
ACH-000039,0.10416252508519906
ACH-000040,-0.02046792301214135
ACH-000041,0.046880415071899086
ACH-000042,0.1469369388256533
ACH-000045,-0.0710961110389418
ACH-000047,0.08022077713677585
ACH-000052,0.16437828457184706
ACH-000053,0.1462750771485651
ACH-000054,0.0820413041152545
ACH-000055,0.19780772497323185
ACH-000060,0.11626802665953966
ACH-000067,0.03479185438515493
ACH-000070,0.06828398533611155
ACH-000075,0.07520136279952415
ACH-000078,0.28651583853612045
ACH-000082,0.030690818308689964
ACH-000085,0.0856973760581784
ACH-000086,0.11596219477635462
ACH-000087,-0.035715019103857416
ACH-000092,-0.017890861715836582
ACH-000095,0.02010285711591283
ACH-000097,0.11054340571917268
ACH-000098,-0.018727208993481625
ACH-000099,0.23494303913884804
ACH-000108,0.3400263697173631
ACH-000113,0.17115166328951215
ACH-000116,0.08064856554765439
ACH-000118,0.08182148757962103
ACH-000120,-0.03411755170639581
ACH-000123,0.16029313718513227
ACH-000127,0.16926464774180286
ACH-000128,0.04932514600153262
ACH-000132,0.1084866010550162
ACH-000133,0.025708067216205683
ACH-000137,0.20068408681624336
ACH-000138,0.18015232329620204
ACH-000142,0.14628964286733462
ACH-000143,-0.05279501753794652
ACH-000146,0.05091768612341115
ACH-000148,0.18706029573515384
ACH-000150,0.09594338107178747
ACH-000152,0.04890313603539403
ACH-000153,-0.17973506880653814
ACH-000159,0.056206134775872885
ACH-000160,0.07805823225845787
ACH-000163,0.057710780430331614
ACH-000167,0.14509960854193105
ACH-000168,0.09087430490084274
ACH-000169,-0.0718487936127945
ACH-000178,0.02584561500834185
ACH-000183,0.03701982195490189
ACH-000188,0.1743080768486323
ACH-000189,0.13280194033303955
ACH-000190,-0.008380412142211495
ACH-000198,0.09587366322266637
ACH-000203,-0.006276714888908215
ACH-000204,-0.08041917186897637
ACH-000206,0.12774361145742466
ACH-000207,-0.010742362645630778
ACH-000208,-0.009669074500059395
ACH-000210,0.11333176537131705
ACH-000211,0.02216435424317839
ACH-000215,0.1708425963023584
ACH-000221,-0.05690074670435974
ACH-000222,0.05945095287063504
ACH-000223,0.13986411979109178
ACH-000226,-0.1211490796260163
ACH-000227,0.1034619940803106
ACH-000228,0.058848527734414416
ACH-000231,0.12400288826705573
ACH-000232,-0.020120398587821515
ACH-000233,0.2746096459990009
ACH-000234,0.029311916066156993
ACH-000235,0.006003893477788336
ACH-000237,0.10352968944793617
ACH-000238,0.13145521939462956
ACH-000242,0.36969716683576703
ACH-000243,0.13606759331527327
ACH-000244,0.12120939915669975
ACH-000246,-0.016441137893517033
