,TACC3 (10460)
ACH-000004,-0.5622710167262673
ACH-000005,-0.1403569553480657
ACH-000007,-0.3890491416175188
ACH-000009,-0.5009035212071187
ACH-000011,-0.5401721003929807
ACH-000012,-0.6584751227818609
ACH-000013,-0.33451989376770136
ACH-000014,-0.45032836016748695
ACH-000015,-0.4986337647251058
ACH-000017,-0.7203971187162785
ACH-000018,-0.6622060273720694
ACH-000019,-0.6199280311274803
ACH-000021,-0.12261155863173186
ACH-000022,-0.7432609904671108
ACH-000025,-0.368560355391944
ACH-000028,-0.6737334769236295
ACH-000030,-0.7768982395397803
ACH-000035,-0.4396568747821017
ACH-000036,-0.3589659489464595
ACH-000037,-0.7812165375123525
ACH-000039,-0.6268705768637277
ACH-000040,-0.7142681532796533
ACH-000041,-0.4215245552431188
ACH-000042,-0.3780454140888984
ACH-000045,-0.3122259639859018
ACH-000047,-0.6905452490558504
ACH-000052,-0.1472984267296992
ACH-000053,-0.7174853486493828
ACH-000054,-0.3874776101491825
ACH-000055,-0.3615529026665572
ACH-000060,-0.2778489324740638
ACH-000067,-0.2092193584995377
ACH-000070,-0.5057260342167074
ACH-000075,-0.4081713520562664
ACH-000078,-0.6272001835461128
ACH-000082,-0.4928248210458708
ACH-000085,-0.9353126236816801
ACH-000086,-0.3126927280999593
ACH-000087,-0.264740538227964
ACH-000092,-0.15741113918840755
ACH-000095,-0.6427631286932499
ACH-000097,-0.6962382921728358
ACH-000098,-0.03627351260859279
ACH-000099,-0.7358949908217736
ACH-000108,-0.18760224159440472
ACH-000113,-0.4664476101869541
ACH-000116,-0.8495737337989905
ACH-000118,-0.379442430966556
ACH-000120,-0.6754782758770083
ACH-000123,-0.5877038075859151
ACH-000127,-0.4909990167666316
ACH-000128,-0.5295517983052263
ACH-000132,-0.6503571251328546
ACH-000133,-0.5356818778670439
ACH-000137,-0.5094335720050888
ACH-000138,-0.4131311736155884
ACH-000142,-0.7195044113536461
ACH-000143,-0.1933313237849887
ACH-000146,-0.4234112445014832
ACH-000148,-0.3415571131206131
ACH-000150,-0.4508507344461461
ACH-000152,-0.4521974648791123
ACH-000153,-0.27901483194751003
ACH-000159,-0.5477445615758729
ACH-000160,-0.7585496092862074
ACH-000163,-0.3487339089528866
ACH-000167,-1.5662061802658542
ACH-000168,-0.20822198024428015
ACH-000169,-0.4479644001690349
ACH-000178,-0.2711067525558317
ACH-000183,-0.3698314699479656
ACH-000188,-0.5162599256063455
ACH-000189,-0.917917455521848
ACH-000190,-0.5294795946250023
