,PRKAB2 (5565)
ACH-000190,-0.006613641934667371
ACH-000198,-0.13452689369124418
ACH-000203,-0.6044746395149861
ACH-000204,-0.5151718348206512
ACH-000206,-0.0270619554735514
ACH-000207,-0.23480329547106346
ACH-000208,-0.2864976088743664
ACH-000210,-0.28145244893115684
ACH-000211,-0.05933300023719852
ACH-000215,-0.08294931723146756
ACH-000221,0.011858302379240708
ACH-000222,-0.03229699396210326
ACH-000223,-0.09332324627691102
ACH-000226,-0.1291062015218231
ACH-000227,0.15536046807844298
ACH-000228,-0.054790228728097315
ACH-000231,-0.11227423336263292
ACH-000232,-0.24428216064674246
ACH-000233,0.0733509948936184
ACH-000234,-0.07700948053240256
ACH-000235,-0.18625981273935155
ACH-000237,0.005363808877056112
ACH-000238,-0.025137599018615845
ACH-000242,-0.010506773558781058
ACH-000243,0.009012144135501788
ACH-000244,0.028534236310435127
ACH-000246,-0.07785857169681573
ACH-000248,-0.15788364998137974
ACH-000250,-0.05005789618590165
ACH-000251,-0.056131111143605784
ACH-000252,-0.004963293400711739
ACH-000253,-0.060542175813900735
ACH-000255,-0.01974710113007202
ACH-000256,0.10917921462396396
ACH-000257,-0.011333697988010004
ACH-000258,-0.2103945705583539
ACH-000259,-0.034733307292583115
ACH-000260,-0.1814702741553981
ACH-000261,-0.1410478780931232
ACH-000262,-0.049730578814708194
ACH-000263,0.1371957590730352
ACH-000264,-0.07017050310871978
ACH-000265,0.03822154450984455
ACH-000266,-0.12625354231331185
ACH-000272,-0.11112178558255692
ACH-000274,-0.06354945219557216
ACH-000277,-0.1429969829410685
ACH-000278,0.03298923954118137
ACH-000279,0.031846284033391924
ACH-000280,-0.038714739918816056
ACH-000281,0.035780502388971215
ACH-000288,-0.1461180733498691
ACH-000291,-0.01942993158672881
ACH-000293,-0.11897798034266385
ACH-000294,-0.035824723894284365
ACH-000295,0.12662665705445506
ACH-000296,-0.06069414602214359
ACH-000302,-0.09336477751230324
ACH-000304,-0.2947345465901104
ACH-000307,-0.07100640374613462
ACH-000308,-0.011797079246508982
ACH-000310,-0.040632037700287935
ACH-000311,-0.14931167687539812
ACH-000312,-0.0019520198990180613
ACH-000315,-0.21201251103793067
ACH-000316,-0.02780496988904173
ACH-000317,0.16092819362538133
ACH-000318,-0.16300287159800236
ACH-000319,-0.11723876144262915
ACH-000320,0.004913868227055338
ACH-000322,-0.24704426452215855
ACH-000323,0.11222310292603314
ACH-000324,-0.009213426075794852
ACH-000329,-0.05713816504593135
ACH-000330,0.0060144881556300845
ACH-000331,-0.013641441913927542
ACH-000332,-0.07953324784163941
ACH-000334,-0.08382548544135697
ACH-000335,-0.045013043426043176
ACH-000336,-0.20999838863794787
ACH-000337,-0.03379719733446795
ACH-000338,0.1797108363427438
ACH-000339,-0.018063677718643964
ACH-000341,0.03895229507358094
ACH-000348,-0.1509663648185237
ACH-000350,-0.08257299144426179
ACH-000352,-0.107826238975021
ACH-000356,-0.22199241768025607
ACH-000361,-0.20211396831928374
ACH-000362,-0.12797676057489035
ACH-000363,0.0055422774138837155
ACH-000364,-0.1378631169830711
ACH-000365,-0.0051949734216922856
ACH-000366,-0.01626933408211807
ACH-000368,0.08188290953208026
ACH-000374,-0.12648232553004993
ACH-000375,0.05379790042611611
ACH-000376,0.0012276445591142828
ACH-000381,-0.12478599784504073
ACH-000383,-0.13257917049408754
ACH-000387,-0.004011504423336225
ACH-000389,0.03083352508397381
ACH-000390,-0.1968584796928106
ACH-000393,0.03501280935147512
ACH-000395,0.14830092061125053
ACH-000396,-0.18399690873406968
ACH-000397,-0.13395147928275067
ACH-000401,-0.11360411528562425
ACH-000402,0.2206050373833476
ACH-000403,0.03214504007285602
ACH-000404,0.05421744738532616
ACH-000406,-0.0185516886712093
ACH-000407,-0.143364486209682
ACH-000408,-0.111401818750007
ACH-000410,-0.32489055793340343
ACH-000411,-0.005164484788817153
ACH-000414,-0.1404200150729349
ACH-000415,0.06190110919224851
ACH-000416,-0.09649036383748012
ACH-000420,-0.23162484698213506
ACH-000421,-0.017066176188230985
ACH-000424,0.0522310014082478
ACH-000425,-0.04706377997680397
ACH-000426,-0.23077203874173702
ACH-000427,0.00989481898584976
ACH-000433,-0.2573658459345837
ACH-000435,-0.11411462743305825
ACH-000436,0.014729513996863924
ACH-000444,8.807012950853054e-05
ACH-000445,-0.02329770874915272
ACH-000448,-0.1053056166859686
ACH-000450,0.05279143278589637
ACH-000452,-0.08160303795376735
ACH-000454,-0.20087185767882973
ACH-000458,-0.19684017638030105
ACH-000459,0.0047286191893274295
ACH-000460,-0.09560881253939016
ACH-000461,-0.08670655623732519
ACH-000463,-0.10054274063667992
ACH-000464,-0.24750595303586345
ACH-000466,-0.031770168678953145
ACH-000467,-0.025099728208555203
ACH-000468,-0.050198825423356914
ACH-000469,-0.08154892626267092
ACH-000470,-0.1255266100671072
ACH-000471,-0.17913316565033194
ACH-000472,-0.02877543270497795
ACH-000473,-0.08318537925387005
ACH-000475,-0.05115537459994153
ACH-000476,-0.036129839615032085
ACH-000477,0.040782340399224175
ACH-000479,0.11050306178859
ACH-000480,-0.018846690548991216
ACH-000481,0.07826635682966017
ACH-000483,-0.12255510301643333
ACH-000484,-0.1078391876420378
ACH-000485,-0.228240009502029
ACH-000486,-0.11148326273461197
ACH-000487,0.042056295700957085
ACH-000488,-0.05426549177504431
ACH-000490,-0.1349059992184635
ACH-000491,0.07089712644349902
ACH-000495,-0.1856250623651457
ACH-000496,-0.04872403645499626
ACH-000499,-0.06302942040648138
ACH-000500,-0.1803091969007409
ACH-000502,-0.010337267797031991
ACH-000503,-0.11620895262780055
ACH-000505,-0.08034518356223794
ACH-000507,-0.03995389410063256
ACH-000510,-0.22252787517991865
ACH-000511,-0.12785383058268115
ACH-000512,-0.09797524380699332
ACH-000516,-0.1354983842798735
ACH-000517,-0.175190824401271
ACH-000518,-0.05852695187427717
ACH-000520,-0.05515969818849634
ACH-000521,-0.19553690592592304
ACH-000522,-0.12704519962052455
ACH-000524,-0.1375737838325162
ACH-000527,-0.0026694327661516038
ACH-000528,-0.08532140939147141
ACH-000537,0.010969077642423554
ACH-000541,-0.062041723461421165
ACH-000542,-0.05514258960842481
ACH-000544,-0.002347631364253027
ACH-000545,-0.004194146705174293
ACH-000547,-0.2829447964599529
ACH-000548,-0.1574136440893916
ACH-000549,-0.03598347079311355
ACH-000550,-0.12729454049258346
ACH-000552,-0.06418379306140409
ACH-000556,-0.12099832232707618
ACH-000557,-0.07310165375118079
ACH-000569,-0.1605976893865161
ACH-000570,0.0967575287112514
ACH-000571,-0.1297449644999239
ACH-000573,-0.11823373095397965
ACH-000576,0.05308261698069708
ACH-000579,-0.13676267030615988
ACH-000580,-0.08413544114825013
ACH-000584,-0.05685083414978214
ACH-000585,0.005666479992415704
ACH-000588,-0.17487857587065864
ACH-000589,-0.09036958645261113
ACH-000591,0.06341196076152446
ACH-000593,0.02534352546795966
ACH-000600,-0.054522712273126495
ACH-000601,-0.0841137914525626
ACH-000605,0.024015758397194064
ACH-000606,-0.16065972907516232
ACH-000608,-0.06100544165509785
ACH-000614,-0.10500148048199716
ACH-000616,-0.09451966788309617
ACH-000618,-0.07070197198955808
ACH-000619,-0.1599569793156852
ACH-000620,-0.05154367344727862
ACH-000621,-0.06582831825864227
ACH-000622,-0.05803427026948611
ACH-000623,0.018467111230739932
ACH-000624,-0.09284880101628236
ACH-000627,-0.03611822710172007
ACH-000630,-0.051206224340023566
ACH-000631,-0.4731275640079707
ACH-000632,-0.06809130341007004
ACH-000633,-0.155588910168303
ACH-000637,-0.10559386418150056
ACH-000638,-0.13566162037257906
ACH-000646,-0.2660396954495741
ACH-000647,-0.1325165566808739
ACH-000648,0.08130855343895584
ACH-000649,-0.06528143096315517
ACH-000651,-0.07877801155730219
ACH-000652,-0.07018646669210896
ACH-000653,-0.13649107395557158
ACH-000657,-0.185878981861508
ACH-000658,-0.07955169536168022
ACH-000661,-0.16422656762732468
ACH-000662,-0.04826570782126211
ACH-000663,0.015355164254640253
ACH-000665,-0.13751835302759027
ACH-000671,-0.05927271951066715
ACH-000672,0.10745118941385234
ACH-000673,-0.07496207840468831
ACH-000676,-0.0640805740476342
ACH-000677,-0.2137640998443213
ACH-000681,-0.138471876850281
ACH-000683,-0.21168451358962934
ACH-000684,-0.1787306518564912
ACH-000688,0.06126576278540559
ACH-000693,-0.14120891940649882
ACH-000694,0.01865186729417685
ACH-000695,-0.1521354745356864
ACH-000696,-0.15512596956698832
ACH-000697,-0.15604261576126838
ACH-000699,-0.014260295280377854
ACH-000701,-0.02848075164022574
ACH-000706,0.050367490352088526
ACH-000711,-0.1406494603190259
ACH-000713,-0.30391734702315404
ACH-000714,-0.1595178778154474
ACH-000718,0.052700613787151664
ACH-000720,0.014790952292914019
ACH-000721,-0.10350028887184988
ACH-000724,-0.005229142644243596
ACH-000725,-0.2779515134826713
ACH-000732,-0.08456965962056409
ACH-000734,-0.03923073245823535
ACH-000735,-0.07299778522340793
ACH-000736,-0.002998004442351691
ACH-000738,-0.041366742842354864
ACH-000746,-0.08798353668766727
ACH-000747,-0.15509882458330748
ACH-000748,-0.0903400402499022
ACH-000753,-0.13482648313293813
ACH-000756,-0.0100617398545483
ACH-000757,-0.2359737825426702
ACH-000758,-0.02462467716828063
ACH-000760,-0.3029850306738493
ACH-000762,-0.26892687002881377
ACH-000763,-0.0907072779473094
ACH-000764,-0.05808237039898347
ACH-000765,-0.095167376219349
ACH-000766,-0.07688643570419937
ACH-000767,-0.2168263330939045
ACH-000768,-0.08118927231037389
ACH-000769,-0.14242322427097526
ACH-000770,-0.05284334099425272
ACH-000771,-0.08122958520239552
ACH-000773,-0.2430726967873212
ACH-000776,-0.012831247698930829
ACH-000777,0.06956602092297512
ACH-000778,-0.14840938306845586
ACH-000781,-0.02158667509187613
ACH-000782,-0.05692338589555675
ACH-000783,-0.11161620120834734
ACH-000784,-0.02779985845967576
ACH-000785,-0.22923708714185656
ACH-000787,-0.16203998488467505
ACH-000788,-0.102896360626366
ACH-000791,-0.1996690565880497
ACH-000792,-0.0418749109434885
ACH-000794,0.03601721300472538
ACH-000796,-0.06852324409323875
ACH-000798,-0.1797336915493062
ACH-000799,-0.18737618353239585
ACH-000800,-0.058610101978013016
ACH-000802,-0.1177302570801825
ACH-000804,-0.2435825424856308
ACH-000805,-0.1511608466991658
ACH-000809,-0.032648104386884175
ACH-000810,-0.01698020139710783
ACH-000811,-0.05249726994145254
ACH-000817,-0.1310462785376758
ACH-000819,-0.2050503709478472
ACH-000820,-0.246193753232184
ACH-000821,-0.15034598875025787
ACH-000822,-0.2189821675877768
ACH-000823,-0.0642716490983043
ACH-000824,-0.0339198497991576
ACH-000827,-0.15183987720381376
ACH-000829,0.06704780077024515
ACH-000831,-0.04897540251607169
ACH-000832,-0.1766720835422499
ACH-000833,0.056769550328715675
ACH-000834,-0.13530086410530964
ACH-000835,-0.10925867535455826
ACH-000836,-0.14934663707355258
ACH-000837,-0.027360676086793708
ACH-000838,-0.10070572298986276
ACH-000839,-0.11096288429869616
ACH-000840,-0.21969030483058133
ACH-000841,0.03380826910860142
ACH-000843,-0.06723373172790978
ACH-000846,0.028752020557435407
ACH-000847,0.041391880722930034
ACH-000848,-0.12761506981119802
ACH-000849,0.09259715913572857
ACH-000851,-0.12351226465146245
ACH-000855,0.07352494321024053
ACH-000856,0.04382015704036354
ACH-000858,-0.14827728537125662
ACH-000859,-0.06426565161293901
ACH-000861,-0.29448626722678306
ACH-000862,-0.06600097572812531
ACH-000865,-0.13371776645940928
ACH-000866,-0.058436708729922085
ACH-000867,-0.13913389538600807
ACH-000869,-0.2461410372103301
ACH-000872,0.09956778931716223
ACH-000873,0.0845500779973221
ACH-000876,-0.11373873041812152
ACH-000878,0.08545492428750648
ACH-000880,-0.006835642447371253
ACH-000881,-0.013997633466908159
ACH-000882,-0.1436423462571968
ACH-000884,-0.0008535727600169201
ACH-000885,-0.15308164681805014
ACH-000887,-0.15734670129102304
ACH-000889,-0.13856787526060058
ACH-000896,-0.010636243305215013
ACH-000898,0.008023024765778703
ACH-000900,-0.1539788045686249
ACH-000901,-0.04141830905479583
ACH-000905,-0.17064228798369233
ACH-000906,0.0143447566314207
ACH-000907,-0.11453223164656183
ACH-000910,-0.0043528139243063394
ACH-000911,-0.04786716520787992
ACH-000912,-0.10443891191257662
ACH-000913,-0.1120183339248181
ACH-000915,-0.07518264753805842
ACH-000916,-0.1768986418615758
ACH-000917,-0.11955602824543525
ACH-000920,-0.02687907110212388
ACH-000921,0.049501262809035336
ACH-000924,-0.3263154357140718
ACH-000926,-0.04651934956806567
ACH-000928,-0.16654285189225218
ACH-000929,-0.10769436280938953
ACH-000932,-0.11803613566903365
ACH-000935,0.05165915362456803
ACH-000936,-0.22400293861732687
ACH-000937,-0.10872251808182427
ACH-000938,-0.21421147941418134
ACH-000939,-0.049043949641706185
ACH-000941,-0.07957640512353054
ACH-000943,-0.009261210589975836
ACH-000946,0.03643985840760522
ACH-000947,0.004018696091080204
ACH-000948,-0.15379148742364562
ACH-000950,0.015654942932414616
ACH-000953,-0.14762455859790755
ACH-000954,-0.2383017628371383
ACH-000957,-0.001501106676472233
ACH-000958,0.006840102454732025
ACH-000960,-0.22075194021661115
ACH-000963,-0.17110354308582704
ACH-000968,-0.04078171964128198
ACH-000969,-0.038789574299919916
ACH-000972,0.006722887721504896
ACH-000973,-0.20289571098397266
ACH-000974,-0.09169564637596447
ACH-000978,-0.2977303726116836
ACH-000984,-0.22266403911604696
ACH-000986,0.07401721662826223
ACH-000988,-0.14034578635296618
ACH-000993,-0.22543440428216546
ACH-000994,-0.0021053280024840447
ACH-000996,-0.4235050704220568
ACH-001001,0.023327652314214502
ACH-001020,0.17775081489797975
ACH-001028,-0.12291733085741413
ACH-001031,-0.11574667917694735
ACH-001038,-0.09235758426684876
ACH-001048,-0.042820724668713936
ACH-001050,0.0005837558416381798
ACH-001053,0.08038394110191427
ACH-001054,-0.12311783686213885
ACH-001061,-0.06426561721783748
ACH-001067,-0.0016164325767208693
ACH-001075,-0.12430467576100107
ACH-001096,0.03245704776728841
ACH-001111,0.012168782679895235
ACH-001119,0.1932651531129462
ACH-001128,-0.2800818392066217
ACH-001134,-0.2806502577167494
ACH-001151,-0.031955441721056986
ACH-001163,-0.21271040412942144
ACH-001164,-0.18375672702390086
ACH-001183,0.013511751472072508
ACH-001192,-0.015848714626549062
ACH-001193,-0.06142939926306424
ACH-001196,-0.15649873687395446
ACH-001197,-0.1159638201024148
ACH-001205,-0.21646886620896486
ACH-001211,-0.3663613505522799
ACH-001212,0.03656817837241925
ACH-001228,-0.11496038904273605
ACH-001232,-0.11685957482354745
ACH-001239,-0.00660949540514807
ACH-001270,0.06752560532769096
ACH-001274,-0.08837540871320441
ACH-001275,-0.049334025436864916
ACH-001277,-0.18915699754010867
ACH-001278,0.0056033151018237215
ACH-001280,0.010856691894947751
ACH-001283,-0.0562203608047323
ACH-001289,0.001065422409012378
ACH-001300,0.07421726513791099
ACH-001301,-0.05321207098568888
ACH-001302,-0.09780411640265106
ACH-001306,-0.11043956318800488
ACH-001318,-0.1173766395456364
ACH-001322,-0.051755063280377774
ACH-001328,-0.11178303621249963
ACH-001332,-0.020031594952215504
ACH-001336,-0.16227490734956235
ACH-001346,-0.11779796058893215
ACH-001353,-0.07786589931085294
ACH-001354,-0.20169083982796487
ACH-001367,0.073247906467335
ACH-001368,-0.17020854647009465
ACH-001374,0.08756543714016993
ACH-001377,-0.12561255279784606
ACH-001380,-0.07326514233975817
ACH-001391,-0.16927238728809593
ACH-001408,-0.1644549637116373
ACH-001430,-0.19022362886586366
ACH-001431,-0.12292464730264382
ACH-001450,0.09888628170324597
ACH-001496,-0.08395620151072543
ACH-001500,-0.12102687257631745
ACH-001523,0.05981819455423507
ACH-001532,-0.03194690474248731
ACH-001550,-0.02030510460580447
ACH-001552,-0.1911905591883215
ACH-001554,-0.03245703197986029
ACH-001654,-0.03823224227381518
ACH-001735,0.034701408507480706
ACH-001736,0.031663721324174283
ACH-001737,0.07623338530095654
ACH-001740,-0.13982759850134693
ACH-001745,0.08683415624409804
ACH-001765,-0.03802561306967785
