,RPL18 (6141)
ACH-000004,-1.1219893973383408
ACH-000005,-1.0457462985481276
ACH-000007,-1.269597266603182
ACH-000009,-1.1893121407519986
ACH-000011,-1.333549507579039
ACH-000012,-1.370047994742772
ACH-000013,-1.2222093293465826
ACH-000014,-1.257329806338824
ACH-000015,-1.3819567820064609
ACH-000017,-1.2820977348737193
ACH-000018,-1.1295369417286427
ACH-000019,-1.4748495188876276
ACH-000021,-1.4282980113896766
ACH-000022,-1.3643038102215048
ACH-000025,-1.2007924236438985
ACH-000028,-1.3146457957723463
ACH-000030,-1.3689140568089957
ACH-000035,-1.185090791346589
ACH-000036,-1.1762834087942933
ACH-000037,-1.6255523181451816
ACH-000039,-1.3311862798751146
ACH-000040,-1.3275407616793296
ACH-000041,-1.1450646181740565
ACH-000042,-1.2969231502784326
ACH-000045,-1.2155725850321082
ACH-000047,-1.1468993883809115
ACH-000052,-1.2573474101795046
ACH-000053,-1.3990327472876984
ACH-000054,-1.298018129055196
ACH-000055,-1.3034576387475385
ACH-000060,-1.4003434383277191
ACH-000067,-1.237422481105982
ACH-000070,-1.326089766438699
ACH-000075,-1.2584880779899112
ACH-000078,-1.2764345213761459
ACH-000082,-1.2443416035968449
ACH-000085,-1.5389372437773778
ACH-000086,-1.2049732946615954
ACH-000087,-1.1199682374547972
ACH-000092,-1.4143285899526388
ACH-000095,-1.4241986962673971
ACH-000097,-1.38345607484676
ACH-000098,-1.3606525397548317
ACH-000099,-1.3140513012005377
ACH-000108,-1.223698880002243
ACH-000113,-1.348779373020959
ACH-000116,-1.222992736081666
ACH-000118,-1.2383685919869376
ACH-000120,-1.2776448168946444
ACH-000123,-1.3274081417143864
ACH-000127,-1.290858110408542
ACH-000128,-1.2618655663916598
ACH-000132,-1.3797045906057974
ACH-000133,-1.281134436360558
ACH-000137,-1.2842904723954232
ACH-000138,-1.191128122440517
ACH-000142,-1.2336514747778655
ACH-000143,-1.3129969522053382
ACH-000146,-1.1718924716328156
ACH-000148,-1.0955903676655774
ACH-000150,-1.1466181484029878
ACH-000152,-1.1235503727484408
ACH-000153,-1.3915898415162296
ACH-000159,-1.2215263741399711
ACH-000160,-1.3888514126672722
ACH-000163,-1.4381754918459868
ACH-000167,-0.08462122997082801
ACH-000168,-1.3163781098717566
ACH-000169,-1.2268272624151917
ACH-000178,-1.2448761818950649
ACH-000183,-1.0986686870429567
ACH-000188,-1.2131554186387468
ACH-000189,-1.2291116308565573
ACH-000190,-1.3499032926527177
ACH-000198,-1.1912034918499226
ACH-000203,-1.1653964500837573
ACH-000204,-1.22390359230939
ACH-000206,-1.451528491389459
ACH-000207,-1.4400665739502243
ACH-000208,-1.3210104984380775
ACH-000210,-1.5770825090113545
ACH-000211,-1.1959691601341451
ACH-000215,-1.3721513304731556
ACH-000221,-1.3927815644044743
ACH-000222,-1.2479873739480765
ACH-000223,-1.0766484382234265
ACH-000226,-1.3241135071124115
ACH-000227,-1.159450452419723
ACH-000228,-1.0916058780259323
ACH-000231,-1.3092168620254356
ACH-000232,-1.2103614757781331
ACH-000233,-1.2118477657389422
ACH-000234,-1.2680552810090315
ACH-000235,-1.4351147278948135
ACH-000237,-1.2030203957284749
ACH-000238,-1.2122637678385255
ACH-000242,-1.051313289642082
ACH-000243,-1.2800106682919108
ACH-000244,-1.262978571937455
ACH-000246,-1.3290593996404552
ACH-000248,-1.4778905095053232
ACH-000250,-1.217104439849312
ACH-000251,-1.3232714367569818
ACH-000252,-1.3160446178237508
ACH-000253,-1.3759941977320538
ACH-000255,-1.2872038402444934
ACH-000256,-1.2570381364784473
ACH-000257,-1.1666565877338453
ACH-000258,-1.570132165343766
ACH-000259,-1.2183703393055032
ACH-000260,-1.272735053446737
ACH-000261,-1.4185593333321505
ACH-000262,-1.0898843045114717
ACH-000263,-1.3198815164348043
ACH-000264,-1.3850952432720482
ACH-000265,-1.4272990110872659
ACH-000266,-1.396090833775849
ACH-000272,-1.4401132494033315
ACH-000274,-1.3529484450116966
ACH-000277,-1.3714944303609549
ACH-000278,-1.2549374128601631
ACH-000279,-1.165502372422487
ACH-000280,-1.3545654200369062
ACH-000281,-1.3686748554226733
ACH-000288,-1.3775866177018408
ACH-000291,-1.2936153782746764
ACH-000293,-1.3536929620138574
ACH-000294,-0.805793298766926
ACH-000295,-1.3580261300886354
ACH-000296,-1.0887047890303159
ACH-000302,-1.1113405703634036
ACH-000304,-1.2988700249136709
ACH-000307,-1.2257791606919342
ACH-000308,-1.4092611144147034
ACH-000310,-1.2242016690272486
ACH-000311,-1.2486828548021638
ACH-000312,-1.2648148628782223
ACH-000315,-1.0621967062862163
ACH-000316,-1.3546274800653186
ACH-000317,-1.2818545952749012
ACH-000318,-1.294243100227115
ACH-000319,-1.0193351871271497
ACH-000320,-1.3653538593752417
ACH-000322,-1.2868052625698851
ACH-000323,-1.4426006903000097
ACH-000324,-1.2724793457317505
ACH-000329,-1.2342078915608454
ACH-000330,-1.2663307675580953
ACH-000331,-1.3375797145441022
ACH-000332,-1.3650564006829298
ACH-000334,-1.0675577972443286
ACH-000335,-1.2179482294815391
ACH-000336,-1.4365639638038583
ACH-000337,-1.334611575627374
ACH-000338,-1.8789121861401328
ACH-000339,-1.3311861831446703
ACH-000341,-1.1449823152539862
ACH-000348,-1.120730894014627
ACH-000350,-1.3833359991059793
ACH-000352,-1.3159600919228802
ACH-000356,-1.1125534646116055
ACH-000361,-1.6397495147307637
ACH-000362,-1.267193246484209
ACH-000363,-1.1847745615018797
ACH-000364,-1.2827966346535895
ACH-000365,-0.9527566163186348
ACH-000366,-1.3322314208019364
ACH-000368,-1.2812219191726235
ACH-000374,-1.4644788811702294
ACH-000375,-1.53225882948445
ACH-000376,-1.0873723540889586
ACH-000381,-1.150848611063725
ACH-000383,-1.285752154413549
ACH-000387,-1.1976804389682525
ACH-000389,-1.1569752590489868
ACH-000390,-1.318424777224414
ACH-000393,-1.1976346487727316
ACH-000395,-1.467356343044019
ACH-000396,-1.2360149529460656
ACH-000397,-1.1011489416729618
ACH-000401,-1.2756391571666414
ACH-000402,-1.3347128589719277
ACH-000403,-1.4537937065864432
ACH-000404,-1.259762847685169
ACH-000406,-1.1112360915357664
ACH-000407,-1.33033770324032
ACH-000408,-1.3277887786794629
ACH-000410,-1.0749592746964232
ACH-000411,-1.20856452112969
ACH-000414,-1.020372187128053
ACH-000415,-1.3903618768313242
ACH-000416,-1.1616841607657369
ACH-000420,-1.2327596213051872
ACH-000421,-1.1194698725697363
ACH-000424,-1.3745875631395563
ACH-000425,-1.0936458909719358
ACH-000426,-1.0741912312269168
ACH-000427,-1.356768266271289
ACH-000433,-1.3537844134212171
ACH-000435,-1.067380192442869
ACH-000436,-1.33697209663162
ACH-000444,-1.296018438629852
ACH-000445,-1.176142559327864
ACH-000448,-1.4006524899085038
ACH-000450,-1.0795207607910648
ACH-000452,-1.1861961465634738
ACH-000454,-1.2062910308558856
ACH-000458,-1.2053933867837776
ACH-000459,-1.1781822974482443
ACH-000460,-1.1538457423866175
ACH-000461,-1.1479155871261626
ACH-000463,-1.4226131413521124
ACH-000464,-1.261151641561955
ACH-000466,-1.1042177530388335
ACH-000467,-1.2504867456082167
ACH-000468,-1.4206232633642548
ACH-000469,-1.1906730679347064
ACH-000470,-1.3895683079654095
ACH-000471,-1.2775151116479648
ACH-000472,-1.3325156066446115
ACH-000473,-1.3511746600546126
ACH-000475,-1.3594857157054792
ACH-000476,-1.2337078577445522
ACH-000477,-1.600763173106972
ACH-000479,-1.460178150883222
ACH-000480,-1.1128807836915158
ACH-000481,-1.1341303787528758
ACH-000483,-0.9611640965303808
ACH-000484,-1.1483091344128589
ACH-000485,-1.4540489009122834
ACH-000486,-1.3039266085503851
ACH-000487,-1.3154314143249513
ACH-000488,-1.3050670460990348
ACH-000490,-1.25060003854178
ACH-000491,-1.379640659394232
ACH-000495,-1.2500955265200704
ACH-000496,-1.235763979392008
ACH-000499,-1.598416901576209
ACH-000500,-1.4897902656028996
ACH-000502,-1.1610782162639062
ACH-000503,-1.1365643252622206
ACH-000505,-1.2382899486619916
ACH-000507,-1.2965399553893142
ACH-000510,-1.4032904970855715
ACH-000511,-1.2877656665575787
ACH-000512,-1.0330261926299478
ACH-000516,-1.2886786780570016
ACH-000517,-1.503101594922608
ACH-000518,-1.4747801398145517
ACH-000520,-1.3777438955609032
ACH-000521,-1.4616920496144543
ACH-000522,-1.3013588177654216
ACH-000524,-1.2092788402910553
ACH-000527,-1.1787825241259986
ACH-000528,-1.1883939566047206
ACH-000537,-1.095977515861026
ACH-000541,-1.3080185389131895
ACH-000542,-1.3982852750074033
ACH-000544,-1.3016341769931936
ACH-000545,-1.2212916579472637
ACH-000547,-1.2221270909574529
ACH-000548,-1.1892384997756789
ACH-000549,-1.2380781031948824
ACH-000550,-1.1904557214146496
ACH-000552,-1.3845011274185068
ACH-000556,-1.310570599867959
ACH-000557,-1.3929357555368571
ACH-000569,-0.9369024025838112
ACH-000570,-1.2438948508925547
ACH-000571,-1.2550903486478702
ACH-000573,-1.5293696134839632
ACH-000576,-1.2156887777994991
ACH-000579,-1.197442884943715
ACH-000580,-1.0194481724510305
ACH-000584,-1.195086622109567
ACH-000585,-1.28968322079743
ACH-000588,-1.2662388101144642
ACH-000589,-1.3622473291108217
ACH-000591,-1.1626946777751357
ACH-000593,-1.2600827040066465
ACH-000600,-1.4345356588819107
ACH-000601,-1.3121377453810772
ACH-000605,-1.2015402239208204
ACH-000606,-1.2367643691594228
ACH-000608,-1.2415458565016368
ACH-000614,-1.1389767360295282
ACH-000616,-1.229360455418162
ACH-000618,-1.0901922406201958
ACH-000619,-1.2390893098687876
ACH-000620,-1.3350185688858625
ACH-000621,-1.4481633406801284
ACH-000622,-1.3052267848890569
ACH-000623,-1.2241089650630763
ACH-000624,-1.3778881044170257
ACH-000627,-1.1957529787561039
ACH-000630,-1.2347658063356144
ACH-000631,-1.564676386427556
ACH-000632,-1.2699084244028245
ACH-000633,-1.090101810946996
ACH-000637,-1.0848618096770992
ACH-000638,-1.2600682115227977
ACH-000646,-1.0469670310000458
ACH-000647,-1.2551350815619993
ACH-000648,-1.4877626988513681
ACH-000649,-1.2157835136264383
ACH-000651,-1.1662754156060349
ACH-000652,-1.3954773525778124
ACH-000653,-1.1946387964827918
ACH-000657,-1.4073103353109209
ACH-000658,-1.057421655877749
ACH-000661,-1.598832897760899
ACH-000662,-1.228520431685978
ACH-000663,-1.3008447418272586
ACH-000665,-1.3033798429339227
ACH-000671,-1.1291690464583204
ACH-000672,-1.1492157819148834
ACH-000673,-1.3583481091450529
ACH-000676,-1.1307152878248734
ACH-000677,-1.366924163399908
ACH-000681,-1.2389069793550682
ACH-000683,-1.2498514562924998
ACH-000684,-1.4833270679868682
ACH-000688,-1.003131272753402
ACH-000693,-1.1321376850392872
ACH-000694,-1.2894747257469226
ACH-000695,-1.247189460432105
ACH-000696,-1.3059488870293785
ACH-000697,-1.2731912448433491
ACH-000699,-1.1624039886612336
ACH-000701,-1.1523791726770778
ACH-000706,-1.272888741054602
ACH-000711,-1.380084791069015
ACH-000713,-1.5822731435132922
ACH-000714,-1.1060825482683874
ACH-000718,-1.460322048707791
ACH-000720,-1.198846717876966
ACH-000721,-1.4810272546701369
ACH-000724,-1.1923142766479806
ACH-000725,-1.4373426278170702
ACH-000732,-1.1533388481884466
ACH-000734,-1.2474298091480107
ACH-000735,-1.321716589339459
ACH-000736,-1.1841020946987435
ACH-000738,-1.2588581307548683
ACH-000746,-0.9875338263087686
ACH-000747,-1.2326999713285058
ACH-000748,-1.2688334029249213
ACH-000753,-1.3723967028585562
ACH-000756,-1.3254887760825105
ACH-000757,-1.0553354962354196
ACH-000758,-1.1455779581186492
ACH-000760,-1.54181068040354
ACH-000762,-1.4215580144412117
ACH-000763,-1.0633530752461495
ACH-000764,-1.2537531990407214
ACH-000765,-1.1993813256523536
ACH-000766,-1.422472032005906
ACH-000767,-1.336115034052319
ACH-000768,-1.4215236808560665
ACH-000769,-1.3228216976272693
ACH-000770,-1.1992357171054853
ACH-000771,-1.1086955362845632
ACH-000773,-1.2567749505282224
ACH-000776,-1.5402973940008684
ACH-000777,-1.3703386486136095
ACH-000778,-1.2490358850372558
ACH-000781,-1.2120053606642198
ACH-000782,-1.5107767841957616
ACH-000783,-1.4231190188414728
ACH-000784,-1.1819536348963875
ACH-000785,-1.3573065226716223
ACH-000787,-1.4631908598974983
ACH-000788,-1.352010147540662
ACH-000791,-1.4263547634368503
ACH-000792,-1.2740198256385864
ACH-000794,-1.3505792539292574
ACH-000796,-1.378018309412542
ACH-000798,-1.2558369572285966
ACH-000799,-1.2728318759720747
ACH-000800,-1.1706359547579317
ACH-000802,-1.3048897313390662
ACH-000804,-1.2174753763213335
ACH-000805,-1.479751310681084
ACH-000809,-1.3141076956509798
ACH-000810,-1.382491456301316
ACH-000811,-1.2862088248335548
ACH-000817,-1.1873185542883553
ACH-000819,-1.2194512067485863
ACH-000820,-1.3488841193522891
ACH-000821,-1.1641589113435542
ACH-000822,-1.2479516777938828
