,RPS27L (51065)
ACH-000004,-0.2620294237342921
ACH-000005,0.2936842267618551
ACH-000007,-0.3490167475497996
ACH-000009,-0.00680390854778074
ACH-000011,-0.20616642431345264
ACH-000012,-0.02854279700210062
ACH-000013,-0.061706096979153614
ACH-000014,-0.10567858620234513
ACH-000015,0.041910888600037714
ACH-000017,-0.03985111377881722
ACH-000018,-0.1528093070605724
ACH-000019,0.03389133615288052
ACH-000021,0.045175258150157833
ACH-000022,-0.0005808493815701643
ACH-000025,-0.1495253581351825
ACH-000028,-0.011232242924713776
ACH-000030,-0.03482296619068477
ACH-000035,0.02217841974029362
ACH-000036,-0.13740273740213038
ACH-000037,0.14666917804993754
ACH-000039,0.019728102399374337
ACH-000040,-0.013868392210783259
ACH-000041,-0.10466078621930246
ACH-000042,0.001361766981584808
ACH-000045,-0.32790100438178604
ACH-000047,-0.0854205036420155
ACH-000052,-0.17515074936145344
ACH-000053,-0.07070776347742141
ACH-000054,-0.21241257533689686
ACH-000055,0.048630326218714034
ACH-000060,0.1003188252025613
ACH-000067,-0.10570426992017312
ACH-000070,-0.16873986341126465
ACH-000075,-0.27273134517315445
ACH-000078,-0.046723539260158285
ACH-000082,-0.17048465429076848
ACH-000085,-0.025834983472520542
ACH-000086,-0.03698183654054245
ACH-000087,-0.021995742151967142
ACH-000092,-0.08706984780615082
ACH-000095,-0.132862064848535
ACH-000097,-0.03697539924247771
ACH-000098,-0.019362786437529648
ACH-000099,-0.03754856757634192
ACH-000108,-0.022409669427864223
ACH-000113,-0.1646935837208901
ACH-000116,-0.10794505217601827
ACH-000118,0.009460238100679813
ACH-000120,-0.114238269632092
ACH-000123,-0.18725235152951408
ACH-000127,0.0048437937435690595
ACH-000128,0.03466504101222224
ACH-000132,-0.1376422906263206
ACH-000133,-0.12598790596102294
ACH-000137,-0.12654475390066838
ACH-000138,0.011158571172325757
ACH-000142,-0.06432124880459719
ACH-000143,0.0666722034528111
ACH-000146,0.04603625721602545
ACH-000148,0.023458199577797014
ACH-000150,-0.038001645940323535
ACH-000152,-0.03143637058582189
ACH-000153,-0.18255756257635886
ACH-000159,-0.03021953606704805
ACH-000160,-0.21019739040011556
ACH-000163,-0.03142621137354325
ACH-000167,1.4062241186377218
ACH-000168,-0.18266326654350948
ACH-000169,-0.07930807767892631
ACH-000178,0.04474512184726931
ACH-000183,0.08405578257066446
ACH-000188,0.10951423958239796
ACH-000189,0.045025983658856635
ACH-000190,-0.1547316000577963
ACH-000198,-0.8058101938278371
ACH-000203,-0.16476667054538546
ACH-000204,-0.03248641079455683
ACH-000206,-0.1981343448279157
ACH-000207,0.02280746170390027
ACH-000208,-0.12918529507373844
ACH-000210,-0.2075468026289272
ACH-000211,-0.05855551786205994
ACH-000215,0.03796843896009552
ACH-000221,-0.004492116843928828
ACH-000222,-0.2179692612731896
ACH-000223,-0.10143046030566352
ACH-000226,-0.21553210391420144
ACH-000227,-0.14674094643716112
ACH-000228,-0.06807006242254543
ACH-000231,-0.14347940339705775
ACH-000232,0.033575569063525365
ACH-000233,0.0009496001985210467
ACH-000234,-0.09365534646595558
ACH-000235,-0.030131679045093812
ACH-000237,0.03617865190390955
ACH-000238,0.0015915928783146213
ACH-000242,0.23656660571768645
ACH-000243,-0.05661319219171415
ACH-000244,-0.1441302865210879
ACH-000246,-0.006025152697622699
ACH-000248,0.05192415412795465
ACH-000250,-0.0870553995287556
ACH-000251,-0.08746022570463667
ACH-000252,0.027440812877576024
ACH-000253,-0.05567446046057863
ACH-000255,-0.11966296352690305
ACH-000256,-0.180240948381596
ACH-000257,-0.14862056928373715
ACH-000258,-0.1519781404770461
ACH-000259,-0.01397133107022802
ACH-000260,-0.014357292513154981
ACH-000261,-0.08576136494731887
ACH-000262,-0.1944327311313934
ACH-000263,-0.19228698944047504
ACH-000264,-0.004487418187494309
ACH-000265,-0.059909928027433786
ACH-000266,-0.05728906283504731
ACH-000272,-0.09941549412984348
ACH-000274,-0.10715732222330228
ACH-000277,-0.16868610267357662
ACH-000278,-0.06943126527331163
ACH-000279,-0.03631888334735338
ACH-000280,-0.038420237537558584
ACH-000281,-0.02818057090048837
ACH-000288,-0.04599882084590109
ACH-000291,-0.04373667353072755
ACH-000293,-0.08189428102150953
ACH-000294,0.04605235247129626
ACH-000295,-0.1241351211045818
ACH-000296,0.019751521795069428
ACH-000302,-0.10313785618584696
ACH-000304,-0.2409422851788389
ACH-000307,0.07414792127817307
ACH-000308,0.027824441074384903
ACH-000310,-0.06691799364054843
ACH-000311,-0.34710623850674266
ACH-000312,-0.026133671115444877
ACH-000315,-0.05268904065174767
ACH-000316,-0.008647744389336784
ACH-000317,0.13261418771558153
ACH-000318,-0.06614137297294362
ACH-000319,0.07983918285258343
ACH-000320,0.020304830875914025
ACH-000322,0.004890776412918293
ACH-000323,0.021533801725033053
ACH-000324,-0.014409533752642787
ACH-000329,-0.017412496583255742
ACH-000330,-0.010952970566356704
ACH-000331,-0.12844502652423698
ACH-000332,-0.07738354958357341
ACH-000334,-0.06096163001980787
ACH-000335,-0.5325802560067963
ACH-000336,0.037810895432484726
ACH-000337,-0.03779878103090787
ACH-000338,-0.3886426308811331
ACH-000339,0.02018608851387842
ACH-000341,-0.259190523660392
ACH-000348,-0.037376267841406664
ACH-000350,-0.03730785910507091
ACH-000352,-0.06979957073001711
ACH-000356,-0.21075250061079115
ACH-000361,0.12284398799648864
ACH-000362,-0.3681818727785244
ACH-000363,-0.052321452605017665
ACH-000364,-0.2225053034225318
ACH-000365,0.01677212897230384
ACH-000366,-0.02302374512686406
ACH-000368,-0.1286307447622297
ACH-000374,-0.008949939368587071
ACH-000375,-0.6203265456650592
ACH-000376,-0.0463310308337749
ACH-000381,0.019797570933592683
ACH-000383,-0.07363942426730298
ACH-000387,-0.03442219223539925
ACH-000389,-0.2548488866964527
ACH-000390,0.05075896577091624
ACH-000393,-0.10123840161803248
ACH-000395,-0.04020962547863802
ACH-000396,0.19931599312721726
ACH-000397,0.024373470920737047
ACH-000401,-0.07210642051792703
ACH-000402,-0.2574412684466363
ACH-000403,0.06792741914583447
ACH-000404,0.09629114312223087
ACH-000406,0.045291817926241325
ACH-000407,-0.09396756506095152
ACH-000408,-0.07973200898567942
ACH-000410,-0.017829039527387038
ACH-000411,-0.1666290822042202
ACH-000414,-0.06963084457261348
ACH-000415,-0.04939321183833206
ACH-000416,-0.029982782525976626
ACH-000420,-0.1170510447399906
ACH-000421,-0.038552105470446615
ACH-000424,-0.04565525265144101
ACH-000425,-0.08487092225873794
ACH-000426,0.05736086888145516
ACH-000427,-0.15897357595642142
ACH-000433,-0.12935889909573195
ACH-000435,0.2854444990281693
ACH-000436,-0.2725070358023043
ACH-000444,-0.07766803778629866
ACH-000445,-0.05233150215798543
ACH-000448,-0.2360273014189564
ACH-000450,-0.0051246812503613825
ACH-000452,-0.028664715349778908
ACH-000454,-0.1668706534029243
ACH-000458,-0.13625902316413965
ACH-000459,-0.1832062468160449
ACH-000460,-0.0069909329122134975
ACH-000461,-0.030661182638371656
ACH-000463,-0.07588050948275632
ACH-000464,-0.08053195758524098
ACH-000466,-0.07630124340773965
ACH-000467,0.06743704723226779
ACH-000468,-0.07173712936102017
ACH-000469,0.017794673569605898
ACH-000470,-0.02713074444357369
ACH-000471,0.002455521364341561
ACH-000472,-0.009398904127667664
ACH-000473,-0.1080052959066164
ACH-000475,0.006305822137763994
ACH-000476,0.019073925660768883
ACH-000477,-0.10230971951562096
ACH-000479,-0.17892083154587174
ACH-000480,0.15465650283327298
ACH-000481,-0.16349435699397805
ACH-000483,-0.12185769738745715
ACH-000484,0.0658728021743529
ACH-000485,-0.2748278525878948
ACH-000486,-0.3448338050090073
ACH-000487,0.13527009027225262
ACH-000488,-0.12982412190877365
ACH-000490,-0.19778501074120053
ACH-000491,-0.11257469437735412
ACH-000495,-0.03716362104363858
ACH-000496,-0.034386396946017334
ACH-000499,-0.1179180125154224
ACH-000500,-0.19148739625089786
ACH-000502,-0.08954761110479748
ACH-000503,0.1918990793285357
ACH-000505,-0.09372616056208746
ACH-000507,-0.034949741091116183
ACH-000510,-0.08133548942770731
ACH-000511,-0.0752013675220697
ACH-000512,0.3209210846282167
ACH-000516,-0.1508904436435302
ACH-000517,-0.06284446512160646
ACH-000518,-0.0694309902722553
ACH-000520,-0.20148273319795204
ACH-000521,-0.14130025851156905
ACH-000522,-0.03414345471752228
ACH-000524,-0.1391186978979688
ACH-000527,-0.05958547669734063
ACH-000528,-0.07463404620115645
ACH-000537,0.05019029789538052
ACH-000541,-0.18440519891117246
ACH-000542,-0.30469419964698324
ACH-000544,0.12714745163599722
ACH-000545,-0.047982915045945096
ACH-000547,-0.039959841017430366
ACH-000548,-0.1222436793662234
ACH-000549,0.006190448765092391
ACH-000550,-0.0382187144265495
ACH-000552,0.04026749052805996
ACH-000556,-0.10264082448178206
ACH-000557,-0.05924621777570543
ACH-000569,0.08836361918695901
ACH-000570,0.02642432243239746
ACH-000571,-0.0930547606350645
ACH-000573,0.05367989984889933
ACH-000576,0.02555658445880596
ACH-000579,-0.02089920077148192
ACH-000580,-0.22481286547494664
ACH-000584,0.04633003304022053
ACH-000585,-0.07661851870092863
ACH-000588,0.1349466645293483
ACH-000589,-0.06927016113924674
ACH-000591,-0.08600492995116174
ACH-000593,-0.0287047395832976
ACH-000600,-0.30333031667949656
ACH-000601,-0.03800817861497291
ACH-000605,-0.14386495067305893
ACH-000606,-0.17294744417658314
ACH-000608,-0.13813421677109458
ACH-000614,-0.1698645434654878
ACH-000616,-0.054253944153400936
ACH-000618,-0.04319774450797309
ACH-000619,-0.06984295519947188
ACH-000620,-0.07577504013483914
ACH-000621,-0.024406334316044487
ACH-000622,-0.13300233259364094
ACH-000623,-0.10160751418065496
ACH-000624,-0.03904230434365081
ACH-000627,0.054350367550260285
ACH-000630,-0.0052774083949554615
ACH-000631,-0.3700976983713797
ACH-000632,0.02877564768154821
ACH-000633,-0.017378902394472567
ACH-000637,-0.03266786119016028
ACH-000638,-0.03141327833861607
ACH-000646,-0.17471398782958056
ACH-000647,-0.03675578849469203
ACH-000648,-0.06832615725394013
ACH-000649,-0.07727494439160916
ACH-000651,0.0193583758092434
ACH-000652,-0.1421396404467737
ACH-000653,-0.10856138556132916
ACH-000657,-0.11595037464038588
ACH-000658,0.04686803187571226
ACH-000661,-0.02061076684685639
ACH-000662,-0.2610516004485554
ACH-000663,-0.16584728476411084
ACH-000665,-0.14890653739138027
ACH-000671,-0.08481160823878246
ACH-000672,-0.08735127264341871
ACH-000673,-0.07267772102574935
ACH-000676,0.048164379348472536
ACH-000677,-0.03571928469968312
ACH-000681,0.04854649664338815
ACH-000683,-0.09022709864462172
ACH-000684,-0.0933240910863264
ACH-000688,-0.14502561648931472
ACH-000693,-0.010586236657445758
ACH-000694,-0.004068476264702299
ACH-000695,-0.10715326497903706
ACH-000696,-0.2013198147019624
ACH-000697,-0.08149798735303773
ACH-000699,-0.07226396382317285
ACH-000701,-0.02599952156297858
ACH-000706,0.02236322620808622
ACH-000711,-0.0452686923446601
ACH-000713,0.0604034158838945
ACH-000714,-0.0975043536988674
ACH-000718,-0.07808286467582848
ACH-000720,-0.0014120362443837688
ACH-000721,-0.14455444753814234
ACH-000724,0.1040534962525804
ACH-000725,-0.19670118770262696
ACH-000732,-0.00474986605660278
ACH-000734,0.005708925277048132
ACH-000735,-0.11872846536513013
ACH-000736,-0.004954082244729924
ACH-000738,-0.08544964662436294
ACH-000746,-0.02672637785614047
ACH-000747,-0.11924188233664115
ACH-000748,-0.21497323661889686
ACH-000753,-0.04983664154443285
ACH-000756,0.0007564588282278822
ACH-000757,-0.13310336640641782
ACH-000758,-0.22297859462089706
ACH-000760,-0.0780129215470187
ACH-000762,-0.04698995379460323
ACH-000763,0.11282508982554625
ACH-000764,-0.03321986736775767
ACH-000765,-0.019779761518474843
ACH-000766,-0.061868798836987364
ACH-000767,0.018361585045466228
ACH-000768,-0.00648499786266719
ACH-000769,-0.034320926501744765
ACH-000770,-0.0008924381494344961
ACH-000771,-0.07509289332035288
ACH-000773,-0.16007922440377426
ACH-000776,-0.1586206856127166
ACH-000777,-0.130578939770079
