,CANT1 (124583)
ACH-000839,-0.02662448850435241
ACH-000840,-0.07796449700988184
ACH-000841,-0.11944533156098992
ACH-000843,-0.047107765085086566
ACH-000846,0.02550407989757387
ACH-000847,-0.19088077060988887
ACH-000848,-0.02103257953952651
ACH-000849,-0.17788013699114585
ACH-000851,-0.025533184689908426
ACH-000855,-0.04651440593410204
ACH-000856,-0.02139584500965435
ACH-000858,-0.2395934352141967
ACH-000859,-0.11898138828509752
ACH-000861,-0.3589570017758575
ACH-000862,0.15191843366147495
ACH-000865,-0.06911067739109024
ACH-000866,-0.14890376448121864
ACH-000867,-0.118394463592471
ACH-000869,-0.13754202470464302
ACH-000872,-0.11406344609456838
ACH-000873,-0.11478408569223555
ACH-000876,-0.03684998476210214
ACH-000878,0.1362616300664825
ACH-000880,-0.11170830301671747
ACH-000881,-0.4346563969091965
ACH-000882,-0.17259230029834025
ACH-000884,-0.1280800659416703
ACH-000885,-0.0831625195702743
ACH-000887,-0.17164644750269806
ACH-000889,-0.10774936557865444
ACH-000896,-0.0821271241783908
ACH-000898,-0.16747127905891762
ACH-000900,-0.08859111549435852
ACH-000901,-0.19649648522747326
ACH-000905,-0.07861678261276939
ACH-000906,-0.2015180480673736
ACH-000907,-0.27446817791364897
ACH-000910,-0.05996459076306861
ACH-000911,-0.10949445880662688
ACH-000912,-0.11730385760389965
ACH-000913,-0.16560010036025233
ACH-000915,-0.041521587078643334
ACH-000916,-0.02074761719936253
ACH-000917,-0.09740590500252544
ACH-000920,-0.12876020449642614
ACH-000921,-0.2051280058586624
ACH-000924,-0.1874683305350401
ACH-000926,0.05211266329368085
ACH-000928,-0.18116316403371704
ACH-000929,-0.14654383516255753
ACH-000932,-0.041770071126218805
ACH-000935,-0.13765084525277926
ACH-000936,-0.05936801369101105
ACH-000937,-0.10496335456007644
ACH-000938,-0.15534535196776508
ACH-000939,0.020654402508146884
ACH-000941,-0.18625840887068504
ACH-000943,-0.036079393760514805
ACH-000946,-0.07506689661076978
ACH-000947,-0.06367146676743078
ACH-000948,-0.16885619564804216
ACH-000950,-0.3297644509262598
ACH-000953,-0.2486544801305848
ACH-000954,-0.01818486138966124
ACH-000957,-0.07481028054622603
ACH-000958,-0.20732431928117764
ACH-000960,-0.13039779487970246
ACH-000963,-0.1599927449661714
ACH-000968,-0.046086502731409136
ACH-000969,0.03639055156286906
ACH-000972,0.00975249328881552
ACH-000973,0.01488172666861516
ACH-000974,-0.04302618842108527
ACH-000978,-0.16080378281261046
ACH-000984,-0.16124059700583734
ACH-000986,-0.0368267372263049
ACH-000988,-0.13140791532986468
ACH-000993,-0.21656622482886956
ACH-000994,0.09247839562417302
ACH-000996,-0.20622034011130946
ACH-001001,-0.057749505039606686
ACH-001020,0.08684614469714262
ACH-001028,-0.07478611510042721
ACH-001031,-0.20289516541942776
ACH-001038,-0.1526108558124585
ACH-001048,-0.15469286144494934
ACH-001050,-0.1051351918256956
ACH-001053,-0.12588127465679907
ACH-001054,-0.13356273235708474
ACH-001061,-0.06466446005718601
ACH-001067,-0.19013008358015795
ACH-001075,-0.3587829266618276
ACH-001096,0.05551092012190868
ACH-001111,-0.1392442518229122
ACH-001119,0.08022705797913507
ACH-001128,-0.2619623393993773
ACH-001134,-0.07483473022024155
ACH-001151,-0.14799220762155796
ACH-001163,-0.13755264278762985
ACH-001164,0.2848099404043501
ACH-001183,-0.34832386252344605
ACH-001192,-0.2900714922886216
ACH-001193,-0.01992162355857304
ACH-001196,-0.010855249987589077
ACH-001197,-0.281247939409878
ACH-001205,0.04230697059684081
ACH-001211,-0.015228305828461972
ACH-001212,-0.3142520333548798
ACH-001228,-0.12909776392668734
ACH-001232,-0.13279081504521592
ACH-001239,-0.17868680094813344
ACH-001270,-0.3881282898976583
ACH-001274,-0.011477385924052542
ACH-001275,-0.18379789564674945
ACH-001277,-0.1060324132071516
ACH-001278,-0.17206936399028944
ACH-001280,-0.11997028860807993
ACH-001283,-0.4592128402179424
ACH-001289,-0.16595865273824195
ACH-001300,-0.3676504914866439
ACH-001301,-0.34663866561372536
ACH-001302,-0.4169443546072764
ACH-001306,-0.08613107869589154
ACH-001318,-0.18016732240222336
ACH-001322,-0.031384378973903185
ACH-001328,-0.03819056199992566
ACH-001332,-0.1727889547956703
ACH-001336,-0.04974038289473411
ACH-001346,-0.11496728469198395
ACH-001353,-0.16831713046112573
ACH-001354,-0.22932817263842595
ACH-001367,-0.18834878613936148
ACH-001368,-0.18259963757647932
ACH-001374,0.10598894206005216
ACH-001377,-0.1524095581293631
ACH-001380,-0.18863103683545998
ACH-001391,-0.2683467570625307
ACH-001408,-0.3387823126487404
ACH-001430,0.034574956789178456
ACH-001431,-0.29110310603079986
ACH-001450,-0.2935048077208661
ACH-001496,-0.15013406323091466
ACH-001500,-0.11822680538495264
ACH-001523,-0.2691422367148401
ACH-001532,-0.03889096604626977
ACH-001550,-0.15395237646420698
ACH-001552,-0.10330796075501268
ACH-001554,-0.13534994254964275
ACH-001654,-0.28162360348472043
ACH-001735,-0.13882689827197306
ACH-001736,-0.1328372471361154
ACH-001737,-0.4092407111071914
ACH-001740,-0.16333779626720146
ACH-001745,-0.20488916091874085
ACH-001765,-0.21355799099415504
