,HIST1H4C (8364)
ACH-000381,-0.2119670022913966
ACH-000383,-0.19947544496700625
ACH-000387,-0.1654428570737471
ACH-000389,-0.3685295112710679
ACH-000390,-0.1456168237246845
ACH-000393,-0.13443412793341655
ACH-000395,-0.2905674816497094
ACH-000396,-0.1187766501517986
ACH-000397,-0.10831587885289017
ACH-000401,-0.09152524834784156
ACH-000402,0.09765172027505498
ACH-000403,-0.22218959876194933
ACH-000404,-0.3119374054349196
ACH-000406,-0.12784863432313806
ACH-000407,-0.2628984436825249
ACH-000408,-0.24554288792287576
ACH-000410,-0.21668133613417853
ACH-000411,-0.25160146758452645
ACH-000414,-0.16754716475448966
ACH-000415,-0.12409579227871932
ACH-000416,-0.15820263149703262
ACH-000420,-0.16351083970127275
ACH-000421,-0.18264314009573493
ACH-000424,-0.2227461423421854
ACH-000425,-0.14665071067623012
ACH-000426,-0.33551053031090644
ACH-000427,-0.22404074282823286
ACH-000433,0.06738947373223089
ACH-000435,0.10479475659815182
ACH-000436,-0.15880526628289665
ACH-000444,-0.20046505576677956
ACH-000445,-0.21087382406710375
ACH-000448,-0.2796046337792418
ACH-000450,-0.3492722719589462
ACH-000452,-0.20256106503647867
ACH-000454,-0.26328331854161297
ACH-000458,-0.060075195053655626
ACH-000459,-0.1887579433750452
ACH-000460,-0.2514950277735601
ACH-000461,-0.07363104185318897
ACH-000463,-0.13044418985145526
ACH-000464,-0.17562943914096338
ACH-000466,-0.2003779133092262
ACH-000467,-0.15700045294949444
ACH-000468,-0.14809901692890987
ACH-000469,-0.2367590530514139
ACH-000470,-0.28196582911125073
ACH-000471,-0.18247664983913955
ACH-000472,-0.18642178899002307
ACH-000473,-0.2151600211329992
ACH-000475,-0.16286603671017205
ACH-000476,-0.14702904574297726
ACH-000477,-0.12369177404057732
ACH-000479,-0.2729690785052969
ACH-000480,-0.09117120539257907
ACH-000481,-0.16019226107756787
ACH-000483,-0.13756475832905102
ACH-000484,-0.011928360629109841
ACH-000485,-0.17838121259104806
ACH-000486,-0.1658049305835685
ACH-000487,-0.2747349209895564
ACH-000488,-0.2394651001774595
ACH-000490,-0.279451320153297
ACH-000491,-0.3833944440922382
ACH-000495,-0.13000877074815834
ACH-000496,-0.15729706530272933
ACH-000499,-0.14236000520196396
ACH-000500,0.17851390479905468
ACH-000502,-0.2393192682231339
ACH-000503,-0.07254681742083212
ACH-000505,-0.21142804799950385
ACH-000507,-0.2006494062282569
ACH-000510,-0.09836226933367373
ACH-000511,-0.23359566090634154
ACH-000512,-0.22234005856685396
ACH-000516,-0.35815854156065485
ACH-000517,-0.2381547003709141
ACH-000518,-0.057767743800116525
ACH-000520,-0.057926537757971415
ACH-000521,-0.1452144632703756
ACH-000522,-0.20640319446257036
ACH-000524,-0.4660701395670742
ACH-000527,-0.12837679080438494
ACH-000528,-0.16385305926378885
ACH-000537,-0.27798182969044416
ACH-000541,-0.2518476341530948
ACH-000542,-0.20214366782493928
ACH-000544,-0.047948660024011484
ACH-000545,-0.1681487009467658
ACH-000547,-0.3396483529412358
ACH-000548,-0.3069141963608193
ACH-000549,-0.23818776439863096
ACH-000550,-0.19605501949447995
ACH-000552,-0.17971099452437975
ACH-000556,-0.2796378760759194
ACH-000557,-0.13301019069739292
ACH-000569,-0.3842721408628196
ACH-000570,-0.050430813208368494
ACH-000571,-0.17923752421049266
ACH-000573,-0.2727055739370556
ACH-000576,-0.25682456130207715
ACH-000579,-0.20301703749447794
ACH-000580,-0.2703822732266979
ACH-000584,-0.2299925316181727
ACH-000585,-0.18825530222614573
ACH-000588,-0.2650921025751951
ACH-000589,-0.17366523569544506
ACH-000591,-0.17276649325614807
ACH-000593,-0.09549395191556946
ACH-000600,-0.29518841853670463
ACH-000601,-0.21041217571845824
ACH-000605,-0.4120240781364983
ACH-000606,-0.2373800674286792
ACH-000608,-0.25166384845546336
ACH-000614,-0.1706384741885365
ACH-000616,-0.17299984663311774
ACH-000618,-0.1958329509762129
ACH-000619,-0.1539848697436552
ACH-000620,-0.20485680678076607
ACH-000621,-0.1874329089153922
ACH-000622,-0.14715108241169814
ACH-000623,-0.2171058488572737
ACH-000624,-0.18802397261816867
ACH-000627,-0.10872420937435964
ACH-000630,-0.3126623266376821
ACH-000631,-0.3733900704490433
ACH-000632,-0.2349225887031347
ACH-000633,-0.2294359785348657
ACH-000637,-0.39383069299196266
ACH-000638,-0.23488530722320364
ACH-000646,-0.4629570481321167
ACH-000647,-0.2501380173405068
ACH-000648,-0.09009169817082686
ACH-000649,-0.10631838216777577
ACH-000651,-0.10930479793096644
ACH-000652,-0.24730065289221906
ACH-000653,-0.16246535205518184
ACH-000657,-0.13371581639787244
ACH-000658,-0.2256559283358361
ACH-000661,-0.1294651254426559
ACH-000662,-0.08289623390157481
ACH-000663,-0.11336332989747533
ACH-000665,-0.2304902834166687
ACH-000671,-0.17255798562176297
ACH-000672,-0.3422959488981112
ACH-000673,-0.19140569364248752
ACH-000676,-0.23760200357370634
ACH-000677,-0.33255164112488034
ACH-000681,-0.21532004578299171
ACH-000683,-0.2184369037800635
ACH-000684,-0.08199522239262677
ACH-000688,-0.18242458480791732
ACH-000693,-0.20313754858174315
ACH-000694,-0.2613286840479087
ACH-000695,-0.4345727983783759
ACH-000696,-0.2600303798459715
ACH-000697,-0.14950211410136893
ACH-000699,-0.25112145438770805
ACH-000701,-0.16599372745524035
ACH-000706,-0.15450561019577955
ACH-000711,-0.2752548616938396
ACH-000713,-0.2763422211055184
ACH-000714,-0.31255542129729075
ACH-000718,-0.2522590014451744
ACH-000720,-0.17481514574833873
ACH-000721,-0.2789417674776475
ACH-000724,-0.24379045797741636
ACH-000725,-0.15483038308513533
ACH-000732,-0.02004876385343573
ACH-000734,-0.2252782374791061
ACH-000735,-0.24922994012984706
ACH-000736,-0.23337727086768864
ACH-000738,-0.2326990356439422
ACH-000746,-0.049502781755193695
ACH-000747,0.042626576091272274
ACH-000748,-0.08616397394565091
ACH-000753,-0.3270624066165418
ACH-000756,-0.2929084007031141
ACH-000757,-0.052991235998197286
ACH-000758,-0.043268786173698
ACH-000760,-0.106061192648574
ACH-000762,-0.255238790792627
ACH-000763,-0.3418928577952644
ACH-000764,-0.17721757476000213
ACH-000765,-0.2610356960176953
ACH-000766,-0.1786084818580999
ACH-000767,-0.17845078830826536
ACH-000768,-0.3869133500275164
ACH-000769,-0.04802336449910772
ACH-000770,-0.2425370033109349
ACH-000771,-0.22409975593881445
ACH-000773,-0.4011251042965586
ACH-000776,-0.20763608106455664
ACH-000777,-0.33593054030587965
ACH-000778,-0.2388512388892148
ACH-000781,-0.24352352791121856
ACH-000782,-0.12124016732012866
ACH-000783,-0.3326762894407597
ACH-000784,-0.20809168026333144
ACH-000785,-0.27148992014154044
ACH-000787,-0.1001676840048019
ACH-000788,-0.15682800537764188
ACH-000791,-0.14029869997243108
ACH-000792,-0.18244042540470093
ACH-000794,-0.1596938450750707
ACH-000796,-0.12762769391974751
ACH-000798,0.042208634997663814
ACH-000799,-0.3193203440296354
ACH-000800,-0.10316306633951727
ACH-000802,-0.3121376170447425
ACH-000804,-0.06693252379304628
ACH-000805,-0.2724272698667977
ACH-000809,-0.1308672582959852
ACH-000810,-0.2618675628745851
ACH-000811,-0.21583844708692448
ACH-000817,-0.3564362528994298
ACH-000819,-0.14567285272554972
ACH-000820,-0.1925031357878186
ACH-000821,-0.228839612968561
ACH-000822,-0.18613483549613835
ACH-000823,-0.14125038758003886
ACH-000824,-0.2562540209862447
ACH-000827,-0.14865640147159292
ACH-000829,-0.30885061354742305
ACH-000831,-0.1493587028351587
ACH-000832,-0.04318165538781885
ACH-000833,-0.13473396373350258
ACH-000834,-0.08923455710439697
ACH-000835,-0.1926761807266145
ACH-000836,-0.1509510719349314
ACH-000837,-0.09931108943729308
ACH-000838,-0.13902615288461698
ACH-000839,-0.17229075983521475
ACH-000840,-0.15167233036850164
ACH-000841,-0.079483950024655
ACH-000843,-0.11769978839060692
ACH-000846,-0.2024671678281837
ACH-000847,-0.13854907490199728
ACH-000848,-0.14906429361998294
ACH-000849,-0.1223460618763819
ACH-000851,-0.0328207496965631
ACH-000855,-0.37042360023444976
ACH-000856,-0.03609632926260122
ACH-000858,-0.1498564997103605
ACH-000859,-0.21200467768888334
ACH-000861,-0.20160775128254527
ACH-000862,-0.2715378790374938
ACH-000865,-0.17664092132882594
ACH-000866,-0.28292001640217423
ACH-000867,-0.2345547085980581
ACH-000869,-0.11172087261322992
ACH-000872,-0.13161774585815525
ACH-000873,-0.0259046686172431
ACH-000876,-0.2887232819747841
ACH-000878,-0.18236044366157345
ACH-000880,-0.057950790399262125
ACH-000881,-0.229052519090158
ACH-000882,-0.2372299420944447
ACH-000884,-0.11426067249545825
ACH-000885,-0.3007165257002472
ACH-000887,-0.19284360980837625
ACH-000889,-0.44479017464474396
ACH-000896,-0.1596904191904421
ACH-000898,-0.19228605100074586
ACH-000900,-0.27073988798703824
ACH-000901,-0.19286828970753908
ACH-000905,-0.1580470659434547
ACH-000906,-0.19473496828763054
ACH-000907,-0.1094526599096121
ACH-000910,-0.18861437885683507
ACH-000911,-0.26081721647479755
ACH-000912,-0.2748675483714921
ACH-000913,-0.1719418159585681
ACH-000915,-0.16537702165135934
ACH-000916,0.0693240878701558
ACH-000917,-0.16843784241618254
ACH-000920,-0.2725256138981695
ACH-000921,-0.21583661726262848
ACH-000924,-0.222419950845524
ACH-000926,-0.12035398890766927
ACH-000928,-0.2651507309315602
ACH-000929,-0.2083749342299801
ACH-000932,-0.07116066784185074
ACH-000935,-0.13698886495570173
ACH-000936,-0.3034414797527704
ACH-000937,-0.19374414520001051
ACH-000938,-0.19899660754476206
ACH-000939,-0.37324934364760254
ACH-000941,-0.18110030111462166
ACH-000943,-0.13743487720526448
ACH-000946,-0.31190765129649417
ACH-000947,-0.16511486639462636
ACH-000948,0.0037665060242677117
ACH-000950,-0.16902473713425253
ACH-000953,-0.16595689683853654
ACH-000954,-0.34513795799170754
ACH-000957,-0.1847861823757205
ACH-000958,-0.2661979059418352
ACH-000960,-0.15613318605883664
ACH-000963,-0.14267493277221155
ACH-000968,-0.2474083651070793
ACH-000969,-0.2900383792502197
ACH-000972,-0.07375795168447934
ACH-000973,-0.18550089054078156
ACH-000974,-0.3178093580138095
ACH-000978,-0.5820398473953039
ACH-000984,-0.20273484809275216
ACH-000986,-0.2882116409639891
ACH-000988,-0.19003190325500932
ACH-000993,-0.09048174109999292
ACH-000994,-0.17434073311648807
ACH-000996,-0.14489143986550646
ACH-001001,-0.3670956007423151
ACH-001020,-0.496555715679721
ACH-001028,-0.16074023174050842
ACH-001031,-0.21384919547352035
ACH-001038,-0.19312631703100192
ACH-001048,-0.28497000671805384
ACH-001050,-0.2151826467003798
ACH-001053,-0.23469397756939084
ACH-001054,-0.2607046566003025
ACH-001061,-0.21925797894265245
ACH-001067,-0.1332108364641202
ACH-001075,-0.05919127340050381
ACH-001096,-0.1839319897156505
ACH-001111,-0.3705183723239476
ACH-001119,-0.20895310534520214
ACH-001128,-0.24872804912147595
ACH-001134,-0.12220953576934995
ACH-001151,-0.23289373947012754
ACH-001163,-0.09540094884238606
ACH-001164,-0.3035726075844945
ACH-001183,-0.0719584768056932
ACH-001192,-0.07757591960961224
ACH-001193,-0.15397871000789382
ACH-001196,0.030868178402131026
ACH-001197,-0.15353955160436766
ACH-001205,-0.23253607817324426
ACH-001211,-0.22440047502246013
ACH-001212,-0.5746561195606239
ACH-001228,-0.19600181179329526
ACH-001232,-0.0543102203296338
ACH-001239,-0.2532325488599856
ACH-001270,-0.22395077809779876
ACH-001274,-0.15318858084892945
ACH-001275,-0.17558631169088942
ACH-001277,-0.05017729157422962
ACH-001278,-0.2607777649091893
ACH-001280,-0.12868949642938665
ACH-001283,-0.2956748959474447
ACH-001289,-0.4498051832198195
ACH-001300,-0.3176638540862557
ACH-001301,-0.22016939813806816
ACH-001302,-0.23530209583657366
ACH-001306,-0.14195586407430766
ACH-001318,-0.16604749827000598
ACH-001322,0.05408270298178373
ACH-001328,-0.024322476563589168
ACH-001332,-0.2266263352592475
ACH-001336,-0.2512027308943394
ACH-001346,-0.183970442076886
ACH-001353,-0.2949679708659209
ACH-001354,-0.09940184628944382
ACH-001367,0.0229229485703576
ACH-001368,-0.12009946360450073
ACH-001374,-0.3064063575180531
ACH-001377,-0.13852884758588813
ACH-001380,-0.2876536568548731
ACH-001391,-0.21305045512261173
ACH-001408,-0.27653346963623465
ACH-001430,-0.3210403678058837
ACH-001431,-0.08452361587761606
ACH-001450,-0.057714158211414436
ACH-001496,-0.16544601524737512
ACH-001500,-0.15274964579920022
ACH-001523,-0.2449698031734724
ACH-001532,-0.20366503560612834
ACH-001550,-0.19712373002718772
ACH-001552,-0.1433680299341923
ACH-001554,-0.12472561823973913
ACH-001654,-0.2565376085007137
ACH-001735,-0.12715370220346475
ACH-001736,-0.11471737750288424
ACH-001737,-0.4949321957274952
ACH-001740,-0.07983426950902181
ACH-001745,-0.1546891503291591
ACH-001765,-0.2706127973260836
