,PSIP1 (11168)
ACH-000004,-0.4114527914257928
ACH-000005,-0.31232857902549016
ACH-000007,-0.0035149303729719093
ACH-000009,-0.05217845911464564
ACH-000011,-0.05466233358925462
ACH-000012,0.13962325928405475
ACH-000013,-0.08783389220755415
ACH-000014,-0.1544546595893494
ACH-000015,-0.039512113241600665
ACH-000017,0.07383053013209857
ACH-000018,-0.10955038771023616
ACH-000019,0.1105619300787551
ACH-000021,-0.06850750122318691
ACH-000022,-0.03555900612894744
ACH-000025,0.13669333420355306
ACH-000028,0.06885680757504918
ACH-000030,-0.012181592701038186
ACH-000035,-0.12736812175386544
ACH-000036,0.18172544591202328
ACH-000037,0.04739865654892851
ACH-000039,-0.145834747060056
ACH-000040,-0.02336948151699536
ACH-000041,0.19743602471595129
ACH-000042,0.007391676704949089
ACH-000045,-0.3918828304403346
ACH-000047,-0.13343974384719975
ACH-000052,-0.1826965250691855
ACH-000053,0.21053041822505586
ACH-000054,-0.024164470906196573
ACH-000055,0.10620520735827248
ACH-000060,0.19491346749125654
ACH-000067,0.07338957243867712
ACH-000070,0.167643138907815
ACH-000075,0.08217045715957777
ACH-000078,-0.10024896754820048
ACH-000082,-0.06971533837887654
ACH-000085,-0.032026522996067966
ACH-000086,0.11800894205869447
ACH-000087,0.1247400593895397
ACH-000092,-0.0679845845420853
ACH-000095,-0.19219568837255027
ACH-000097,0.046337320069883225
ACH-000098,-0.2398177530532641
ACH-000099,0.11625514353195494
ACH-000108,0.08246231634220058
ACH-000113,-0.5383045586123105
ACH-000116,-0.013409589128553329
ACH-000118,-0.1421426348846168
ACH-000120,0.19627304469211845
ACH-000123,-0.16206953828841916
ACH-000127,0.040826811656791036
ACH-000128,-0.01641004535809901
ACH-000132,-0.2689216571863107
ACH-000133,0.042851809587258434
ACH-000137,0.09213653045713516
ACH-000138,0.059528480577149365
ACH-000142,0.313528106657144
ACH-000143,-0.19806033233311485
ACH-000146,0.100721026790247
ACH-000148,0.030277268910971874
ACH-000150,-0.09687919131311863
