,POLR2F (5435)
ACH-000701,-0.8802959480704033
ACH-000706,-0.6924237197141851
ACH-000711,-0.8211685008622978
ACH-000713,-0.7852853526172493
ACH-000714,-0.8429549922360825
ACH-000718,-0.5439361371538188
ACH-000720,-0.6753613941343746
ACH-000721,-0.7114003539708103
ACH-000724,-0.7685088354528965
ACH-000725,-0.9735712504755454
ACH-000732,-0.6511965090716841
ACH-000734,-0.7517054040690827
ACH-000735,-0.7042072551689607
ACH-000736,-0.7527037780108965
ACH-000738,-0.7559069468452294
ACH-000746,-0.8218744074144256
ACH-000747,-0.8246722725613144
ACH-000748,-0.8744557332686583
ACH-000753,-0.8252927058651499
ACH-000756,-0.8605358469858374
ACH-000757,-0.8204321586950915
ACH-000758,-0.9183186568880184
ACH-000760,-0.8484778011555972
ACH-000762,-0.7981768936764142
ACH-000763,-0.7198938197311182
ACH-000764,-0.8523463955493151
ACH-000765,-0.8492593737033695
ACH-000766,-0.8835665643952779
ACH-000767,-0.999271359143744
ACH-000768,-0.8146625207612868
ACH-000769,-0.779511911132535
ACH-000770,-0.8026613419438354
ACH-000771,-0.6871618926337333
ACH-000773,-0.7752805340775245
ACH-000776,-0.7615032205339852
ACH-000777,-1.0904430855260496
ACH-000778,-0.8855133044606093
ACH-000781,-0.9299267674391536
ACH-000782,-0.7615350718921338
ACH-000783,-0.5731141458559726
ACH-000784,-0.8769949458619393
ACH-000785,-0.8300992266822107
ACH-000787,-0.8432657295536626
ACH-000788,-0.8606930965188533
ACH-000791,-0.9997719787426568
ACH-000792,-0.5569815665601716
ACH-000794,-0.7783007652587942
ACH-000796,-0.7571874336165885
ACH-000798,-0.9437985238147818
ACH-000799,-0.8531910446932426
ACH-000800,-1.117832232722178
ACH-000802,-0.9086121282950128
ACH-000804,-0.60429977616079
ACH-000805,-0.969858992823609
ACH-000809,-0.6637293370620724
ACH-000810,-0.670357222895888
ACH-000811,-0.7674732496815218
ACH-000817,-0.7755101892209578
ACH-000819,-0.9527507080291374
ACH-000820,-0.8989613853051445
ACH-000821,-1.1459479217960482
ACH-000822,-0.8155229813755063
ACH-000823,-0.7244679281810442
ACH-000824,-0.7434430938547378
ACH-000827,-0.8664052284783291
ACH-000829,-0.7763808531234946
ACH-000831,-1.0693092567100777
ACH-000832,-0.6239789381489642
ACH-000833,-0.8582539965720577
ACH-000834,-0.756547151207715
ACH-000835,-0.971213893003023
ACH-000836,-0.4973661464840899
ACH-000837,-0.9112084944515774
ACH-000838,-0.8419531833129554
ACH-000839,-0.9615431411847136
ACH-000840,-0.829283450792077
ACH-000841,-0.7861489046455308
ACH-000843,-0.977175643065462
ACH-000846,-0.9265558380150632
ACH-000847,-0.6461645850411896
ACH-000848,-0.8899648824749261
ACH-000849,-0.5149718292095251
ACH-000851,-0.8890318435726793
ACH-000855,-0.7852668504790656
ACH-000856,-0.7366174374481089
ACH-000858,-0.8615927570077546
ACH-000859,-0.7055456607849497
ACH-000861,-0.9710717816057688
ACH-000862,-1.067895109432509
ACH-000865,-0.7319538991207628
ACH-000866,-0.9482483278982587
ACH-000867,-0.9393818909156996
ACH-000869,-0.9514523286951572
ACH-000872,-1.0241247841444572
ACH-000873,-0.8523223724974439
ACH-000876,-0.7062828382156651
ACH-000878,-0.9195159135487332
ACH-000880,-0.7503592396964782
ACH-000881,-0.8521211506358977
ACH-000882,-0.7612935355554423
ACH-000884,-0.8377395523859713
ACH-000885,-0.9412845150137092
ACH-000887,-0.7579955587919656
ACH-000889,-0.6936692339446109
ACH-000896,-0.8648215928699526
ACH-000898,-0.9209850755471736
ACH-000900,-0.9299147821477576
ACH-000901,-0.7629196315897621
ACH-000905,-0.7922883131744528
ACH-000906,-0.7915811008415456
ACH-000907,-0.7422358724129807
ACH-000910,-0.6571799487107375
ACH-000911,-0.8356166499961794
ACH-000912,-0.8192050882351242
ACH-000913,-0.7729452590093953
ACH-000915,-0.5655917723342656
ACH-000916,-0.747041193704557
ACH-000917,-0.836354804222415
ACH-000920,-0.8525033853508007
ACH-000921,-0.7715542640406765
ACH-000924,-0.8586313900542291
ACH-000926,-0.7946169667014366
ACH-000928,-0.6931217609979421
ACH-000929,-0.7888432177367621
ACH-000932,-0.9052037991174352
ACH-000935,-0.7823310082117285
ACH-000936,-0.7667062433632316
ACH-000937,-0.7896097660572458
ACH-000938,-0.6004395087122542
ACH-000939,-0.5795885515718684
ACH-000941,-0.8260923705170327
ACH-000943,-0.7982765975906859
ACH-000946,-0.8608604986163444
ACH-000947,-0.8070139277541297
ACH-000948,-0.8911898032156821
ACH-000950,-0.8497758479731664
ACH-000953,-0.6680667537820065
ACH-000954,-0.8699944667757321
ACH-000957,-0.7389490976414527
ACH-000958,-1.001755510355249
ACH-000960,-0.9360840405302976
ACH-000963,-0.7037625936083183
ACH-000968,-0.6281061555676122
ACH-000969,-0.6944671084907161
ACH-000972,-1.082759238231919
ACH-000973,-0.9105758129106172
ACH-000974,-0.7386493027157758
ACH-000978,-0.8462562831257626
ACH-000984,-0.8257810787129892
ACH-000986,-0.7911686016229483
ACH-000988,-0.9858514585543764
ACH-000993,-0.7517269532397608
ACH-000994,-0.7942352004729741
ACH-000996,-0.8195074628453528
ACH-001001,-0.983290557214172
ACH-001020,-0.44271910796711095
ACH-001028,-0.6714130409562652
ACH-001031,-0.8710012008089209
ACH-001038,-0.8688278084475328
ACH-001048,-0.9256867411830026
ACH-001050,-0.6774181621601029
ACH-001053,-0.7910072039525283
ACH-001054,-0.7934990456264615
ACH-001061,-0.9772033301283126
ACH-001067,-0.9267216653730022
ACH-001075,-1.106226983993132
ACH-001096,-0.8564803242530404
ACH-001111,-0.6191592868646888
ACH-001119,-0.8597101237543452
ACH-001128,-0.0038849209772735096
ACH-001134,-0.8645149195837363
ACH-001151,-0.9082922196716312
ACH-001163,-0.7211260133315524
ACH-001164,-0.7514650872606669
ACH-001183,-0.8728640598829274
ACH-001192,-0.9788449953015732
ACH-001193,-0.7930530527995209
ACH-001196,-0.7964309357352004
ACH-001197,-0.8498253092781479
ACH-001205,-0.5579416539546111
ACH-001211,-0.7579893057998259
ACH-001212,-0.8010088740820304
ACH-001228,-0.8651006108932351
ACH-001232,-0.7661955765528567
ACH-001239,-0.7643493940223015
ACH-001270,-0.8830151453688669
ACH-001274,-0.6697565320277784
ACH-001275,-0.9560415833090038
ACH-001277,-0.6906773624556823
ACH-001278,-0.7222873865375412
ACH-001280,-0.7094885218213337
ACH-001283,-0.6692622905977469
ACH-001289,-0.7569218330715578
ACH-001300,-0.9760678522839971
ACH-001301,-0.9149629755792796
ACH-001302,-0.9757970514810452
ACH-001306,-0.542815443450505
ACH-001318,-0.7942486166571252
ACH-001322,-0.7957635951804812
ACH-001328,-0.9122656562204416
ACH-001332,-0.7475521651072892
ACH-001336,-0.7609796488829178
ACH-001346,-1.0828696713607482
ACH-001353,-0.7568115893572496
ACH-001354,-0.7032977552138354
ACH-001367,-0.8649516458934281
ACH-001368,-0.7870134370167555
ACH-001374,-1.0768000650516427
ACH-001377,-0.8737394541289131
ACH-001380,-0.8263846027265739
ACH-001391,-0.8958844329072629
ACH-001408,-0.7521745537088919
ACH-001430,-0.8627232477606666
ACH-001431,-0.8099009616240154
ACH-001450,-0.8736973107411614
ACH-001496,-0.7533123458929174
ACH-001500,-0.6795586729275632
ACH-001523,-0.7828582403893969
ACH-001532,-0.7848660958887671
ACH-001550,-0.6740366373049447
ACH-001552,-0.8634259302129155
ACH-001554,-0.7874955103238263
ACH-001654,-0.8105434319362372
ACH-001735,-0.9494621051113824
ACH-001736,-0.8628518702556095
ACH-001737,-0.7790410694378149
ACH-001740,-0.96603883807711
ACH-001745,-0.9937877920209476
ACH-001765,-0.7940017767169468
