,PIGW (284098)
ACH-000527,-0.4461090546239457
ACH-000528,-0.3609191577999764
ACH-000537,-0.3326780920908345
ACH-000541,0.012821618558475342
ACH-000542,-0.18979703308893076
ACH-000544,0.04357081776353031
ACH-000545,-0.28232352004032
ACH-000547,-0.17367319589528935
ACH-000548,-0.230729706167232
ACH-000549,-0.20673396739155225
ACH-000550,-0.12955826285766506
ACH-000552,-0.3140347953384173
ACH-000556,-0.0904250826798586
ACH-000557,-0.05079533632248945
ACH-000569,-0.2453147973294977
ACH-000570,-0.21733301508077715
ACH-000571,-0.18726433767279824
ACH-000573,-0.15096451355737334
ACH-000576,0.023344709157446845
ACH-000579,-0.06312187277566317
ACH-000580,-0.16737974413079354
ACH-000584,-0.18051561951813014
ACH-000585,-0.1676065973462866
ACH-000588,-0.18731282953596987
ACH-000589,-0.0910948024277558
ACH-000591,0.015188714808319185
ACH-000593,-0.3247902813466688
ACH-000600,-0.3111742532991905
ACH-000601,-0.19440836548669907
ACH-000605,-0.09233570067289378
ACH-000606,-0.16653250529620228
ACH-000608,-0.21691653316994786
ACH-000614,-0.09018446138684898
ACH-000616,-0.10164829565648734
ACH-000618,-0.13326754316521733
ACH-000619,-0.1208146964095698
ACH-000620,-0.5335513155016198
ACH-000621,-0.16142107837272254
ACH-000622,-0.07636613498098266
ACH-000623,-0.2369526084542981
ACH-000624,-0.21519825087727346
ACH-000627,-0.2026297822182409
ACH-000630,-0.4233137902927511
ACH-000631,-0.23816367131522526
ACH-000632,-0.3549737447148965
ACH-000633,-0.13820704322054975
ACH-000637,-0.3186862699564689
ACH-000638,-0.021682266919807947
ACH-000646,-0.5645073548577679
ACH-000647,-0.2736938159704813
ACH-000648,-0.2358918817878586
ACH-000649,-0.2680515324340912
ACH-000651,-0.18943079353773368
ACH-000652,-0.26020079648404026
ACH-000653,-0.1826783061700449
ACH-000657,-0.1424033070109427
ACH-000658,-0.16054216076963812
ACH-000661,-0.149882623496614
ACH-000662,-0.151515983910014
ACH-000663,-0.271804432565447
ACH-000665,-0.1127106693618626
ACH-000671,-0.6117337046489034
ACH-000672,-0.5401773792210189
ACH-000673,-0.19946587310119132
ACH-000676,-0.18359787043694187
ACH-000677,-0.11332947951830817
ACH-000681,-0.16117375660485195
ACH-000683,-0.09615653934184264
ACH-000684,-0.16463649901787678
ACH-000688,-0.29985543141707416
ACH-000693,-0.11804670257775245
ACH-000694,-0.22436189673098625
ACH-000695,-0.13032935086940664
ACH-000696,-0.2496586916476165
ACH-000697,-0.12166089763796815
ACH-000699,-0.21752692330320245
ACH-000701,-0.2023815636556009
ACH-000706,-0.2579556587564563
ACH-000711,-0.25709668680557585
ACH-000713,-0.10498359283724627
ACH-000714,-0.07439404443748993
ACH-000718,-0.24697134101856044
ACH-000720,-0.3239550777621339
ACH-000721,-0.18154315738108626
ACH-000724,-0.14967628421040918
ACH-000725,-0.10181556901350022
ACH-000732,-0.18657420590861645
ACH-000734,-0.1305830424431109
ACH-000735,-0.27606230745377097
ACH-000736,-0.11623445745786275
ACH-000738,-0.2474813079568614
ACH-000746,0.003455647496429472
ACH-000747,-0.33562770431537625
ACH-000748,-0.21398840188327825
ACH-000753,-0.1709191641886993
ACH-000756,-0.08562450043222343
ACH-000757,-0.06901242347717758
ACH-000758,-0.17024395379068086
ACH-000760,0.004280778339791693
ACH-000762,-0.20839296419111933
ACH-000763,0.005631182469647882
ACH-000764,-0.11558756959802975
ACH-000765,0.01655974125842199
ACH-000766,-0.16996245829082013
ACH-000767,-0.17443039495651155
ACH-000768,-0.26085959715429713
ACH-000769,-0.1921793726870222
ACH-000770,-0.14044685931049813
ACH-000771,-0.4826865896932711
ACH-000773,-0.16014907813945775
ACH-000776,-0.13911677887389767
ACH-000777,-0.3101770546939219
ACH-000778,-0.2640729488916204
ACH-000781,-0.1925653484482467
ACH-000782,-0.13097571998453034
ACH-000783,-0.09233000317285577
ACH-000784,-0.14514452239008335
ACH-000785,-0.15276869508187105
ACH-000787,-0.20940315552241248
ACH-000788,-0.1497612118419885
ACH-000791,-0.17586455960396816
ACH-000792,-0.2561896919396177
ACH-000794,-0.3193800023947003
ACH-000796,-0.2288347975255386
ACH-000798,-0.11685302755874488
ACH-000799,-0.1604146825263379
ACH-000800,-0.3273726160601331
ACH-000802,-0.2508408360666203
ACH-000804,0.055087372848416916
ACH-000805,-0.07898030807058687
ACH-000809,-0.2090261331320284
ACH-000810,-0.3162134244919222
ACH-000811,-0.3960542203319469
ACH-000817,-0.17532246387133232
ACH-000819,-0.0539628796539003
ACH-000820,-0.03643737638258508
ACH-000821,-0.2693752013608754
ACH-000822,-0.18890754292099654
ACH-000823,-0.5616871609070437
ACH-000824,-0.1226664517493969
ACH-000827,-0.11259321960760807
ACH-000829,-0.22963260707920935
ACH-000831,-0.2258620130929544
ACH-000832,-0.3281860143544528
ACH-000833,-0.07462969620763106
ACH-000834,-0.33268522517157423
ACH-000835,-0.326142363101013
ACH-000836,-0.36115119590142775
ACH-000837,-0.2506439738318749
ACH-000838,-0.21782195575751007
ACH-000839,-0.2221886841481801
ACH-000840,-0.1215856679063696
ACH-000841,-0.15588693293233047
ACH-000843,-0.2510041779033649
ACH-000846,-0.2169836708763714
ACH-000847,-0.2596063548692056
ACH-000848,-0.1039241522678711
ACH-000849,-0.19592743751432
ACH-000851,0.05592042767269796
ACH-000855,-0.12895515024224072
ACH-000856,-0.4037395940753724
ACH-000858,0.04539858580473306
ACH-000859,-0.32490719285550124
ACH-000861,-0.22024040719532872
ACH-000862,-0.058535552794494614
ACH-000865,-0.15649504165217615
ACH-000866,-0.2363200713941041
ACH-000867,-0.18218506332357254
ACH-000869,-0.15391821407179426
ACH-000872,-0.3022564270937162
ACH-000873,-0.19049636971460596
ACH-000876,-0.10822619731446796
ACH-000878,-0.3431776684450089
ACH-000880,-0.7291445102175679
ACH-000881,-0.07858150956536268
ACH-000882,-0.09003251279036716
ACH-000884,-0.17010938082968394
ACH-000885,-0.454715503431582
ACH-000887,-0.35239564067979223
ACH-000889,-0.030081455631127525
ACH-000896,-0.11158732500262812
ACH-000898,-0.1826127697556937
ACH-000900,-0.356352570219545
ACH-000901,-0.08822625442226491
ACH-000905,-0.1946345103437258
ACH-000906,-0.17687024047690025
ACH-000907,-0.2606864767460819
ACH-000910,-0.1851675061752476
ACH-000911,-0.2862489815220896
ACH-000912,-0.17507340449703468
ACH-000913,-0.1735553969823426
ACH-000915,-0.11036924374546804
ACH-000916,-0.2805366770054366
ACH-000917,-0.2976929761149546
ACH-000920,-0.07383808405714372
ACH-000921,-0.20659479221004315
ACH-000924,-0.13153092668314373
ACH-000926,-0.16991600254021952
ACH-000928,-0.19757670573205252
ACH-000929,-0.17685688162558252
ACH-000932,-0.11742863834277795
ACH-000935,-0.10452378772307516
ACH-000936,-0.09466226730247712
ACH-000937,-0.08885579261484088
ACH-000938,-0.06335566898685605
ACH-000939,-0.2814934594387864
ACH-000941,-0.11628193147453522
ACH-000943,-0.0981101360870572
ACH-000946,-0.1680556347172713
ACH-000947,-0.10418134593800077
ACH-000948,-0.3240403588244234
ACH-000950,-0.05457594077188667
ACH-000953,-0.10424546523113028
ACH-000954,-0.16462922671831046
ACH-000957,-0.20106580961376486
ACH-000958,-0.2573869526462562
ACH-000960,-0.07301773474239998
ACH-000963,-0.31476241142781763
ACH-000968,-0.09598530888232966
ACH-000969,-0.17970919686905815
ACH-000972,-0.21766963018503407
ACH-000973,-0.14178626303958544
ACH-000974,-0.2936443624908865
ACH-000978,0.05369999808738366
ACH-000984,-0.1365010117430481
ACH-000986,-0.24495214522156614
ACH-000988,-0.1269014526872229
ACH-000993,-0.3729950209620765
ACH-000994,-0.3743583706659781
ACH-000996,-0.3765680415561365
ACH-001001,-0.13482661132171958
ACH-001020,0.027616121089195454
ACH-001028,-0.07008911680559889
ACH-001031,-0.21780602904070653
ACH-001038,-0.09375186867505936
ACH-001048,-0.3564649544070589
ACH-001050,-0.2739153488565866
ACH-001053,-0.25781185110731897
ACH-001054,-0.11537786317307955
ACH-001061,-0.2164841526844432
ACH-001067,-0.26492608634564113
ACH-001075,-0.1707047022446484
ACH-001096,-0.030409743105920768
ACH-001111,-0.2240279832731236
ACH-001119,-0.2998426091880448
ACH-001128,-0.3954440263464952
ACH-001134,-0.10666041643180653
ACH-001151,-0.3498721219782087
ACH-001163,-0.3149937167800436
ACH-001164,-0.268068456369773
ACH-001183,-0.2599727947653909
ACH-001192,-0.14762713845492872
ACH-001193,-0.3044745127471758
ACH-001196,-0.09506791889684536
ACH-001197,-0.4551418085580615
ACH-001205,-0.4093504725908241
ACH-001211,-0.28703490909352525
ACH-001212,-0.11870324873328986
ACH-001228,-0.1284472627758877
ACH-001232,-0.20551998311561928
ACH-001239,-0.1627278947898142
ACH-001270,-0.2208963358718336
ACH-001274,-0.3509784771417706
ACH-001275,-0.223324412610966
ACH-001277,-0.029365059746367918
ACH-001278,-0.33389753353418
ACH-001280,-0.21105494403862027
ACH-001283,-0.22935844318911605
ACH-001289,-0.14156689704513967
ACH-001300,-0.2323131609589752
ACH-001301,-0.2087767186910112
ACH-001302,-0.440739344315892
ACH-001306,-0.1553792060329699
ACH-001318,-0.18148616548782295
ACH-001322,-0.18438355194715186
ACH-001328,-0.4158995168937392
ACH-001332,-0.3119846106795591
ACH-001336,-0.035907065899664664
ACH-001346,-0.12683676918408568
ACH-001353,-0.2574625683364041
ACH-001354,-0.21344972786210675
ACH-001367,-0.3277132335880667
ACH-001368,-0.22297413707521216
ACH-001374,-0.296093045600022
ACH-001377,-0.15446618325769815
ACH-001380,-0.2847169966940085
ACH-001391,-0.3821522098922509
ACH-001408,-0.29790412191210863
ACH-001430,0.02040365628828776
ACH-001431,-0.16257360528601228
ACH-001450,-0.1776478652436826
ACH-001496,-0.1768428619511002
ACH-001500,-0.30948020629025
ACH-001523,-0.3368551056457332
ACH-001532,-0.0902878135989726
ACH-001550,-0.3279515538890945
ACH-001552,-0.19154844461382306
ACH-001554,-0.13177828501283048
ACH-001654,-0.2267460746675864
ACH-001735,-0.09468273111787
ACH-001736,-0.10131016276636434
ACH-001737,0.06319291388074902
ACH-001740,0.04910535247830978
ACH-001745,-0.05744988839841564
ACH-001765,-0.14644859357017773
