,TICRR (90381)
ACH-000004,-0.9804812500737808
ACH-000005,-0.909506396420336
ACH-000007,-0.8629306798224221
ACH-000009,-0.9630077818128914
ACH-000011,-0.5970929451894921
ACH-000012,-1.0978889235544391
ACH-000013,-1.2782842902940466
ACH-000014,-0.7850469618026497
ACH-000015,-0.8301443638687352
ACH-000017,-0.944164642647189
ACH-000018,-0.983367105895394
ACH-000019,-0.5444710360478471
ACH-000021,-0.7349956356014491
ACH-000022,-0.8250947962531635
ACH-000025,-0.9257404109058036
ACH-000028,-0.8222256574238875
ACH-000030,-0.8634773968347752
ACH-000035,-0.9588711458025859
ACH-000036,-0.8793080766023147
ACH-000037,-0.949880229701868
ACH-000039,-0.7411110497936643
ACH-000040,-0.9645599927295526
ACH-000041,-1.0511662997920943
ACH-000042,-1.1193508380037154
ACH-000045,-0.99386298653727
ACH-000047,-0.8470297430989057
ACH-000052,-1.0262393487158534
ACH-000053,-0.9965199177950104
ACH-000054,-0.8761481655639887
ACH-000055,-0.9442727676425492
ACH-000060,-0.7740953547707549
ACH-000067,-1.0101392216304192
ACH-000070,-0.7071842380152135
ACH-000075,-0.8821668323862449
ACH-000078,-0.8694744407531863
ACH-000082,-0.9408582541270076
ACH-000085,-1.104483082580748
ACH-000086,-0.966947996386668
ACH-000087,-1.1939392604214676
ACH-000092,-0.8612970233753464
ACH-000095,-1.192308971434377
ACH-000097,-1.030958006528571
ACH-000098,-0.9072535602499282
ACH-000099,-0.8905341268882577
ACH-000108,-0.997961351799596
ACH-000113,-0.9586891583556834
ACH-000116,-1.1948051132796031
ACH-000118,-0.9781430937704684
ACH-000120,-0.9348446028222622
ACH-000123,-0.9340274488828748
ACH-000127,-0.8295292552172273
ACH-000128,-0.9620124675753984
ACH-000132,-0.8870216336550469
ACH-000133,-0.8578343315502541
ACH-000137,-1.043258421643107
ACH-000138,-0.8164155694438456
ACH-000142,-0.5674223795502967
ACH-000143,-0.8964743064246167
ACH-000146,-0.901463161256
ACH-000148,-0.9119370237179074
ACH-000150,-0.8222719433026421
ACH-000152,-1.0859029336640835
ACH-000153,-0.8627566952169096
ACH-000159,-0.9258045067859582
ACH-000160,-0.6863665221443574
ACH-000163,-0.9586906909013196
ACH-000167,-0.8840270010365731
ACH-000168,-0.8893539929248159
ACH-000169,-1.0639752703886214
ACH-000178,-1.0066773095459458
ACH-000183,-0.6413378004853602
ACH-000188,-0.8701754000594489
ACH-000189,-0.6616962794097171
ACH-000190,-0.5712091187609408
ACH-000198,-0.9460159215742286
ACH-000203,-0.8379266121729362
ACH-000204,-0.8804445170915728
ACH-000206,-0.5351903001025657
ACH-000207,-0.9694831070196503
ACH-000208,-0.7944268402449621
ACH-000210,-1.1141949211097233
ACH-000211,-0.8595489981885438
ACH-000215,-0.8180874513587729
ACH-000221,-1.0124899552104958
ACH-000222,-1.0294480280956209
ACH-000223,-1.0732577413898117
ACH-000226,-0.8249664214174323
ACH-000227,-1.1189111554572275
ACH-000228,-1.2587774948651258
ACH-000231,-0.7281085482183266
ACH-000232,-0.9397422144051768
ACH-000233,-0.8969145793511555
ACH-000234,-0.7547328361338599
ACH-000235,-0.9633087979707056
ACH-000237,-0.7484458600219855
ACH-000238,-0.7647109407791064
ACH-000242,-0.9295555609928672
ACH-000243,-1.004726355011914
ACH-000244,-1.019716706527002
ACH-000246,-0.916204944845739
ACH-000248,-1.095926132829622
ACH-000250,-0.6520915152044263
ACH-000251,-0.8389908556551234
ACH-000252,-0.8204619203687962
ACH-000253,-1.170695918697074
ACH-000255,-1.025349138647557
ACH-000256,-1.0170743613500128
ACH-000257,-0.7503027773087689
ACH-000258,-0.6389796946369656
ACH-000259,-0.8337788743407837
ACH-000260,-0.966247072607184
ACH-000261,-0.9476867837763044
ACH-000262,-0.9887680244650306
ACH-000263,-0.8801823470482094
ACH-000264,-0.8702784386264056
ACH-000265,-0.8828041197531268
ACH-000266,-1.0667781228887503
ACH-000272,-0.9356859567216688
ACH-000274,-0.8051852262951814
ACH-000277,-0.9404136605572496
ACH-000278,-0.8915122839951929
ACH-000279,-1.0065689004449399
ACH-000280,-0.8471298841852346
ACH-000281,-0.8580697931831536
ACH-000288,-0.9003934065655222
ACH-000291,-0.8914431627186172
ACH-000293,-0.9638751530616412
ACH-000294,-0.6294631964104285
ACH-000295,-0.9328970837256176
ACH-000296,-0.6493690081302641
ACH-000302,-0.8990146810572796
ACH-000304,-0.7900707393184231
ACH-000307,-0.955370615166622
ACH-000308,-0.9447907194837489
ACH-000310,-0.7928448580177581
ACH-000311,-0.7609442717085324
ACH-000312,-0.8337489672487006
ACH-000315,-1.0188864527145134
ACH-000316,-0.9353445356603068
ACH-000317,-0.7772729969331881
ACH-000318,-0.7622162497218705
ACH-000319,-1.0437704961967724
ACH-000320,-0.7052306973908314
ACH-000322,-1.010334964393063
ACH-000323,-0.8786896524242932
ACH-000324,-1.0664476179152274
ACH-000329,-0.6872323340005025
ACH-000330,-0.9062333940680486
ACH-000331,-0.8539711069111989
ACH-000332,-0.8125352623043461
ACH-000334,-1.105521749645166
ACH-000335,-0.8682093209243137
ACH-000336,-1.066855769848615
ACH-000337,-0.8674977343925608
ACH-000338,-0.8629183355411105
ACH-000339,-0.8136829454765061
ACH-000341,-0.6349200603479824
ACH-000348,-0.8099836188551509
ACH-000350,-0.7782281411109535
ACH-000352,-1.1041332316361263
ACH-000356,-0.99470383357372
ACH-000361,-0.7990353174605423
ACH-000362,-0.8447469948963364
ACH-000363,-0.9890416241625792
ACH-000364,-1.1333428492635205
ACH-000365,-1.0570692118391765
ACH-000366,-0.9044482154663478
ACH-000368,-0.9291768688783572
ACH-000374,-0.8155021552143422
ACH-000375,-0.8119570676513731
ACH-000376,-1.0832681201326249
ACH-000381,-1.0030843147488082
ACH-000383,-0.8636681527591383
ACH-000387,-1.0312521698944774
ACH-000389,-1.0674304197611382
ACH-000390,-0.7300390417020381
ACH-000393,-1.046577811526193
ACH-000395,-0.8682570131342919
ACH-000396,-0.9852073844605712
ACH-000397,-1.0320271255759386
ACH-000401,-0.7557457793965363
ACH-000402,-0.9069275444699167
ACH-000403,-1.2163408543734082
ACH-000404,-0.670903224584927
ACH-000406,-0.7611383631544972
ACH-000407,-0.929430062076915
ACH-000408,-0.7781755977777243
ACH-000410,-1.0082449128253177
ACH-000411,-0.7711690547352106
ACH-000414,-0.8375552704326444
ACH-000415,-0.7689936789734484
ACH-000416,-0.9035923509395121
ACH-000420,-0.953655207575888
ACH-000421,-1.0214740194301009
