,RETNLB (84666)
ACH-000244,-0.06415862702210011
ACH-000246,-0.004070222937256725
ACH-000248,-0.2661693405432232
ACH-000250,-0.13703735632830902
ACH-000251,-0.10304958911643576
ACH-000252,-0.10218671374716433
ACH-000253,-0.1549382773678029
ACH-000255,-0.07404082615191447
ACH-000256,-0.0001372478009369236
ACH-000257,-0.06209307691529992
ACH-000258,-0.029574059611895062
ACH-000259,-0.12612702501442044
ACH-000260,-0.0935895026246864
ACH-000261,-0.13915382143843735
ACH-000262,-0.021785971930031168
ACH-000263,-0.025827524048146658
ACH-000264,-0.048642861722977764
ACH-000265,-0.10305583907527928
ACH-000266,-0.12373907565482832
ACH-000272,-0.12122675279181752
ACH-000274,-0.20756099875106968
ACH-000277,-0.1077877782811866
ACH-000278,-0.09059315273207304
ACH-000279,0.061811436733198666
ACH-000280,-0.2451556916856792
ACH-000281,-0.1534999093829699
ACH-000288,-0.0965812982929841
ACH-000291,-0.0648824177499198
ACH-000293,-0.2781423205025487
ACH-000294,-0.2000708599116136
ACH-000295,-0.3301189426161081
ACH-000296,-0.30118688338419586
ACH-000302,-0.2211216279040029
ACH-000304,-0.3789383042988244
ACH-000307,-0.08202576039283001
ACH-000308,-0.09238152763968148
ACH-000310,-0.08621963791104413
ACH-000311,-0.17219545392200475
ACH-000312,-0.05136642647624658
ACH-000315,-0.1583959442509675
ACH-000316,-0.11546259328277035
ACH-000317,-0.15944533380798234
ACH-000318,-0.001275395144443702
ACH-000319,-0.040820308743887014
ACH-000320,-0.1851426522166723
ACH-000322,0.007016517286156404
ACH-000323,-0.20557771873438013
ACH-000324,-0.14583466755088004
ACH-000329,-0.03174964145938712
ACH-000330,0.0120043239147355
ACH-000331,-0.3249559934036525
ACH-000332,-0.08950143909440364
ACH-000334,-0.15684404126505475
ACH-000335,-0.3074482827484787
ACH-000336,-0.11722500568799606
ACH-000337,-0.05473614946736655
ACH-000338,-0.6126406103091019
ACH-000339,-0.18880642608488726
ACH-000341,-0.25067157906062953
ACH-000348,-0.13338051624049446
ACH-000350,-0.024516316412485018
ACH-000352,-0.2187371700823465
ACH-000356,-0.03860063244316746
ACH-000361,-0.17325896925772194
ACH-000362,-0.16665774419143414
ACH-000363,-0.2018351824568104
ACH-000364,-0.4195900165763155
ACH-000365,0.018203049631661552
ACH-000366,-0.20000146757443948
ACH-000368,-0.2227856823521323
ACH-000374,0.016177523586644368
ACH-000375,-0.06522190177149115
ACH-000376,-0.12271963199863505
ACH-000381,-0.16421150514055102
ACH-000383,-0.13033200004272472
ACH-000387,-0.08472078120684749
ACH-000389,-0.112324472278298
ACH-000390,-0.1464508293211513
ACH-000393,-0.27818221285067674
ACH-000395,-0.2023643850124948
ACH-000396,-0.20228618227457387
ACH-000397,-0.1430779272780684
ACH-000401,-0.1558074532615724
ACH-000402,-0.19882262103016207
ACH-000403,-0.1979571376105962
ACH-000404,-0.4128720602822532
ACH-000406,-0.0864440223482207
ACH-000407,-0.11844321865277148
ACH-000408,0.14711916711669093
ACH-000410,-0.2028202059308526
ACH-000411,-0.23008357106489355
ACH-000414,-0.17395402001612995
ACH-000415,-0.20367622054802564
ACH-000416,-0.08046223854888236
ACH-000420,-0.21934326210593788
ACH-000421,-0.14480689702082972
ACH-000424,0.055810328439495634
ACH-000425,-0.06901450603519048
ACH-000426,-0.18701598902424088
ACH-000427,-0.2804937920277229
ACH-000433,-0.1691851651894717
ACH-000435,0.07752731746026427
ACH-000436,-0.35713983601335003
ACH-000444,-0.059242670180722164
ACH-000445,-0.14364669635277544
ACH-000448,-0.2489768250156965
ACH-000450,-0.0900893865331454
ACH-000452,-0.2614561351284185
ACH-000454,-0.013521283920998549
ACH-000458,-0.2516782363287684
ACH-000459,-0.06507331851109452
ACH-000460,-0.10355017222013632
ACH-000461,-0.11370314717520212
ACH-000463,-0.1229374332369084
ACH-000464,-0.05777288487584702
ACH-000466,-0.058066962310144174
ACH-000467,-0.1639541234232197
ACH-000468,-0.09371433486302344
ACH-000469,-0.16538374741295994
ACH-000470,-0.16936214478595554
ACH-000471,-0.16101895365574198
ACH-000472,-0.1512329201651967
ACH-000473,-0.15692428091589053
ACH-000475,-0.1572631917516756
ACH-000476,-0.25179526361068943
ACH-000477,-0.04278381239347678
ACH-000479,-0.12223031797459134
ACH-000480,0.01926493763704223
ACH-000481,-0.2779308799541161
ACH-000483,-0.30242300893626983
ACH-000484,0.03625818273628882
ACH-000485,-0.1310895129525632
ACH-000486,-0.10537328334160803
ACH-000487,0.04227494766115961
ACH-000488,-0.09181596549638643
ACH-000490,-0.16150333060310867
ACH-000491,-0.0380995527497453
ACH-000495,-0.13878478933327051
ACH-000496,-0.10156979719798646
ACH-000499,-0.07787479814124801
ACH-000500,-0.20459921831452796
ACH-000502,-0.1070124534138099
ACH-000503,-0.10136564080272416
ACH-000505,-0.10940308045521893
ACH-000507,-0.07753806260682812
ACH-000510,-0.01372027139396878
ACH-000511,-0.13001747054088406
ACH-000512,-0.4241434158095591
ACH-000516,-0.15279818174565987
ACH-000517,-0.19943611869513345
ACH-000518,-0.1993814081049375
ACH-000520,-0.3815125713218584
ACH-000521,0.005456652969763957
ACH-000522,-0.12033430308451795
ACH-000524,-0.16062213500015804
ACH-000527,-0.09382490457450356
ACH-000528,-0.1256988476326306
ACH-000537,-0.28488616674945977
ACH-000541,-0.1450755710687647
ACH-000542,-0.15538704763794275
ACH-000544,-0.21034050066777554
ACH-000545,-0.07852987634040208
ACH-000547,-0.2784125580536419
ACH-000548,-0.2278759715399068
ACH-000549,-0.16282060988287794
ACH-000550,-0.09675419514576064
ACH-000552,-0.2271157531006881
ACH-000556,-0.12186094756070065
ACH-000557,-0.1272649093578928
ACH-000569,-0.27508866936885656
ACH-000570,-0.1764993527183254
ACH-000571,-0.14684853246010746
ACH-000573,-0.29452342590447084
ACH-000576,-0.04049933623691724
ACH-000579,0.05259893326638903
ACH-000580,-0.3003248145733773
ACH-000584,-0.13463168018109384
ACH-000585,-0.028093341754403967
ACH-000588,-0.0968030517170188
ACH-000589,-0.025266918048412725
ACH-000591,-0.07446974197042139
ACH-000593,-0.13994715754923545
ACH-000600,-0.019172266370548398
ACH-000601,-0.17862915197525928
ACH-000605,-0.3782540703251649
ACH-000606,-0.10236933023309848
ACH-000608,-0.14607073241332394
ACH-000614,-0.07459006914298953
ACH-000616,-0.15465933193040607
ACH-000618,-0.2016511872120112
ACH-000619,-0.05076081060086502
ACH-000620,-0.1907209841724504
ACH-000621,-0.18014776606829613
ACH-000622,-0.2200010141139628
ACH-000623,-0.048267970473774485
ACH-000624,-0.10470340162324984
ACH-000627,-0.010535950351894564
ACH-000630,-0.1943744168531573
ACH-000631,-0.05260985460917071
ACH-000632,-0.2100174962328051
ACH-000633,-0.02339577244570998
ACH-000637,-0.006763712876076082
ACH-000638,-0.07242328665340833
ACH-000646,-0.2785162928386331
ACH-000647,-0.15949567033420062
ACH-000648,-0.3629338420391659
ACH-000649,-0.1149472962364004
ACH-000651,-0.06926509099982464
ACH-000652,-0.2067692848632552
ACH-000653,-0.1363802794934445
ACH-000657,-0.17783545875084528
ACH-000658,-0.19544570296908265
ACH-000661,-0.06329968165884255
ACH-000662,-0.05603943143842854
ACH-000663,-0.23229488051257904
ACH-000665,0.01415078955709168
ACH-000671,-0.1814772900678482
ACH-000672,0.13573288027981562
ACH-000673,-0.14330790250114475
ACH-000676,-0.009523244308901049
ACH-000677,-0.0649341704680691
ACH-000681,-0.0499139436990743
ACH-000683,-0.15456157603102813
ACH-000684,-0.3151496511945554
ACH-000688,-0.12938867356334333
ACH-000693,-0.14749902101670848
ACH-000694,-0.07355333155561702
ACH-000695,-0.27671356683444964
ACH-000696,-0.26845254497663745
ACH-000697,0.10993642580330623
ACH-000699,-0.16139884920694494
ACH-000701,-0.07706078192185223
ACH-000706,-0.2325090038007973
ACH-000711,-0.2225584017144564
ACH-000713,0.08070564148211352
ACH-000714,-0.05008349529384978
ACH-000718,-0.11959158635192145
ACH-000720,-0.14093563274870702
ACH-000721,-0.15249989318981166
ACH-000724,-0.2538190918141677
ACH-000725,-0.15316154496303494
ACH-000732,-0.1327963208984506
ACH-000734,-0.09630707247237323
ACH-000735,-0.3221844714761826
ACH-000736,-0.4191524699334519
ACH-000738,-0.09459645869741072
ACH-000746,-0.3287421899080086
ACH-000747,-0.17499390382183386
ACH-000748,-0.16645573136129094
ACH-000753,-0.08445386812855014
ACH-000756,-0.2607404206735485
ACH-000757,-0.19131521360336545
ACH-000758,-0.2833781891442185
ACH-000760,-0.05764486461713971
ACH-000762,-0.0074879590591886095
ACH-000763,-0.3345747142510001
ACH-000764,-0.17748543671485995
ACH-000765,-0.007717929122478152
ACH-000766,-0.22077649474128488
ACH-000767,-0.033948651486378816
ACH-000768,-0.18222861749146546
ACH-000769,-0.19011081524986445
ACH-000770,-0.1959307572367704
ACH-000771,-0.028284554777122963
ACH-000773,-0.25067525039139965
ACH-000776,0.008696014397538908
ACH-000777,-0.0011011879694887367
ACH-000778,-0.0446390515813041
ACH-000781,-0.0413851996195936
ACH-000782,-0.047988839153591714
ACH-000783,-0.08673590580210977
ACH-000784,-0.06657739874759687
ACH-000785,-0.14692621888684335
ACH-000787,-0.07151933007363688
ACH-000788,-0.1825074710154471
ACH-000791,-0.05614266265948016
ACH-000792,-0.1606385373096104
ACH-000794,-0.11496644232521627
ACH-000796,-0.1916128408970026
ACH-000798,-0.4132763589223992
ACH-000799,-0.1829239467360832
ACH-000800,0.020392929927710447
ACH-000802,-0.2424852896197859
ACH-000804,-0.21715917116980385
ACH-000805,-0.049229744437066576
ACH-000809,-0.3027849655706531
ACH-000810,-0.07648229953394363
ACH-000811,-0.16161249517179854
ACH-000817,-0.045287501264819716
ACH-000819,-0.02540400044460733
ACH-000820,-0.10771895059589506
ACH-000821,-0.11452438089045093
ACH-000822,-0.1820280198925896
ACH-000823,-0.09585698240953484
ACH-000824,-0.30584836514236624
ACH-000827,-0.2033285897148577
ACH-000829,-0.2453294492052022
ACH-000831,-0.2310423578230053
ACH-000832,-0.2256396997603505
ACH-000833,-0.2587966974282785
ACH-000834,0.011465303043671295
ACH-000835,-0.254604733941117
ACH-000836,-0.1499513326241601
ACH-000837,-0.07000099036351701
ACH-000838,-0.08629617996075999
ACH-000839,-0.03378628445204144
ACH-000840,0.011915725862007441
ACH-000841,-0.2689473695028686
ACH-000843,-0.18171777793844587
ACH-000846,-0.1292982153676256
ACH-000847,-0.19087451169118905
ACH-000848,-0.3276952204461696
ACH-000849,-0.1043381938992284
ACH-000851,-0.3038178992306987
ACH-000855,-0.19251294491384946
ACH-000856,-0.12305225336285995
ACH-000858,-0.21736385965833205
ACH-000859,0.009345741168993905
ACH-000861,-0.10951061749570706
ACH-000862,-0.18270096567313804
ACH-000865,-0.15863042713508158
ACH-000866,-0.14960723584449626
ACH-000867,-0.21242361170848573
ACH-000869,-0.19881444127325484
ACH-000872,-0.06520100495166144
ACH-000873,-0.03162644660671033
ACH-000876,-0.2259340241727137
ACH-000878,-0.3713344987578386
ACH-000880,-0.26235996223259866
ACH-000881,-0.16063657686757776
ACH-000882,-0.21242900567793774
ACH-000884,0.06355148483103816
ACH-000885,0.047066403646666456
ACH-000887,-0.1003238102186792
ACH-000889,-0.1590657920455983
ACH-000896,-0.2458594801596014
ACH-000898,-0.07656315782565168
ACH-000900,-0.1139646439636295
ACH-000901,-0.14116305009392302
ACH-000905,-0.4897439436062944
ACH-000906,-0.09241075934901356
ACH-000907,-0.10119924013718644
ACH-000910,0.02436259012635733
ACH-000911,-0.14838432409405575
ACH-000912,-0.003981246643084736
ACH-000913,-0.20078027868907045
ACH-000915,-0.11198051532026604
ACH-000916,-0.04229500888667595
ACH-000917,-0.23534439955205905
ACH-000920,-0.4699159405446401
ACH-000921,-0.12755341323611175
ACH-000924,-0.1722984058066384
ACH-000926,-0.02576352806198827
ACH-000928,-0.2481096472027467
ACH-000929,-0.28266585690770873
ACH-000932,-0.07519715599058703
ACH-000935,-0.1369748051141993
ACH-000936,-0.1173572794913736
ACH-000937,-0.2687203012949859
ACH-000938,0.026747447688135938
ACH-000939,-0.0549825619711745
ACH-000941,-0.3161184496011571
ACH-000943,-0.20561683401665712
ACH-000946,-0.1826305070626857
ACH-000947,-0.11189216543928142
ACH-000948,-0.22044323085240655
ACH-000950,-0.2514233107287947
ACH-000953,-0.21895808591026766
ACH-000954,0.19645946093727784
ACH-000957,-0.21168267616673345
ACH-000958,-0.09155078614893283
ACH-000960,-0.18916532578194348
ACH-000963,-0.4934668996176561
ACH-000968,-0.04773822237428015
ACH-000969,-0.2898214816662051
ACH-000972,-0.3170303054094347
ACH-000973,-0.1982613497209339
ACH-000974,-0.38486160136464653
ACH-000978,0.0423947528875892
ACH-000984,-0.1909404285623047
ACH-000986,-0.03157898474434792
ACH-000988,-0.2841524137699276
ACH-000993,-0.08137045296491971
ACH-000994,-0.2576353258454235
ACH-000996,-0.14670641692474054
ACH-001001,-0.13751417878013994
ACH-001020,-0.16384324192561384
ACH-001028,-0.13749117247900358
ACH-001031,-0.05185516322904225
ACH-001038,-0.20993489686795336
ACH-001048,-0.15516328375964214
ACH-001050,-0.1985837886286192
ACH-001053,-0.20808501132638726
ACH-001054,-0.12614873485586212
ACH-001061,-0.1912927812371968
ACH-001067,0.09716227842001554
ACH-001075,-0.07107519424771877
ACH-001096,0.03168538010513092
ACH-001111,0.07978922668957315
ACH-001119,-0.12826168659267512
ACH-001128,0.20098492525513426
ACH-001134,-0.17482297761349158
ACH-001151,-0.07387059620819851
ACH-001163,-0.03806440719789893
ACH-001164,-0.3718243138267339
ACH-001183,-0.2103829130099741
ACH-001192,-0.08270963797176781
ACH-001193,-0.06648588607993135
ACH-001196,-0.05482075811528708
ACH-001197,-0.1345321720102151
ACH-001205,-0.30840263387775724
ACH-001211,-0.10533414432139253
ACH-001212,-0.12690568713787104
ACH-001228,-0.24356900765403525
ACH-001232,-0.14713982582122548
ACH-001239,-0.0962127168633122
ACH-001270,0.033390916967490664
ACH-001274,-0.04910919978062718
ACH-001275,-0.11489755836374173
ACH-001277,-0.20826591471979514
ACH-001278,-0.1545427095242081
ACH-001280,-0.16140832791020385
ACH-001283,-0.1839131527834133
ACH-001289,0.007623218226600036
ACH-001300,-0.14425748193940816
ACH-001301,-0.15584048343372034
ACH-001302,-0.1708453777995301
ACH-001306,-0.1988979133491709
ACH-001318,-0.18174765915481067
ACH-001322,-0.20345727317146325
ACH-001328,-0.08742051613077911
ACH-001332,-0.23356887420377045
ACH-001336,-0.14228463609544842
ACH-001346,-0.01846226889125883
ACH-001353,-0.0938748889760394
ACH-001354,-0.01625412398401234
ACH-001367,0.07669541086965434
ACH-001368,-0.08785169688306595
ACH-001374,0.1290810887186089
ACH-001377,-0.14418260360486349
ACH-001380,-0.06440518509694161
ACH-001391,-0.21249628020356445
ACH-001408,-0.1544515624999374
ACH-001430,-0.13202219194701853
ACH-001431,-0.03468887053856163
ACH-001450,-0.1771298394589443
ACH-001496,-0.04904810360668566
ACH-001500,-0.17478491003542573
ACH-001523,-0.029211012889434645
ACH-001532,-0.1777200518747308
ACH-001550,-0.1111900881175392
ACH-001552,0.12043897793749543
ACH-001554,-0.14982918404186224
ACH-001654,-0.07966510910124426
ACH-001735,0.019474385653472256
ACH-001736,-0.10219561240611108
ACH-001737,-0.1378924502277766
ACH-001740,-0.12473614423087645
ACH-001745,-0.14603301668274654
ACH-001765,-0.09922944735410144
