,FTL (2512)
ACH-000004,-0.10840334544341557
ACH-000005,0.4550834915470891
ACH-000007,0.21364703589535336
ACH-000009,0.0071819883230010845
ACH-000011,0.13605541772301674
ACH-000012,0.08231163246670009
ACH-000013,0.022383117675872543
ACH-000014,0.09260630717149332
ACH-000015,-0.014175030777380825
ACH-000017,0.14014923336754834
ACH-000018,0.16080616006861326
ACH-000019,0.17146004620407773
ACH-000021,0.07172915901097683
ACH-000022,0.1443246247980197
ACH-000025,0.2472269935280508
ACH-000028,0.08999149192925532
ACH-000030,-0.0184810188967516
ACH-000035,0.08397614406667829
ACH-000036,0.17612271562245374
ACH-000037,0.21045764985296772
ACH-000039,0.08591526866479257
ACH-000040,0.0652968784517904
ACH-000041,0.22582312399241025
ACH-000042,0.2178606750140412
ACH-000045,0.13296755121788648
ACH-000047,0.04501567704706425
ACH-000052,0.11492359814815592
ACH-000053,-0.0033028907642580077
ACH-000054,0.07663010607760849
ACH-000055,0.020755993873027085
ACH-000060,-0.0117369744492077
ACH-000067,0.12110244892920008
ACH-000070,0.1083822423639517
ACH-000075,0.14353971735395096
ACH-000078,0.10157304818297253
ACH-000082,0.10897246934984477
ACH-000085,0.045085906211201586
ACH-000086,-0.00884968169104409
ACH-000087,0.35301123721584216
ACH-000092,0.03202581946000803
ACH-000095,0.15097777134545634
ACH-000097,-0.036759574676943935
ACH-000098,0.17825528576846067
ACH-000099,0.13284497641086146
ACH-000108,0.03934046666470868
ACH-000113,0.20495731506038464
ACH-000116,0.24898510475517294
ACH-000118,0.12838210269342365
ACH-000120,0.2820527841944934
ACH-000123,0.12869874189104594
ACH-000127,0.0919635218759392
ACH-000128,0.09753046332619474
ACH-000132,0.2582297552906411
ACH-000133,0.1887182448254391
ACH-000137,0.0618401712389815
ACH-000138,0.1652669303117644
ACH-000142,0.214654878653442
ACH-000143,0.2479716572665459
ACH-000146,0.08807473105638879
ACH-000148,0.2136510739108209
ACH-000150,0.10425855525384227
ACH-000152,0.2672111878557897
ACH-000153,-0.10482816133654173
ACH-000159,0.020179976071542045
ACH-000160,0.15616815927270913
ACH-000163,0.02635882303134612
ACH-000167,0.3392101631545845
ACH-000168,-0.02440409205497281
ACH-000169,0.10490004597907432
ACH-000178,0.1762958340157484
ACH-000183,0.0660519937729017
ACH-000188,0.1015104369310521
ACH-000189,-0.11221310672902984
ACH-000190,0.10151873330522734
ACH-000198,0.2890846497573984
ACH-000203,-0.26845578980034285
ACH-000204,0.0683927433021453
ACH-000206,0.14922060821518854
ACH-000207,0.09415311447185258
ACH-000208,0.1570692367089411
ACH-000210,0.12939041593523082
ACH-000211,0.12110066467741055
ACH-000215,0.13569545842051686
ACH-000221,0.2163123621955426
ACH-000222,-0.23036371948214285
ACH-000223,0.17548165682440925
ACH-000226,0.012091299552820059
ACH-000227,0.24635792979614554
ACH-000228,0.16680209064605497
ACH-000231,0.021846273363007842
ACH-000232,0.16568981950156314
ACH-000233,-0.0077112584715175484
ACH-000234,0.14223962853880312
ACH-000235,0.09198703882015258
ACH-000237,0.2033662385329068
ACH-000238,0.11555362061346908
ACH-000242,0.2040257982327374
ACH-000243,0.16150351416319025
ACH-000244,0.05116857255117396
ACH-000246,0.060341362221512526
ACH-000248,0.23354172201113016
ACH-000250,0.13532596209446074
ACH-000251,0.12000777976189872
ACH-000252,0.015622353010354141
ACH-000253,0.17130613094100405
ACH-000255,0.04286593295388113
ACH-000256,0.048286575997945815
ACH-000257,0.08081908832339241
ACH-000258,0.3885800721952949
ACH-000259,0.04930623965220916
ACH-000260,0.07336544887577515
ACH-000261,0.06150449455211306
ACH-000262,0.11090507911585078
ACH-000263,0.06305441143956524
ACH-000264,0.04802381796282605
ACH-000265,0.1282287765038859
ACH-000266,0.10424659095519133
ACH-000272,0.13298926461217067
ACH-000274,0.01834025702574249
ACH-000277,0.16500976318436786
