,DNAJC17 (55192)
ACH-000004,-1.3590749303440213
ACH-000005,-1.3571401111223036
ACH-000007,-1.295877287015014
ACH-000009,-1.2747017838548655
ACH-000011,-1.2785314623577049
ACH-000012,-1.331166916993144
ACH-000013,-1.3755151746153975
ACH-000014,-1.2256399865443928
ACH-000015,-1.379199504351103
ACH-000017,-1.1607572499435757
ACH-000018,-1.1397117423107463
ACH-000019,-1.3830281913540017
ACH-000021,-1.1933954684355457
ACH-000022,-1.2284669722415626
ACH-000025,-1.1257892459359908
ACH-000028,-1.3690301234737796
ACH-000030,-1.2482880837527341
ACH-000035,-1.250165101138009
ACH-000036,-1.3201735891154098
ACH-000037,-0.41589078372092014
ACH-000039,-1.2928322750945582
ACH-000040,-1.0659167108219858
ACH-000041,-1.2160041537514643
ACH-000042,-1.2351556596187463
ACH-000045,-1.1867770590719757
ACH-000047,-1.3407912550011185
ACH-000052,-1.0805887315039668
ACH-000053,-1.2895493634121091
ACH-000054,-1.1963591828546185
ACH-000055,-1.4432161458988606
ACH-000060,-1.298543049806433
ACH-000067,-0.9360249931443776
ACH-000070,-1.1955175099539834
ACH-000075,-1.2614004105221377
ACH-000078,-1.2718307834404832
ACH-000082,-1.5430438470071397
ACH-000085,-1.2698854102777009
ACH-000086,-1.1126331178379705
ACH-000087,-1.4196532630683283
ACH-000092,-1.2251730937675531
ACH-000095,-1.285312182855803
ACH-000097,-1.1640976309242048
ACH-000098,-1.283472921721594
ACH-000099,-1.062793848335391
ACH-000108,-1.3115796406667743
ACH-000113,-1.1329689845752489
ACH-000116,-1.3204509658639063
ACH-000118,-1.2354317514512685
ACH-000120,-1.2204705185852065
ACH-000123,-1.2757148884135323
ACH-000127,-1.1955581368049029
ACH-000128,-1.2203381301634544
ACH-000132,-1.3219085730352995
ACH-000133,-1.331947474588186
ACH-000137,-1.5818631221822244
ACH-000138,-1.249990642193386
ACH-000142,-1.4157240541004252
ACH-000143,-1.0522136301532703
ACH-000146,-1.4699243222062373
ACH-000148,-1.3152489026141552
ACH-000150,-1.1288487122998296
ACH-000152,-1.297263131900698
ACH-000153,-1.3176392982017155
ACH-000159,-1.2676993679232889
ACH-000160,-1.5330881736136692
ACH-000163,-1.310677941422448
ACH-000167,-2.239466997318098
ACH-000168,-1.112476622619921
ACH-000169,-1.2811507910233548
ACH-000178,-1.128652230463378
ACH-000183,-1.2763910531204892
ACH-000188,-1.2360369191888108
ACH-000189,-1.1942871142591784
ACH-000190,-1.3168723761300558
ACH-000198,-1.4095122428730082
ACH-000203,-1.2825506256559216
ACH-000204,-1.0220116103490275
ACH-000206,-0.8677122832430028
ACH-000207,-1.4029716817463351
ACH-000208,-0.9921936463603562
ACH-000210,-1.0660037325185847
ACH-000211,-1.2618238862564997
ACH-000215,-1.176060258868638
