,GPA33 (10223)
ACH-000004,-0.06376872573734912
ACH-000005,0.09827065213321867
ACH-000007,-0.018277605020190883
ACH-000009,-0.1435962065474576
ACH-000011,-0.005603995414334025
ACH-000012,-0.0963737757272265
ACH-000013,-0.004481777404288628
ACH-000014,-0.07421021984064953
ACH-000015,-0.05480525055808711
ACH-000017,-0.08333302219694573
ACH-000018,-0.04493311172643021
ACH-000019,-0.06091921355148432
ACH-000021,-0.07116553252810229
ACH-000022,0.020544382963582332
ACH-000025,-0.05912330066884755
ACH-000028,-0.08400770779988169
ACH-000030,-0.0185546279851625
ACH-000035,-0.1235708826579829
ACH-000036,-0.02372492877873465
ACH-000037,-0.2298813755508269
ACH-000039,-0.04018066305423102
ACH-000040,-0.010540593348128036
ACH-000041,-0.061147326508206985
ACH-000042,0.0074863613227865965
ACH-000045,0.05097442905426978
ACH-000047,0.09309869619768832
ACH-000052,0.09020152627580336
ACH-000053,-0.12682055189688035
ACH-000054,-0.099156486985988
ACH-000055,-0.12028937257656905
ACH-000060,0.052716240658741816
ACH-000067,0.16746643269893402
ACH-000070,-0.11134988042902527
ACH-000075,-0.05562011891353973
ACH-000078,0.03987548709101831
ACH-000082,-0.12064135880538013
ACH-000085,-0.023933214856078137
ACH-000086,-0.25175232139806625
ACH-000087,0.08480883695875345
ACH-000092,-0.01007137888242418
ACH-000095,-0.0426862199693098
ACH-000097,-0.014209685803144422
ACH-000098,-0.13034373302368218
ACH-000099,-0.01335275028647773
ACH-000108,-0.007409124567376306
ACH-000113,0.012508840618616431
ACH-000116,-0.045665644317336926
ACH-000118,0.02180428078419229
ACH-000120,0.0061646997913758226
ACH-000123,-0.013961793189038795
ACH-000127,-0.12641302337025373
ACH-000128,0.04578458805882051
ACH-000132,-0.0458426105204466
ACH-000133,-0.10549894747265247
ACH-000137,0.055041949501134835
ACH-000138,0.06481951779687982
ACH-000142,-0.1171726065144397
ACH-000143,-0.06989383500615973
ACH-000146,-0.06753422439836376
ACH-000148,-0.07723895793253546
ACH-000150,0.0669689664619762
ACH-000152,-0.0512547254928289
ACH-000153,0.005578981986791999
ACH-000159,-0.14209691370156535
ACH-000160,0.029568677515695824
ACH-000163,0.07073378680912616
ACH-000167,0.02209538351141273
ACH-000168,-0.07216763815175062
ACH-000169,-0.05872640814258756
ACH-000178,-0.0071599240394361295
ACH-000183,-0.05493480739654201
ACH-000188,0.08196059134739522
ACH-000189,0.10561695709995056
ACH-000190,-0.058829226261528075
ACH-000198,-0.026712917058155056
ACH-000203,0.34068485032509216
ACH-000204,-0.34741671021898546
ACH-000206,-0.19271327545265285
ACH-000207,0.04721830071198026
ACH-000208,-0.133578888144382
ACH-000210,-0.3233091835658384
ACH-000211,-0.048023670698559534
ACH-000215,-0.08304841168091975
ACH-000221,-0.021386530835132464
ACH-000222,0.0235700947179461
ACH-000223,-0.12186353850124955
ACH-000226,-0.039127806350061765
ACH-000227,-0.10743809042204347
ACH-000228,-0.022101680531049814
ACH-000231,-0.06409725674368172
ACH-000232,-0.1178821274414232
ACH-000233,-0.014178016530056703
ACH-000234,-0.08975128885305635
ACH-000235,-0.013558859163455228
ACH-000237,-0.04941295728676141
ACH-000238,0.01259360355721818
ACH-000242,0.006223062370181735
ACH-000243,-0.060975376144635315
ACH-000244,-0.2492007069102397
ACH-000246,-0.043557348293064235
ACH-000248,-0.08869996570109474
ACH-000250,-0.10742740501024403
ACH-000251,-0.012445222221194695
ACH-000252,-0.0958791158220964
ACH-000253,-0.04245219838263292
