,CALCR (799)
ACH-000004,0.0923879913190394
ACH-000005,0.2517626717175357
ACH-000007,0.027255931148735483
ACH-000009,0.17503144642849516
ACH-000011,0.12787572209636994
ACH-000012,0.09310072210364112
ACH-000013,0.1739778251761432
ACH-000014,-0.05537537443086619
ACH-000015,0.012579838210781215
ACH-000017,-0.040229612313053324
ACH-000018,0.2813772684243111
ACH-000019,0.17247182360445268
ACH-000021,-0.036710437153699184
ACH-000022,0.024515794631909026
ACH-000025,0.19557411576465109
ACH-000028,-0.06482613978021635
ACH-000030,0.04839266523966794
ACH-000035,-0.062030127872633525
ACH-000036,0.11223515516187144
ACH-000037,0.10685254234835824
ACH-000039,0.16050667150208786
ACH-000040,0.19586277374327227
ACH-000041,0.09921428887824812
ACH-000042,0.15331437466045014
ACH-000045,0.07354121245207526
ACH-000047,0.07254263112953346
ACH-000052,-0.046541949879900915
ACH-000053,0.06167777673548816
ACH-000054,0.02971298166825167
ACH-000055,0.07214831604222967
ACH-000060,0.1946554799763651
ACH-000067,0.13345527604035565
ACH-000070,0.16255079457275015
ACH-000075,0.08232790667793533
ACH-000078,0.25200441247686595
ACH-000082,0.08894073430977202
ACH-000085,0.20729425773491905
ACH-000086,0.19642388864516644
ACH-000087,0.13366980505271026
ACH-000092,0.21857609343113146
ACH-000095,0.11042878615836613
ACH-000097,-0.036869384986127435
ACH-000098,-0.0024423952452360736
ACH-000099,0.09454731677267283
ACH-000108,0.23522726283422565
ACH-000113,0.19690588583423715
ACH-000116,-0.16733143349385615
ACH-000118,0.044609120394183126
ACH-000120,0.2940414988796985
ACH-000123,0.07409613168334818
ACH-000127,0.08081456005411063
ACH-000128,0.08225371460728764
ACH-000132,0.0642494299886657
ACH-000133,0.17363970744321222
ACH-000137,0.08627393112310182
ACH-000138,0.14545006903393504
ACH-000142,0.1911284126332045
ACH-000143,0.15453327539911724
ACH-000146,0.08710218918910388
ACH-000148,0.09582893767349357
ACH-000150,0.21184595366039186
ACH-000152,0.21382288079873815
ACH-000153,0.17841050484963397
ACH-000159,0.09386308721235584
ACH-000160,-0.15772645718205794
ACH-000163,0.11938665784880115
ACH-000167,-0.06066499783731495
ACH-000168,-0.22525821678669805
ACH-000169,-0.0963084243813286
ACH-000178,0.07912220674627846
ACH-000183,0.1377187312588729
ACH-000188,0.038256496111570636
ACH-000189,-0.05562477051712302
ACH-000190,0.09798187383048516
ACH-000198,-0.019945980128403297
ACH-000203,0.2642648209588505
ACH-000204,-0.06882128991370244
ACH-000206,0.2432944868838524
ACH-000207,0.1115467537670924
ACH-000208,-0.2074942816929688
ACH-000210,0.04251625993033562
ACH-000211,0.015100362881174941
ACH-000215,0.12327332213456155
ACH-000221,0.07904090428846958
ACH-000222,0.03689979384725748
ACH-000223,0.09657536249527973
ACH-000226,0.012510622785376395
ACH-000227,0.1199065796471306
ACH-000228,-0.0040515283827092154
