,NDUFA11 (126328)
ACH-000004,-0.32316766064018976
ACH-000005,-0.17554503546619624
ACH-000007,-0.9144723331375272
ACH-000009,-0.40574354140005936
ACH-000011,-0.23772537263913776
ACH-000012,-0.6349712922518328
ACH-000013,-0.7478686220977594
ACH-000014,-0.4924570138797262
ACH-000015,-0.7896633130879435
ACH-000017,-0.4252930387466488
ACH-000018,-0.4579771310476303
ACH-000019,-0.9508922511393404
ACH-000021,-0.6212201184112994
ACH-000022,-0.4456980420034114
ACH-000025,-0.5578558869615966
ACH-000028,-0.8945381335135499
ACH-000030,-0.5604800097838303
ACH-000035,-0.6770698335183286
ACH-000036,-0.08004739334882285
ACH-000037,-0.4861388389995273
ACH-000039,-0.3781080854521044
ACH-000040,-0.3728334181449615
ACH-000041,-0.5459693442248903
ACH-000042,-0.32959291366661825
ACH-000045,-0.4755180167293922
ACH-000047,-0.8930205241911666
ACH-000052,-0.33841677111077106
ACH-000053,-0.4873254532512558
ACH-000054,-0.6414649422939245
ACH-000055,-0.2757347845271802
ACH-000060,-0.36485831124756396
ACH-000067,-0.4880458435616356
ACH-000070,-0.5790954376525251
ACH-000075,-0.4808610675208682
ACH-000078,-0.5730587944573559
ACH-000082,-0.469571920430025
ACH-000085,-0.689634028543497
ACH-000086,-0.6700849114355723
ACH-000087,-0.6427213035936882
ACH-000092,-0.6603577987294551
ACH-000095,-0.3469149860926388
ACH-000097,-0.4119046409703514
ACH-000098,-0.5833604435784115
ACH-000099,-0.6844397126833583
ACH-000108,-0.4953569444218448
ACH-000113,-0.5398438046480118
ACH-000116,-0.6416567345814739
ACH-000118,-0.9200968026240078
ACH-000120,-0.5020228638736329
ACH-000123,-0.5584592844546916
ACH-000127,-0.8178161182236655
ACH-000128,-0.4994390660494005
ACH-000132,-0.4567991168708528
ACH-000133,-0.3562526318390379
ACH-000137,-0.4750167211551937
ACH-000138,-0.6732315044781906
ACH-000142,-0.32250486859699595
ACH-000143,-0.6456128197294482
ACH-000146,-0.4036374559455273
ACH-000148,-0.4949739083412133
ACH-000150,-0.7445190987725577
ACH-000152,-0.3879693209158215
ACH-000153,-0.6318409405282392
ACH-000159,-0.587933345787974
ACH-000160,-0.7057134093032712
ACH-000163,-0.4915564742364326
ACH-000167,-0.08970388932777412
ACH-000168,-0.3752850743053444
ACH-000169,-0.5494753324156841
ACH-000178,-0.3666559645696909
ACH-000183,-0.5655602599254196
ACH-000188,-0.30951449965420885
ACH-000189,-0.4391425400117803
ACH-000190,-0.6561916091740121
ACH-000198,-0.6250866767754599
ACH-000203,-0.6558266277287277
ACH-000204,-0.8083788875746609
ACH-000206,-0.3180441492281029
ACH-000207,-0.5197193001599817
ACH-000208,-0.622778292966489
ACH-000210,-0.4648316631260233
ACH-000211,-0.5301368118267231
ACH-000215,-0.5466046225577285
ACH-000221,-0.8082357579777052
ACH-000222,-0.6991702098022636
ACH-000223,-0.51249693668344
ACH-000226,-0.5008585563788672
ACH-000227,-0.7213967857908857
ACH-000228,-0.4661903285342277
ACH-000231,-0.2359451943318949
ACH-000232,-0.33317583585191946
ACH-000233,-0.5820674751690662
ACH-000234,-0.4853642141281257
ACH-000235,-0.5406599455765253
ACH-000237,-0.2531619988274175
ACH-000238,-0.32910089116098623
