,RSPH6A (81492)
ACH-000873,-0.1280607410008308
ACH-000876,0.0003207968300922912
ACH-000878,-0.09825208375385272
ACH-000880,-0.2364966893548908
ACH-000881,-0.1453396445917598
ACH-000882,-0.07786198847043206
ACH-000884,-0.14102060010387762
ACH-000885,-0.21405383021807606
ACH-000887,-0.014818412853083971
ACH-000889,-0.07639842953800527
ACH-000896,0.08709223805139882
ACH-000898,-0.1653497223543007
ACH-000900,-0.1945239850815416
ACH-000901,-0.17684270537250693
ACH-000905,-0.06407268559348049
ACH-000906,-0.11619687984980866
ACH-000907,-0.06452445864822938
ACH-000910,0.0034926662812824463
ACH-000911,-0.21667504046367375
ACH-000912,-0.1548368270643041
ACH-000913,-0.0559745499743694
ACH-000915,-0.14469729357709468
ACH-000916,0.22619200238617265
ACH-000917,-0.11623766663647912
ACH-000920,-0.2036551187395482
ACH-000921,-0.19292892727758007
ACH-000924,-0.057000867980884676
ACH-000926,-0.06780162250946888
ACH-000928,-0.3651380981925302
ACH-000929,-0.09158001852047876
ACH-000932,-0.08433698231575924
ACH-000935,-0.0771882201452002
ACH-000936,-0.0869178193164684
ACH-000937,-0.044533261073385434
ACH-000938,-0.15774895418724538
ACH-000939,-0.13502431182341582
ACH-000941,-0.25600386308258355
ACH-000943,-0.2121852647206645
ACH-000946,-0.20571609353940684
ACH-000947,-0.03764473352206135
ACH-000948,-0.19600238670577744
ACH-000950,-0.1664665394677954
ACH-000953,-0.08955544526246824
ACH-000954,-0.19325841459146284
ACH-000957,-0.11730370256659285
ACH-000958,-0.2580385503712278
ACH-000960,-0.0927847387870507
ACH-000963,-0.08836023309537634
ACH-000968,0.02928987055482217
ACH-000969,-0.13084011489352454
ACH-000972,-0.3129503778968221
ACH-000973,-0.033290649062768296
ACH-000974,-0.12169019087138612
ACH-000978,-0.23826627768177425
ACH-000984,-0.3337049891153564
ACH-000986,0.03364598868194089
ACH-000988,-0.09512470466100108
ACH-000993,-0.1824886440088953
ACH-000994,-0.027677810818147644
ACH-000996,-0.2323578661131255
ACH-001001,-0.14670510487662966
ACH-001020,-0.23579836330757895
ACH-001028,-0.17897936566839553
ACH-001031,0.01700539960768919
ACH-001038,-0.04487412556671118
ACH-001048,-0.1925935274881978
ACH-001050,-0.07749207483762995
ACH-001053,-0.1828340560912702
ACH-001054,-0.10401316881633567
ACH-001061,-0.12985811276072656
ACH-001067,-0.24787683980051484
ACH-001075,0.007202294077486895
ACH-001096,-0.07634423360860204
ACH-001111,-0.05831127803218649
ACH-001119,-0.0762906919833038
ACH-001128,-0.11520591267519174
ACH-001134,-0.31141498275850305
ACH-001151,-0.19268447703464092
ACH-001163,-0.14420416865827154
ACH-001164,-0.008404736845677873
ACH-001183,0.0017757454005218189
ACH-001192,-0.0595164997722294
ACH-001193,-0.3324601293878677
ACH-001196,-0.044547743813005004
ACH-001197,-0.16176273158252893
ACH-001205,-0.1929685952786797
ACH-001211,-0.1852930217360476
ACH-001212,-0.6590683729527946
ACH-001228,-0.1042443435762473
ACH-001232,-0.08242363820917427
ACH-001239,-0.0284569028869327
ACH-001270,-0.05881850165911491
ACH-001274,-0.11104097518471666
ACH-001275,-0.06677792168826037
ACH-001277,6.545534747136608e-05
ACH-001278,-0.11615743415402675
ACH-001280,-0.023235473867345386
ACH-001283,-0.18017576845302974
ACH-001289,-0.015667460374445268
ACH-001300,-0.08543072982519101
ACH-001301,-0.0049652753961978045
ACH-001302,-0.08560215437016447
ACH-001306,0.01733065661183289
ACH-001318,0.03508868173514197
ACH-001322,-0.031383223582015084
ACH-001328,-0.1661956588399061
ACH-001332,-0.2558394195667221
ACH-001336,-0.10070057319294057
ACH-001346,-0.0760748390453012
ACH-001353,-0.0833035934326993
ACH-001354,-0.09086906166543034
ACH-001367,0.17036000808015853
ACH-001368,-0.1351792445095557
ACH-001374,-0.04080569846025271
ACH-001377,-0.10283582468287993
ACH-001380,-0.12280891562585748
ACH-001391,-0.1393477126246967
ACH-001408,-0.09372349907035113
ACH-001430,0.09533151864392443
ACH-001431,-0.0639122172269967
ACH-001450,-0.08421826720436035
ACH-001496,-0.08866891083232074
ACH-001500,-0.26111780459873074
ACH-001523,-0.2389231727936809
ACH-001532,-0.12344379288406936
ACH-001550,-0.24266110833792803
ACH-001552,-0.13549289063439188
ACH-001554,-0.16881306385271294
ACH-001654,-0.1310018995802162
ACH-001735,-0.0610847696616913
ACH-001736,-0.061769796245218014
ACH-001737,-0.1511739967270088
ACH-001740,-0.05336248820928436
ACH-001745,-0.06530365956035525
ACH-001765,-0.1684038742365687
