,CCNY (219771)
ACH-000004,0.21646091315809016
ACH-000005,0.3471857839621846
ACH-000007,0.15081081441809085
ACH-000009,0.08799270309305622
ACH-000011,-0.1541716068375914
ACH-000012,0.1288852385079768
ACH-000013,0.20716566897347286
ACH-000014,0.04070037640943279
ACH-000015,0.11951600072544084
ACH-000017,0.10812167346239766
ACH-000018,0.188161814001166
ACH-000019,0.09002402759976036
ACH-000021,-0.0041138724699052226
ACH-000022,0.12092052396706796
ACH-000025,0.08765669656751386
ACH-000028,0.1581927762768931
ACH-000030,0.04129327539403351
ACH-000035,0.1910994722050584
ACH-000036,0.12390592482127487
ACH-000037,0.09981911563507956
ACH-000039,0.19563651250688036
ACH-000040,0.21473108257910714
ACH-000041,0.23190159526521456
ACH-000042,0.16918543261446614
ACH-000045,0.06681665037673698
ACH-000047,0.27787330607128186
ACH-000052,0.06019122161198895
ACH-000053,-0.08396258507529653
ACH-000054,0.1755810421612789
ACH-000055,0.26995984988918403
ACH-000060,0.1149239156305147
ACH-000067,0.10102565769187777
ACH-000070,0.1520062136854088
ACH-000075,0.04247519397667982
ACH-000078,0.06739180961662146
ACH-000082,0.12249974879760445
ACH-000085,0.1010265849193208
ACH-000086,0.2767650610358964
ACH-000087,0.1789299467935671
ACH-000092,0.14127042686855354
ACH-000095,0.109083426580785
ACH-000097,0.043405093740975134
ACH-000098,0.12465879982712268
ACH-000099,0.1597954690796806
ACH-000108,0.2534765176200922
ACH-000113,0.14062143958157675
ACH-000116,0.18809755821823287
ACH-000118,0.1019178222325242
ACH-000120,0.19745769361042087
ACH-000123,0.08070747893628093
ACH-000127,0.06851897673192142
ACH-000128,0.2423561674034917
ACH-000132,0.01990568160380348
ACH-000133,0.19936229384596268
ACH-000137,0.33302548406811056
ACH-000138,0.15034394667416914
ACH-000142,0.07506510297096045
ACH-000143,0.011433733791483651
ACH-000146,0.15298069114166266
ACH-000148,0.0202097244696416
ACH-000150,0.11217201133735663
ACH-000152,0.10623203390481556
ACH-000153,0.03993390188762359
ACH-000159,0.15675625889638245
ACH-000160,-0.1414158444476951
ACH-000163,0.1817534249274831
ACH-000167,0.17981190905316866
ACH-000168,0.13036339387059553
ACH-000169,0.21119001680259195
ACH-000178,0.028989580024614624
ACH-000183,0.3640800464804485
ACH-000188,0.21672044934926546
ACH-000189,0.06066079390917933
ACH-000190,0.16770233487569264
ACH-000198,0.1633211226028664
ACH-000203,-0.08943643292050174
ACH-000204,0.22628257888746145
ACH-000206,0.10068031758152417
ACH-000207,-0.02135178154827775
ACH-000208,0.5077695931273419
ACH-000210,0.15949960958702689
ACH-000211,0.14359730083148414
ACH-000215,0.19064495343654755
ACH-000221,0.02424866879251685
ACH-000222,0.16369086231847213
ACH-000223,0.02536935206945572
ACH-000226,0.23700084521585776
ACH-000227,0.041734864012598134
ACH-000228,0.1400061330789558
ACH-000231,0.10051062234114568
ACH-000232,0.21859641655258674
ACH-000233,0.07238132325286849
ACH-000234,0.3226193362586109
ACH-000235,0.05961284220677171
ACH-000237,0.02293830176039452
ACH-000238,0.11861478282722215
ACH-000242,0.0721829554571022
ACH-000243,0.14906542522749833
ACH-000244,0.03694746580194761
ACH-000246,0.16013959726925586
ACH-000248,0.09648737745902752
ACH-000250,0.20780679385513345
ACH-000251,0.1852254028987751
ACH-000252,-0.10784013745594706
ACH-000253,0.18230543459912094
ACH-000255,0.13143423351095868
ACH-000256,0.08721199239390022
ACH-000257,-0.11782490921575567
ACH-000258,0.12323094196037784
ACH-000259,0.09571946011168264
ACH-000260,0.1306021364709183
ACH-000261,0.07961494618001827
ACH-000262,0.05364337558330469
ACH-000263,0.09515714779656433
ACH-000264,0.11301204917350514
ACH-000265,0.17804000242628604
ACH-000266,0.13468416651446666
ACH-000272,0.09640150111591138
ACH-000274,0.08651960891572309
ACH-000277,0.08885705996970793
ACH-000278,0.1626297454664194
ACH-000279,0.1779103069053187
ACH-000280,0.14441578900272464
ACH-000281,0.19693612201637234
ACH-000288,0.05470036899001508
ACH-000291,0.20283857378332945
ACH-000293,0.09965444550401732
ACH-000294,0.06370664593267662
ACH-000295,0.21697182796450176
ACH-000296,-0.05388642726791666
ACH-000302,0.13289969868891144
ACH-000304,0.3570019556345184
ACH-000307,0.09836473777282002
ACH-000308,0.059858442208108986
ACH-000310,0.14933019287607274
ACH-000311,-0.0319773155059493
ACH-000312,0.14337792939584645
ACH-000315,0.12378778403088565
ACH-000316,0.1427399385355675
ACH-000317,0.14801297674524114
ACH-000318,0.056639018928078835
ACH-000319,0.1391453714339305
ACH-000320,0.15087926474267827
ACH-000322,0.015878920129969498
ACH-000323,0.0986446622345225
ACH-000324,0.13105712313533202
ACH-000329,0.11504610292259435
ACH-000330,0.18800355096323104
ACH-000331,0.03391169088714807
ACH-000332,-0.0020409627818286347
ACH-000334,0.003235243433343456
ACH-000335,0.2014267723321021
ACH-000336,0.27780084457160603
ACH-000337,0.14230177232257055
ACH-000338,-0.05309889496246432
ACH-000339,0.1056540150445822
ACH-000341,0.1901769804200775
ACH-000348,0.07600825594135405
ACH-000350,0.08723319694845302
ACH-000352,0.19266465387013826
ACH-000356,0.08427338193981466
ACH-000361,0.12446389151805468
ACH-000362,0.0796271623697797
ACH-000363,0.12521174781493405
ACH-000364,0.3432489827509696
ACH-000365,0.1089198051857632
ACH-000366,0.2703608172543553
ACH-000368,0.2614294742728534
ACH-000374,0.3546904708953532
ACH-000375,-0.09258251978595612
ACH-000376,0.05308200034466765
ACH-000381,0.16574762386949654
ACH-000383,0.14126734717172235
ACH-000387,0.11234241915556764
ACH-000389,0.0504152052053366
ACH-000390,0.09765397350416136
ACH-000393,0.19654940245669672
ACH-000395,0.2265704698214828
ACH-000396,-0.04500816877221174
ACH-000397,0.04927193599990253
ACH-000401,0.13819192976943115
ACH-000402,0.13786712621484692
ACH-000403,0.16008444748159406
ACH-000404,0.21253320489916805
ACH-000406,0.035934316273282835
ACH-000407,0.2330374631513323
ACH-000408,0.1196701862193029
ACH-000410,0.12096586398898967
ACH-000411,0.02211779087415991
ACH-000414,0.06850527671186524
ACH-000415,0.15793364420116024
ACH-000416,0.1346818417433133
ACH-000420,0.04812533936306035
ACH-000421,0.10938345399868277
ACH-000424,0.305969035597701
ACH-000425,0.0828829303666168
ACH-000426,0.2633874795083337
ACH-000427,0.09262218750613146
ACH-000433,0.2213715345480037
ACH-000435,0.3533305685302707
ACH-000436,0.20253664517822767
ACH-000444,0.21875879454067115
ACH-000445,0.2934142323095486
ACH-000448,0.08854247862403576
ACH-000450,0.3545964601286017
ACH-000452,0.12173173457448475
ACH-000454,0.1473820247771641
ACH-000458,0.00014393854751589905
ACH-000459,0.05589724493393346
ACH-000460,0.29202325419006203
ACH-000461,0.19026706354924072
ACH-000463,0.1982513314154336
ACH-000464,0.2731279949773933
ACH-000466,-0.0466973304970911
ACH-000467,-0.007495299322329076
ACH-000468,0.25589094716629185
ACH-000469,0.2379495710261771
ACH-000470,0.16523034334735973
ACH-000471,0.2292418347918097
ACH-000472,0.1634305650990183
ACH-000473,0.09704296131827696
ACH-000475,0.1207078392154431
ACH-000476,0.0783096315151161
ACH-000477,0.11216311822619654
ACH-000479,0.07597789559301596
ACH-000480,0.21493927995009746
ACH-000481,0.10865011329238733
ACH-000483,0.12179327318588598
ACH-000484,0.2471343292825269
ACH-000485,0.11699225775662304
ACH-000486,0.18465173218351272
ACH-000487,0.2358719285713977
ACH-000488,0.0988327381978894
ACH-000490,0.11259565017564788
ACH-000491,0.015449964320980562
ACH-000495,-0.0453732019731878
ACH-000496,0.3763573939165888
ACH-000499,-0.045754451981245135
ACH-000500,0.03154645191646028
ACH-000502,0.14795912101001346
ACH-000503,0.24874800060049565
ACH-000505,0.16442324716773846
ACH-000507,0.19547793439828245
ACH-000510,0.095391108678982
ACH-000511,0.06348365192572154
ACH-000512,0.003157573047719149
ACH-000516,0.10714923046887838
ACH-000517,0.16537556610190754
ACH-000518,0.07882021153435907
ACH-000520,0.19177485311067924
ACH-000521,0.3203657428201144
ACH-000522,0.14709519261812046
ACH-000524,0.006077685818920127
ACH-000527,0.12190075051356412
ACH-000528,0.15015921943233662
ACH-000537,0.15894577914264774
ACH-000541,0.3573936365118924
ACH-000542,0.17786578672132827
ACH-000544,0.041972986827470936
ACH-000545,0.12304151372251562
ACH-000547,-0.03480669745887768
ACH-000548,0.18269590016954296
ACH-000549,0.19853159285613425
ACH-000550,0.2200971422458485
ACH-000552,0.11520801390752253
