,PIGX (54965)
ACH-000459,-0.2815962386139721
ACH-000460,-0.26719087060766816
ACH-000461,-0.2383101580565109
ACH-000463,-0.22905130537580465
ACH-000464,-0.11481101121481277
ACH-000466,-0.35318549150684125
ACH-000467,-0.39098313454833017
ACH-000468,-0.20985942903175528
ACH-000469,-0.3491132701638924
ACH-000470,-0.2082195064563977
ACH-000471,-0.34718470801483153
ACH-000472,-0.21424467497269148
ACH-000473,-0.3387764830527857
ACH-000475,-0.2703634010907681
ACH-000476,-0.2840404552982269
ACH-000477,-0.1439694272193596
ACH-000479,-0.2893619072292984
ACH-000480,-0.2686655590090608
ACH-000481,-0.216260628987156
ACH-000483,-0.2977618321489384
ACH-000484,-0.2540982033948676
ACH-000485,-0.06420539160236167
ACH-000486,-0.23898792479764314
ACH-000487,-0.21235645301775724
ACH-000488,-0.15885564031163538
ACH-000490,-0.3314732945903167
ACH-000491,-0.1255709121581116
ACH-000495,-0.2581865282251037
ACH-000496,-0.23501714081141994
ACH-000499,-0.009860416598258122
ACH-000500,-0.2490394609882013
ACH-000502,-0.12340593381357674
ACH-000503,0.024697025452077408
ACH-000505,-0.19728038111156013
ACH-000507,-0.25627369609931505
ACH-000510,-0.15312650909710582
ACH-000511,-0.47636969110906197
ACH-000512,-0.4029418945994945
ACH-000516,-0.1673295251273224
ACH-000517,-0.2818660044653213
ACH-000518,-0.2365394711470902
ACH-000520,-0.2556897925856863
ACH-000521,-0.30809854779474266
ACH-000522,-0.17400848435762292
ACH-000524,-0.3497046695910634
ACH-000527,-0.11497369925033465
ACH-000528,-0.3943313015582258
ACH-000537,-0.4928070834127619
ACH-000541,0.12892433601983774
ACH-000542,-0.23783943492325735
ACH-000544,-0.16612416828547907
ACH-000545,-0.20762453133310535
ACH-000547,-0.5649074060531556
ACH-000548,-0.13777220578227473
ACH-000549,-0.17172079123388542
ACH-000550,-0.18902425486708088
ACH-000552,-0.2989391086051105
ACH-000556,-0.3280956278307549
ACH-000557,-0.1297052861462335
ACH-000569,-0.17338259092605013
ACH-000570,-0.2991687421001068
ACH-000571,-0.18377680085829112
ACH-000573,-0.15616147964756713
ACH-000576,-0.1454822602908588
ACH-000579,0.09521764799778136
ACH-000580,-0.2751409163226832
ACH-000584,-0.18135036288786688
ACH-000585,-0.24857949938250945
ACH-000588,-0.30148504196682463
ACH-000589,-0.1891502099184787
ACH-000591,-0.2373041724268192
ACH-000593,-0.2880792419552592
ACH-000600,-0.2707280158712217
ACH-000601,-0.2631515119400646
ACH-000605,-0.3217874147444422
ACH-000606,-0.23511776912145266
ACH-000608,-0.19212520892663404
ACH-000614,-0.25555392794432363
ACH-000616,-0.28710740654369504
ACH-000618,-0.16352907390944282
ACH-000619,-0.2094203830386064
ACH-000620,-0.3639038417686009
ACH-000621,-0.203004955154592
ACH-000622,-0.4995502868338721
ACH-000623,-0.28211648184613075
ACH-000624,-0.248082334587596
ACH-000627,-0.1682782117968952
ACH-000630,-0.3753711407080921
ACH-000631,-0.742808114172986
ACH-000632,-0.3106768099234168
ACH-000633,-0.21026086425208185
ACH-000637,-0.23267478531670385
ACH-000638,-0.2409730603520336
ACH-000646,-0.3791391517855533
ACH-000647,-0.2946123869441932
ACH-000648,-0.3851002137800248
ACH-000649,-0.17367405736774644
ACH-000651,-0.2317756823722336
ACH-000652,-0.4040159822374521
ACH-000653,-0.13589290964045367
ACH-000657,-0.22580891106248555
ACH-000658,-0.29416466237134303
ACH-000661,-0.12310082263072845
ACH-000662,-0.493062461713837
ACH-000663,-0.229884570352474
ACH-000665,-0.047664015585240437
ACH-000671,-0.4224457842092796
ACH-000672,0.16710777085909584
ACH-000673,-0.17547420121649135
ACH-000676,-0.21465709809192088
ACH-000677,-0.2120813393058268
ACH-000681,-0.3094931593673409
ACH-000683,-0.2346036168614799
ACH-000684,-0.3237339579741631
ACH-000688,-0.24561349914236896
ACH-000693,-0.11597183654205967
ACH-000694,-0.20259290619463288
ACH-000695,-0.20889923063091864
ACH-000696,-0.1276404836942094
ACH-000697,-0.28754672600010245
ACH-000699,-0.22034166490144425
ACH-000701,-0.3786058851062129
ACH-000706,-0.3558490746259719
ACH-000711,-0.12341423105199145
ACH-000713,-0.17660818668082431
ACH-000714,-0.2828612395139283
ACH-000718,-0.2373091173476311
ACH-000720,-0.2740300162295094
ACH-000721,-0.1186497054580311
ACH-000724,-0.2809252211120347
ACH-000725,-0.13868842763261974
ACH-000732,-0.3572081853703398
ACH-000734,-0.2515044699306284
ACH-000735,-0.16314586453481736
ACH-000736,-0.3814161940987318
ACH-000738,-0.33788533835416296
ACH-000746,-0.14873736798991088
ACH-000747,-0.07305516464927192
ACH-000748,-0.2069143307686208
ACH-000753,-0.28186844117277005
ACH-000756,-0.3861196843796668
ACH-000757,0.033949068668578705
ACH-000758,-0.1361733648192639
ACH-000760,-0.15210560425215072
ACH-000762,-0.4546164262884248
ACH-000763,-0.4287087542112168
ACH-000764,-0.2978645716373145
ACH-000765,-0.2493757048638685
ACH-000766,-0.12598201231309986
ACH-000767,-0.27512852640173724
ACH-000768,-0.3300984896612541
ACH-000769,-0.2843674707655645
ACH-000770,-0.14384661816303412
ACH-000771,-0.2562256432834613
ACH-000773,-0.08573193691906146
ACH-000776,-0.08179833500193323
ACH-000777,-0.19739349464100692
ACH-000778,-0.3651514089596971
ACH-000781,-0.2227095780143729
ACH-000782,-0.08140436154064959
ACH-000783,-0.2353868329733581
ACH-000784,-0.19649468538296808
ACH-000785,-0.14727988326087724
ACH-000787,-0.2695901020044398
ACH-000788,-0.2031827019711548
ACH-000791,-0.15785627215782638
ACH-000792,-0.24952005431418106
ACH-000794,-0.2972808892152281
ACH-000796,-0.24845738150420565
ACH-000798,-0.26719820481818113
ACH-000799,-0.2450157022318605
ACH-000800,-0.2053789235146011
ACH-000802,-0.08138078574904292
ACH-000804,-0.19144354643297148
ACH-000805,-0.2987301211309525
ACH-000809,-0.34597571319888565
ACH-000810,-0.2862728184163554
ACH-000811,-0.20871186736903785
ACH-000817,-0.23829925747836064
ACH-000819,-0.2584204025021086
ACH-000820,-0.24585802495918954
ACH-000821,-0.4238470144652231
ACH-000822,-0.09361467968408632
ACH-000823,-0.4291354381581256
ACH-000824,-0.24750836918361946
ACH-000827,-0.31322303957927683
ACH-000829,-0.3536193372683989
ACH-000831,-0.21693339221700364
ACH-000832,-0.2133580853867076
ACH-000833,-0.2404012220305136
ACH-000834,-0.22398885649861694
ACH-000835,-0.3505330304389337
ACH-000836,-0.13051333779629562
ACH-000837,-0.16553612582211238
ACH-000838,-0.31412724478353965
ACH-000839,-0.4019302992804587
ACH-000840,-0.042375359074448164
ACH-000841,-0.08954256654427145
ACH-000843,-0.1330660859846048
ACH-000846,-0.19992779030023108
ACH-000847,-0.0480389520051982
ACH-000848,-0.16222570603244332
ACH-000849,-0.2481978351933095
ACH-000851,-0.15795301647668675
ACH-000855,-0.2977799464088273
ACH-000856,-0.2439660338525101
ACH-000858,-0.10893710552201387
ACH-000859,-0.2133830583712082
ACH-000861,-0.26053939602488496
ACH-000862,-0.2878382100548393
ACH-000865,-0.2458937512086413
ACH-000866,-0.19135917109755046
ACH-000867,-0.21412350232149546
ACH-000869,-0.3007387922161898
ACH-000872,-0.32478302325518976
ACH-000873,-0.1927787105822005
ACH-000876,-0.20764740026220735
ACH-000878,-0.36136635042672055
ACH-000880,-0.4911123962163961
ACH-000881,-0.2657414957824922
ACH-000882,-0.2325355927462425
ACH-000884,-0.2974513179474207
ACH-000885,-0.4725343083640148
ACH-000887,-0.2272539078451768
ACH-000889,-0.21206130503924214
ACH-000896,-0.1984026515872253
ACH-000898,-0.12559117917401166
ACH-000900,-0.08605150750496153
ACH-000901,-0.18780218818992356
ACH-000905,-0.2688037047989396
ACH-000906,-0.16188342226114796
ACH-000907,-0.1249284860206824
ACH-000910,-0.4066051640522457
ACH-000911,-0.12090259352712555
ACH-000912,-0.16713733280643078
ACH-000913,-0.18913902796484253
ACH-000915,-0.19734164226152912
ACH-000916,-0.23183362532955576
ACH-000917,-0.19098958039164746
ACH-000920,-0.0767164088000455
ACH-000921,-0.2137769626801424
ACH-000924,-0.33322238808804194
ACH-000926,-0.10791191298033276
ACH-000928,-0.08200806678048865
ACH-000929,-0.4254978242451716
ACH-000932,-0.09864511058649078
ACH-000935,-0.2408051019599293
ACH-000936,-0.29938618434603737
ACH-000937,-0.1385879137050217
ACH-000938,-0.19691137681819496
ACH-000939,0.02313959453451305
ACH-000941,-0.12029671983141645
ACH-000943,-0.2751219172148961
ACH-000946,-0.28240440256226396
ACH-000947,-0.3661593752836856
ACH-000948,-0.1266187937247775
ACH-000950,-0.29562785893859306
ACH-000953,-0.20740643153653426
ACH-000954,0.10687460603376996
ACH-000957,-0.3092474612216619
ACH-000958,-0.7053023827020203
ACH-000960,-0.2950104667828547
ACH-000963,-0.05455875149252448
ACH-000968,-0.33378115035922923
ACH-000969,-0.057843125415559235
ACH-000972,-0.3520627032613389
ACH-000973,-0.2486952113074947
ACH-000974,-0.31438551091645434
ACH-000978,0.246754965744925
ACH-000984,-0.3247896113764558
ACH-000986,-0.19651217382529695
ACH-000988,-0.007098368687333094
ACH-000993,-0.23309082408927634
ACH-000994,-0.22292046424568665
ACH-000996,-0.1204198858314777
ACH-001001,-0.2791966919775382
ACH-001020,-0.37653216722592
ACH-001028,-0.2622696620003491
ACH-001031,-0.19813589840323728
ACH-001038,-0.014357285300266025
ACH-001048,-0.32305990550926905
ACH-001050,-0.4040475198422607
ACH-001053,-0.4350451512690565
ACH-001054,-0.13560607201598635
ACH-001061,-0.2574970549286913
ACH-001067,-0.1850885599494836
ACH-001075,-0.397456419977501
ACH-001096,-0.11614696256518076
ACH-001111,-0.2217669084497424
ACH-001119,-0.14421652102915966
ACH-001128,-0.4159239192679306
ACH-001134,-0.20938813600036096
ACH-001151,-0.2546353914478808
ACH-001163,-0.17200003982604115
ACH-001164,-0.05415355946818636
ACH-001183,-0.37823026466309495
ACH-001192,-0.03647318048838083
ACH-001193,-0.4677733178135326
ACH-001196,-0.2780389801906004
ACH-001197,-0.12550076822499595
ACH-001205,-0.4243880470223495
ACH-001211,-0.2742713526062263
ACH-001212,-0.2966373360286261
ACH-001228,-0.3974232921001071
ACH-001232,-0.21821359974395668
ACH-001239,-0.2629226990367438
ACH-001270,0.0012339379973148536
ACH-001274,-0.2758743808990789
ACH-001275,-0.1805481696373176
ACH-001277,-0.16428484465918253
ACH-001278,-0.255775185101553
ACH-001280,-0.1893912437861958
ACH-001283,-0.04221482740651819
ACH-001289,-0.2437029053829362
ACH-001300,-0.2136134909653968
ACH-001301,-0.26773035335054146
ACH-001302,-0.3879639676266191
ACH-001306,-0.2553716088430072
ACH-001318,-0.28060447799220223
ACH-001322,-0.39130297352870186
ACH-001328,-0.2443259733831486
ACH-001332,-0.4237905412714541
ACH-001336,-0.16854625457326525
ACH-001346,-0.08738972071157873
ACH-001353,-0.2943203626759574
ACH-001354,-0.3033858700976741
ACH-001367,-0.07541601327585744
ACH-001368,-0.11539982801541145
ACH-001374,-0.4246544111853249
ACH-001377,-0.2361686443788324
ACH-001380,-0.28951621614526823
ACH-001391,-0.3663751034371498
ACH-001408,-0.3360424045004065
ACH-001430,-0.214480497386854
ACH-001431,-0.2427601629198881
ACH-001450,-0.2506582049173006
ACH-001496,-0.2273942426148376
ACH-001500,-0.12941274525036825
ACH-001523,-0.2467773105049385
ACH-001532,-0.2857447230334261
ACH-001550,-0.2441913575524827
ACH-001552,-0.2760731696412048
ACH-001554,-0.16150030188991535
ACH-001654,-0.1697330855177009
ACH-001735,-0.07855440392678151
ACH-001736,-0.21564623557302756
ACH-001737,-0.3868623172865817
ACH-001740,-0.19854295409792805
ACH-001745,-0.2643727754953589
ACH-001765,-0.10954360006505967
