,KCNC2 (3747)
ACH-000004,-0.15945469524493064
ACH-000005,-0.2479100455730099
ACH-000007,-0.015429050486157763
ACH-000009,-0.013728137482614408
ACH-000011,-0.16214955296808262
ACH-000012,-0.10710362961934143
ACH-000013,-0.10575999132235228
ACH-000014,0.004906065389493814
ACH-000015,-0.09670384417057326
ACH-000017,-0.14204596100194578
ACH-000018,-0.2459410206752971
ACH-000019,-0.025067265640086395
ACH-000021,-0.0716449880639182
ACH-000022,-0.05918282669794395
ACH-000025,-0.17530020817029715
ACH-000028,-0.12516411883033246
ACH-000030,-0.06606244729932187
ACH-000035,-0.20048779312359485
ACH-000036,-0.058618125566689175
ACH-000037,-0.009096097844086343
ACH-000039,-0.0075459502142592874
ACH-000040,-0.08645072727340017
ACH-000041,-0.21640242554858508
ACH-000042,-0.1163189632808887
ACH-000045,-0.09365225767777707
ACH-000047,-0.08090480999148741
ACH-000052,-0.020500479666743388
ACH-000053,-0.11174297807086493
ACH-000054,-0.2025421134288279
ACH-000055,0.08422519965117313
ACH-000060,-0.011341961811372744
ACH-000067,-0.26614784730048924
ACH-000070,-0.2731516716327069
ACH-000075,-0.1812038905008725
ACH-000078,-0.04198328445696454
ACH-000082,0.012617190299384837
ACH-000085,-0.24081837007180626
ACH-000086,-0.3110169823380998
ACH-000087,-0.17168843405771167
ACH-000092,-0.15410111069256993
ACH-000095,-0.11367110971250642
ACH-000097,-0.09442726631263522
ACH-000098,-0.190186018789822
ACH-000099,-0.18123947626540607
ACH-000108,0.0007517898223476267
ACH-000113,-0.08712682790981525
ACH-000116,-0.09122195825679104
ACH-000118,-0.16480811525407366
ACH-000120,-0.08767888831106843
ACH-000123,-0.15174632377347474
ACH-000127,-0.04811992876985261
ACH-000128,-0.2586066485799378
ACH-000132,-0.04268980835470269
ACH-000133,-0.2547211811317444
ACH-000137,-0.08677225038420848
ACH-000138,-0.10937133113385712
ACH-000142,-0.09338626943052128
ACH-000143,-0.14811894365747194
ACH-000146,-0.2223997281284774
ACH-000148,-0.26338137902124564
ACH-000150,-0.291266996566454
ACH-000152,-0.2947677512567042
ACH-000153,-0.1713173914592041
ACH-000159,-0.13269297819907794
ACH-000160,-0.0524063607610414
ACH-000163,-0.22260069177941216
ACH-000167,-0.5268999006483871
ACH-000168,-0.12604673251865547
ACH-000169,-0.10227981990119553
ACH-000178,-0.09375283092293568
ACH-000183,-0.1466629116809584
ACH-000188,-0.010578025831890284
ACH-000189,-0.2833173548869731
ACH-000190,-0.405244623821938
ACH-000198,-0.08869140158466751
ACH-000203,-0.12035548005238705
ACH-000204,-0.290657081543632
ACH-000206,-0.06106672536568473
ACH-000207,-0.05624560788823811
ACH-000208,-0.00843827789156631
ACH-000210,-0.13983130832580376
ACH-000211,-0.14741281056155994
ACH-000215,-0.18903379913197355
ACH-000221,0.013282951928848777
ACH-000222,-0.2932946329661748
ACH-000223,-0.12894837882698873
ACH-000226,-0.10561838408608792
ACH-000227,-0.04981689166923064
ACH-000228,-0.14928389064282155
ACH-000231,-0.07553635744436776
ACH-000232,-0.21280838156957216
ACH-000233,-0.100082309375687
ACH-000234,-0.13589768117777656
ACH-000235,-0.06957682453624701
ACH-000237,-0.3038794438516218
ACH-000238,-0.2278265989065864
ACH-000242,0.005191774778935556
ACH-000243,-0.18290430734913213
ACH-000244,0.0015771665031921115
ACH-000246,-0.13940036927349975
ACH-000248,-0.11171061972420296
ACH-000250,-0.05987978536575415
ACH-000251,-0.3349489231383844
ACH-000252,-0.1904380951785157
ACH-000253,-0.057009437066555674
ACH-000255,-0.07811287485771506
ACH-000256,-0.18586610980128568
ACH-000257,0.10019326215537996
ACH-000258,0.10717687948358573
ACH-000259,-0.11515339934937215
ACH-000260,-0.13020955812633805
ACH-000261,-0.10574262545535963
ACH-000262,-0.0925025390235714
ACH-000263,-0.18719913843424807
ACH-000264,-0.17286505316012327
ACH-000265,-0.055393103993238435
ACH-000266,-0.16537009897760618
ACH-000272,0.02567505387361576
ACH-000274,-0.06613696303011476
ACH-000277,-0.11815358560424592
ACH-000278,-0.2872970075764717
ACH-000279,-0.15028149465455548
ACH-000280,-0.1290656948743277
ACH-000281,-0.3677373660781548
ACH-000288,-0.17465181666833945
ACH-000291,-0.036946891388142326
ACH-000293,-0.11125817777884132
ACH-000294,-0.0735544707352215
ACH-000295,0.2102690116057868
ACH-000296,-0.182212727534522
ACH-000302,-0.1727607118621892
ACH-000304,-0.04479765404082001
ACH-000307,-0.053734767388184224
ACH-000308,-0.12286385778994036
ACH-000310,-0.12052778711014064
ACH-000311,-0.17272056112772902
ACH-000312,-0.07503920645613907
ACH-000315,-0.1790066464279309
ACH-000316,-0.08371825157812889
ACH-000317,-0.12813239879996835
ACH-000318,-0.27655964563891233
ACH-000319,-0.1995214630544085
ACH-000320,0.026671146795754875
ACH-000322,-0.10474141341602024
ACH-000323,-0.13337551930947106
ACH-000324,-0.20068027117020373
ACH-000329,-0.1328586223399259
ACH-000330,-0.21230532260271534
ACH-000331,-0.16205441567144355
ACH-000332,-0.1686820202698808
ACH-000334,-0.2557041746935516
ACH-000335,-0.2183203567970224
ACH-000336,-0.2087164512912188
ACH-000337,-0.15254867152962134
ACH-000338,0.3343082747894899
ACH-000339,-0.17782670131303066
ACH-000341,-0.2193496668792567
ACH-000348,-0.10761534720545296
ACH-000350,-0.2409416556711797
ACH-000352,-0.13683029552042966
ACH-000356,-0.03100359172560029
ACH-000361,0.04123036325754816
ACH-000362,-0.20391327176511934
ACH-000363,-0.0632790179619082
ACH-000364,-0.23594347001201385
ACH-000365,-0.11421165257650814
ACH-000366,-0.1381472993570944
ACH-000368,-0.08886109370588306
ACH-000374,-0.14276948486504687
ACH-000375,-0.0872894062660459
ACH-000376,-0.05307376650169249
ACH-000381,-0.15941894103759913
ACH-000383,-0.0898279606834101
ACH-000387,-0.2332300421246577
ACH-000389,-0.2147170995043655
ACH-000390,-0.056651487857310674
ACH-000393,-0.10997529494168767
ACH-000395,-0.1200945644751893
ACH-000396,-0.2810593796371745
ACH-000397,-0.005841886802020063
ACH-000401,-0.3498768850203062
ACH-000402,-0.2463271332249401
ACH-000403,-0.04889354903589485
ACH-000404,-0.26157405600095024
ACH-000406,-0.14415175909338915
ACH-000407,-0.1572103926640081
ACH-000408,-0.29613975369021683
ACH-000410,-0.22005550756760064
ACH-000411,-0.10737280440260234
ACH-000414,-0.038826331869119775
ACH-000415,-0.11661627754459372
ACH-000416,-0.10416540431785552
ACH-000420,-0.08233140184696948
ACH-000421,-0.16221547280506993
ACH-000424,-0.25215385977856364
ACH-000425,-0.22063661478900864
ACH-000426,-0.2593851309683972
ACH-000427,-0.14577189231266827
ACH-000433,-0.05837270384417392
ACH-000435,0.010681110029686478
ACH-000436,-0.1368210117196214
ACH-000444,-0.13399763357790262
ACH-000445,-0.031206865446444926
ACH-000448,-0.006731713962853875
ACH-000450,0.0819166558399529
ACH-000452,-0.19895948294429674
ACH-000454,-0.2961493308490595
ACH-000458,-0.280022541592053
ACH-000459,0.006629835897659225
ACH-000460,-0.13455122874285058
ACH-000461,-0.3256068329682614
ACH-000463,-0.10995324479834688
ACH-000464,-0.2332736712965195
ACH-000466,-0.19002562561806954
ACH-000467,-0.18703017945965075
ACH-000468,-0.2975365020177871
ACH-000469,-0.2400986462298304
ACH-000470,-0.13028934704863376
ACH-000471,-0.06772009906928836
ACH-000472,-0.1719399525529539
ACH-000473,0.08876913249595063
ACH-000475,-0.08460832398050193
ACH-000476,-0.1158099951062494
ACH-000477,-0.1365722198706445
ACH-000479,-0.15782432202463967
ACH-000480,-0.25246416933863924
ACH-000481,-0.1835050016731053
ACH-000483,-0.12252728065743128
ACH-000484,-0.07136932360472563
ACH-000485,-0.1966032839588935
ACH-000486,-0.0932146901300002
ACH-000487,-0.2081811905065108
ACH-000488,-0.17908569265336902
ACH-000490,-0.019990879017902453
ACH-000491,0.0674648078627078
ACH-000495,0.07882307641107586
ACH-000496,-0.4800246245738458
ACH-000499,-0.4214545684147911
ACH-000500,-0.16286442177157553
ACH-000502,-0.0847214292926704
ACH-000503,0.0786938302155311
ACH-000505,-0.051432193711348516
ACH-000507,-0.17508606439980653
ACH-000510,-0.05107004783378387
ACH-000511,-0.15760469973552682
ACH-000512,0.014155146036249696
ACH-000516,-0.20393090021386293
ACH-000517,-0.08444311720601869
ACH-000518,-0.053849077065839634
ACH-000520,-0.18393879222243853
ACH-000521,-0.06362948850365112
ACH-000522,-0.15289993909762709
ACH-000524,-0.12574461075134966
ACH-000527,-0.15773999591921414
ACH-000528,-0.1642405884512369
ACH-000537,-0.2980591830160064
ACH-000541,-0.3055921412743213
ACH-000542,-0.14387465144200026
ACH-000544,-0.03952320494595988
ACH-000545,-0.14632036078078245
ACH-000547,-0.13674066483868347
ACH-000548,-0.03875448376854148
ACH-000549,-0.31158410419194743
ACH-000550,-0.19924810148518785
ACH-000552,-0.14558499162356606
ACH-000556,-0.08627221995091844
ACH-000557,0.058490299147392864
ACH-000569,-0.08435502694536465
ACH-000570,-0.21701349306089832
ACH-000571,-0.20330702103502615
ACH-000573,-0.1747334627078707
ACH-000576,0.054826970510295774
ACH-000579,-0.2766900084357584
ACH-000580,-0.18508349855459105
ACH-000584,-0.14062042621201498
ACH-000585,-0.07759040754891948
ACH-000588,-0.13591414424492898
ACH-000589,-0.2280150375135707
ACH-000591,-0.2743934508955888
ACH-000593,-0.08972216645759627
ACH-000600,-0.06740243655922419
ACH-000601,-0.12074794881516362
ACH-000605,-0.11454754683685485
ACH-000606,-0.12107355836703243
ACH-000608,-0.14852905228994842
ACH-000614,-0.25663958752397986
ACH-000616,-0.19456774852290185
ACH-000618,-0.24879469059346426
ACH-000619,-0.15794732978858994
ACH-000620,-0.18444165123576248
ACH-000621,-0.1501427891725247
ACH-000622,-0.08040997135295502
ACH-000623,-0.1329004951103602
ACH-000624,-0.12232200972026727
ACH-000627,-0.17991563292611795
ACH-000630,-0.07905429063978571
ACH-000631,0.12363231920101216
ACH-000632,-0.17525565398502144
ACH-000633,-0.2094756343385553
ACH-000637,-0.12683184395402702
ACH-000638,-0.07443184846121016
ACH-000646,-0.10126892852786124
ACH-000647,-0.16395843991303438
ACH-000648,-0.023997972169194998
ACH-000649,-0.04266180458121411
ACH-000651,-0.2698710188587719
ACH-000652,-0.2756981172299066
ACH-000653,-0.12971504584227006
ACH-000657,-0.10107971776303884
ACH-000658,0.15871321538753871
ACH-000661,-0.17795562579019855
ACH-000662,-0.01786205030621937
ACH-000663,0.09441081699137717
ACH-000665,-0.1433731059396784
ACH-000671,-0.054691938328642886
ACH-000672,-0.2123288041006486
ACH-000673,-0.18092168565526945
ACH-000676,-0.2802551134664587
ACH-000677,-0.25168512846708463
ACH-000681,-0.08914958538946108
ACH-000683,-0.07673826989833503
ACH-000684,-0.0665646836505942
ACH-000688,-0.02614617424149121
ACH-000693,-0.17054832090621416
ACH-000694,-0.04136440091281661
ACH-000695,0.06579390044321408
ACH-000696,-0.10807093604148436
ACH-000697,-0.10865323405029936
ACH-000699,-0.13309273980698547
ACH-000701,-0.1486435991629817
ACH-000706,-0.14772563263977706
ACH-000711,-0.060408393524257815
ACH-000713,-0.030354284877710136
ACH-000714,-0.20159380703513702
ACH-000718,-0.021282160944962217
ACH-000720,-0.0025951978172983423
ACH-000721,-0.1040143639447077
ACH-000724,-0.2589814119624747
ACH-000725,-0.0948428197542458
ACH-000732,-0.02207285362282758
ACH-000734,-0.13416038369758188
ACH-000735,-0.182761166707354
ACH-000736,-0.013867825526083724
ACH-000738,-0.022396574493553936
ACH-000746,-0.2969176325476829
ACH-000747,-0.1964616561535137
ACH-000748,-0.13781709158034405
ACH-000753,-0.11822244865857688
ACH-000756,-0.07084714275594595
ACH-000757,-0.08790072731256332
ACH-000758,-0.19968103103869397
ACH-000760,-0.16538156625906916
ACH-000762,-0.19838354443363054
ACH-000763,-0.10030787710538894
ACH-000764,-0.3652622069354706
ACH-000765,-0.2829703552200193
ACH-000766,-0.14510488594614698
ACH-000767,0.006593249629285803
ACH-000768,-0.14856211586998494
ACH-000769,-0.07043411498409366
ACH-000770,-0.056478783264106734
ACH-000771,-0.0676568714473881
ACH-000773,-0.16832192621526287
ACH-000776,-0.3603289874809161
ACH-000777,-0.03897823537508014
ACH-000778,-0.2145402334377985
ACH-000781,-0.01913097189290053
ACH-000782,-0.07412953013695815
ACH-000783,-0.19104592709490534
ACH-000784,-0.1695103371202116
ACH-000785,-0.16893610621741986
ACH-000787,-0.07102248294910382
ACH-000788,-0.13043012720262356
ACH-000791,-0.03802005308928342
ACH-000792,-0.15479737419255166
ACH-000794,-0.11366785463921555
ACH-000796,-0.2505282268390969
ACH-000798,-0.1008209906369752
ACH-000799,-0.09755911970611628
ACH-000800,-0.22512101825161146
ACH-000802,-0.061509424115883435
ACH-000804,-0.06533895391559051
ACH-000805,-0.15119438698508875
ACH-000809,-0.05128346323196497
ACH-000810,0.01375257666791426
ACH-000811,-0.1325295748797664
ACH-000817,-0.3156139580643497
ACH-000819,-0.3137878463588253
ACH-000820,-0.18888402859354786
ACH-000821,-0.030967356540529525
ACH-000822,-0.15920436621260955
ACH-000823,-0.0971792550684486
ACH-000824,-0.06126647979188672
ACH-000827,-0.1934958747620639
ACH-000829,-0.1301685237188466
ACH-000831,-0.2033599397831468
ACH-000832,-0.07663242179575215
ACH-000833,-0.14280833323770106
ACH-000834,-0.11186390736827677
ACH-000835,-0.1823114104433209
ACH-000836,-0.050272100301327984
ACH-000837,-0.15936932100710088
ACH-000838,-0.1807457281503618
ACH-000839,-0.1445038270438777
ACH-000840,-0.21883928695633106
ACH-000841,0.0960795274346896
ACH-000843,-0.013159686972509566
